start,end,N,SS,bsfs,FulD,FerL,ZngE,FayH,TajD,Colless,btree,path,iColless,ibtree
0,100001.0,50,480,0.4351653375400142,0.10235223090887333,0.5162992552922321,-0.4905821718147542,0.05595928702277002,-0.07322377402962439,0.11567283163265307,0.4504736944778032,9060000,0.1304793043978155,-0.16085140111812446
0,100001.0,50,494,-0.45819773710320005,1.1764602371984958,0.07478328653711655,-0.2249838847190304,-0.01265145127038032,-0.3081439095703567,0.13464418689286412,-0.2848491210656152,9060001,0.1400303364589079,-0.41338025912867205
0,100001.0,50,490,1.192128027370896,0.3960721873620984,-0.03063142950776452,0.2737042036040363,0.0296647989369551,0.4772003525084158,0.10810690555291892,0.5609173848484461,9060002,0.13421565207279496,-0.21966803930098847
0,100001.0,50,480,0.6371196327585628,-0.3917309990688105,-0.19747018465030255,0.508065262336876,0.021820956422958226,0.6475831585204729,0.1071353980188567,0.6137205932450079,9060003,0.1420125873478644,-0.4758538649432637
0,100001.0,50,434,-0.2608811449730933,0.7010620533082382,0.13264618552057378,-0.2754167192024428,-0.005788987632001489,-0.3079949573851781,0.13303408795212085,-0.042492190907937016,9060004,0.14319073783359484,-0.3515172115009285
0,100001.0,50,445,0.7176486394419742,-0.6294885195508685,0.17601898333117347,-0.02276313950742561,0.03860953687723817,0.2545568968278013,0.10752634387088167,0.6193952662590482,9060005,0.11924027423469387,0.27476275230563146
0,100001.0,50,505,-0.6255621161674656,0.2277674024796968,0.30391582887371915,-0.5598080677446761,-0.0036103893314013563,-0.5668483243803234,0.13969141873616894,-0.20156538795143933,9060006,0.16133820392062154,-0.9095591055074316
0,100001.0,50,500,0.4139633857478625,0.5298468049301973,0.4489218885260281,-0.4341772827685105,0.047607448852188025,-0.07830728644203427,0.122142190209417,0.3894842994474499,9060007,0.13964531595770846,-0.17168421633509326
0,100001.0,50,530,0.4432039882825407,-0.3860980569217481,0.291751566945412,-0.2028520753810632,0.04160408126553811,0.10241592777413436,0.10329414374445432,0.7145192673386921,9060008,0.12524981744110072,0.17688255099239103
0,100001.0,50,376,-1.3765889928153754,1.237190250038372,0.4674217631966002,-0.8204728404378144,-0.00016168824402402256,-0.7964212819289912,0.13730968577907351,-0.3864725311998621,9060009,0.15984010426600545,-1.0851288888060326
0,100001.0,50,498,0.03016502754416204,0.1879599620344302,-0.1753106324517964,0.18253898270125435,-0.01684145950708913,0.05568499516886465,0.12469440901360546,-0.024077749049808517,9060010,0.1446364673036845,-0.4281477336773216
0,100001.0,50,451,0.3288716494858127,-0.3364288843335633,-0.0924667787673598,0.2247401826966068,0.008453151386642224,0.2779660677520082,0.13468682403837098,-0.23285702644788586,9060011,0.12934121016827785,-0.08136454508232296
0,100001.0,50,482,-1.816286663142444,0.7340671444746314,-0.6139709200040081,0.2691740924549644,-0.1089248180520838,-0.5204691630499833,0.12810559006211172,-0.2871503559736348,9060012,0.15755958872098455,-0.8709471419407695
0,100001.0,50,577,-2.217072233647522,0.8421957005920239,-0.5408117515814389,0.12177062014496907,-0.11125524680667824,-0.680681691471714,0.12651344941646386,-0.20109899676265516,9060013,0.14270571242195507,-0.4867442017838986
0,100001.0,50,431,0.019807766665579152,1.03816228139305,0.5754179248818786,-0.6551404508457049,0.04780205043254596,-0.2916977650798082,0.11699562454089628,0.05516810030323825,9060014,0.1473673929031071,-0.5098597076557132
0,100001.0,50,440,-0.04735797454931166,0.5456408222279566,0.15324645542404913,-0.15478735076792816,0.015387729493804153,-0.039551563195801866,0.10126463376048092,0.7822746597757928,9060015,0.11866583368041095,0.17057487847095004
0,100001.0,50,473,0.16491958939595264,-0.09806758683840036,-0.18321599113432,0.2775378872202207,-0.005903696778445385,0.2260487301356585,0.1086725695569232,0.43360767329663386,9060016,0.1197040219596611,0.059538829544307725
0,100001.0,50,458,0.21451988479031345,0.16838481741549494,0.050282097712069714,0.004784327530072596,0.012548396576974428,0.09453554939323533,0.11975553768305347,0.1576480244113163,9060017,0.13846252786829022,-0.3983220996988026
0,100001.0,50,390,-0.07753159249316639,1.188829244659687,0.6478829241554761,-0.7631393790955757,0.050434830408137975,-0.3784344590067604,0.1285848549946294,0.08800550664054109,9060018,0.13494465582843307,-0.1812028999525147
0,100001.0,50,395,-0.21000297318946545,0.4950207333620386,0.17194633483468,-0.24468790802743215,0.007677967242881411,-0.1820813694090446,0.1307025179740142,-0.11913265738132375,9060019,0.13831056616194867,-0.3164306489935858
0,100001.0,50,505,-0.15414551939173293,0.22776740247969665,-0.4045587284288432,0.3764501255900358,-0.04489585992659288,0.04190569348257872,0.11945021371380413,0.2949399854225431,9060020,0.1463615749330035,-0.3009886193604054
0,100001.0,50,493,-1.1090546413547457,1.0050968827786084,-0.4673026651015752,0.31861923063333314,-0.06754291733886869,-0.17620504409468982,0.14007672836576496,-0.4522944958705234,9060021,0.1612532336878414,-0.8865508809698124
0,100001.0,50,465,0.6378872502450535,0.05253645318589616,-0.4523687682221581,0.7006631402541211,-0.012497271361780265,0.5880452433247583,0.13463877170980132,0.03883640631034671,9060022,0.13321129978709045,0.06028232119939424
