start,end,N,SS,ZngE,TajD,FayH,FerL,bsfs,FulD,btree,Colless,path,iColless,ibtree
0,10001.0,250,72,-0.049631012564313286,-0.21328569418435755,-0.02455730606365039,-0.05546462121521902,-0.5723524353430081,1.0524669741607535,0.13420631435431735,0.03199176634854832,8050023,0.05366627801528695,-1.069873678331248
0,10001.0,250,70,0.2870130681910884,0.8743953019354109,0.08604017497750888,0.1234058716612023,1.3326609654910673,-0.3795086297446812,0.2748611982234549,0.03316997830029797,8050024,0.0493808851705634,-0.7040042476057831
0,10001.0,250,74,-0.6617983205155876,-0.20828341786865573,0.0840005267517649,0.7056270345333829,1.1289037761531369,0.2125978069599229,0.013811130270629546,0.035457241150983865,8050025,0.04010558362482187,-0.41126467054297977
0,10001.0,250,50,-0.13791122806357392,0.21503810231820045,0.059917847892893776,0.2877203866081601,0.3580745196893809,1.6919713275868744,0.05455083013920077,0.03574606983333052,8050026,0.07891011048803509,-2.4743010308965614
0,10001.0,250,55,0.6230974529557253,0.3756165605309267,-0.053465772265241525,-0.569066839702608,0.2898320780840598,-0.32746097099164645,0.4538146012685514,0.03203597801343623,8050027,0.06763613594161594,-2.01333918945092
0,10001.0,250,43,0.8018888076441502,-1.7520939961615796,-0.4361869293110545,-1.9400444338540428,-2.3910359809399657,-0.8282685532241707,-0.7854749786817241,0.04115729781295269,8050028,0.0754091635358639,-2.2681971902033013
0,10001.0,250,55,-0.6374696693666251,-0.13887463888774476,0.09379039250307512,0.7155881200458996,1.1640640561554538,-0.0049649769949458395,0.7650476237704492,0.026928189616812263,8050029,0.06625858271796865,-2.005437155019889
0,10001.0,250,69,0.8592957330459537,-0.09938970335186846,-0.1678676607035973,-1.1194435690193938,-0.8974966669202142,-0.8638082801744202,-0.6645557002398484,0.04349552215103912,8050030,0.05749125534395647,-1.2849745235889207
0,10001.0,250,65,0.37535935368386897,0.5610864143575232,0.0213024284009093,-0.15864444043848194,2.7992645949355937,1.7513091784548869,0.22273069110949653,0.03286128384505765,8050031,0.04745865181154727,-0.7066060191563169
0,10001.0,250,44,-0.4205029408502027,-0.3989351696611454,0.013956543021259402,0.3075612140406689,-7.506147172558728e-06,-0.08407018666124863,0.4064302983955919,0.030173261744708826,8050032,0.04933713348015719,-1.0170040792187285
0,10001.0,250,67,0.058385506005703185,0.09064530104800868,0.003847234857422458,-0.02277443680492168,1.3914042936132331,-0.5318002723678149,0.5749834981631193,0.027909015092628574,8050033,0.05859916091163664,-1.5303713945296344
0,10001.0,250,62,0.015766676035117097,-0.182242890545091,-0.031588328955376124,-0.11902370098388945,-0.2148285000575783,-1.2008448661383533,-0.2788497206630399,0.03879845758746562,8050034,0.05770393401563241,-1.3497056724665892
0,10001.0,250,60,-1.3188962632477323,-1.0192235131897145,0.07609396565230146,1.0801767287581976,-1.215064595157884,2.131122580157548,-0.847594685532023,0.04300475498169501,8050035,0.06707937741750411,-2.12007189249357
0,10001.0,250,46,-0.7690938573916803,-0.2977297826671893,0.09501263307739748,0.7947333125358896,0.6536009429766363,0.5550457539365071,0.10248243206721183,0.031883663687006084,8050036,0.056242892717824684,-1.1483816481802078
0,10001.0,250,55,-0.3072941224757123,0.23503421044105585,0.093315053168248,0.5090982592893749,3.9965320448402575,-0.9724529589850468,-0.08861695287818097,0.03443710325171655,8050037,0.05590565025077268,-1.487096238951796
0,10001.0,250,48,-1.0565221267360538,-0.4022297413820452,0.1307113513066548,1.094673306336817,0.8706608003152365,-1.0487028770692641,0.17022124739088598,0.03492344527452703,8050038,0.05272703718098199,-1.1816383460181508
0,10001.0,250,42,-0.4023482171042739,-0.05873670684138061,0.066325898414429,0.4685637764296348,2.204012815343193,-0.7784724774473063,1.5586459593618318,0.02172527120366014,8050039,0.04837784316991468,-0.9911036113632188
0,10001.0,250,70,0.7221871805870382,1.1451479639248707,0.051394740456988906,-0.26755586833322803,3.495903368840122,1.1651562332886063,0.6845662196763431,0.02711167249643736,8050040,0.05151655007125275,-0.9545879193776148
0,10001.0,250,76,-0.22818506457385945,0.3087292293028724,0.0881198546143535,0.452246803717713,1.5026360506232623,0.12920948825735132,0.8802313943449239,0.02508157159771871,8050041,0.04662197175799974,-0.6870468615443529
0,10001.0,250,71,-1.0775444365735265,-0.5658152097229533,0.10196486966572482,1.0251527070388742,-0.2702509580232904,1.8701535413653096,-0.0508211053646167,0.038912369909746516,8050042,0.04264369305177701,-0.425201542722742
0,10001.0,250,58,-0.5230883343378597,-0.3615044155116049,0.03716401848414277,0.4520610136023675,-7.601861461745269e-06,0.4582695455082642,0.04259029785843302,0.03339604753324146,8050043,0.04461835612243696,-0.5325685393734038
0,10001.0,250,65,-0.385104655049013,0.30726870095234865,0.1170141248419726,0.6454195695581744,1.0643428775494956,-0.18065470877793785,0.5592946441697421,0.029133363749528282,8050044,0.03451594396017249,0.14239690988369993
0,10001.0,250,45,0.07483039729284696,0.6528720033388719,0.0918996856315883,0.2592009989659054,0.7193491660839819,-1.3097288870990778,0.4099766701958189,0.033111709510854466,8050045,0.04391400728361475,-0.6780782463939004
0,10001.0,250,61,-0.4736329751728824,-0.11186068766434436,0.06739643836178151,0.5263876717341069,3.1968125760067414,1.4647403313276344,0.0638196282049701,0.03491103262981801,8050046,0.05550157619726217,-1.2497559108522065
0,10001.0,250,76,-0.1416458233826386,0.3952820233568825,0.08640164017897611,0.3925823077172653,2.133591420251723,0.8439129853207757,0.3412915132594975,0.0319185943295284,8050047,0.045187200414561465,-0.4707988928219072
0,10001.0,250,51,-1.0970283438042998,-0.8030038513851743,0.07266765124705651,0.9267118451403272,-0.8341407859018326,2.2963229956852147,-0.5599878439947901,0.037413767975126314,8050048,0.05477825279613077,-1.50424834064041
0,10001.0,250,46,1.0424995771985015,0.701118577226633,-0.08063738616205886,-0.9166048711858928,1.4683015120402254,-0.2053684666530865,0.5653629527290212,0.029187509664046405,8050049,0.07167918987779072,-2.1919344717452334
0,10001.0,250,59,-0.656767272516004,-0.1272753368131658,0.0982573694839664,0.7453375751858159,3.662338366711635,-1.4112634450763506,0.004073007614350001,0.035962590762435305,8050050,0.05077568337867599,-1.0712423477818038
0,10001.0,250,59,0.16726449742596167,-0.34441032070081795,-0.08471661211814784,-0.3951558904133846,-0.3491511258491775,-1.4112634450763508,0.2329079327675059,0.03486100599341339,8050051,0.05480678474265727,-0.9664275104109784
0,10001.0,250,58,-0.04251447895614241,0.15001228601673985,0.03147583986786294,0.13443724116116054,0.3725467735917901,2.6070953465550053,-0.1913280209960596,0.03778339163104029,8050052,0.05512102172129379,-1.6142088586373255
0,10001.0,250,52,-0.6716846025131709,-0.292623057961386,0.0761686409164908,0.6750810806885372,0.4771318459022634,-0.17786999266109976,0.16945856744683907,0.03520907451144529,8050053,0.05129874336053893,-0.9914624590123072
0,10001.0,250,54,0.5604291615167617,0.8198446758977186,0.02865643470517272,-0.25019896203223113,1.5525753848367465,1.0327951491496914,0.6349054682792851,0.027449456269099164,8050054,0.0583674648968081,-1.4177820274914503
0,10001.0,250,55,-0.9608374730226734,-0.5619790216943393,0.08519137189734848,0.8868885895903913,0.2977718447401731,-0.004964976994945984,0.2083003271927488,0.03220716969259528,8050055,0.046943534506690365,-0.5511883240879685
0,10001.0,250,63,-0.4105136272220517,-0.4584287403216461,0.00120325400262534,0.25868701966545515,-0.19263417040688105,0.19133630226902287,-0.6866968012429406,0.05042004245268917,8050056,0.059245044694908676,-1.2601431034185393
0,10001.0,250,58,-0.36939129049956265,0.33582469263393144,0.1200055505101276,0.6411442672045766,2.2339914478004803,0.15129443107301624,-0.03564782282694013,0.03343137947685168,8050057,0.05357721207410287,-0.990191458476325
0,10001.0,250,57,-1.2393566756181909,-0.8955639626480832,0.0821291939849358,1.0502552776842653,-0.5312053113569654,1.1408380761972032,0.3726511329742165,0.0343632594895712,8050058,0.06380360150278533,-1.3909843319727289
0,10001.0,250,68,-0.29134190630488466,-0.09041924812241164,0.037537419332565776,0.3116172885659365,0.6493869714984754,-1.3614877967535135,0.6705716722563726,0.03080242115415065,8050059,0.042634246664075656,-0.2489558358593243
0,10001.0,250,73,0.7300316140876097,0.32738490340962323,-0.07756484301203355,-0.7249314654378877,5.7681305130994086e-06,-0.9814242143334014,-0.07038431067043548,0.034837581334704056,8050060,0.049423500453426604,-1.0157385878176746
0,10001.0,250,51,-0.2917567553600042,0.12926520237311426,0.07428494198023775,0.4322956293604093,1.5485382272931223,0.22141660071262032,0.12384536514433005,0.03315342535595033,8050061,0.04729239538800363,-0.8422521228414542
0,10001.0,250,51,-0.6931797911658206,-0.2951489844089905,0.07994189723198172,0.700613331806581,2.4026778092660432,-0.12440113178281205,0.6821577605345236,0.025051820183961647,8050062,0.04184479854903485,-0.8909694550622117
0,10001.0,250,57,0.4754624153712361,1.1375303412007522,0.09460157225962247,0.02920225221561335,1.1750723860493124,-0.7310392286124932,0.5876790341043876,0.028533488793885217,8050063,0.0367214827050136,-0.0930628586476969
0,10001.0,250,68,0.8405003846199812,1.543072260399835,0.09275204984269143,-0.19705971618810855,3.788263302286975,-0.038706466678716835,0.5334762887893932,0.029694329099078837,8050064,0.05422226540570885,-1.132673083412768
0,10001.0,250,38,-1.0165412938028495,-1.1369698686810312,0.007190017942589653,0.6556007321503619,-1.2613604697807443,0.8010186773774198,-0.2791533026989667,0.04044605842725742,8050065,0.07018396165306387,-1.9442890998258195
0,10001.0,250,67,-1.0886909363180004,-0.8284701110881802,0.06351725228390068,0.8962043689713528,-0.8842522176494043,1.3460342214353755,-0.3737268775362931,0.039641091246707255,8050066,0.05381202228267911,-1.2546973818962972
0,10001.0,250,50,0.9529623663797916,1.6505801738088317,0.08966053407930989,-0.2892193967472553,2.1187162656027856,-1.4777107260146092,0.4984217072443482,0.027107421621971755,8050067,0.041259662305134524,-0.29615190724823715
0,10001.0,250,75,1.1033414394118786,1.7420008292576274,0.07746600385913903,-0.4104587817094215,2.0001245426495333,0.6528469507599998,0.37852641963062267,0.03037264264430995,8050068,0.03377380489700738,0.22097674044673207
0,10001.0,250,67,-0.023412648256186,0.7149784051770534,0.11638020719190152,0.4202463527722706,1.7365575881173634,-0.8000623429111277,0.11016407525436896,0.034761725298064206,8050069,0.043174310143801006,-0.3799645784686862
0,10001.0,250,50,1.013429341637399,1.19961121978371,0.006109171001877501,-0.6085735739848998,1.9309278474548508,0.28322374820843754,0.415366333627732,0.028012795599270533,8050070,0.0510320853305696,-1.2261604417797638
0,10001.0,250,49,0.17340678135459814,0.5299135010816328,0.05324851240749859,0.0714694734493148,2.3075312721296672,0.34735118798298603,-0.7985602413575994,0.049509398040971736,8050071,0.0625620762620374,-1.6847286048323684
0,10001.0,250,49,-0.5726857060944002,-0.2649593749304966,0.06307033330851954,0.5677768365203181,0.15195461592794066,0.3473511879829865,0.4366041418682917,0.03131072677808007,8050072,0.05395776655007125,-1.0667996674890785
0,10001.0,250,61,0.2693216919090418,0.7312101622796552,0.06716448803561585,0.06487243990116823,2.273435518827834,0.0003241759764397166,0.26369593668821056,0.033424018655266216,8050073,0.042360841214319635,-0.5916035490464632
0,10001.0,250,54,0.3182592851584199,1.0874291812856027,0.11547984987620764,0.19571277003085893,2.1320353919555903,-1.5914089407117975,0.26432486351069057,0.03512878493445925,8050074,0.04337106490478041,-0.5215672912866989
0,10001.0,250,76,0.2019658695825023,1.015411208134196,0.12261759687027965,0.3075292906241805,1.6431953299048387,0.12920948825735112,0.9698392444062816,0.02546026399504829,8050075,0.05965051272085864,-1.8551631562404212
0,10001.0,250,44,0.29811269208457986,0.7900331715989505,0.07254094153449847,0.0553119596830321,3.007639197535017,-0.8760033257215958,0.2338752324444168,0.030098458349527145,8050076,0.035417329140609355,0.09109830770520708
0,10001.0,250,65,-0.5141293968905817,-0.6295087765132832,-0.007313731474032263,0.29328649459737755,-0.4468346696495684,0.3713349732885833,0.11581568934980685,0.033796476227490616,8050077,0.047589551755408736,-0.5049898895551266
0,10001.0,250,65,1.1612373267188791,0.6100339331528193,-0.11116481328550976,-1.1062102888683112,0.4659691131571322,-0.7326443908444591,-0.39491305847507024,0.044554092949638656,8050078,0.08353413654618475,-2.3952455759755904
0,10001.0,250,61,-1.2445260489556589,-0.9720857907887791,0.06993599706108268,1.013194714427732,-0.9719320613180475,1.464740331327634,-0.591441321534959,0.04493288722914097,8050079,0.0474543334628838,-0.6294187525051642
0,10001.0,250,56,-1.8152821239446788,-1.702840924936306,0.058493136959858825,1.3262506715093405,-1.7052531735235108,3.114634779845575,-0.2457613700578613,0.04209001906242482,8050080,0.04497991967871486,-0.7740164925137532
0,10001.0,250,61,-0.04731358403395077,0.24746586853318625,0.047600370140179885,0.19367741617808068,0.5641932313181206,0.5860906381169166,0.07585442383869376,0.03516323357947921,8050081,0.050680139914496686,-1.2782716683913888
0,10001.0,250,59,-0.9520542068936554,-0.6430352321550509,0.06979809883593431,0.830586709933043,-1.6692835213947234e-05,-0.5048760732443723,0.028584958588070777,0.032387614976033166,8050082,0.044740251327892215,-0.558341928110875
0,10001.0,250,75,0.6215979913919228,0.9346084634863993,0.03635173619178701,-0.2569366361995272,1.3133052717461964,0.4116127789052049,0.4674505544788864,0.03143622878611218,8050083,0.04846432877913641,-0.849320008729292
0,10001.0,250,65,-0.8523306141419666,-0.3904994610045117,0.0905987789002925,0.8432411486170105,0.1995037838455796,0.6473298143218438,0.594910155959196,0.0291145607096317,8050084,0.042140913885958566,-0.3460085838698313
0,10001.0,250,56,0.08525783654793244,0.4827198773705894,0.061313254951273474,0.15676993334335898,2.9687127671033653,0.2602815710888999,0.15845139737403655,0.03269076305220883,8050085,0.046613252015506194,-0.7061390597757156
0,10001.0,250,58,1.5788810961830742,-0.8110047469333206,-0.4138947790179177,-2.400386946573944,-2.103518028784346,-0.15568068336223292,-0.21708530486986385,0.038799117063788656,8050086,0.055560953491384894,-1.323887337787251
0,10001.0,250,52,0.7625606476900421,0.04646324655075865,-0.13220612486890287,-0.9214251112514688,-0.5040100112342242,0.841156871096794,-0.10545601867004338,0.035985131593371,8050087,0.05894545925638035,-1.428715787354198
0,10001.0,250,55,-0.09625408219492282,-0.047726132568420336,0.009899601841295248,0.09350524111781304,-1.6237311146339946e-05,2.252506980981956,0.16895479161848806,0.029720662404903262,8050088,0.06022708344900338,-1.7105701357450258
0,10001.0,250,71,1.031737836301145,0.972948675141798,-0.03021635022381193,-0.7452140615683455,1.5344271910002858,0.3459744385977237,0.05285033613607428,0.03547163564652877,8050089,0.05300413122022138,-1.0034558583319333
0,10001.0,250,80,0.9664858745948652,1.9046201264810956,0.1267273340245776,-0.14934053464255148,3.660582188664814,-0.9335039346803651,0.3566119146366465,0.03107506426384655,8050090,0.0443785065821599,-0.496591365441438
0,10001.0,250,58,0.3449752512840704,-0.21098058590483346,-0.0957916812519376,-0.5428658052467982,-0.35785789238930915,-0.4626557977974813,-0.3120787181504979,0.041150956182048296,8050091,0.05285334887938853,-0.9486110505743766
0,10001.0,250,53,-0.6473914665562428,-0.005848191700348974,0.11732900565816635,0.8003927117922105,1.2168774424468765,1.7730184087762209,0.13371539605605628,0.03344426091462624,8050092,0.07674392585002766,-2.885456132512878
0,10001.0,250,67,0.2410046411020144,0.7423519099496013,0.0736683248472263,0.1074558862100946,1.122725402072398,-1.3365864839977537,0.10212579107567647,0.03671385293033176,8050093,0.07539374086206578,-2.2078106132888307
0,10001.0,250,34,-0.8051663656861683,-0.2695616585924842,0.11220499008788418,0.8587646620258343,0.3481187742212193,1.2126144783857746,0.4854581618083809,0.02964906219861525,8050094,0.05791985144880597,-1.3060943831514022
0,10001.0,250,45,0.4779438638233479,0.3246335228185513,-0.03662000757176733,-0.4187391940054875,2.6374772849561844e-07,0.2419756551541087,-0.2423566055569169,0.039403270650841586,8050095,0.06639211934586982,-1.7502256390067041
0,10001.0,250,52,-0.033844861150977325,0.6000499313270151,0.1022312059189186,0.3675180661792164,2.091100787866857,0.5014812498441628,0.33880355338334833,0.03228920645360598,8050096,0.04771055548358308,-0.9018947308292754
0,10001.0,250,50,0.12987109093440116,-0.846003417889795,-0.1597651793060898,-0.6195078001089176,-0.9396609561866928,0.9875975378976556,-0.29787865392081103,0.04557862787555751,8050097,0.061433416952266534,-1.5769345422254146
0,10001.0,250,69,0.06831206507265912,0.4264708517883449,0.05469514592708271,0.14890525756962394,2.8237472123264484,-0.6028566239973346,0.04580902320927927,0.032316611358585705,8050098,0.06594616680119984,-2.0790208399814705
0,10001.0,250,67,0.6918456308710323,0.5361542625382528,-0.0388457089190376,-0.5642296184285182,0.2562844453409413,0.5412480098054365,-0.07784025669960938,0.04096454944200766,8050099,0.060847331980250774,-1.3117058060263374
0,10001.0,250,62,0.6286707155291678,0.6834631322952041,-0.00484736627885332,-0.4065748860549432,1.122054723302225,0.5299740207269259,-0.8215075625231434,0.04804594722977933,8050100,0.04858142246404975,-0.7556425900696677
0,10001.0,250,47,0.42162844127912735,-0.6908575514446373,-0.18983630266845689,-0.8970523742806482,-0.7971869991120626,0.8559027267909181,0.10603568832722192,0.03590167120093277,8050101,0.046340199507708256,-0.3865100362478888
0,10001.0,250,61,-0.8264847042466097,-0.2146826978138868,0.11452696040536935,0.9079105575873256,2.8416276675103465,0.2932074070466779,1.3311127821610618,0.022983941375600583,8050102,0.04532646715895841,-0.9345555907525936
0,10001.0,250,56,-0.4574345375997816,-0.25408790674434184,0.04257729864049575,0.4293956738788058,0.1763992998087831,-0.05686878543961892,0.6665634230014356,0.028754978289850342,8050103,0.03639371381306865,0.009355681159548528
0,10001.0,250,41,-0.9680197206198652,-0.5079349256830752,0.10017638778715507,0.9306018935922744,0.19614021890156305,0.9624483246107574,0.8300853667007341,0.026476875242907108,8050104,0.04659930042751652,-1.0154488014797054
0,10001.0,250,41,-1.2303909160703954,-0.8475244072275485,0.09427373119796736,1.0743297220906305,-0.7669955160179771,0.5402167657455899,0.059385166223314814,0.03606193405434866,8050105,0.050411322710195626,-1.0478601024745726
0,10001.0,250,54,-0.038076390054568775,-0.5739449429306822,-0.08462424733517677,-0.26451691352651513,-1.1173098152994203,0.7047696379170051,-0.2060035797075314,0.0373438197233378,8050106,0.057358466122554734,-1.8930470587068853
0,10001.0,250,61,1.0785007304300231,1.300415195129093,0.011764044747582405,-0.6281755374280987,1.3084571505022022,0.2932074070466774,0.19421698455541767,0.0329287580429244,8050107,0.05838603681588524,-1.6000781630520235
0,10001.0,250,79,0.14463146007366032,-0.24446708560369526,-0.06326753351908199,-0.31355827910500383,-0.28807249723936895,-1.825716951672815,-0.4192869087590197,0.04232870761985322,8050108,0.06764439160817845,-1.750721391604298
0,10001.0,250,37,-0.9425061969368328,-0.9223196756631814,0.028764040716232595,0.6792770665307071,-0.7239782503943786,-0.9565358403861944,-0.2778335418762331,0.041855103699254485,8050109,0.05571209569460638,-1.270585240519254
0,10001.0,250,57,0.2852933751525367,1.1384224273058559,0.12917206266765752,0.265630968279353,3.4906910994291733,-0.4190596778108773,0.25981946298907965,0.029291077352889824,8050110,0.03915662650602409,-0.33414220727307503
0,10001.0,250,73,1.4393865391802678,0.413125555997424,-0.18919816034399026,-1.5568132848104883,-0.4494219886962085,0.25590785715922193,-0.4150813713754416,0.04626773221919938,8050111,0.06315180075139266,-1.6986443669840268
0,10001.0,250,51,0.08662387053550799,0.4170522194685903,0.05095534503837915,0.11852454314369915,1.0528214875189663,0.9130520657034844,0.2261682432589853,0.03291358984324395,8050112,0.058049401908710115,-1.3987383885799958
0,10001.0,250,58,-0.5945249885162229,-0.4088057054339007,0.04256747528849658,0.5149240518980228,-7.601861461745269e-06,1.379194888814009,0.5035499802289894,0.02979831038926505,8050113,0.05443998215082552,-1.2173145528803904
0,10001.0,250,50,0.7987098784777321,1.549071141402374,0.10175167740069384,-0.15267028025790755,2.1265926803339044,-0.7733369363253905,0.4370099335376686,0.028786361326198086,8050114,0.05278965323660232,-1.1454475982259902
0,10001.0,250,51,-0.6956053079984837,-0.2251965846084689,0.09160135223132562,0.7415436612228495,-2.9050317334863222e-06,0.2214166007126208,0.6746297101218851,0.029125298849356367,8050115,0.04361172287717177,-0.704985539878037
0,10001.0,250,62,0.03208358890018332,0.19574756451200995,0.025140775980968918,0.06705519688662465,1.324487997715739,-0.3354354227057133,0.03775148473500222,0.034733403660725845,8050116,0.03846402981653662,-0.30653890841546155
0,10001.0,250,37,-1.3536403628107994,-0.8665826000269561,0.1171455843594794,1.220626552903769,-5.446361233749771e-07,-0.4933004654389258,0.6458445344869963,0.02864009802651465,8050117,0.040502511839472594,-0.3499554568801668
0,10001.0,250,51,-0.10984299291023876,0.30745716361847153,0.06945444366703568,0.3030362517953772,0.6337482347740623,0.5672343332080519,0.2727595177562476,0.03295979617394308,8050118,0.058825625080969036,-1.3474020102191762
0,10001.0,250,75,0.061710775511332375,0.4690982038898485,0.06223894455212223,0.18110595643559968,3.4065754556315277,-0.5533239085139714,-0.21795218079372564,0.035297702158694516,8050119,0.05343956471045471,-1.3090644579309232
0,10001.0,250,83,0.3618933624354856,0.4219495311277345,0.002324898196072533,-0.21579650116952545,0.6698157614480936,0.30571846165028754,0.4394927713103274,0.03157792460163235,8050120,0.03897525586215831,-0.2428482977766017
0,10001.0,250,50,-0.8252603141551519,-0.1810519299399697,0.1228266819455408,0.9266432578515764,0.588070636163709,1.3397844327422646,0.5497800552406229,0.028902037516026283,8050121,0.05104288120222827,-1.1975036897975235
0,10001.0,250,50,-0.1527194669021719,0.18704419459625485,0.058147969083902476,0.29094426718060024,0.8713737271277271,0.9875975378976556,-0.07978060802266965,0.03454717487461366,8050122,0.0452963929450521,-0.7418422408630779
0,10001.0,250,48,0.5139489432741156,0.4998580356928761,-0.014554201862185631,-0.3679964989611193,-9.93631319928452e-06,0.7795914774652168,-0.11157314413359318,0.03296573390335536,8050123,0.0452547517257972,-0.9046256510722854
0,10001.0,250,69,-0.6559844552494914,-0.735600321097794,0.0010401113036460298,0.4101496122551874,-0.8050092701049929,1.7457082815964329,0.04884165422489426,0.03693033001571503,8050124,0.0583981085632854,-1.4323709606861807
0,10001.0,250,59,-0.26980280616550784,0.11503950080977066,0.06687036751359518,0.3973643278311089,1.2145565464769807,-0.8070051971883653,0.4754606610798672,0.03023707734162457,8050125,0.047644495030814506,-0.6443229409075852
0,10001.0,250,49,-0.8113348182413862,-0.20298709512887225,0.1170866391172686,0.8976834079348749,0.7490857017797041,0.3473511879829865,0.5108940800590936,0.0313145053331606,8050126,0.041688258409984025,-0.29359629042946483
0,10001.0,250,48,0.2313153060817317,0.3197012875689484,0.008718129764962584,-0.11439565245105868,0.8558030230544126,1.1452503483721128,-0.3901969408125749,0.038783678212360666,8050127,0.06956589800060457,-2.035177516649585
