#/home/enes/bim/BIM.py trees/ir8120046.trees,trees/ir8120047.trees,trees/ir8120048.trees,trees/ir8120049.trees,trees/ir8120050.trees,trees/ir8120051.trees 250 --stats=all --eta=etas/BC.json --out=outs/655127057.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FayH,ZngE,bsfs,TajD,FulD,FerL,Colless,btree,path
0,2501.0,250,6,0.037720171987027325,1.1052874595662514,1.9850364545384784,1.5927221035607437,0.03295822379415032,-0.6261648688890714,0.03067107138230341,0.3935921983601686,ir8120046.trees
0,2501.0,250,3,0.048296324559530195,0.03315269736183829,1.7886284734303187e-05,0.179650533972254,-1.5479634052244726,0.04197483390827897,0.045731312346158834,-0.7443289544215804,ir8120047.trees
0,2501.0,250,10,0.06187417505414634,0.7085804069678722,3.2206290117184713,1.1855336647318424,0.4973207385797264,-0.3014813527973934,0.03378028242000259,-0.18061588050837032,ir8120048.trees
0,2501.0,250,11,0.02642586004205965,0.8728644755485063,3.7089601206209903,1.223509281075936,2.81529364808728,-0.48483492182154636,0.0378935095219588,-0.24557074898351275,ir8120049.trees
0,2501.0,250,10,0.03597819656159776,1.4703608468323277,3.901504903966099,2.02740113043793,0.4973207385797265,-0.8407935288434475,0.04242777561860344,-0.7933509657578326,ir8120050.trees
0,2501.0,250,11,0.10907513345080729,-0.040836682340066224,1.2418098743321555,0.47348248955336497,-1.029123745469293,0.2881646517617038,0.06558492032646716,-2.226750935022076,ir8120051.trees
