start,end,N,SS,TajD,ZngE,FayH,bsfs,FulD,FerL,btree,Colless,path,iColless,ibtree
0,25001.0,250,156,0.6228299131395025,1.2887053499368275,-0.12113970296103276,-0.04881217575842401,-0.5461395783364481,-1.24450443595849,0.2578606560824289,0.033215298469865116,9060014,0.04604349296828893,-0.5231839372969093
0,25001.0,250,201,0.09541407787442867,-0.0353155003226337,0.020106220146039917,0.6709514325074465,-0.6483546034791489,0.09704140458372994,0.08825977987856133,0.03578487949844342,9060015,0.04028494098451347,-0.299347766278133
0,25001.0,250,155,-0.17290125568683828,-0.21081589460626196,0.009118824020982838,0.05222564190800358,-0.5298548241442936,0.16397172341018518,0.2843710042477924,0.03342549081958331,9060016,0.04455321285140562,-0.5123582448954427
0,25001.0,250,160,0.08000960082223578,0.35823569051845805,-0.047645692617834336,0.045953461324649864,0.20673626785080507,-0.3978659591741467,0.0868814728697743,0.03730333520461775,9060017,0.048603014207367116,-0.6064977193329377
0,25001.0,250,155,0.14275512421141578,0.325220802609428,-0.03275858035383083,0.2035763478247604,-0.048936296820325687,-0.3221308383302148,-0.19946556968097776,0.03897612479816984,9060018,0.049390303148076166,-1.0025684294077908
0,25001.0,250,134,0.19613065482174813,-0.4938816568667727,0.11280186347928528,0.9814772155569362,0.8355957064067338,0.7195833298904181,0.3396328521791347,0.0322632696685359,9060019,0.04616314721250594,-0.7035796280275778
0,25001.0,250,154,-0.31274826101535064,-0.517203008123734,0.039191199884148216,0.04305391751804589,0.4545385858865876,0.4644880666139109,-0.2359343820833385,0.03893649193548388,9060020,0.046450108446272086,-0.7248059587044859
0,25001.0,250,143,-0.0010395526428312292,0.4461222620277295,-0.07493426056891167,-0.2479036301955017,0.8528463060043772,-0.5518603263660957,-0.0084179683999115,0.034331348163050675,9060021,0.05397800880943127,-1.0825013525807214
0,25001.0,250,151,-0.7660420623414029,-0.01881957551600021,-0.11244373481775677,-0.5703834273022015,0.2773053007910834,-0.4039971442763888,0.03863376071665977,0.03898023857215464,9060022,0.05532776266355746,-0.8596035800462258
0,25001.0,250,130,-0.7106286177859067,0.6122198815106543,-0.21096594220860054,-0.8406808385531205,-0.04407068825371925,-1.152050617396157,-0.23667971444521235,0.04121532958054905,9060023,0.06296054207053041,-1.6648384545373274
0,25001.0,250,181,0.014771519479536137,0.09118628882886716,-0.012891177915652152,-0.04079611547968808,0.24100415030323175,-0.10434466555456368,0.04179460421842342,0.034362044954009616,9060024,0.053982574084946514,-0.9911279471415664
0,25001.0,250,211,0.8761482760141179,0.5517152173457686,0.040144705865686914,0.6593615203294154,-0.3191749654360251,-0.19003574804120035,0.0939915795432914,0.03577356019058312,9060025,0.04106505144130998,-0.1342293019247992
0,25001.0,250,142,0.21104238467701367,-0.16768526275401213,0.0600273659389557,0.6039651448501827,0.6183322313694911,0.32479825059388423,-0.01700581964559773,0.033219571835730016,9060026,0.04763206050006478,-0.7658198514413886
0,25001.0,250,152,0.4460302241868553,0.5203728699911291,-0.019652316975766883,0.2099013336862792,0.6230493512257669,-0.3941220102366253,0.12704615849253095,0.034080129048974256,9060027,0.05029559623229345,-0.822433785257356
0,25001.0,250,173,1.4940835775629175,1.1416632229534098,0.0349731846378413,1.9658859221756244,-0.9029605221725336,-0.5749200158003219,0.20398103106486792,0.03474028454595884,9060028,0.042782959796173935,-0.4595062360650798
0,25001.0,250,158,-0.4306637628342975,-0.7108296774616515,0.05363668282692458,0.0957218977881428,0.36597835700763204,0.6377516633413921,-0.04664007185862419,0.03916176112791056,9060029,0.04124259133307424,-0.2871841789384256
0,25001.0,250,166,0.4720095649992529,0.9350404611100224,-0.08452375180390223,-0.42442565296029744,0.8761739687967321,-0.8912915140975208,-0.1094971592545126,0.034716486915403535,9060030,0.04709339148709532,-0.6758352231582448
0,25001.0,250,121,-0.4484506240594373,-0.914514110222134,0.08659488899625882,0.9841899220105444,0.025383306215834168,0.8815965147074789,-0.055319469835823434,0.03832664509573469,9060031,0.044496448387923694,-0.4706909481375786
0,25001.0,250,172,0.0274634041333252,-0.3258873112234989,0.058246167493767875,0.27599691431490536,1.9347296935286395,0.4178415542858432,-0.2857188766679527,0.03963389399893481,9060032,0.04526936267992173,-0.7641243277138073
0,25001.0,250,169,0.5688830634649417,0.4306293004131975,0.013971440052225358,0.8497422913899343,-0.9618295981583368,-0.2140262054555864,0.2729018075229398,0.03296058998803563,9060033,0.04515781457853445,-0.5505724497001022
0,25001.0,250,207,0.14420193859567765,1.0622385344106275,-0.15345161172444896,-0.08735780494061404,-0.6284729071672448,-1.2305444381063846,-0.10650811633337272,0.03883766999398165,9060034,0.05176003553384042,-0.7028136493995096
0,25001.0,250,172,0.6040100317485135,0.17802560325646194,0.06121466643699992,0.706063419844562,-0.238342611115729,0.11769710331337448,0.6034166007509435,0.029479497189528456,9060035,0.045957173345333786,-0.5315834020587745
0,25001.0,250,136,-0.8028775046252267,-0.5895379954470618,-0.022486407937880433,-0.5229987727098482,0.6424777833823411,0.28163925123196065,0.12291746032453026,0.034934926598354496,9060036,0.04661625629653338,-0.7719944295938236
0,25001.0,250,163,-0.17214334977133597,0.2640397117847233,-0.06987247085156628,-0.10952193499247843,-0.3112226669142757,-0.422283161233456,0.35756503659116456,0.032554776859780435,9060037,0.04708326393130123,-0.5132693252802243
0,25001.0,250,157,0.2086321097202488,0.3123844717241826,-0.020663109026263997,0.30414567689543504,0.8626722850518714,-0.2694764126137898,0.0830369860672314,0.034401897346033834,9060038,0.043129799056732594,-0.4705515865897188
0,25001.0,250,168,0.2253758440919997,0.3885750016271656,-0.030704268776002238,0.20904185431335776,-0.393319741676241,-0.3540323450684719,-0.01401452548986038,0.03506824469774813,9060039,0.054280717339403706,-1.1685463568295151
0,25001.0,250,149,0.029050434607554156,-0.520532526621453,0.09144258828311508,0.6960883824726936,0.07201746682405914,0.6593501589504182,0.2501140604518201,0.031979360566203686,9060040,0.04409897655136676,-0.673890926764589
0,25001.0,250,160,-0.08883818627145221,-0.7009304286764999,0.10342263095427462,1.624651970367473,-1.075605763297604,0.8162716184035443,0.5369975026383296,0.029387643521049743,9060041,0.043174653648808334,-0.4148940158798581
0,25001.0,250,162,0.5123214730493173,0.34078884605122617,0.020380051727441454,0.8446994536405105,-0.98527232219089,-0.13490009974542694,0.03867841240651107,0.0370927257416764,9060042,0.04432383913534322,-0.496226778911045
0,25001.0,250,124,-0.5768506625995498,-0.8114804768565279,0.049497666507742406,0.15899118667545806,0.10063474821761284,0.6826419490492353,0.4167372574150085,0.0319768577638768,9060043,0.037692706309107385,0.04398065398299654
0,25001.0,250,190,0.2368990019764967,-0.2379624310728807,0.07485165553964396,1.3084769534129368,-0.3100145245968381,0.42641255346340606,0.3266542820491913,0.031110903190619894,9060044,0.03867335248647977,-0.2013333165536113
0,25001.0,250,221,0.8309606440631053,1.0492762443962862,-0.04836384633714432,0.5787992417306069,-0.5294942609881127,-0.8291839129151012,0.16519485032224784,0.034812287781152466,9060045,0.051176480114004406,-0.7635678882552107
0,25001.0,250,166,-0.5207721244303716,-0.2477098116942024,-0.03714482575672298,-0.7358482987743118,0.9886496451304896,0.01507330498267397,-0.30543857265076074,0.039211727513320985,9060046,0.05207604611996373,-1.0852693232751125
0,25001.0,250,139,0.061767087311116985,1.5298298876956165,-0.24748054751401766,-0.7565857545659204,-0.5057060301312332,-1.8562035223399207,-0.13395502830811562,0.03864032982022969,9060047,0.05369326769443365,-1.0333023050923658
0,25001.0,250,124,0.2816660530768221,-0.1557567898208589,0.06912567467723398,0.7073484285253411,0.5483107484090562,0.3490957447370872,0.3309437846337551,0.029291463460501738,9060048,0.045179892439900234,-0.52209963200972
0,25001.0,250,151,-0.6006390356398162,-0.8773389368648524,0.055998271296469615,-6.36737590217617e-06,0.8939115871522771,0.7489679814684043,0.1142414624168614,0.03591080616925934,9060049,0.049502997326549614,-0.8403728983427972
0,25001.0,250,162,0.08083328560367385,0.5691118607647249,-0.0826088515537084,-0.018613900248120752,-0.1790350675536597,-0.6578704221005343,0.0933464883552103,0.035718658993020236,9060050,0.05925055058945459,-1.4886427037857846
0,25001.0,250,135,-0.747376078406138,-0.15865127143006005,-0.08652692044071714,-0.6218302848919267,0.11977007784028487,-0.21993925071427792,-0.24231454723905305,0.04396181757238888,9060051,0.058109269924271865,-1.0048028686827757
0,25001.0,250,155,-0.21913896469943195,-0.5178702760870152,0.053396777164125185,0.22396689197293335,-0.40962519231330224,0.517513791321656,0.14946496612493232,0.03325848195649985,9060052,0.05448830652872627,-1.0305566145293423
0,25001.0,250,148,-0.26217613527082023,-0.5645212518427493,0.05486169432448256,0.42082598716005176,-0.15839140234989274,0.5513405238451202,0.20393001569024735,0.035137655668164784,9060053,0.052358538095032464,-0.8457075990649487
0,25001.0,250,200,-0.2364431075315156,0.34648534302811823,-0.09255921908895348,-0.13797351242441128,-0.6361511939842407,-0.5601953038211697,-0.3489832872875571,0.04053427360681625,9060054,0.06113556230151643,-1.1884953107005816
0,25001.0,250,139,-0.049164408118997804,-0.4408089952001609,0.06656346465252994,1.6000926788899823,2.0332719522971376,0.5173817831412105,0.20468808090854865,0.030351545807689125,9060055,0.039865832228832616,-0.381915548590516
0,25001.0,250,125,0.06661853105840014,0.6203576398899224,-0.09467801709431953,-0.08576191385784142,-0.5167067469399901,-0.729891967480913,0.13919927822031802,0.03380727209914928,9060056,0.05469548444674757,-1.102301658242539
0,25001.0,250,118,0.03698194915061279,0.5164383512120703,-0.08193070509274772,-0.35922301334159884,0.8856456592554734,-0.6180462439095583,-0.17505138990913272,0.03551453799067236,9060057,0.05511206114781706,-1.370605345400468
0,25001.0,250,134,-0.14729128095450775,-0.14484006272970315,0.002050207735579764,0.28174238448115685,-1.1027500640232173,0.09704035582536008,0.014570497057164494,0.03940475742721144,9060058,0.0558769640775082,-0.8500530711965526
0,25001.0,250,182,0.22160149096318524,0.7196560171391411,-0.08595358486749559,-0.06282762087275144,-0.08563302468317703,-0.7647429775753357,-0.038885157858066836,0.03650655753945574,9060059,0.04980306057279486,-0.8942364330337506
0,25001.0,250,154,-0.6648357058293576,0.2872144617826755,-0.14820791745599465,-1.0673891099463175,-0.7553404915653004,-0.7257607987469864,-0.3861870594433558,0.03947938584147489,9060060,0.05803410775719365,-1.26919257800968
0,25001.0,250,135,-0.8718307588326514,-1.0656681459246988,0.04714408015044224,-0.7936375390848859,1.6318414479974008,0.8318029976595068,0.03189015404464265,0.0393827614605889,9060061,0.04516714098851179,-0.4949869146121552
0,25001.0,250,136,0.16440823864292747,-0.3939900578583273,0.09112094896301616,1.6459068836667572,-0.039936849176281375,0.5784662133074799,0.4612883095920386,0.03163190395992572,9060062,0.045114096940758436,-0.5538857889658614
0,25001.0,250,179,-0.22643782906253904,-0.5480977600149476,0.05686161385459206,1.0787722519294172,-0.3491708503834285,0.5502413182342306,0.002102627019332902,0.034325632701584334,9060063,0.04767456924472081,-0.7709522739015743
0,25001.0,250,193,0.7892213688061839,0.3043528408308689,0.06795649783671141,1.1010904466799036,0.5208869116350506,0.06601609445422169,0.5080155725808888,0.03108937889139145,9060064,0.040386033931644943,-0.29121022002998226
0,25001.0,250,143,-0.9735508363080444,-0.5643749457460874,-0.052568519842981096,-0.9847123496472124,1.6328920145294623,0.15492792964372995,-0.4357927984986536,0.046732338784418084,9060065,0.05332081012220928,-0.9792723274841932
0,25001.0,250,159,1.1603210437406621,0.7157609781938074,0.05548503813998371,1.6969429688614752,-1.062956322503017,-0.2365048476007254,0.8681752039116876,0.02672412703528514,9060066,0.04166708189249969,-0.2272222320565762
0,25001.0,250,144,-0.3371912878108159,0.0016923131052997695,-0.05124292919170194,-0.28716856846891325,0.8259381172765079,-0.1900030194184464,0.2191289300617361,0.033654011718577036,9060067,0.05216632659670941,-0.8973698349437199
0,25001.0,250,135,-0.23625510341957834,0.009425320444494907,-0.03737061744081938,-0.1376780964849405,-0.4300740567623024,-0.1431592640348099,0.333664902789743,0.03275559341001619,9060068,0.046060971998593436,-0.5317887179523285
0,25001.0,250,139,-0.7286165976183284,-0.7789230303361817,0.020515646910336468,-0.8520404589042343,1.7660111120415196,0.5568187137815493,0.1873833220899564,0.03283071509976325,9060069,0.059094442285270124,-1.3047261782837174
0,25001.0,250,156,-0.6893284466879946,-0.1556953057630695,-0.07792760004958085,-0.7162424535612171,1.2460725047612715,-0.19232327622207107,-0.056223308536893474,0.03995552100876626,9060070,0.051252087688154535,-0.7052151228384854
0,25001.0,250,124,-0.10800743840976357,0.2984544412153526,-0.06685558064352691,-0.35218470713740296,0.8467614152033526,-0.42900110073445175,-0.19042633845728432,0.039507400844493334,9060071,0.06048442937489669,-1.581499653338271
0,25001.0,250,136,-0.4405586365486238,-0.7026200098607492,0.05138725896222216,-0.2571693825268307,0.3695119303588924,0.6231086563988116,-0.4789265222404007,0.045432462989789056,9060072,0.041894116053657435,-0.3833888947466063
0,25001.0,250,134,0.5404244569686389,0.1846712270008443,0.050813071011275836,0.6510964689526686,-0.2720304481246669,0.07253505918027739,0.2066695680644817,0.035617543487733924,9060073,0.05993374419336332,-1.5605995036058593
0,25001.0,250,112,-0.9415590343845056,-0.8070337776612829,-0.006364964951693533,-1.3638882596078932,2.4098858070572673,0.475911648710257,-0.6267956096932592,0.04842092383872407,9060074,0.06102608431501313,-1.556797177159868
0,25001.0,250,161,0.4724878035796081,0.7448730320170008,-0.05293701373726492,0.23718181414260686,1.1134735575919958,-0.6563356471001609,-0.1078413993527052,0.03865627937722768,9060075,0.05208576240445653,-0.9124390860107418
0,25001.0,250,119,-0.7646683145024773,-0.7096134482888777,0.0038631220055063893,-0.5415001155944323,1.6293540339236132,0.4528009948245985,-0.19658371909216604,0.03873293278879664,9060076,0.0544507780224842,-1.0757979456385172
0,25001.0,250,121,-0.566933651504673,-0.2683132176507122,-0.0408125528776256,-0.4189500886157464,0.483758873323015,0.016822337846968228,-0.1889692068408671,0.04009398979743189,9060077,0.06389850474666857,-1.395677646462253
0,25001.0,250,165,0.1859639663480845,0.5405567626192728,-0.061960515012177225,0.056177829415087865,0.3341914961681085,-0.5638319449360503,0.21882624076227072,0.033037014103433966,9060078,0.0598890184393488,-1.2108959349007486
0,25001.0,250,148,0.7499926637330958,0.7471500122517023,-0.011760957420565996,0.6863650667389326,-0.4098842445908417,-0.5050136708876184,-0.5923673441196716,0.04481823073933451,9060079,0.05006289465875991,-1.019762510195048
0,25001.0,250,157,0.3510910937801732,0.5286775782213005,-0.035271018712944996,0.15796590216783268,-0.08725774094891009,-0.4571745374262409,0.14970671689233514,0.03573574334739612,9060080,0.042038334297062364,-0.32007558063436625
0,25001.0,250,151,-0.7351414202380715,-1.1514391287955017,0.08151333783492253,-0.4773851830742447,1.510517873513471,1.0126062238252806,-0.15284459338776266,0.03939165554983666,9060081,0.048933637776914105,-1.0769682701372838
0,25001.0,250,145,-1.1206136940297335,0.2280804559376293,-0.2075186396982556,-1.5946646962386983,1.8255412681772387,-0.9064076935038902,-0.33227096877861506,0.040834420631836114,9060082,0.05448160101837926,-1.0636898255798135
0,25001.0,250,170,-0.2155881458587149,0.8032784891849202,-0.16588158800260625,-0.6841593503498932,0.12465033954947125,-1.1126010599822171,-0.10892437306844804,0.03689269223448953,9060083,0.04755782319073744,-0.6980944232847094
0,25001.0,250,146,-0.7023407236730441,0.018461693795839756,-0.1091857134414412,-0.6913754346406844,-0.3735579975280173,-0.4143095102473157,0.2779102774867743,0.031430830850282865,9060084,0.04629269767241007,-0.6509474645467819
0,25001.0,250,165,1.3821984447663909,0.8212107993980874,0.07134555461897586,1.8156305958502683,-0.11836447672396401,-0.2423641010043737,0.356114430804134,0.03087619294381828,9060085,0.04185559442069353,-0.3197699117352574
0,25001.0,250,137,0.3614504931416985,-0.013081846344003544,0.056918232224077776,0.8518199247340875,0.34468754389846296,0.21742096729028265,0.5513569759140688,0.03074336516573205,9060086,0.041761400440471566,-0.24764592642214725
0,25001.0,250,171,0.05856331636515433,1.5057413691214951,-0.2413159508227024,-0.6895135694449367,-0.003243654464805789,-1.8269933370833047,-0.06520200040836892,0.0368962079632456,9060087,0.05363139904531277,-0.9693684338636952
0,25001.0,250,161,0.14183538166814266,0.2712193811220485,-0.023823562246143216,0.6551151472353968,0.30236661503575124,-0.2558452470548794,0.2876386322020277,0.03282791147151814,9060088,0.04515533800415261,-0.4639084027835882
0,25001.0,250,134,-0.3979662074055441,-0.2955739505851667,-0.01057184698892315,-0.10110420969066504,0.14332935982460918,0.1438252205154113,-0.04246833593652039,0.03708752058926952,9060089,0.04600415346625995,-0.6629604166166736
0,25001.0,250,158,0.2323844399889443,0.051051459295317715,0.026501850250735245,0.1374502110881673,0.9560323753426162,0.06663855747736885,-0.08534114048516024,0.035974750947545354,9060090,0.046234792542604417,-0.6904458614426081
0,25001.0,250,172,0.0172770186153297,0.4497278643553751,-0.07208762014847778,-0.43902297456718986,-0.455649841580166,-0.5457883188009585,0.2796566540890345,0.033342849694276915,9060091,0.044971675558539134,-0.4578999956032602
0,25001.0,250,174,-0.2557100274859892,1.4049506366088311,-0.27160857461707144,-0.7615885679290602,0.15885235371686401,-1.8780921700370488,-0.1871034730547401,0.041271450229864524,9060092,0.05411180520666458,-1.1569417196573335
0,25001.0,250,153,-0.5467445125834243,-0.07847744559055732,-0.06935699663935284,-0.23963653526142445,-0.4966652218928415,-0.20804909652528775,0.17986683173423124,0.033647493198600845,9060093,0.06093683489719245,-1.47490485608759
0,25001.0,250,123,-0.07246523820390646,-0.3172124785475099,0.04262594552542687,0.6642199411847828,-0.17471486132005798,0.3519116197569432,-0.2835588655169857,0.03836819050395128,9060094,0.05382303407177096,-0.9026126896744424
0,25001.0,250,150,0.0983098149316314,-0.3389577258847861,0.07150687087234386,0.8550759275017004,1.0441597720130016,0.4736205146687042,0.1596623653488989,0.03426256345028208,9060095,0.045378133116182086,-0.6509210965744209
0,25001.0,250,216,0.1831234771448441,0.18844690169966566,-0.0036376579604515923,-0.14035500124891154,0.2256341378727318,-0.12995720882963813,-0.13929192976542693,0.0359437751004016,9060096,0.050123402302484965,-1.040156898734134
0,25001.0,250,154,1.1993187665766492,0.6896426232143054,0.0657094452140744,1.2198782521530358,-1.4812679380364329,-0.1828947859040616,0.18656530147427475,0.034340728974805244,9060097,0.042212937772595736,-0.2264265557621013
0,25001.0,250,137,0.12685192997941194,0.3718787927223714,-0.04327763120907992,-0.34916964618604085,1.2933180806179598,-0.3889682774163038,-0.0704628203086831,0.038851143322793366,9060098,0.07188701040722027,-1.9937790602142549
0,25001.0,250,141,0.4116249268094789,0.5407051310404296,-0.028447608755884205,0.2895441959710787,-0.8055514152583898,-0.4388797236270917,0.13650815695960766,0.03500227227393959,9060099,0.04322251786301535,-0.31650989771315896
0,25001.0,250,170,-0.2777774179033634,0.7653394651388192,-0.16892757582912948,-0.9412192624622931,1.1137362324414941,-1.100492772219228,-0.3014484929785629,0.042373515848059186,9060100,0.0594824118204567,-1.221045488190609
0,25001.0,250,138,-0.14311716091908705,0.5096815931643188,-0.1072607777230553,-0.3977518241311687,1.3967547485990668,-0.7095894185289366,-0.08990036088062263,0.038105010462181066,9060101,0.06226007595748018,-1.6456659400854283
0,25001.0,250,140,-0.4597196945558566,-0.5170083148285316,0.017215923957484603,-0.16668874059788005,0.27227545658575275,0.38284968518196943,0.10798335294823083,0.03678570587334677,9060102,0.054644846667777074,-0.9876816280985252
0,25001.0,250,142,-0.5716557589828504,-0.2800278688848426,-0.039479874329123116,-0.22908687395773264,0.3565426956371404,0.027545058064736862,0.1512824964149808,0.034375217993562336,9060103,0.057557259069649015,-1.3516106019327667
0,25001.0,250,158,-0.2414976578847776,-0.02475121704306539,-0.03226038981804311,-0.6217575130839607,1.0740431790096132,-0.1042152018906742,-0.15382315643569888,0.035890104195584194,9060104,0.0505025609914086,-1.1783871805095028
0,25001.0,250,127,0.38430581215905146,0.002884468990201887,0.05785626989615366,1.4185967816401432,0.3182749722078206,0.2101105886795866,0.4230701066913098,0.03050589454592565,9060105,0.04164440018137063,-0.5045860801992605
0,25001.0,250,111,-0.7221489270684829,-0.8689489512162226,0.03769667673250969,-0.5118671445181525,0.9637900803424276,0.6742799958819516,0.1481797674493228,0.035121448246715044,9060106,0.04719145398799498,-0.8058295724863734
0,25001.0,250,147,-0.4726667000257891,0.04961898678017652,-0.07968872983640894,-0.43265854399865095,0.4941921265697599,-0.3248137045642703,0.11205201252863743,0.036093271200419684,9060107,0.05974300427516518,-1.2739433990415585
0,25001.0,250,125,-1.2778721386449885,-0.19458965812309809,-0.1612453135647566,-1.4467244608732064,0.9640255678420426,-0.469723234761222,-0.6826494503515912,0.04942766457535208,9060108,0.0718600207280736,-1.8619867953406235
0,25001.0,250,163,-0.020800334047212626,0.12934463984285305,-0.024665497159472773,0.11384484999672845,-0.4257120545385542,-0.17138791760508726,-0.318542095188394,0.03912575706050008,9060109,0.04476676868765383,-0.462148072049107
0,25001.0,250,172,0.24277385169293225,0.06823893380079651,0.025155116707706808,0.8067464362765892,-0.238342611115729,0.05140240847032464,-0.0008637610307777582,0.03437899061684526,9060110,0.04810513400851985,-0.7872117492713242
0,25001.0,250,164,-0.3798413775700801,0.08651094950495092,-0.07156612492782052,-0.3959388706707393,0.6962599584407453,-0.31899345586522315,-0.4373985990115244,0.043479814698169764,9060111,0.0552775618603446,-1.3409049136554951
0,25001.0,250,145,0.483660751530646,-0.3119114969249602,0.12531990825196931,1.2903846143780386,0.4145830389699369,0.6549875842264788,0.3339741447309693,0.032677398899502934,9060112,0.038778770997970384,-0.19859022737119247
0,25001.0,250,150,0.3963154783407867,-0.05277053517957375,0.06863605164481569,0.8294013894305808,-0.0729128422314748,0.2862148355237851,0.07966256572143557,0.03409724921190139,9060113,0.05448575999421544,-1.2270450023227233
0,25001.0,250,159,-0.2986974267162294,-0.4025420451722059,0.022103186464276697,0.165382201387495,0.10993657439921052,0.3305385196427382,0.32788564546444704,0.03212725220109597,9060114,0.04984287854478295,-0.8355533504829071
0,25001.0,250,182,-0.7893237918707974,-0.489845513887837,-0.037303399740105984,-0.6492859277372053,0.2228569252977802,0.16340185078713665,0.03181823352294893,0.03541135869643446,9060115,0.044958772471289335,-0.40214339006956384
0,25001.0,250,143,-0.5980387118522812,-1.2824589354269218,0.12455789263746615,0.20550908103905324,1.3728767783544342,1.2515189673662903,0.6087269158679782,0.02864711091855524,9060116,0.03598383977966825,0.03222774871650739
0,25001.0,250,176,0.04064380954200682,0.5171050058308366,-0.07967854317931837,-0.3183630333404853,-0.7277120936679804,-0.6158982278710764,-0.2512001441930232,0.040959436177026465,9060117,0.05261044176706826,-0.9816129481350646
0,25001.0,250,157,0.302293684291916,0.4257013781160992,-0.025448855257054787,0.9052747738124576,-0.7997052604494964,-0.3571936367358001,-0.07634332318566782,0.0387409219420376,9060118,0.048259345626232526,-0.5225458875572985
0,25001.0,250,152,1.2149424172114476,1.2442135970843993,-0.024588855467836217,0.6871576552564033,-1.3374871830870905,-0.8595242752608802,0.01963630853261436,0.034794824459126836,9060119,0.04905194253717378,-0.8093671626617699
0,25001.0,250,151,0.5554982465535158,0.17300584428538426,0.05490540045827917,0.9518081853676548,-0.09265847102563264,0.0960698178089292,0.4861008395868995,0.029528671872239686,9060120,0.04757011918642313,-0.6085770035227862
0,25001.0,250,135,-0.1555538835674251,-0.6782963557759469,0.0904991874886118,0.6455642706008976,0.8070752460935193,0.7517459963077883,0.4505917572144538,0.03163396031643214,9060121,0.04299224547961432,-0.3943570052310676
0,25001.0,250,182,-0.0535137283649459,-0.6776493396148839,0.10421810196109504,0.5668430287145076,-0.08563302468317703,0.8068880518163336,0.3724368237113085,0.030861611506772794,9060122,0.038430496178261435,-0.04963270670194517
0,25001.0,250,152,-1.0519023612555172,-0.25412337759853915,-0.11623196284960365,-1.2523831963789056,0.6230493512257664,-0.2727806070911373,-0.4215968134558799,0.0453324566493992,9060123,0.0779966901947018,-2.1653730540220257
0,25001.0,250,158,0.2372641156297293,0.24334186424409734,-0.004826204589743732,-0.07871748192320369,0.011945946006641544,-0.16818457624104524,0.3337623333187696,0.03089130716414043,9060124,0.04862143069431426,-0.8029854157678527
0,25001.0,250,173,1.0104766640231737,0.6142242390837791,0.04986839792560819,0.9829117688436751,-0.5788353450482817,-0.193810144346167,0.5748699324989095,0.029855686482192507,9060125,0.03647612521392871,-0.03601207966089187
0,25001.0,250,199,1.3915902100348878,1.3963865878574064,-0.0221020329881732,1.1561812339363673,0.1301178462032295,-0.9446819966513984,-0.24660594815603826,0.04061165219375333,9060126,0.05961120467533215,-1.5693741244496107
