#/home/enes/bim/BIM.py trees/r8030084.trees,trees/r8030085.trees,trees/r8030086.trees,trees/r8030087.trees,trees/r8030088.trees,trees/r8030089.trees,trees/r8030090.trees 250 --stats=all --eta=etas/BC.json --out=outs/755738381.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,FulD,FerL,ZngE,bsfs,FayH,TajD,btree,Colless,path
0,2501.0,250,6,4.027334623147056,0.3853362222653953,-0.4289043275199468,-3.1178367348751664e-06,0.06043725996881589,-0.32329523434572666,-0.06610080584580985,0.03335924342531416,r8030084.trees
0,2501.0,250,4,0.9029723794226859,0.23835307215693585,-0.2777287394485625,5.056170714293956e-07,0.04042816213554757,-0.23907367221658335,-0.28274307564024276,0.03393412359113875,r8030085.trees
0,2501.0,250,4,3.5253392814715427,0.06721159074621653,0.05308246973556192,5.056170714293956e-07,0.06509706616475429,0.2839674114113461,-0.3099421704444876,0.03685710584272574,r8030086.trees
0,2501.0,250,9,-2.2007292414680384,-0.4872394992965668,1.0570357342746504,3.527215240040078,0.0794264458315935,1.7061038431660196,0.10656580176371516,0.03182622964978192,r8030087.trees
0,2501.0,250,13,-2.3970717900180207,-0.19547154846866083,0.41260007753579453,2.3346803630762123,0.02496076018199677,0.6378026844134891,0.16354913485953948,0.03308394869801788,r8030088.trees
0,2501.0,250,7,3.3193564470014745,0.45034983922256583,-0.7321029241718524,-1.0765414981875436,-0.005557538123025023,-0.9708657518134676,0.7785397029632484,0.025582167379194196,r8030089.trees
0,2501.0,250,8,-2.133690217292945,-0.6347230820752731,1.1990034315712865,3.2187462657936825,0.05628254259543606,1.7843597864722558,0.13673071530103004,0.03328799067236689,r8030090.trees
