#/home/enes/bim/BIM.py trees/ir8020005.trees,trees/ir8020006.trees,trees/ir8020007.trees,trees/ir8020008.trees,trees/ir8020009.trees,trees/ir8020010.trees,trees/ir8020011.trees 250 --stats=all --eta=etas/BC.json --out=outs/452159951.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,FayH,FulD,FerL,bsfs,TajD,Colless,btree,path
0,2501.0,250,9,-0.5520642670008349,0.16718241512809198,-2.2007292414680384,0.7220856652954222,0.6007755355446541,0.05506738195108659,0.054670294079543984,-1.6021497700938183,ir8020005.trees
0,2501.0,250,6,-1.288051728288218,0.060862183916676665,2.0301464234706033,0.9284602456591815,-0.9983204655783079,-1.4445439604869752,0.03539966316880425,0.28759686009739077,ir8020006.trees
0,2501.0,250,7,-0.7487787587439821,0.06987014346708588,-0.2641278187844842,0.6138482166173657,1.690525703800356e-05,-0.678372843308111,0.06315584920326467,-1.7549076120302392,ir8020007.trees
0,2501.0,250,9,-0.8767072497143098,0.05044224108442432,2.2745822299074945,0.6647841379674425,-0.8301000050279498,-0.8876357112803496,0.08132530120481928,-2.1660660359577446,ir8020008.trees
0,2501.0,250,13,-0.03127892502355324,0.011114439873665597,2.1025456070515136,0.0478594555343979,-0.7022999229677663,0.017036191143880473,0.03969102215312864,-0.4136992332198467,ir8020009.trees
0,2501.0,250,6,0.3259180317264626,-0.15091337440563704,0.032958223794150095,-0.4918868594536454,-3.1178367348751664e-06,-0.16653601276148336,0.11468454463013344,-3.3197180942104745,ir8020010.trees
0,2501.0,250,9,0.7653275469089194,0.04445936001699261,2.2745822299074945,-0.38201693443882145,1.5238804762248097,1.1761119368691455,0.047059204560176184,-1.4566069425635024,ir8020011.trees
