#/home/enes/bim/BIM.py trees/r8040028.trees,trees/r8040029.trees,trees/r8040030.trees,trees/r8040031.trees,trees/r8040032.trees,trees/r8040033.trees,trees/r8040034.trees 250 --stats=all --eta=etas/BC.json --out=outs/755100439.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,ZngE,FerL,FayH,TajD,FulD,bsfs,Colless,btree,path
0,2501.0,250,7,-0.11509704500304874,0.3471924853492221,0.13539932432066465,0.41480573030273826,-0.2641278187844842,0.6536379610145043,0.03444191512594156,-0.0491308049417762,r8040028.trees
0,2501.0,250,6,-1.048717809502771,0.8970677638779477,0.1239797334027683,-0.8839195974163508,2.0301464234706033,-3.1178367348751664e-06,0.03605551237206892,0.022230894115444638,r8040029.trees
0,2501.0,250,7,0.11836463900676905,0.41330964773936746,0.2405778070071683,1.1549895164790573,-0.2641278187844843,0.7558231767127115,0.031911054355671535,0.34775589119045797,r8040030.trees
0,2501.0,250,6,-1.0671281109478055,0.8939997918183799,0.11623304296869076,-0.9383971165015014,-1.9642299758823032,-3.1178367348751664e-06,0.0289091851276072,0.6730291834020387,r8040031.trees
0,2501.0,250,9,-0.2838809334549207,0.3472213949501229,0.07521940225414155,-0.020419799493801787,0.7828117394489834,1.1085547122109732e-08,0.02105194973442156,1.035364502233734,r8040032.trees
0,2501.0,250,6,0.17863562016618756,0.17253052395173954,0.1504557640002485,0.8241976676563302,2.0301464234706033,0.6629228462089922,0.024274517424536853,1.0860025025799183,r8040033.trees
0,2501.0,250,9,-0.7826078344350419,0.8065337615849005,0.1401220343284008,-0.3611905043021557,-0.7089587510095278,1.1085547122109732e-08,0.027413802676142355,0.7417682322258982,r8040034.trees
