#/home/enes/bim/BIM.py trees/r8050000.trees,trees/r8050001.trees,trees/r8050002.trees,trees/r8050003.trees,trees/r8050004.trees,trees/r8050005.trees,trees/r8050006.trees 250 --stats=all --eta=etas/BC.json --out=outs/638176763.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,FulD,ZngE,FayH,FerL,bsfs,btree,Colless,path
0,2501.0,250,6,0.23848412912952924,-1.9642299758823034,-0.3245792859980855,0.16879286667331808,0.5249444457841108,0.6428436138776321,0.6924768412905119,0.02903549682601373,r8050000.trees
0,2501.0,250,5,-0.029329299796962898,-1.854344998188919,-0.6057889457513869,0.2120130235234579,0.751664533346114,0.4383522048810065,0.28775121006807997,0.0340688266261527,r8050001.trees
0,2501.0,250,9,-0.20350616972838867,-0.7089587510095278,-0.6602785945719932,0.14054485277839598,0.7304949427660434,0.39968899180182127,0.5330331645382236,0.029675152221790388,r8050002.trees
0,2501.0,250,6,0.012681550023941062,4.027334623147056,0.04976351005094689,-0.013336074671323321,-0.05669967124647092,-0.6262036725489941,-0.08130818341212721,0.033051561083041844,r8050003.trees
0,2501.0,250,9,0.4123733741235589,0.7828117394489831,0.017237195438737467,0.08610697734151729,0.18211529925933376,0.8454117952650664,0.21635472259822222,0.03136920441623123,r8050004.trees
0,2501.0,250,2,0.47092310251528835,2.7028011530673797,-0.007393493197132391,0.23089173230343202,0.2265145820407392,-4.167578474054706e-06,-0.29297863916302763,0.03511897050567863,r8050005.trees
0,2501.0,250,8,0.8408138010162312,-2.133690217292945,1.8456580631728332,-0.3501306066186068,-1.9125163304202868,9.120471661981977e-07,-0.04596384890010704,0.03901493069050395,r8050006.trees
