#/home/enes/bim/BIM.py trees/ir8080064.trees,trees/ir8080065.trees,trees/ir8080066.trees,trees/ir8080067.trees,trees/ir8080068.trees,trees/ir8080069.trees 250 --stats=all --eta=etas/BC.json --out=outs/299604208.csv --r2t=0.005 --r2s=0.001
start,end,N,SS,TajD,ZngE,FerL,FulD,bsfs,FayH,btree,Colless,path
0,2501.0,250,5,2.4433030980681845,1.2856729147176122,-0.45622342987437725,-1.854344998188919,1.276245219840283,0.20481665463146803,-1.1008213849443207,0.04401476875242907,ir8080064.trees
0,2501.0,250,8,-0.2729980869623855,-0.4965555631004851,0.4915793464093234,-0.5065713299685085,9.120471661981977e-07,0.08347738544167702,-2.3440053878303404,0.08767327374012178,ir8080065.trees
0,2501.0,250,12,-0.05902800590579242,-0.08007455542330194,0.07086768112729128,1.2374296820739523,4.72985831489979e-06,0.008313954893067192,-2.9240786595193753,0.0759813447337738,ir8080066.trees
0,2501.0,250,11,0.8207255021076476,0.9179349362515303,-0.7429545407094282,0.2523487190495645,0.16763049593631604,-0.06905980911250705,-1.0904111163039492,0.052338385801269594,ir8080067.trees
0,2501.0,250,5,0.15203826841334284,-0.21374048739963067,0.3428917391138737,-1.854344998188919,0.4876383218211281,0.1194597236070323,-1.3264804112332198,0.060014250550589454,ir8080068.trees
0,2501.0,250,14,-0.3465524759679436,0.05029571842596999,-0.23897537414909928,-0.312682705671346,1.551339111253063e-05,-0.0798440784523396,-2.934670296494467,0.08670164529084079,ir8080069.trees
