start,end,N,SS,ZngE,FerL,bsfs,FulD,FayH,TajD,btree,Colless,path,iColless,ibtree
0,100001.0,250,558,0.26407318949521463,-0.8492939885747671,-1.756067307992956,1.4507772517556563,-0.17899377448295328,-0.9271095242451376,-1.3105038031141478,0.060184679760482085,9130028,0.08343606602287515,-2.2413560011491467
0,100001.0,250,618,-0.510167487651516,0.4689138744619665,0.01821252701921441,-0.2866469279269219,0.040227547757960065,-0.28289191803287045,0.19930304433104196,0.0337362215303709,9130029,0.039621380803685116,-0.17890276214217976
0,100001.0,250,647,-0.34692482599346475,0.3504256624544237,0.1173023612286846,0.11621371583119007,0.035552697501299274,-0.13649140420061018,-0.21204992403438466,0.0397826167803401,9130030,0.04864635118980738,-0.6775655408997611
0,100001.0,250,663,0.7387103571086719,-0.5473487113760069,0.32462233033389776,-0.5080938138850557,-0.023963677827138628,0.6422014574100245,-0.19051885491143164,0.038378257487670056,9130031,0.04912741140515142,-0.7928566724961205
0,100001.0,250,641,0.08502911892752772,-0.3246933259824851,-0.7574801734562407,0.949059747555283,-0.07086188307455951,-0.3889643709880457,-0.3705948449222685,0.044352860840060584,9130032,0.05200796133591303,-0.8171314858563398
0,100001.0,250,697,0.9438463824566672,-0.7276259481931262,0.07335051992218762,-0.3076914502002437,-0.03795877730624252,0.7702791470039335,-0.2219236365062112,0.03910013160481992,9130033,0.04678211052093679,-0.7184954676118245
0,100001.0,250,490,-0.8271741092622196,0.27800141687788776,-1.7194380851899569,0.8799536670123811,-0.060575051330229675,-1.3138737706547476,-1.1161924228863072,0.057020241029450636,9130034,0.06132584448094147,-1.3140271010388385
0,100001.0,250,438,-0.09003357313069946,-0.511576501697928,-1.5948753097756083,1.4829289256974076,-0.1484229444948084,-1.1035222209539566,-1.8007102874290304,0.06218464690681232,9130035,0.10166575981344736,-2.7750366423973043
0,100001.0,250,479,-0.4855666585660823,0.3060076456697044,-0.4490691236077988,1.130229204645492,0.001748212261677427,-0.5183950424030007,-0.5967654992131161,0.04670566364802632,9130036,0.0615252319349815,-1.5342317565740764
0,100001.0,250,586,0.7801112331506287,-1.4950898202073777,-1.6773998816333315,1.362844747093431,-0.2642691642494768,-0.944105709258835,-1.6765529420883258,0.06612265555254787,9130037,0.09782554535760912,-2.834428815935913
0,100001.0,250,553,0.5899771264807909,-1.2115424037975728,-1.3053870644030825,-0.4007739791485648,-0.22109677990946192,-0.8572475772533212,-1.3656940257369763,0.06079498258689405,9130038,0.07153380073775581,-1.9204176843288991
0,100001.0,250,589,-0.2097668685534719,0.29399738333973485,0.33177819072319703,-0.5672317516479325,0.042912868747301415,0.062705837798224,0.26945206216859857,0.03280344655027448,9130039,0.0373431072790135,-0.04926966660860085
0,100001.0,250,617,0.7203551752600292,-0.5533316220862444,0.6182853653121403,0.08840376779905702,-0.028481213121957574,0.5918885745888666,0.18512798909036235,0.03421112802320963,9130040,0.03835977949618272,-0.17024699753241251
0,100001.0,250,480,0.5558228328766976,-1.6384515988447843,-3.2612563211334167,2.032147330988036,-0.33862569797754505,-1.6885885750376382,-1.6345026502360638,0.06105980725144612,9130041,0.0796296883826727,-2.4366049823752998
0,100001.0,250,490,-0.18800211418066365,-0.07968496368049463,-0.6895355184693569,0.5307814411040314,-0.051089908789124415,-0.5516829981481697,-0.7547970125029029,0.05077327961037695,9130042,0.0683511775781873,-1.6234817437674358
0,100001.0,250,549,0.13428570887433686,-0.6093203245212837,-1.0908154699958859,0.5896081685633411,-0.13731512110362154,-0.7855879976243072,-1.4027586620772108,0.06423283191760387,9130043,0.0971545267974772,-2.8786373966640015
0,100001.0,250,568,0.004194047285632648,-0.6483917368359364,-2.062832653249317,1.269973303598788,-0.16833287904148342,-1.1384298838378972,-1.4947750100853645,0.06370680393171031,9130044,0.07533556074234557,-1.9539589661172352
0,100001.0,250,581,-0.28362070431285785,-0.09156519334410744,-0.9642907456628396,0.35274195740096737,-0.0694077310029993,-0.7807244473975036,-0.3881404025564201,0.04514225569016131,9130045,0.054060357486894785,-0.9236272751227512
0,100001.0,250,586,0.1229117128703614,-0.4331215057883918,-0.6466072416356446,-0.13174983878929472,-0.09311039822603594,-0.4983558574453027,-0.3649473803934081,0.0441831624667808,9130046,0.05137413453095537,-0.8422249605852097
0,100001.0,250,589,-0.2729781398382149,-0.1482491063672047,-1.0903778556171841,1.1784259871740703,-0.08245313831739899,-0.8577582221725464,-0.8385629011622854,0.05003403643901117,9130047,0.0631444949244512,-1.5121621218262682
0,100001.0,250,586,-0.28901946286693353,0.13223277349559634,-0.2640096493250518,0.5830562675024437,-0.011957100441700376,-0.3964269598379361,-0.20457016578809908,0.04138366633580736,9130048,0.058597340879841565,-1.173468693876912
0,100001.0,250,602,0.3164606256997469,-0.5148440347910229,-0.435087401729756,0.6112498669879233,-0.08329467881244787,-0.2207795612854304,-0.8008460607399027,0.05018677209626572,9130049,0.06685650791752616,-1.718814918702647
0,100001.0,250,427,0.8121003786818711,-1.7152899210191224,-3.003659007688712,2.267774949838909,-0.3180515487456632,-1.265678440297748,-1.9062838695595783,0.06743353557168599,9130050,0.07247538541261822,-1.981862587505005
0,100001.0,250,653,0.4723989555169638,-0.5130697125524379,-0.17171040990248246,0.17399722889101227,-0.057747842250984775,0.12233753854264688,-0.9367171936461474,0.051308131669183896,9130051,0.049933078371895666,-0.7522916383920076
0,100001.0,250,593,0.037439483128212686,0.04314323284310618,-0.020019541023660173,0.924710742440927,0.017249749374712398,0.15800260398951385,-0.13029581283936978,0.03940713225108871,9130052,0.044300259580736336,-0.4009492641398479
0,100001.0,250,549,-0.06807162416007763,0.016292813263105027,-0.04775017171288328,0.00034529396568539866,-0.006692392380239914,-0.11969784098093388,0.17451789772297968,0.03699645945045787,9130053,0.04513261497224512,-0.4998829236404636
0,100001.0,250,515,-0.2686148878111748,0.05798392315299135,-0.8151594281919653,1.9049864706849648,-0.028083061733932033,-0.4837020266211584,-0.8888014672396606,0.05162058885824913,9130054,0.05683821679003748,-1.1264099600834956
0,100001.0,250,506,0.12713674583315446,-0.7932198946187511,-3.0218358381036072,1.881258709803852,-0.18664809636312785,-1.127193519333722,-1.0498677378828791,0.054218134811335035,9130055,0.07557071604389909,-2.139026542530368
0,100001.0,250,567,-0.061821803763482265,0.03835604469661387,0.07639052853779922,0.2705651169367013,6.608107609702745e-05,-0.06698905903197336,-0.7288104640619736,0.04588810355199238,9130056,0.05518198319223597,-1.0080492504727474
0,100001.0,250,657,0.6760039335023192,-0.5760279530246499,-0.06803970745535913,-0.2811423693780397,-0.04148019043775812,0.4548182149902701,-0.3866975931655747,0.04366239607924465,9130057,0.05053199771791885,-0.7369301810740647
0,100001.0,250,548,0.8706143288187576,-1.6253415426794575,-2.09838586006265,1.1866961797551858,-0.2839300720891345,-0.9774009845996332,-1.4097695471833362,0.06413403078864978,9130058,0.07620826046119962,-2.1532352118200584
0,100001.0,250,587,0.1619042287790445,-0.204989970547988,-0.14428824054791273,0.31726380338003546,-0.027410346129772414,-0.009597933836717726,-0.8311106517586846,0.04793566505385732,9130059,0.06229865699356565,-1.5325763109173058
0,100001.0,250,517,0.7674652437384435,-1.7555541414794182,-2.870813383442534,1.0762678212203924,-0.3347500202753824,-1.4333360276333684,-1.9753317129524803,0.06723823766313503,9130060,0.10470308653970724,-3.051531072855335
0,100001.0,250,548,0.362149565570122,-0.8594685976926534,-1.2620792159868692,0.5269165814969086,-0.16592838187031986,-0.7311814469140436,-0.953933426119084,0.054844449546550336,9130061,0.0744473495153635,-1.8448717811976525
0,100001.0,250,595,0.5259964224829129,-0.6271805451799161,-0.5608752692987753,1.4231914680398356,-0.07893060879708509,0.037451000016901936,-0.8565206987708713,0.050173483888768564,9130062,0.06520947042025046,-1.6229619324570563
0,100001.0,250,704,-0.15879533314962666,0.2660528892853905,0.6750684635883478,-0.2544821987606828,0.04372411105071825,0.12438696923508333,0.3249193958984285,0.032629982294770474,9130063,0.03986081387713391,-0.1516112563963012
0,100001.0,250,593,0.33625657780820073,-0.4234955195479629,-0.35828115644991193,-0.006497740995936122,-0.05633597798886492,-0.015966381307231544,-0.3537900383379568,0.043620373154211516,9130064,0.052230237683425655,-0.8471330217180004
0,100001.0,250,555,-0.3315321705938645,0.3648738282446654,0.18865556896208452,0.3781074729029892,0.04185849040689645,-0.07752919629753248,-0.05473399935290461,0.036453999587873036,9130065,0.0484533696973237,-0.6891670309520778
0,100001.0,250,558,-0.2359113171668001,0.29908243656417705,0.3295724475639067,-0.35695072361498514,0.040067870327158965,0.014656890566427853,0.0912093634897532,0.03620043848542423,9130066,0.04131777913884895,-0.3421413625429324
0,100001.0,250,542,-0.15852078597881789,-0.07554722686070789,-0.7632137441649053,1.0938226941286642,-0.0451892395944195,-0.4796774431009274,-0.3810005824045065,0.04155690863813677,9130067,0.05789982887288084,-1.2816091165122847
0,100001.0,250,624,0.21256950606319724,-0.7121624223026486,-0.9160133814274743,-0.1307712682137704,-0.1512930293044088,-0.7963745107891346,-0.9282673508127041,0.05703400954958698,9130068,0.08775883246631515,-2.2462276321312493
0,100001.0,250,674,0.199304833060291,-0.08771109925248992,0.399846204463338,-0.09839588079217147,0.009131124624108243,0.2792956359324911,0.31646221874220937,0.0334640595080277,9130069,0.0409680813992558,-0.14993413123852414
0,100001.0,250,604,0.9251235429808102,-1.4140388871762932,-1.1094598797169648,0.28360151982798104,-0.21978172713874908,-0.48434935777128796,-1.5852564103544884,0.06635094642642662,9130070,0.08849117193475625,-2.2752081869835745
0,100001.0,250,784,0.5353542899976121,-0.5623933190024052,-0.03186934263690644,-0.5477675389119774,-0.0603751910668399,0.1720588044669551,-0.16901141028213446,0.04013358824519635,9130071,0.04360890656282603,-0.3223997131863379
0,100001.0,250,603,-0.1487126422585016,0.17632759603974316,0.16844205519185207,0.5734849145695496,0.022053572052704043,-0.012339875359063798,-0.3047828896958546,0.040698504260391885,9130072,0.04801321280441841,-0.6922791695742494
0,100001.0,250,549,0.18289740111022035,-0.6002541330384971,-0.9799992801599378,0.9362333889149032,-0.12713740847122892,-0.6634634408725877,-0.7216544753337509,0.04952215394172184,9130073,0.0688697063295627,-1.8034365475363687
0,100001.0,250,713,0.5330514104099736,-0.570672735948798,-0.4021977237511665,-0.21051673888546965,-0.06295139942818916,0.15254115499814044,-0.4280017497680566,0.042716210775544834,9130074,0.04573081913374804,-0.6120878812572695
0,100001.0,250,601,0.15650086853761838,-0.5727436239347494,-1.5897176621799072,0.8709449948657666,-0.12405313234339595,-0.6720931660320524,-0.6454919304834821,0.047020888364831634,9130075,0.05218798814092115,-0.9228167803621344
0,100001.0,250,586,0.02157401149089893,0.15960758809091655,0.7505184406783517,0.2581444010061985,0.04504899607015489,0.32950287609037704,0.03489782321734579,0.034569529548071035,9130076,0.04272360883344549,-0.4368654976857907
0,100001.0,250,552,-0.5133315501228675,0.4626897770285482,0.062472125110394086,0.0868171831251094,0.03814956254758799,-0.3010786311115938,0.04536077259322745,0.03737965407223081,9130077,0.04570937234891698,-0.41950471762234376
0,100001.0,250,608,0.0893414280703204,0.13006500943634208,1.4622708832841078,1.106971920000187,0.04820962130571465,0.4249622340005684,-0.16703439564517786,0.03744981106038239,9130078,0.047193878484596316,-0.7517396319222833
0,100001.0,250,597,0.33952403275503,-0.6953474397649578,-0.5898023653414828,-0.5058257421703739,-0.1266183511403046,-0.4898746019173226,-0.5785114613399316,0.04401700238104807,9130079,0.06231338792850347,-1.2539378656059816
0,100001.0,250,469,-0.16735725002947302,-0.6089017654886162,-2.95677160713954,1.9903290875961304,-0.18614946072155286,-1.4443791836617066,-1.7013673529953501,0.06347507843435453,9130080,0.08871440553832945,-2.477970870813773
0,100001.0,250,576,-0.18637409273074385,-0.11192707557711393,-0.794321030746804,0.6142223876811534,-0.05910334952442293,-0.6046561804905858,-0.6989485962695821,0.0491841137340385,9130081,0.06866463873153453,-1.671838904696796
0,100001.0,250,547,-0.17784654166840785,0.08552941138157867,-0.055610706631662746,-0.1621896998581936,-0.006281517305103413,-0.23668169170948355,-0.8671331181369959,0.052336346581067394,9130082,0.059170148335276576,-1.415024952969148
0,100001.0,250,521,-0.12731560013506946,-0.3150667149408322,-1.7884159839618077,1.0441402660077388,-0.10270739687344498,-0.8357877741474395,-0.9939987837629684,0.05835667685959904,9130083,0.06391816993671415,-1.3548507399192842
0,100001.0,250,581,0.16571201260960827,-0.4609136944824584,-0.6251159559001804,0.6476591530968949,-0.09348945744212453,-0.4541946550566431,-0.732783459805703,0.053922140173597616,9130084,0.06382077084084492,-1.449298492137569
0,100001.0,250,614,0.2222881117601805,-0.6036289664850171,-1.018324301049771,-0.0510164765105279,-0.12150407287906673,-0.583213416805261,-1.118239577889803,0.05442874182761119,9130085,0.06585474266364674,-1.497892835785535
0,100001.0,250,646,0.10979918001357424,-0.012265967401354678,0.4353100999220283,-0.4391787160418182,0.014415697192248838,0.21767795432002748,0.1259234523855186,0.038453638601326084,9130086,0.044185343524636184,-0.265095450341804
0,100001.0,250,584,-0.09076171650355706,-0.049022769662136055,-0.4523092710083428,1.0195456015569828,-0.027348003774885887,-0.2847322205165209,-0.5780937573420394,0.048991556537870816,9130087,0.053687708626191516,-0.998018169033861
0,100001.0,250,560,-0.2813285407654104,0.18189391202672653,-0.3963919100336384,0.7207639330232403,0.002216320506596613,-0.2918600078441115,-0.7079903909177996,0.04701267063061298,9130088,0.05822332842246705,-1.3281640897647795
0,100001.0,250,484,0.20330037225688152,-0.7199704795097579,-1.1351256416407574,0.14391775360866055,-0.15537337578690014,-0.8313784239991062,-1.3595994082008511,0.0605376915632168,9130089,0.07746213661849198,-2.011058483127825
0,100001.0,250,496,0.4776819309386754,-1.1631413866927844,-2.6205431371220267,2.2883228923687846,-0.2268872775891652,-1.017083868390683,-1.123801979575468,0.06075306122310557,9130090,0.07602803687869754,-1.9386577533968068
0,100001.0,250,484,0.4771667794942698,-1.2344811698681284,-1.852131529758456,1.0864767256868846,-0.2456977136679909,-1.1446966348085947,-1.6999186009718317,0.06265214725821898,9130091,0.10573393072517236,-2.969099270455447
0,100001.0,250,667,0.3250533305844295,-0.41588951832294896,-0.1605274227985793,0.3905292307636314,-0.05607501635626674,-0.026997072838126187,-0.32781972632413536,0.042498941715724686,9130092,0.04973364707075145,-0.7146800352933237
0,100001.0,250,487,0.11313521580414936,-0.5747944975323347,-1.3350188917125605,0.8264505081266971,-0.13195016638305246,-0.7710960954467772,-1.3899636766125207,0.06073913651209253,9130093,0.07037396899425663,-1.9098273684750329
0,100001.0,250,602,0.8336275332670338,-1.3612697890766057,-0.6465990521910021,-0.7490234979003969,-0.22073359176235305,-0.5905289733158974,-1.8215161984749284,0.06686564219668126,9130094,0.0947081937777822,-2.589029217626706
0,100001.0,250,547,0.44370561600361214,-0.8437531997538331,-0.9483943170394944,-0.12740151046959264,-0.14872481837086318,-0.5253996332389836,-1.50809978875094,0.06453047211889032,9130095,0.07623691623400136,-2.015041900830957
0,100001.0,250,593,0.6685383490985706,-1.4589616633206193,-1.9707771333533255,1.0210426545206028,-0.27272969156921184,-1.1234939876121115,-1.261379113908207,0.06374134670979639,9130096,0.0986935301822936,-2.773340076855995
0,100001.0,250,536,0.5451642908712062,-1.393386825696274,-2.850788945828482,0.5729361073563801,-0.2758378646346865,-1.2770881186125962,-1.7098539355378386,0.0711393962948568,9130097,0.08362575388581481,-2.716602535660873
0,100001.0,250,602,0.20193594218124195,-0.3329266050734783,-0.5776706691343418,0.8643239813857507,-0.05429713154701662,-0.14866766774872295,-0.42632191425026056,0.04423705117833951,9130098,0.04841593947608763,-0.8360765168851473
0,100001.0,250,573,-0.5893471109940612,0.2674278636775183,-0.8758191708978899,0.9659732665768844,-0.02496773954866031,-0.8123922272545873,-1.2194196066614376,0.05853412343378996,9130099,0.06552945411159804,-1.6787435676912243
0,100001.0,250,493,0.8918276084686451,-1.895326977709304,-2.8323297577508066,0.6628705247859049,-0.3514787983787116,-1.4096450440767403,-1.3485045806213154,0.058331419519721074,9130100,0.09499695505415112,-2.736611165592161
0,100001.0,250,453,-0.20476082966295045,-0.6272171843590604,-2.626991254871379,0.8699506504941855,-0.197083138586998,-1.5588766671084495,-1.6340555479818282,0.06162742941567235,9130101,0.09253917551928144,-2.641604206647919
0,100001.0,250,540,0.24832295739776955,-0.714992345805147,-1.079297525192324,0.8275081973620272,-0.1465775450620308,-0.7238601651380289,-0.7011899847760489,0.0506543885853344,9130102,0.06751472039908843,-1.480798406935704
0,100001.0,250,578,-0.16628903921134314,0.1793531574644288,0.27930126939865585,-0.4197400851785668,0.020030759180033195,-0.04534169858631253,0.2846503183874662,0.032860077571642714,9130103,0.04274757650555221,-0.2485744165003022
0,100001.0,250,592,0.10155969988703883,-0.1688857727789131,-0.1630391890276789,0.15958592080683268,-0.027690437348393368,-0.07733254491498866,-0.25744033050533965,0.04273077974982364,9130104,0.04767123031534184,-0.5921419241213736
0,100001.0,250,543,0.13328315750580852,-0.4464103411094809,-0.7118581847463662,0.4553204093199021,-0.095007360646102,-0.4994192551190492,-0.6772447626996061,0.04909367813997925,9130105,0.057995724111077576,-1.159137559010939
0,100001.0,250,465,0.2300196131656196,-0.6692325412314816,-0.9876096748641392,0.4813120266066703,-0.13790293258047576,-0.6832892630095824,-1.4891385172706366,0.057551747050637536,9130106,0.07398146613070826,-1.9830757103629508
0,100001.0,250,592,0.5273759488118223,-0.9095095774382259,-0.6789886944392569,-0.2263875372764975,-0.1522630228543504,-0.4591238488219776,-0.9177127915561604,0.05379672501816622,9130107,0.07594690962589701,-2.1617702374662735
0,100001.0,250,614,0.5997960266491922,-1.0909648540414687,-1.0252200215566014,0.5383760846694218,-0.18781923868967745,-0.6221903168815668,-1.6033894345611477,0.06596273478557921,9130108,0.0778723695827502,-2.1516869524069
0,100001.0,250,597,0.5139640340546948,-1.0179010146432588,-1.3391950152252154,1.2166207069343702,-0.18263329228457748,-0.6801599710818742,-1.4192028342782377,0.06478524539926775,9130109,0.07713650300125229,-2.0850759449961123
0,100001.0,250,477,-0.36629707317957216,-0.2493087914355926,-1.9403362037763088,1.3073608057591009,-0.1241677404842179,-1.241691538284781,-1.4241407481662005,0.05670861815382972,9130110,0.06634396824836,-1.7362027196300291
0,100001.0,250,525,0.42347545792818303,-0.4949106909537427,-0.04149625978523068,0.1066687259221596,-0.06103467135962282,0.048030942497668,-0.09000826269383813,0.04014598151000389,9130111,0.05595467164521932,-1.0024271567496916
0,100001.0,250,617,0.7013656937285583,-1.1814226161003454,-0.8825798165624781,0.5514681952340921,-0.19506219758896606,-0.5607314766976481,-0.8193843753588271,0.05250420553786975,9130112,0.06847672484524676,-1.6107288095017531
0,100001.0,250,544,-0.6512509742985163,0.6002226650105374,-0.18672069085760565,1.4631308352219423,0.05185605759218002,-0.3586165939638503,-0.1303446059058568,0.03824197875694986,9130113,0.04658743251825258,-0.6349903382994654
0,100001.0,250,604,0.60055533832163,-1.2733331977843965,-1.7769530914082394,1.0087988073156653,-0.23523194026562325,-0.943239309866743,-1.6063793899761625,0.06292225211963964,9130114,0.07932364041039887,-2.212057194141458
0,100001.0,250,457,1.0322908172743768,-2.3228099048887465,-3.5580504252727527,1.2092887704162012,-0.44106545658065816,-1.8607444866254588,-1.491279149234234,0.05836474931986011,9130115,0.09476516996227173,-2.6914366887268133
0,100001.0,250,549,0.29798334965816564,-1.0869873850001701,-1.976464877906696,0.9015708668797472,-0.235570177423161,-1.2739447904047272,-1.4643771869904343,0.05940821148280834,9130116,0.0815092862706169,-2.2936127876939825
0,100001.0,250,572,-0.033116140059897964,-0.08565524596020865,-0.3272414390583214,0.17438345857949147,-0.02764382604977113,-0.2238399769285345,-0.4884523559917024,0.046189218094064684,9130117,0.05398594798128415,-0.8280478953255117
0,100001.0,250,566,-0.07606687669242318,0.09594805459441774,-0.038671778259993635,-0.09337733442348864,0.01278988465575328,0.0038647145607904813,-0.16881768290331298,0.03955647961723193,9130118,0.04586757731160678,-0.5935505759122007
0,100001.0,250,661,0.6168006129007415,-0.7533127124696236,-0.7175831182009726,0.4800647281735228,-0.09708829420416858,0.012190649029278477,-1.1642406847375746,0.049872171738669986,9130119,0.07062734400238767,-1.9054952516173425
0,100001.0,250,688,-0.5732340342212312,0.6516252231691424,0.3461799917338855,0.2556098744265891,0.07758544234175895,-0.09701645763892676,0.09258339476079026,0.035050490809961324,9130120,0.04500957233953738,-0.4604159543488138
0,100001.0,250,615,0.5130704734143023,-0.3254245840211744,0.05925064960654584,0.00593046830891763,-0.002402514875417809,0.5430965002592459,-0.20255966231444292,0.04132101263787073,9130121,0.057649742973581025,-1.2745996807406208
0,100001.0,250,629,-0.23359269951893116,0.25791504866064263,-4.7163740910273215e-06,0.02715652201227984,0.029663612140661762,-0.053068951354377836,-0.0908508901698824,0.03793725697203842,9130122,0.0458819236048725,-0.6269190309772213
0,100001.0,250,458,0.6764501493840945,-1.516905486219334,-2.304804570540806,1.1998756156447985,-0.2876529457102526,-1.210084301640971,-1.5305587159812677,0.06880699729514345,9130123,0.08532424629393143,-2.264203893845055
0,100001.0,250,567,0.07660578753198045,-0.07834034574195592,-0.12773881851726213,0.06913859665081694,-0.008113358275795669,0.0284747078085247,-0.24104027238058204,0.040861915716171454,9130124,0.0519210762895178,-0.8686779010145417
0,100001.0,250,549,0.5916949389678886,-1.3762184588104163,-1.7713903703051654,0.06967033803599845,-0.2637874246839529,-1.1450302771277596,-1.4880338697153708,0.06958532610848621,9130125,0.07772511269951235,-1.8443466078335191
