start,end,N,SS,FayH,TajD,ZngE,FerL,FulD,bsfs,Colless,btree,path,iColless,ibtree
0,2501.0,250,9,0.02509427500721359,1.0283967030830206,0.718277839269285,-0.3958034118695301,-0.7089587510095277,3.2708167846077503,0.024517424536857103,1.0131461523490586,8120060,0.02879258971369348,0.3889628962152539
0,2501.0,250,15,-0.10967159565798826,2.970715263786319,2.880036822010365,-2.095551583947929,-1.4636660782230697,0.9956775746208262,0.02854274239816408,0.5869251098406487,8120061,0.033262080580386065,0.3282774798962419
0,2501.0,250,18,0.13623906861567228,1.0327564076199334,0.2438825975303415,0.2268797727957951,-1.6858798410735367,1.737187461010138,0.02341084769184264,1.040131213681998,8120062,0.036306516388133175,-0.14150893162402312
0,2501.0,250,10,0.026009474380755515,2.0028695411258552,1.4878730408522003,-0.8750180927758048,-0.8809206284569866,3.7900771228602057,0.03611866822127218,-0.16093190470732602,8120063,0.03692188107267781,-0.2575761693152424
0,2501.0,250,14,0.04477499346927099,1.7139153407677554,1.2018552262933409,-0.6372826406880642,-1.3732426659144192,3.690415727359389,0.03114069179945589,0.4159563745845743,8120064,0.033683119575074486,0.08937908540066086
0,2501.0,250,15,0.013524551923009557,2.3663053087037778,1.8673387846198948,-1.1343527462031209,1.5464560379341803,3.6042121293188782,0.02653193418836637,0.6892348992936486,8120065,0.039804378805544764,-0.6269489584051631
0,2501.0,250,10,0.028752291679089676,3.3773470361562024,2.564872973074362,-1.5458547834962724,-0.8809206284569866,4.377539873331323,0.028322969296541007,0.4664570360318841,8120066,0.0329058168156497,0.15832872435815634
0,2501.0,250,16,-0.00940541577247438,3.00180981461874,2.4927055647205,-1.5866279847064233,-2.497268012867369,3.7142834985338484,0.03335924342531416,0.269863915243708,8120067,0.042492550848555515,-0.5709191298642102
0,2501.0,250,15,0.16072027101908196,2.9827718707094015,1.7460772073271846,-0.668171063439861,-1.4636660782230697,1.3329224098622077,0.036144578313253004,-0.20296205035305545,8120068,0.04271926415338775,-0.8045489582475224
0,2501.0,250,17,-0.00018521465885010648,2.5904300564039433,2.125617360845858,-1.3311419625991168,-0.712707643166984,4.908740374319762,0.02887355875113357,0.4286802151776508,8120069,0.03381267003497862,0.21323128533644026
0,2501.0,250,13,0.0991672597783592,1.7020615879597267,0.9692680069749764,-0.3562372966102797,-0.1472630914832532,4.400888876041977,0.026742916365924525,0.7880887126577203,8120070,0.07653193418836637,-2.6369307377578184
0,2501.0,250,11,0.07833624443815232,1.7357277206286787,1.0818275206261625,-0.49119883806158104,-1.029123745469293,4.009614638696327,0.03604741546832491,-0.3260286312295395,8120071,0.05062184220753983,-0.8024927209620943
0,2501.0,250,12,-0.008360838097351348,1.9226825804435832,1.5729056635380445,-1.0082697490803991,2.4353233333940723,4.0958371940509535,0.03929913201191865,-0.6094373363702844,8120072,0.03556160124368441,0.030463910460523363
0,2501.0,250,11,0.03308367063555792,2.315714953003849,1.7169112850778607,-0.9991382109676554,0.2523487190495645,4.092952236674615,0.04289739603575593,-0.5405285431251492,8120073,0.041035108174634016,-0.838163324172932
0,2501.0,250,8,0.07113787525153248,2.3784868918358613,1.6114367005455013,-0.8627034232778161,-2.133690217292945,3.4088365192978065,0.032428099494753206,-0.22432765914675826,8120074,0.03465474802435549,-0.03784654935729495
0,2501.0,250,5,0.06364788486693293,1.6573527383528246,1.0793316208482668,-0.5713961644126316,-1.8543449981889188,1.6337493284824731,0.027270371809819918,0.4434100707828114,8120075,0.0433508226454204,-1.0754869640467628
0,2501.0,250,10,0.07067010639018363,1.2599254879164743,0.7348486979976808,-0.29751711759287336,0.4973207385797266,3.4039773731301874,0.0313512112968001,0.17532147112898822,8120076,0.03552921362870838,-0.3210417201839256
0,2501.0,250,22,0.08526909921047217,2.877841798999437,2.0016815027282138,-1.0009852749482335,-1.9033047906683256,2.5100419305736783,0.032101524377078215,0.061079038080418264,8120077,0.04301075268817204,-0.4179932504465269
0,2501.0,250,5,-0.014152858820913413,2.8191955610804054,2.1729404783557973,-1.3978787676042659,-1.8543449981889188,3.1144799142154924,0.0296832491255344,0.5602444295647443,8120078,0.023027594247959582,1.241491786275262
0,2501.0,250,20,0.12608413338770674,0.9457641752059888,0.2074375147768031,0.2308609825639913,0.5712694743094276,1.1287894887193732,0.04431435419095738,-0.6364059973902331,8120079,0.03967482834564063,-0.220663395961142
0,2501.0,250,21,0.040897436358880296,3.5894536927507223,2.796267060216997,-1.6290140145449257,-1.0956646725615409,4.5586069239507845,0.03359675260180507,0.11564450697332693,8120080,0.03990154165047286,-0.4706974642298414
0,2501.0,250,17,0.09475364047169398,2.351805096297983,1.5137291060360465,-0.6875878019144119,-2.5248832887197503,1.3602427634223693,0.026672673097080404,0.5747529655865369,8120081,0.03821738567171914,-0.0675345452378176
0,2501.0,250,15,0.05118503656288388,0.7206429375368547,0.3695944380585843,-0.09593070650619874,1.5464560379341803,3.617314898895082,0.03672755538282161,0.031854013758563456,8120082,0.036792330612773684,-0.07111457957710343
0,2501.0,250,14,0.04389626924418268,1.257934187740517,0.8363902327785462,-0.4104048846108544,0.7478772545717275,3.8223823032610897,0.02831757136071166,0.6634891134195545,8120083,0.036371291618085236,-0.025754463354880987
0,2501.0,250,14,0.17153761993996053,2.7844249719631486,1.5431857391043282,-0.5219758866274786,-1.373242665914419,2.0658755063694416,0.03273173338515352,0.06940085615812831,8120084,0.055609534913848936,-1.7240157507772311
0,2501.0,250,23,0.011483899097706037,2.985525963042091,2.4433845965934187,-1.491743649577404,-0.5414743867334512,5.160296371993237,0.04907938204430625,-1.0165387205051393,8120085,0.045018784816686114,-0.8818894662157724
0,2501.0,250,26,0.1070216312843186,2.6796937175980275,1.7387827179696946,-0.7602020466062593,-2.063707358744533,3.829486130855672,0.0322958500669344,0.2489571062688515,8120086,0.043188884570540216,-0.8164639109576846
0,2501.0,250,11,0.023208203508441,1.2028822062253677,0.8687671609391406,-0.490004316566688,-1.029123745469293,3.75398435984074,0.037083819147557984,-0.2757183862894804,8120087,0.03539966316880425,-0.5161193683986586
0,2501.0,250,7,0.0594739527493873,1.0556881452584823,0.6241982876947075,-0.2729573367809072,1.5276143141084957,1.5578538542055191,0.03742157570373661,-0.18254460440193945,8120088,0.03442803471952325,-0.0988404757346454
0,2501.0,250,15,0.02553673415343684,3.1863480009748155,2.4834786908639352,-1.488626508009817,-1.4636660782230697,4.829552135059964,0.033569762922658376,-0.213259510019227,8120089,0.037731571447078636,0.06129308738057265
0,2501.0,250,22,0.0055864808035106656,2.9879808406102004,2.46658189135036,-1.5243772183299844,1.0179373653904888,5.2931286040082615,0.042222654057088575,-0.5997571509583091,8120090,0.02888975255862158,0.4478839457662045
0,2501.0,250,10,0.06361444533998599,1.5036472705404118,0.9537511232460876,-0.4515937258752235,-2.2591619954937,3.0663045568777108,0.031437578270069516,0.4907868735368435,8120091,0.027270371809819925,0.5663481006497306
0,2501.0,250,6,0.08174883027691104,0.7870451546406619,0.3566018674681863,-0.07008718568822121,0.032958223794150206,0.8402480392737202,0.0336291402167811,-0.01150053838920302,8120092,0.06471045472211427,-1.7872760722626424
0,2501.0,250,12,0.12941327155919066,1.6439245493910004,0.8061386155816154,-0.18560623743495544,-1.1583576205662869,2.269040387732337,0.042319816902016666,-0.7778271044120761,8120093,0.028225806451612906,0.738361358428397
0,2501.0,250,14,0.0802568125580629,1.1757131055215118,0.6191799064442818,-0.17973949104462875,0.7478772545717279,2.57220947927942,0.0489247311827957,-0.6813641006159262,8120094,0.04352895452778857,-0.4499481147192082
0,2501.0,250,15,-0.0008553566294112657,2.698506737426675,2.198350117229725,-1.379906097942342,-0.4602920395039866,4.6942556731651415,0.0362957205164745,-0.38530357939327503,8120095,0.04012825495530509,-0.12914274010560975
0,2501.0,250,18,0.08668264673345219,1.9033953688865213,1.1813734124981907,-0.49773472817361,0.042790589484166086,2.8078685801538907,0.02837155071900505,0.600163140848198,8120096,0.043205078378028235,-0.6485966379193093
0,2501.0,250,22,0.14145170106374325,1.9025927309317376,0.9250700764453504,-0.16421353647060172,-1.172994251653622,3.5533456486541666,0.0324200025910092,0.2617165093623041,8120097,0.046541002720559665,-0.7703307226297673
0,2501.0,250,20,-0.007080995571609359,3.9083796735244607,3.2729937220480787,-2.06630853024497,-1.803497432055012,5.032271965073275,0.03499481798160383,0.0026919936303769648,8120098,0.04210389946884312,-0.8646522321811118
0,2501.0,250,21,0.02470685786467201,1.9158780877558748,1.4791905372210332,-0.8528395004923786,1.1834217993038447,4.81850599293866,0.028922140173597618,0.2756412772030116,8120099,0.03756963337219847,-0.18297060083051406
0,2501.0,250,8,0.05247286857556622,0.5915052074853003,0.2824850560730316,-0.06555482900213669,1.1205475573559285,1.528985890834745,0.02914885347842985,0.6822447573664618,8120100,0.059398885866044825,-1.05162295138496
0,2501.0,250,13,0.028210260067441005,1.2143319753215471,0.8637557850551315,-0.4702872906060094,3.2274499563188983,3.9046484304198192,0.02696268946754761,0.6606803177349863,8120101,0.027918124109340588,0.6246110179242501
0,2501.0,250,16,0.1045497203315122,1.381237975731925,0.6777444061745657,-0.14227513323012167,-1.5450791905361416,3.605856399528024,0.030169063350174895,0.3183918607944513,8120102,0.04339940406788445,-0.4568438264058921
0,2501.0,250,24,0.05361586113999444,2.405646017533128,1.7618795755040824,-0.9399159328317302,-0.6332035598380021,3.7516040550403655,0.04240348490737142,-0.5599174383093397,8120103,0.04926156237854645,-1.0106276291640577
0,2501.0,250,20,0.025972870475551718,1.6841736248379584,1.2776144882524159,-0.724411200627969,2.154447411885722,4.779319064147852,0.0254890529861381,0.5561998321858043,8120104,0.03672755538282161,-0.011120245439267044
0,2501.0,250,14,-0.005006065282321094,2.9072625191656,2.374101431906832,-1.5016595650078373,-0.3126827056713456,3.3223239475248296,0.03291661268730838,-0.4553663043149767,8120105,0.027270371809819925,0.7270920512462891
0,2501.0,250,15,0.054581670134748815,1.5966166806409081,1.0676678424733748,-0.5243880335924256,-0.4602920395039864,4.074693191860328,0.03218033424018656,0.15028203839149035,8120106,0.04791747635704106,-1.1030044898821152
0,2501.0,250,17,0.12840823348273947,0.3228379321519399,-0.2980570923520314,0.5389364715778423,-2.52488328871975,1.945985386812196,0.028440952751096555,0.4987329391491686,8120107,0.05813576888197953,-1.3060305248351085
0,2501.0,250,20,0.13048209548101106,3.1794820078066035,2.0393907082880123,-0.9017797213804298,-1.8034974320550123,3.1696415929748585,0.02638780930172302,0.7977598482930339,8120108,0.04437103251716543,-0.5814316956757255
0,2501.0,250,11,0.07214054409150365,1.8448741785705092,1.192455015079039,-0.5756185554334337,-1.029123745469293,2.698405317888433,0.035877380489700746,-0.12537266342589046,8120109,0.04087317009975385,-0.6590498423157579
0,2501.0,250,15,0.010946085561885829,3.577897593722831,2.8636501223762147,-1.7655456241163967,-0.4602920395039864,4.217110462462184,0.040330677548905305,-0.5465372503970637,8120110,0.04469490866692577,-1.171187506993759
0,2501.0,250,8,0.14366544291282876,2.4335867571287118,1.407765950434778,-0.5790686802667959,-0.5065713299685085,2.093070705037165,0.0420917541132271,-0.912849227514306,8120111,0.036112190698276966,-0.41949776695032187
0,2501.0,250,14,0.07821977003626734,2.6304776659269025,1.8052172438885203,-0.9287231855620588,-1.373242665914419,3.925960086016064,0.026072030055706696,0.7382357441050268,8120112,0.05188495919160513,-1.0106767050087244
0,2501.0,250,18,0.016046254349093698,3.614654131011137,2.904870246112865,-1.7728633932324507,-2.550215056352388,4.541169142615648,0.03577212074102863,-0.2456822621596489,8120113,0.037083819147557984,-0.3362502122652194
0,2501.0,250,14,-0.007682179967817232,1.8798567706917328,1.5535290879773886,-0.9940815511830206,1.8084372148148005,4.0678591594697835,0.03200706050006477,0.17239086864477796,8120114,0.03763440860215054,-0.09079192686905142
0,2501.0,250,12,0.02753606864959469,2.782625897555125,2.1200459691149933,-1.2628857219603355,-1.1583576205662869,4.568821178101851,0.03628492464481582,-0.06036894016334472,8120115,0.03436325948957118,0.16458368985847865
0,2501.0,250,8,0.02808137076281444,0.491604028571983,0.2875768248257997,-0.12100395869698155,-0.5065713299685085,1.9509868337829697,0.028619855767154638,0.4202064041805677,8120116,0.03284104158569763,0.05886075551220315
0,2501.0,250,20,0.08335843875380303,1.0057087599267491,0.4525765752034828,-0.044557858319038315,-0.2203194944787185,3.8963508840891268,0.04450058297706957,-0.6431780000710633,8120117,0.04142375955434642,-0.2549130920148403
0,2501.0,250,18,0.2261987672936577,2.5292434892636932,1.0756198754438908,-0.04296215783885883,-2.5502150563523878,1.542226511341031,0.03077228267910351,0.2743018341892244,8120118,0.03631731225979185,-0.2515924078583709
0,2501.0,250,9,0.05179526012440888,1.3291951480024615,0.8594269621881876,-0.4247976530640101,-2.2007292414680393,2.917690076224364,0.03703199896359632,-0.30522235253717833,8120119,0.034525197564451354,0.0914480923826136
0,2501.0,250,11,0.03140638159143756,2.98698007947824,2.2577568135141464,-1.3429956399114102,-2.3105962099881507,3.828062434033585,0.03705143153258195,-0.20740321182701826,8120120,0.028695426868765382,0.5708601117267744
0,2501.0,250,21,0.041099160792990086,2.4861195575517625,1.877612529726556,-1.0543837939195204,-0.3359691819397459,4.606702075575991,0.03445394481150408,-0.2623601291510567,8120121,0.046962041715248086,-0.6950276505417563
0,2501.0,250,6,0.015133829835349753,1.375710360868189,1.0070991851927344,-0.6070132857293455,-1.9642299758823036,2.5773321332178165,0.028557779505117238,0.4199472763959366,8120122,0.07147946625210519,-2.396028394097658
0,2501.0,250,15,0.1840008471065356,2.4752338509313048,1.2348121787417043,-0.2860640879934024,-1.4636660782230697,2.002458947048332,0.03150667184868506,0.2797628652690953,8120123,0.0317398626765125,0.6190341979351427
0,2501.0,250,17,0.07698392820202253,2.4788175033911033,1.6958031721014053,-0.8503261510973813,-1.6187954659433672,4.515119546428061,0.0290921751522218,0.3554808518766359,8120124,0.03254955305091333,0.041905351878661005
0,2501.0,250,15,0.09319668318715454,0.37096909985056103,-0.0925104916244458,0.30502201631027576,1.54645603793418,3.054701961192397,0.033720133992189955,0.31421853154881363,8120125,0.0500064775229952,-1.0837747357620993
0,2501.0,250,16,0.03792319306534047,2.2572516922766543,1.6805026366276548,-0.9501717101555672,-1.5450791905361414,4.7316745067308315,0.035181046767716016,-0.2334752844763412,8120126,0.03284104158569763,0.21890186521117788
0,2501.0,250,12,0.08029530120409632,2.4988646159106835,1.6846455850995334,-0.8588405968604244,0.03953603075383253,2.1206222693450507,0.04578961005311569,-0.6907896054121896,8120127,0.07078313253012047,-2.1896430045964257
0,2501.0,250,19,0.14290357334680445,1.2636987527264982,0.3990454499510693,0.1539594576841968,-0.9208730202678008,1.9129090720520625,0.03844704330518555,-0.15046244106224055,8120128,0.03705143153258195,-0.2303509676230091
0,2501.0,250,7,0.051898005258298484,1.0097504674416602,0.6130810646466207,-0.2813131104841571,3.3193564470014745,1.2068306636316837,0.041010817463402,-0.8535540994608456,8120129,0.029375566783262082,0.4909063332271233
