start,end,N,SS,TajD,FulD,bsfs,ZngE,FayH,FerL,btree,Colless,path,iColless,ibtree
0,100001.0,50,351,-0.8575954942831212,0.8002150799670191,-2.866423072258331,0.2609680457588311,-0.15534012731940575,-0.8022842167930528,-1.4187633037213458,0.20022284775979365,3080126,0.2216712527707713,-1.8632640998208077
0,100001.0,50,388,-0.3726623778422221,0.9829517796230954,-0.7421492385242477,-0.23276076818979125,-0.020560077101174103,0.04615569066483361,-0.947638686535216,0.1660021624543859,3080127,0.16581632653061226,-0.9975646418256724
0,100001.0,50,456,0.17313923933314285,-0.8563199545470622,-0.262459126810033,0.6059599571536818,-0.057641350248912676,-0.5890600527009335,-0.16419806509520507,0.13254236605884956,3080128,0.13992908484148375,-0.34389416124346245
0,100001.0,50,434,-0.17675317900818666,0.3597219715421773,-0.3505414222762855,0.04994737888550615,-0.0314270444162016,-0.1611446728553563,-0.4516165400700286,0.15276293763578738,3080129,0.1836065134715304,-1.150180856385926
0,100001.0,50,467,-0.5044520820969675,1.4028162928703976,-2.2981478291129456,0.1098297419904239,-0.085218701480828,-0.4227363988554039,-0.9780913265265236,0.15814834705812145,3080130,0.1535021415973797,-0.97189556894915
0,100001.0,50,492,0.2749419303778438,-0.1612801429198264,0.2607079037307439,0.509408056812014,-0.030333307297677463,-0.4187357400192303,-0.2731394421126886,0.1385019616312134,3080131,0.14342196732707674,-0.5216271943415972
0,100001.0,50,497,0.1997388243716016,-0.10332744473262608,-0.021196606313168772,0.5166674004813842,-0.041794415865365434,-0.4713588746660853,-0.2824061341221309,0.13715706062644845,3080132,0.18676683271733893,-1.4484914595131841
0,100001.0,50,434,0.5173235635804508,-0.6984322819326104,0.7890875883455943,0.651007161857713,-0.01573297445148789,-0.4377087782722948,-0.482961397249104,0.14812715209540595,3080133,0.15453763923151673,-0.6328038955753751
0,100001.0,50,391,-0.3816230441090477,-0.147827826330007,-0.7895814454690531,0.166448676099025,-0.07585585514813148,-0.41461891220066543,-0.4831292389956286,0.14381444401660035,3080134,0.13694297943896666,-0.3229859019315965
0,100001.0,50,353,-0.4632145909613234,0.10652283858223807,-1.2526793875243607,0.09482545397049066,-0.07764086221149323,-0.3807053153728254,-0.5568827069899823,0.145117927410485,3080135,0.17261904761904756,-1.1907259243787556
0,100001.0,50,450,-0.04385735068290954,0.8555262767854347,-0.12675354451214382,-0.1950996335976486,0.020223137430322686,0.1966760254065307,0.037573567473632816,0.1216824758072243,3080136,0.14054481441699487,-0.5354701105630814
0,100001.0,50,402,-0.041995558051841055,-0.0865270431235366,-0.35129982983927865,0.3445209566800072,-0.05248113786646828,-0.4177905792814179,-0.23861220340640385,0.1375033253524874,3080137,0.1452408832385413,-0.4132323783147833
0,100001.0,50,433,0.6432194483376167,0.06024056153267893,1.3836689947329817,0.3710351575758836,0.03967293860535207,-0.044160062910288164,0.5930055733277301,0.10798325178024418,3080138,0.12987012987012986,0.02972747527943804
0,100001.0,50,356,-0.5012651315535424,0.7844304214403068,-0.8420050811746154,-0.4146054506908465,-0.013861980161694149,0.17825634336131613,-0.8697904698781193,0.15932890009936568,3080139,0.18636483719701466,-1.5456592524482384
0,100001.0,50,316,-0.5933883641629686,1.2520271928997204,-1.1575553399398422,-0.42403896569372185,-0.025401469582838104,0.13541581104671152,-0.3619043213752797,0.13554729120563908,3080140,0.14749286811498796,-0.6219248039432771
0,100001.0,50,401,-0.16733577426992913,0.10609167635732354,-0.21935231102602887,-0.14955069042624464,-0.003141402224381674,0.07206630808362521,0.4774509075530344,0.1111424220851131,3080141,0.1303072953319259,-0.13223085480807384
0,100001.0,50,454,0.09251505651435564,0.5579035975932592,0.2985202764114786,-0.07810835117608217,0.023458704139423508,0.1436328541362336,0.4769960731666448,0.1132699025556168,3080142,0.13351048752834468,-0.05404865842912165
0,100001.0,50,497,0.05670401280818919,0.5230890563686312,0.08247003922076558,-0.07037850221901422,0.017398488139011847,0.11371200865342385,0.34350749417386073,0.11883889919604206,3080143,0.13461538461538455,0.07397591921186507
0,100001.0,50,408,-0.3867866503013464,-0.1336652638379945,-0.8838386306259278,0.1013886264092281,-0.06774162231414756,-0.34350390703045475,-0.4693367588643758,0.14843423402880704,3080144,0.14265430943019414,-0.5084653060138689
0,100001.0,50,472,0.29617761211537114,0.0029072513033297645,0.4893594723271481,0.15875112628446847,0.01990910876653514,-0.006385711638070759,0.09766254618535113,0.12209529829630968,3080145,0.13262944066515495,0.03365955467138207
0,100001.0,50,375,-0.09441274019770024,0.6966871939258411,0.2210529546771604,-0.2867317703740222,0.02565098140153555,0.2716079336222553,0.07198046902988957,0.12209912536443147,3080146,0.14445578231292522,-0.4668332903309845
0,100001.0,50,378,-0.3711807816916047,-0.11805156656892568,-0.7718571672828219,0.7595914122566126,-0.15477366757750718,-1.0852177652443935,-0.9864546341627848,0.15403516057585814,3080147,0.19439243587343194,-1.5775171203676266
0,100001.0,50,451,-0.5606717774009401,0.6820645810693345,-1.0332368328330372,-0.3401535318593396,-0.03233012195528887,0.05744148475771909,-0.37136339104776417,0.14987977949800613,3080148,0.16289889939715724,-0.6832530255756645
0,100001.0,50,353,-0.10456705154469237,-0.019207363397741112,-0.34188276310489685,0.4131342772047645,-0.07066524124129622,-0.5329948227593211,0.04710603393459989,0.12847595178422244,3080149,0.12965838509316768,-0.06527840775799879
0,100001.0,50,344,-0.4695426126714201,1.6142504438282168,-1.154403819050578,-0.4362912140558971,-0.0064611974984083494,0.2218059614216344,-0.3876856583321972,0.13915687487116069,3080150,0.16151890863872434,-0.8559329796225167
0,100001.0,50,416,-0.19319335287872447,0.4820225391129585,-0.9084051552860379,0.1414021656124354,-0.04610189867408827,-0.2751294432211592,-0.4614079206857192,0.14361244497799122,3080151,0.21426936159079013,-1.9765704710303853
0,100001.0,50,326,-0.9939817800842438,1.5666567963447375,-2.3458669532203866,-1.084189691319974,0.008227768585436545,0.6533444610726641,-0.7629792475696716,0.15575491941743133,3080152,0.2057328745451668,-1.615501272014466
0,100001.0,50,460,-0.5650009560015111,0.7332131429324884,-1.8292069213655535,0.12659061734385685,-0.09594225637829663,-0.4775235424645756,-0.4891299235239556,0.15076002152273352,3080153,0.17139424577170315,-0.8703395201657232
0,100001.0,50,471,0.5119677170202368,-0.5250329824366257,0.8353611175548491,0.3841502019791539,0.019607308223407657,-0.136197737396866,0.653946902567562,0.1047708557107054,3080154,0.11241098001700683,0.5080027550780366
0,100001.0,50,439,-0.10712867577080433,0.08191238623944291,0.4542548775514157,-0.5303119503126175,0.056683670119550715,0.5417631359849239,0.008320606303786738,0.12770286686103013,3080155,0.14228316326530607,-0.4951459313428703
0,100001.0,50,410,-0.4701700109631709,0.6455599150701661,-1.7207944003060076,0.6590640272521653,-0.15481252972608509,-1.028842743859458,-0.8899302459714046,0.16292989417989415,3080156,0.1742111738312346,-1.143596797224172
0,100001.0,50,346,-0.18093668332778665,0.1751765564104639,-0.6596489244418767,0.4664974067390719,-0.08861521276606113,-0.6388252504011487,0.0047880518360000615,0.1251483815002511,3080157,0.14658297529538136,-0.5639140803239439
0,100001.0,50,372,-0.3740861226151973,0.529874075151869,-0.454876853168618,-0.7415526003060746,0.04819341963965587,0.6260052603772688,-0.3612661259367894,0.13587568785475965,3080158,0.14111024844720496,-0.5371694070717565
0,100001.0,50,355,0.3401767600030915,-0.6210847169125326,0.3348551729889639,0.18831847456885134,0.02202669577260826,-0.014791221467254388,0.235656830574326,0.117117769093453,3080159,0.12799904908199838,-0.01983961400547995
0,100001.0,50,398,-0.673141845357166,-0.054317025297754784,-0.8117738818807497,0.01995295878249252,-0.09674374485648936,-0.4191903430472964,-0.6166273787371546,0.148549547207418,3080160,0.14398409966396195,-0.6610476036661135
0,100001.0,50,364,-0.37192428082209217,1.386117537189677,-1.4972621427756891,0.07421902275512322,-0.06205932028917757,-0.3035462964690888,0.13673662059996222,0.12170560047918548,3080161,0.13408069649878296,-0.3305592951136831
0,100001.0,50,452,0.2289097360464509,0.3126719864494781,0.3132852100288611,0.3232266556381234,-0.01169165866224145,-0.2337166774304749,0.03722597125529184,0.1254571192638905,3080162,0.14204974919260638,-0.5828211455290282
0,100001.0,50,347,0.0016427092356815199,0.03731223573248985,-0.2673702494167296,0.29759829483390715,-0.04015455178637256,-0.3386781487810201,-0.5713081053169909,0.1593930582985882,3080163,0.1848894557823129,-1.1749763400314728
0,100001.0,50,422,-0.2445187207760191,0.5687989809728088,-0.4130474615290576,-0.25300954758125405,5.601685370984669e-05,0.14454740603952582,-0.14620880630754962,0.1260774496133857,3080164,0.1681471695821186,-1.1467594313488136
0,100001.0,50,379,-0.006167217026995073,0.029794575048379738,0.01086017761302297,-0.033402713456961525,0.0036626210802161076,0.034483265316058435,-0.21647723090744125,0.12729133569595505,3080165,0.13330648048693158,-0.15047850801283136
0,100001.0,50,463,-0.4395688744911711,0.25903708500979794,-0.9255204296278642,0.18071386496450514,-0.08573690700861003,-0.4653060067888392,-0.4581782519968633,0.1396175543388087,3080166,0.16079724572755932,-0.9259765460523464
0,100001.0,50,462,-0.2142167711795739,0.17049402230997934,-0.4773691428245857,0.13702866252004148,-0.04839180438373629,-0.2825993959416164,-1.8661043682271683,0.21269661710838209,3080167,0.21745951901887514,-2.0628883290110367
0,100001.0,50,316,-0.5778084699572124,0.4568034261475842,-1.1390761823344628,-0.2825277530571076,-0.04246407288848191,-0.01697538034823793,-0.9254438813265524,0.16572562358276646,3080168,0.17540816326530612,-1.1536938652447095
0,100001.0,50,461,-0.004135918723637863,-1.0435370452484851,-0.3225293009392948,0.7775767919341203,-0.1055343792924144,-0.8893015707950196,-0.2796687998619152,0.1406037414965986,3080169,0.16000896482624055,-0.6033271906379694
0,100001.0,50,484,-0.02504675857138856,-0.26260713693406185,-0.4101505023194848,0.5080891107944541,-0.07202317441843335,-0.594218699910434,-0.8929112630577228,0.1642355179957443,3080170,0.1731110683267018,-1.1300346797839242
0,100001.0,50,351,-0.336415962099385,0.041566500309548525,-0.4253782306283014,-0.2798984656110903,-0.009074819728794429,0.12154797246970694,-0.4798262391511439,0.15185657596371874,3080171,0.1675252625321973,-0.7991409426086311
0,100001.0,50,376,-0.75149840922902,0.21373281406263464,-2.2481194152488664,0.3332253798484368,-0.1501814306576456,-0.8225702006182929,-0.31892397302092096,0.1281756529772401,3080172,0.16081202595980928,-1.080310648614764
0,100001.0,50,524,-0.4987155516454238,-0.18295873087466613,-0.9451182664877594,0.3235698199190645,-0.11313712323456153,-0.6632938473061062,-0.10069125899569016,0.13740520131497594,3080173,0.15221088435374153,-0.5879960693656422
0,100001.0,50,377,0.027917759818307773,0.7148242122237216,-0.17850071517492125,0.007575268715729031,0.0028757821929904725,0.007789404812607928,-0.5590219017067009,0.1513752900003933,3080174,0.13768822135595812,-0.08180752659354923
0,100001.0,50,365,-0.5394759221518137,-0.12671082676312898,-0.4452515794759453,-0.7570079568343623,0.02719676697431227,0.5463984421576562,-0.17253616079032724,0.1335128495842781,3080175,0.14546651994130985,-0.4383962969609024
0,100001.0,50,439,-0.02373793040429048,-0.25556254958473823,0.029740694036231707,-0.021400282170816003,-0.00042306986790273637,0.01041908711951563,0.615530195935787,0.10433019361590788,3080176,0.11996336996336995,0.26196445671269897
0,100001.0,50,426,0.1680328737010664,-0.2671605160662749,0.1094886838957938,0.5685507144505685,-0.05338164847181125,-0.5495486455407322,-0.3580693544992481,0.13782518501906255,3080177,0.15923705248522765,-0.6600906897337999
0,100001.0,50,449,0.5439941365820047,-0.38924991695695466,0.31826797228419995,1.0560927296692149,-0.06667832763758524,-0.8838939618315849,-0.23225359369604776,0.12863497047170505,3080178,0.12951490119857462,-0.15933554164402247
0,100001.0,50,414,-0.24053683537443935,0.1425101374745533,-0.2488106890852515,-0.5427393421676062,0.03979909351469814,0.4774533881575619,0.1933871040446873,0.11661357664759026,3080179,0.1304684475416183,-0.24501409716893385
0,100001.0,50,441,-0.9109737450892292,1.4440175877156218,-2.507500238263126,-0.6340786399009775,-0.04152530007510463,0.1863050524108761,-0.6786633711001412,0.16565174456879525,3080180,0.17336473050758755,-1.0612764591166215
0,100001.0,50,456,0.7005092698518244,-0.3688740636627175,0.5766102598562147,0.8102801388549717,-0.011618612351046236,-0.5111708998133523,0.5397529196362831,0.11017248429426403,3080181,0.1491526435135458,-0.6615427282499027
0,100001.0,50,490,0.11786555711148647,-0.20899327567740428,-0.29449491721527343,0.6403447076634711,-0.06990694197802774,-0.6607274140657169,-0.2899262413593389,0.1418173487011384,3080182,0.16801917617440676,-1.1001090194756444
0,100001.0,50,387,-0.3948756803140233,0.5732024553495865,-1.3107528373832809,0.2709123548497389,-0.0918608300849045,-0.5415959328735129,-0.8994279222794345,0.15861404802885018,3080183,0.1782819510783036,-1.242846868596393
0,100001.0,50,428,0.2389709207289381,-0.004426919779674968,0.35589818887489744,0.15670266545572126,0.012190201599911531,-0.037931603229525435,-0.10608336839930768,0.13182818037394606,3080184,0.15151685674269705,-0.4263374998027788
0,100001.0,50,424,-0.3819838489362281,0.3060634642521434,-1.1026002987706465,0.5084224554573242,-0.12206572903144736,-0.805060450604865,-0.09497491294197297,0.13027300867436925,3080185,0.1571445409847107,-0.7920063043880765
0,100001.0,50,446,-0.38407519257300377,0.7930276434565003,-1.3021934056686295,-0.04716331128635718,-0.04724503527389703,-0.17261088119814755,-0.3625434820599749,0.14056776556776554,3080186,0.15626209833526905,-0.704283603974275
0,100001.0,50,465,0.10826495867476768,0.052536453185895865,0.2972272337393809,0.15924560446418973,-0.006382975901804101,-0.11778262500855542,-0.17805515660002785,0.13337868480725604,3080187,0.15551643192488265,-0.6036175555259058
0,100001.0,50,424,0.40134120592588457,-0.5672920696473834,0.4726251419606424,0.5555602818307976,-0.019051365251417325,-0.3972655201275325,0.15807664621372108,0.13175618506108905,3080188,0.12615005018400807,-0.10773911996413313
0,100001.0,50,372,-0.4734002810103864,1.0072835350633411,-1.0288589232241527,-0.3110514258733693,-0.024024074673423032,0.07631501645847834,-0.7863945593435603,0.1639598247676034,3080189,0.2348305393586005,-2.275098855380981
0,100001.0,50,525,0.26392527165853874,0.3477876323724041,0.5465357087361326,0.19114842892590814,0.011054839786460964,-0.06219339518544779,0.5683119982448998,0.11167054541114683,3080190,0.1239941098390576,-0.037321117343253545
0,100001.0,50,299,-0.21225514981181498,1.015171676824944,-0.7093970367181874,0.033864836793600625,-0.034339714191906845,-0.1633011675909982,-0.08955937266863269,0.1150299045792814,3080191,0.15294393619516772,-0.9405557817596836
0,100001.0,50,402,0.2391150793116165,-0.3443646423738999,0.5347786364385758,-0.04432228498320365,0.039400758218942886,0.19139818224593208,0.020420681376176086,0.13036066961346754,3080192,0.13766862677274302,-0.2468676659202234
0,100001.0,50,379,0.1057351678884012,-1.1418329593222218,-0.020569640053054568,0.5290960198172453,-0.056890931815327485,-0.5414749493040423,0.4181376387791408,0.11186355985693257,3080193,0.12262958280657395,0.03284388827694887
0,100001.0,50,403,0.3503964323899158,-0.6088839572517463,0.5593266131040171,0.32828061163491723,0.00453365759779255,-0.16814818980821913,0.4403207840920082,0.1021202437018764,3080194,0.15334732023650585,-0.7045531517589061
0,100001.0,50,422,-0.3615051287320704,1.0601820072883308,-0.3988373851519679,-0.6252100420157792,0.034034239832570534,0.5002068419278227,0.21439257579480575,0.11540567446490785,3080195,0.14555866594425385,-0.6051567648291979
0,100001.0,50,348,0.016341557731196166,0.11277360532697972,-0.0400186819580543,0.1028257418481554,-0.0116671234943046,-0.107740959795153,-0.11774163467373007,0.13218537414965992,3080196,0.14062141710616824,-0.3240929786403953
0,100001.0,50,401,0.1313213948200087,-0.18931004518904135,-0.17079634769276478,0.5662423774191635,-0.05827174796379829,-0.5686743622610558,-0.27853609687195585,0.14224122081264934,3080197,0.1262223639455782,0.02428140383258472
0,100001.0,50,378,-1.0984118428427707,1.0566546660057012,-4.366164307648605,0.6037605416769595,-0.23530565383059995,-1.3354869441182384,-1.753454385991054,0.21469900809485806,3080198,0.24680893862921516,-2.197448803575155
0,100001.0,50,432,-0.18664916411040336,-0.6864035218534424,-0.9739981049828106,0.9401660083385186,-0.15310298238763648,-1.1824445951371632,-0.5503148995020731,0.14423216094948624,3080199,0.147426727700426,-0.6268787747859332
0,100001.0,50,356,0.023367320395078703,0.4519551220936642,0.5718699754189267,-0.45133263843950505,0.06448050457143975,0.5288122222632834,-0.007544942514016419,0.12327708861322305,3080200,0.1353387889809389,-0.2418163342789328
0,100001.0,50,429,0.11965634519122932,0.022438244403181568,-0.0273518393072958,0.4694992309004811,-0.04674206929398683,-0.4650518045411893,-0.1230491995234168,0.1356943287519089,3080201,0.15383296175613098,-0.5778705423110381
0,100001.0,50,508,0.6046930710784006,-1.2231799269644157,0.4141162444988687,0.956983925199732,-0.044637121952041024,-0.7344785680026353,1.125246509455031,0.09229974712398044,3080202,0.11588206711255933,0.3779429069259913
0,100001.0,50,409,-0.08422456611603872,-0.5034625605773415,-0.6513007574307775,0.8002078181181056,-0.11999988980841104,-0.9625175814244552,-0.13419615834040993,0.12206893930756653,3080203,0.1579081632653062,-0.7468187598454127
0,100001.0,50,435,-0.042996232944608435,0.3853865279140792,-0.3734845116160476,0.1547706085291027,-0.02691428781024452,-0.20188458016354666,-0.2997265952482849,0.13837562051847765,3080204,0.1474557823129252,-0.5795587625903478
0,100001.0,50,477,-0.447531093017077,0.3101520340876634,-1.403300089625375,0.2224035828032582,-0.09244869058997376,-0.5175945982243981,-0.3462611564171474,0.13684402332361525,3080205,0.14939879460556155,-0.7593368901023722
0,100001.0,50,382,0.4277240516385438,-0.6162688142770744,0.5257231630023224,0.5146757367968379,-0.009928906838669932,-0.3354506438380961,-0.23364443450444794,0.13324031269966538,3080206,0.14344070961718014,-0.5973984842504431
0,100001.0,50,417,-0.2513076437475,1.2188380055545458,-0.6980557309157198,-0.15158515925659866,-0.014601542587757678,0.024866207160518104,-0.2869748792654113,0.14024884565225054,3080207,0.15675462104033536,-0.6669713906303402
0,100001.0,50,419,-0.06100893605633539,0.7731594814054997,-0.7513478067047555,0.3098045021793101,-0.050405801729218484,-0.3893621057871659,-0.8092270376949492,0.15513161786453705,3080208,0.1695276241337656,-0.95230916611728
0,100001.0,50,434,-0.22938921284133684,0.803464077838057,-1.4413691743501191,0.3659536599930496,-0.081473776202537,-0.5526304343323707,-0.18745103304363653,0.1354717013709037,3080209,0.14638734281591426,-0.5292824896112212
0,100001.0,50,493,0.3356253622978618,-0.8893212081208771,0.2067339104511916,0.4551259866335082,-0.014546862343110638,-0.3210286598658393,-0.036479520919810285,0.12558994889821956,3080210,0.1396284077540791,-0.3354630061536377
0,100001.0,50,442,-0.06007490011318953,0.19308820390972345,-0.059586411716975485,0.06522950961113964,-0.01719744451556318,-0.1098143412856848,-0.2908213598662513,0.14248457114804686,3080211,0.15575742492118802,-0.6112994838630064
0,100001.0,50,459,-0.7493605460529051,0.12855907447792453,-1.717717653441997,0.4660381094064675,-0.16749635481617609,-0.9733794510170384,-0.9364040223443468,0.1581229860365201,3080212,0.18929238362011486,-1.6229336413709972
0,100001.0,50,516,-0.059384134230705724,-0.5369951589866256,-0.0019365533419575891,0.17623731965992914,-0.032029180120907094,-0.23600833257528106,-0.038244647897521744,0.13331302670321854,3080213,0.12738095238095246,0.1027459214761032
0,100001.0,50,445,-0.2578067551476736,0.5691342087987386,-0.7748293089115837,-0.07403243579550903,-0.02599010687982326,-0.06752691260129046,-0.31753989363295376,0.13066735073917835,3080214,0.16035795270489145,-0.9720522656772008
0,100001.0,50,436,-0.02878734229900265,-0.404546228907942,-0.3213057521136352,0.7908254868933479,-0.11086430228409117,-0.9190427754222856,0.09615497370583036,0.1342570203436825,3080215,0.1493149146451033,-0.29863245207325645
0,100001.0,50,422,-0.17801726281226835,0.14761352984521828,-0.3775935707582653,0.08663265310551929,-0.03657100306485947,-0.20371758199577475,0.026871347223916868,0.13449385435992572,3080216,0.1338266711643335,-0.09808826367995263
0,100001.0,50,429,0.08103970324294724,0.09149720263186127,-0.04999543144453215,0.34572485150884197,-0.03540684198119783,-0.3466171644278571,-0.7474723335394676,0.16378729709705656,3080217,0.1652896233120113,-0.8156396569297963
0,100001.0,50,384,-0.24349802258408895,-0.4760198959233764,-0.963767647567012,0.5909709660052851,-0.11405753114527613,-0.8176511820102966,-0.2212761210298743,0.12793280577537136,3080218,0.16662969535640346,-0.9436475459779452
0,100001.0,50,459,0.30390053031508385,-0.3880037594929638,0.6339188943613407,0.05457790686936214,0.0350471114873622,0.11693602394438128,0.259692176091767,0.1186311259197556,3080219,0.14554786200194353,-0.5140215654828749
0,100001.0,50,459,-0.1614277042048144,-0.03286681113797807,-0.2213109124089552,-0.05986797728003141,-0.014448473333580897,-0.02689785149377654,-0.028756501867300555,0.13222996515679447,3080220,0.13930572228891558,-0.2474654841594627
0,100001.0,50,432,0.2926984873762825,-0.3777835815567415,0.13628159832505055,0.720340408870104,-0.056469720451765834,-0.6491947362393821,0.34348143161747674,0.1204401223576679,3080221,0.13944790879314686,-0.14653944997545762
0,100001.0,50,462,0.023229286223317443,-0.438963078048676,0.09042363968341224,0.0097772433531436,0.001922223916768255,0.0025457388220434256,0.1259148301150647,0.12044346040302906,3080222,0.11601942935447562,0.1365211448085118
0,100001.0,50,425,-0.6347960003766988,0.7855364757813056,-1.7339735401002376,-0.17899958852396133,-0.06444883851630293,-0.16986341102535346,-1.0197187003698802,0.16735846881125332,3080223,0.18568638392857134,-1.3423774008056033
0,100001.0,50,425,-0.4862531563796442,-0.3994490542852155,-1.4234419893673305,0.3434603551637445,-0.114324977015481,-0.6783242992941042,-0.5298784461534825,0.1476361494318396,3080224,0.15312886518243662,-0.8929789661637304
0,100001.0,50,373,-0.34524309203946285,0.8370697575442255,-0.8201123130887381,0.04989286732313723,-0.05501830344407933,-0.26013072076545474,-0.5855598803015478,0.14559280855199222,3080225,0.16383495145631066,-0.9340727270907212
0,100001.0,50,404,0.002208070658014819,0.5940077776663535,0.16414640730615054,-0.2308487648442816,0.031539924772671465,0.2646678996693172,0.02637684693250604,0.13571765339799294,3080226,0.15173371506876132,-0.4221586781177393
0,100001.0,50,376,-0.3827323955631625,1.5521002303385985,-0.9787261791920044,-0.36131420966297,-0.004545236193119716,0.1869985959064971,-0.6823094841319279,0.1453866356669248,3080227,0.16540178571428568,-1.1032403744523065
0,100001.0,50,377,-1.0557554485605591,1.1466846352239055,-3.4067188616189146,-0.3288706597579885,-0.10300854721185186,-0.2461890351567487,-1.301922921054862,0.18219771779679614,3080228,0.2080241187384045,-1.5589540768666617
0,100001.0,50,455,-0.16052379152146498,0.9076873685515551,-0.18262095144500431,-0.07992567502874529,-0.011614489198735516,-0.0034798870694298114,-0.4335742667171443,0.14094387755102036,3080229,0.151484552154195,-0.7355730846077707
0,100001.0,50,440,-0.8871322300312665,0.8486819706214259,-4.701256834719287,1.1206828618237932,-0.2752369789707224,-1.8012064315884413,-1.2112960146042453,0.17539499670836078,3080230,0.1873307575457368,-1.3669921917739678
0,100001.0,50,517,0.2377430773599499,0.1746914594749042,0.5785142554245047,0.09417840562426263,0.020466825764292658,0.032908284545294465,-0.54850054381707,0.1479922708382964,3080231,0.14828931572629053,-0.6161989472498912
0,100001.0,50,455,-0.06332667849939005,1.103091849052717,-0.6597575712293102,0.09322902463745217,-0.021425578477156187,-0.14367087101633585,-0.6173466769554705,0.1452320827320827,3080232,0.17036661993041502,-1.3356082860491378
0,100001.0,50,401,-0.17607725378507655,1.139997701769604,-0.15866675481301507,-0.1868964157051356,0.0006906031699713054,0.1095251026759802,-0.5088705867819888,0.1486323696145124,3080233,0.1591478696741855,-0.6206979244464964
0,100001.0,50,434,-0.38796606225608377,0.08664990612932832,-1.0411511445331436,0.4113030807442463,-0.10974177629267327,-0.6978179680887483,-0.1921125174473709,0.14623349339735905,3080234,0.13789319146461998,-0.17924883927305488
0,100001.0,50,420,-0.3561188151881404,0.4813724582618385,-0.891262621978031,0.09282336890671664,-0.06228216292128653,-0.31571290192517315,-0.9288670335873548,0.1662007888261687,3080235,0.17072213500784927,-0.9843419611017532
0,100001.0,50,536,-0.22094493749596808,-0.3910262495241887,-0.2603593009140697,-0.08212889713587164,-0.019746969738997918,-0.03677315172039325,-0.4851676732798043,0.15130203457529787,3080236,0.16324184846352338,-0.6491057437894935
0,100001.0,50,387,-0.1253301520562244,0.11417566371501213,-0.530018199881666,0.05176913177099826,-0.024522984280693664,-0.13285806109639006,-0.6882642503263935,0.15907863145258108,3080237,0.12745840910621672,-0.2831642803821113
0,100001.0,50,377,0.3904561720615792,-0.22741671068577174,0.015742525931518054,0.6507077806384614,-0.033577668720648865,-0.5126560532483451,0.1999504602925983,0.11882013952077647,3080238,0.1295553935860058,0.006967999105724646
0,100001.0,50,415,-0.21616749089748025,-0.07988614577865992,-0.4678662604347192,0.5117530583186926,-0.09939197138062646,-0.7111580937558295,-0.17770963141417045,0.13925151066013006,3080239,0.15416749223961432,-0.557720261711511
0,100001.0,50,368,0.2614548066657831,-0.7557023455992669,0.8716309438756933,-0.26902800183028264,0.07301267320466655,0.4608561757191088,0.027395104244322517,0.1326476103261818,3080240,0.15733676648229386,-0.6287050086596657
0,100001.0,50,450,-0.8572807617542502,1.777488572725789,-3.505704702674964,-0.14925356827614988,-0.09950984247254513,-0.33515077141389443,-1.3904040976609724,0.18425344496773072,3080241,0.17684875674407693,-1.2259530555986249
0,100001.0,50,398,-0.09236911832098847,0.20609534315733966,0.5113503852410455,-0.6102202057480274,0.06967484334853384,0.6418047442074644,0.12352500209338553,0.12467294610151755,3080242,0.1645408163265306,-0.7469425148997558
0,100001.0,50,409,-0.5068320706851098,1.0534580089551675,-0.8857628806432459,-0.7518930019375338,0.030906185065222767,0.5592305959285937,-0.6039273912554333,0.15759492572539222,3080243,0.18195950255102053,-1.4042104276413736
0,100001.0,50,437,-0.6077038183671678,0.2668600995471209,-1.4595341805586428,0.24145609264566434,-0.11746455252420815,-0.6335952509695992,-0.8934875274795919,0.16542691843092378,3080244,0.1991067455019392,-1.5931609339288417
0,100001.0,50,521,-0.4091051423276496,0.8880645246490403,-1.5370804929040116,0.3913488372992607,-0.10977782462942884,-0.6876885641570137,-0.5039143447315534,0.14028643864953386,3080245,0.1521664636003655,-0.7138855673089175
0,100001.0,50,371,-0.17266231871185858,0.7795024026110763,-0.18990500837116225,-0.2708172306032752,0.012563379027588093,0.2074092532615512,0.2827036680892043,0.12098069041281112,3080246,0.1333085317460317,-0.07976350742357051
0,100001.0,50,413,-0.04249313698702094,-0.960803961669128,-0.05093968335925958,0.10588529054181932,-0.02025442329761326,-0.14582804444640676,0.2656752115072586,0.1191677758059746,3080247,0.14394557823129248,-0.25956206427172746
0,100001.0,50,488,0.03439605300792435,0.04667068482959564,-0.07603914030600901,0.12459929179260455,-0.012004545991144129,-0.12180580754452128,0.034967183048084334,0.11548358473824308,3080248,0.12864516435945006,-0.20017420659643592
0,100001.0,50,373,-0.4731526159835202,0.24189692835403676,-0.44446100004335376,-0.5507219729716442,0.00848455403671862,0.34993415197891514,-0.4504403366175641,0.14273566569484938,3080249,0.19212962962962965,-1.333435616310604
