start,end,N,SS,FayH,ZngE,FulD,TajD,FerL,bsfs,btree,Colless,path,iColless,ibtree
0,100001.0,50,505,-0.051909375498148495,0.4564350970735972,0.3452042012012801,0.0689161571885427,-0.4798323824911495,-0.09752622834433364,-0.8368751674503403,0.1768482723485868,3050011,0.18856292517006806,-1.1546432002499643
0,100001.0,50,401,-0.1448666478862978,0.5662423774191635,0.8815211954165334,-0.4885399319023853,-0.9337467091791546,-3.0133361144440283,-0.967915580141686,0.14352059505120734,3050012,0.18935732187611887,-1.8867361336683173
0,100001.0,50,540,-0.1084564622259461,0.6233014489326073,-0.7696100083103568,-0.17588908885047766,-0.8145257856525139,-0.762688505539024,-0.5588265390132511,0.12336985485438418,3050013,0.17898409363745502,-2.067597361499435
0,100001.0,50,441,-0.04768173401579876,-0.0700426055946636,0.26818111912892784,-0.4093200848352861,-0.1613720232464453,-0.568756502381602,-1.1791959516949733,0.15425835138524668,3050014,0.2432055346410409,-1.933442108344676
0,100001.0,50,397,-0.06891479531523363,0.5392886895077034,0.8489132151037414,0.02912622388672175,-0.5981275462003095,-0.7174313276719169,-0.5446007159003858,0.140281403258978,3050015,0.14621598639455785,-0.8965845262310967
0,100001.0,50,385,0.008316266184405067,0.6867262052203832,-0.6755856840690125,0.7249539713342845,-0.35673805330670794,0.7648551729966578,0.4438901801425889,0.11436362254398963,3050016,0.1704290206648697,-1.3808789539074282
0,100001.0,50,349,-0.014372683904961863,0.04824392282862875,-0.15128965646435394,-0.055962345606555226,-0.08797546205280064,-0.11870597445947115,-0.3582764568225295,0.14412976074783654,3050017,0.1277251864601262,0.1584188701482363
0,100001.0,50,545,0.00790451876414822,0.03824976309942741,0.7039706828053759,0.09363305172185928,0.011663371158007623,-0.009672218742562156,-0.39928223796282414,0.14648166959091327,3050018,0.14304148232719655,-0.833373816667737
0,100001.0,50,344,-0.15192651625436754,0.6878085508063648,0.10930439225960993,-0.4187517803304342,-1.0312705489795302,-1.566915037181131,-1.482627253641131,0.18844123856439107,3050019,0.15960972017673053,-0.7453905777860609
0,100001.0,50,422,-0.056424976501164986,0.13029036517636786,0.8846880693185016,-0.2779270361511736,-0.3123889537531661,-0.8630943974754228,-1.3076540855083216,0.1706971806063467,3050020,0.20117630385487525,-1.5099594065667037
0,100001.0,50,482,-0.037204946213558236,0.5697505998339549,0.3035287002337984,0.2841481941723458,-0.4821700119916405,0.03271341105701664,-0.09982627544346663,0.1439920866305708,3050021,0.15949546485260774,-0.7584358380437468
0,100001.0,50,416,-0.09831662173655276,0.19243303810944906,1.3720706040311883,-0.5176503846092436,-0.524497569705938,-1.7979389304958473,-0.7749226438863435,0.18772149578394245,3050022,0.1878940600630495,-1.0208389691220872
0,100001.0,50,461,-0.020348036207268667,-0.04386283025993026,1.0137996287283375,-0.18822031627398775,-0.06095421002630291,-0.4142745145841756,-1.0155331785648107,0.1530730347694633,3050023,0.19919217687074836,-1.5064989072854906
0,100001.0,50,486,-0.08441271231809867,0.5467365456201452,-0.2140885677611037,-0.07652299139307367,-0.6686537540466542,-0.4922310266948616,-0.14528035113416732,0.12685888308811893,3050024,0.1503190423456205,-0.6729618098899766
0,100001.0,50,414,-0.02899077236139315,-0.3874116227999726,1.5734243457234425,-0.5826713427998267,0.09869614989459363,-1.2812791233485474,-0.6423112288194741,0.17048215390052116,3050025,0.16073954334208929,-0.7966060293336334
0,100001.0,50,424,-0.061622246216645436,0.3692185619481602,-0.32275252015551603,-0.0838879992757626,-0.4706141632597871,-0.5001581317973817,-0.6911585003204227,0.17069852331176352,3050026,0.1843685887053235,-0.7811696673915667
0,100001.0,50,307,-0.1424345966820254,0.3068218489640888,0.3738257311668916,-0.7190417974290758,-0.7726370869511281,-2.3517563112652518,-1.4545836957181086,0.16320167522791434,3050027,0.21740362811791394,-2.2220823066534257
0,100001.0,50,365,-0.05350517408828633,0.108245004431032,0.4814160677018408,-0.2777579639788085,-0.28696809862273776,-0.7778989779265086,-0.5860548155230311,0.14508073344280234,3050028,0.17636714880126805,-1.1900563213997442
0,100001.0,50,486,-0.0047173853221390075,0.20094745193579688,0.7009403791212672,0.16043838241589298,-0.13452835168443406,0.2806081762303497,-0.3840510714457275,0.14645796590241028,3050029,0.15761999244142105,-0.8184227061263217
0,100001.0,50,426,-0.08051639494033068,0.3816031870350507,0.5325768800134821,-0.20724052873266813,-0.5574266156509117,-0.736174169284712,-0.4488676395084845,0.1646871863499498,3050030,0.19551445578231286,-1.6417631958943244
0,100001.0,50,445,-0.10484067639463884,0.3761541247615002,0.3693637540738036,-0.3871003678179475,-0.657237707390199,-1.1895998842013067,-0.7804063404405065,0.1463103534096565,3050031,0.1755559366603784,-0.8689961108895733
0,100001.0,50,412,-0.03695967775476666,-0.19774886214472076,1.6329391549444772,-0.456092278531187,-0.043087703512282347,-1.4691237246661355,-0.4732158138073938,0.1545115268329554,3050032,0.16825032765399742,-1.23561675747843
0,100001.0,50,371,-0.10168143504284877,0.26831255433908285,0.06147120886378753,-0.4672993364454398,-0.5811929726584987,-0.8194889989220169,-0.8787713504757529,0.17408416069130367,3050033,0.2228664192949908,-1.8609422309226973
0,100001.0,50,460,-0.035308512102494784,0.01918739976692529,0.24998243153955235,-0.2344317020037319,-0.1601117158017058,-0.5194065721154212,-0.3893166551067379,0.1455174248470338,3050034,0.17300069634152876,-1.1901946314113865
0,100001.0,50,325,-0.05407146404314397,-0.22325892763200886,0.94465463429867,-0.6031704192670846,-0.09966580788962537,-1.176519790987544,-0.6961748454067097,0.1788043242774817,3050035,0.2021352985638701,-1.8811661164341025
0,100001.0,50,423,-0.09223300472251393,1.0166953675544124,-0.2106792261145871,0.32368397393957066,-0.9690711683300944,-0.3747285485760964,-0.35367040814684336,0.11885170734960646,3050036,0.15260770975056687,-0.8626724565607226
0,100001.0,50,358,-0.09110369697881136,-0.09297670551645744,2.0842318848816035,-0.7417191437702999,-0.3302747727496046,-3.699702582889114,-1.1763979562637383,0.15589569160997746,3050037,0.16866129167716465,-1.3911439425907852
0,100001.0,50,401,-0.027582016849463712,0.4044109012106363,-0.2631604755756328,0.1942600473290711,-0.3469751078206154,0.02277823904463913,-0.2216085510232607,0.12700605103920018,3050038,0.15631802721088436,-0.9833888786075252
0,100001.0,50,449,-0.09666326924496768,0.3648056177271368,1.3267575365093074,-0.33957459915174604,-0.6162847216686189,-1.261781493208583,-1.0601335482712526,0.19171551599363126,3050039,0.19352568613652368,-1.7816937295694233
0,100001.0,50,450,-0.0971611070307303,0.4905074341647657,0.5591812530903211,-0.2215568474310636,-0.6900875577192608,-0.8934020837826497,-0.6009393031394721,0.16503380493301614,3050040,0.1833928571428571,-1.279737336764622
0,100001.0,50,536,0.018965909372925915,0.18681015907425969,0.3837133258500407,0.3164487644662372,-0.026213654426469533,0.5678881137583225,-0.14026875015471935,0.14379364080433935,3050041,0.15470159695083704,-0.9112183402750406
0,100001.0,50,369,-0.017171601878881344,-0.11541461760171895,-0.0005808480418198469,-0.23473056797831005,-0.006440215779525805,-0.5549563660933471,-0.5026611165983177,0.16661513090084526,3050042,0.16072465571594494,-1.0282522176532234
0,100001.0,50,379,-0.13754879896140035,0.3580437734414629,0.5374998399423064,-0.637156391455919,-0.7836063564408472,-1.8735632153501327,-1.1512008902124924,0.21971933427459064,3050043,0.2246140029045327,-1.7917645622221157
0,100001.0,50,445,-0.03013334727584763,0.7245044118695763,-0.06347223116355394,0.485094719545746,-0.5404394979732092,0.3832917158817195,0.00831936758331833,0.12328907466601102,3050044,0.18506304961008802,-1.3216919228578132
0,100001.0,50,419,0.04920489599566342,0.18610617036950552,-0.499388851584224,0.5325006810169672,0.10143482681175467,1.339449750118211,0.38427212411857575,0.13142169436080448,3050045,0.1257617630385488,-0.1462800890623697
0,100001.0,50,458,-0.157017157402952,0.8410796670883027,0.0389637110817776,-0.3115033623757911,-1.1429682504430052,-1.2164690008185992,-0.6716307559419561,0.1679812465526751,3050046,0.2185811824729892,-2.0724292910918045
0,100001.0,50,390,-0.06562416635179766,-0.12666798216258676,1.9100674102851016,-0.5923733761057015,-0.20427342926276,-2.0312129108834864,-1.1724844850262148,0.18198938111830085,3050047,0.19992736678004533,-1.5037117511340892
0,100001.0,50,382,-0.08804279100576608,0.4232807956954407,-0.5000200631487299,-0.2197894002246458,-0.6123587083950911,-0.5372530826700075,-0.639933529681939,0.17082162206199847,3050048,0.19176182377712986,-1.578569652129158
0,100001.0,50,428,0.032720236915749566,-0.2162035950989908,-0.5581817281335685,0.025068999604073914,0.2614008753168461,0.4569971754538913,0.37371231438580105,0.11614920358387247,3050049,0.1379008746355685,-0.17574218166758385
0,100001.0,50,483,-0.02501288145958181,0.2499074600466676,-0.2870163049506985,0.062316885717410675,-0.24824803883175434,-0.08845515859847237,-0.19771501366724556,0.1369288281350276,3050050,0.15634290753338378,-0.5504785030670796
0,100001.0,50,386,-0.04630329494533016,0.37570957937123295,0.19969474296885775,0.032704929965911816,-0.4094236780582563,-0.5042249590337193,-0.5259600302315685,0.15143220209432107,3050051,0.15727674048342732,-0.9550397010417032
0,100001.0,50,432,-0.1129707087443134,0.2119937100993956,1.0624428064945304,-0.6039369146775623,-0.5977405130645839,-2.020031927449955,-1.1494817743259085,0.18026774812489105,3050052,0.19702305701041486,-1.3159339824419856
0,100001.0,50,426,-0.025366984720789423,0.050229530596563716,-0.3019317072001777,-0.13304306454979378,-0.1356959609628801,-0.09907522529495692,-0.4328778597686441,0.15807872856745045,3050053,0.19936224489795912,-1.5782637002337505
0,100001.0,50,424,-0.041949640793986234,-0.18170478379181115,-0.2528840774435533,-0.4762919877315174,-0.07337202725829768,-0.7787191429558714,-0.7208480213740157,0.17465986394557828,3050054,0.16762672811059898,-0.9842073068958244
0,100001.0,50,388,-0.08698427200340085,0.28719077425156514,0.3724831304566524,-0.3442257514805405,-0.5303508920498758,-0.863344907436993,-0.2916731594368696,0.16426209372637945,3050055,0.17029909790002956,-1.2331735043093623
0,100001.0,50,427,-0.09713338774571216,0.4056729601427294,0.17672430614537624,-0.30296391062462896,-0.6412913084303956,-0.9202010478548316,-0.40569109689109023,0.13632424123495548,3050056,0.18336302775078284,-1.289838115510793
0,100001.0,50,408,-0.06230342022954405,0.5029696744477814,0.26558683525993965,0.04102789952240776,-0.5496406359038406,-0.2003648792170701,0.11744017331253255,0.15548767277611686,3050057,0.17406371150610775,-1.1010655194133516
0,100001.0,50,349,-0.10038618010926896,0.190907324223704,1.1203178477186235,-0.5325642983308093,-0.5311229224289863,-1.5871098043741363,-1.5873647638588082,0.17283770651117591,3050058,0.176033099807087,-1.6525237805176036
0,100001.0,50,361,0.004696922856985536,0.0184737061452787,0.6051285499819432,0.051508196450720266,0.009224912307820687,-0.017287477661297172,-0.7395087401438364,0.1484873452486584,3050059,0.19439096393274294,-1.743245350273683
0,100001.0,50,381,-0.10673036423556503,0.6427224664574104,-0.06533199068712,-0.14081317576310942,-0.8162537361459694,-0.6649458500119482,-0.5501189532218869,0.14315550781716188,3050060,0.18173705125614606,-1.1998130266156637
0,100001.0,50,437,-0.13615718804529614,0.5131446060453793,0.3007611437672659,-0.4786861300779324,-0.8674610591728332,-1.4020258722828334,-1.3294132600914212,0.20425255529347425,3050061,0.18589532587228444,-1.1843975239951132
0,100001.0,50,477,-0.08047141765902158,0.3070144131253144,1.2423534040608548,-0.2798870425639392,-0.5152158548304449,-1.1942597449783996,-0.8185851488183826,0.16230723058454158,3050062,0.19292091836734693,-1.4284492367102817
0,100001.0,50,358,-0.048608766242215835,-0.13124203948534105,1.2576541980788574,-0.4749201091892338,-0.1296394617892656,-1.13549848029471,-0.4865288106458408,0.16483866273782255,3050063,0.1552343159486016,-0.749365074498713
0,100001.0,50,380,-0.06772660415627889,0.8296679405955912,-0.21265385890628652,0.3194804032347702,-0.7586047176780171,-0.0503481335652317,-0.3014809701781453,0.14327485380116958,3050064,0.15841928169117114,-0.6319975681190486
0,100001.0,50,439,-0.01574589126539833,0.35939376322200023,-0.4917950046616646,0.23497448774467936,-0.27144997574925017,0.37615191227592,-0.15750445681219194,0.15661203875489574,3050065,0.16540750915750926,-0.6393439307909785
0,100001.0,50,376,-0.0520905626164057,0.3953858443035151,-0.14054091377512076,0.010551609426069869,-0.4449465303804064,-0.1880968705083774,-0.14620718015876932,0.14398734177215197,3050066,0.1956323438466296,-1.6925844785110291
0,100001.0,50,440,-0.0931475675143646,0.5234276008050642,0.612983299648728,-0.16074053582771147,-0.6917940642689488,-0.7908509254086467,-0.2359643842528832,0.16677557722596426,3050067,0.20576726265727527,-1.4261812429531708
0,100001.0,50,449,-0.02374277919601361,-0.044536599616208455,0.5017539531120655,-0.21317731545215893,-0.07487268584665979,-0.4458895505641412,-0.21325567318398,0.13438954529180086,3050068,0.15719461697722573,-0.7683827642999583
0,100001.0,50,313,-0.023130428250393704,-0.010736810637493387,-0.07403749174356103,-0.17565278990715905,-0.09093973703681114,-0.275630205836993,0.6609837748306224,0.12210297912268366,3050069,0.16802914347557205,-1.1163216309230888
0,100001.0,50,395,-0.08864717636324564,0.76842659436516,-0.5544890558307924,0.10991489642964912,-0.8119895536951565,-0.2690848762390828,-0.1099553867136466,0.12188705891713415,3050070,0.13050359032501893,-0.5327689338529292
0,100001.0,50,362,-0.02146957060976411,0.5836966471599233,0.2265048768539775,0.4124629964375847,-0.42339957010238655,0.3629177162692218,0.10671003243872386,0.11746570136434467,3050071,0.15416319589060112,-0.8352315917404265
0,100001.0,50,408,-0.00951064565480883,0.30791602254334105,0.8100215158480336,0.2300911755405099,-0.21574835243277604,0.029016592613528423,-0.4277582309888037,0.13178413441879486,3050072,0.15417000133386685,-1.012877146726135
0,100001.0,50,399,-0.09948886903787188,0.3178807162246973,0.19733417827746666,-0.404227439599782,-0.6007317791161767,-0.7511837417370264,-1.5936116072137458,0.2163832199546485,3050073,0.24656245476914165,-2.560406286599493
0,100001.0,50,448,-0.19283896199606115,0.6187923733524046,0.7417322086946503,-0.7828293687798422,-1.1672847904668342,-3.0412694395166313,-1.5051276787501966,0.19764825121967985,3050074,0.23782541862898995,-2.4105476230406544
0,100001.0,50,401,0.014283694832577241,0.27836907839437985,0.10609167635732407,0.3718627966506206,-0.09857536661860994,0.7018328265996807,-0.008717057894862408,0.1226159175326572,3050075,0.1399848828420257,-0.3781056177529397
0,100001.0,50,369,-0.004814638906338807,0.4164512638934968,0.8015259945817843,0.3693049930994655,-0.2578769874374607,-0.15972787964060692,-0.08053185599903066,0.12034450651769088,3050076,0.1450545564760558,-0.7729845273083094
0,100001.0,50,282,-0.06690763683395816,-0.3505871814111649,2.3210293058798253,-0.8185611348042352,-0.07996305855638439,-2.7838484795193748,-1.1332540230010746,0.18884945282460816,3050077,0.25621220710506426,-2.324550883901102
0,100001.0,50,376,-0.0554141542991217,0.234597442913046,0.2530965616001619,-0.16907561403089635,-0.3672088251623891,-0.5396334095223244,-0.5523868225929226,0.16075293753865175,3050078,0.17044890873015875,-1.074828897499897
0,100001.0,50,453,-0.08318886357766815,0.4585509075322751,0.4028465544857972,-0.15242900804661866,-0.6128828463094322,-0.8034435260157299,-0.7629537619304648,0.1853257890834058,3050079,0.1930147058823529,-1.4907389871851666
0,100001.0,50,392,-0.16276571785647462,0.41990864984864734,0.8638747318034751,-0.7580923916389481,-0.9254862619643452,-3.3674645614261727,-2.0704507967663703,0.2539831722162548,3050080,0.2293141746494516,-2.063481365934288
0,100001.0,50,341,0.021575179372650258,0.2802389566897381,-0.2945593656363472,0.426191393334422,-0.06922663826306573,0.6837817433099291,0.4692065343854352,0.13289199977511668,3050081,0.14612768184196753,-0.3599581386025925
0,100001.0,50,418,-0.10750015854471773,0.7772788701917253,-0.28010528645046795,-0.017238664268095567,-0.8968601858626983,-0.3626607433998853,-0.4803609192792103,0.18705025362746253,3050082,0.1921692100263528,-1.297947597324267
0,100001.0,50,370,0.011136812725827,-0.6446301449860008,1.0304708042332915,-0.5452750766438041,0.4146807942765288,-1.1104267796309828,-0.2873502220135865,0.1494416845685642,3050083,0.13803854875283447,-0.6947718283866563
0,100001.0,50,390,-0.08222505403936642,0.13239826483023792,0.315751465218397,-0.46017994905702203,-0.4220199589324507,-0.9768678109013232,-0.8593668314732248,0.16868505644015844,3050084,0.19683182551371067,-1.4874668496894101
0,100001.0,50,411,-0.007140429686745094,0.21026757322646827,0.5278932691442827,0.15248026094774414,-0.15005398734921796,-0.24715976678810134,-0.1839090228204176,0.14786419887103774,3050085,0.18198104484512254,-1.5505790584498338
0,100001.0,50,374,-0.09030777837576633,0.05318554598049947,1.380070756236968,-0.5945321119000073,-0.4106199577930039,-1.5864619510405795,-0.2805929478039708,0.15243999154065768,3050086,0.20824425008098493,-1.6849621712827827
0,100001.0,50,363,-0.07944439155444838,0.6757262583215771,0.3391158868424214,0.08701381703344575,-0.7199075080499747,-0.7639307261752566,-0.4484179747881103,0.11990773320822573,3050087,0.15097586653709105,-1.0489435138189769
0,100001.0,50,431,-0.043100980073665834,0.33415827992290026,0.5569795353487117,0.014716040724868885,-0.3725033325533985,-0.16645646828740146,0.07741130513830352,0.11224951937296664,3050088,0.16153253754331914,-1.0514202732868625
0,100001.0,50,464,-0.06724225089237852,-0.06695261072653029,1.5608897098786425,-0.5465751952367511,-0.2459359364157175,-1.8483953596581613,-0.8941988790796753,0.18455465087589426,3050089,0.23298616967448135,-1.7656568585318326
0,100001.0,50,475,-0.009902282670279473,0.3963990388345341,0.387728630267649,0.31230528382290224,-0.26789623256216066,0.4564034774202194,0.0016767104048638509,0.1489053954915299,3050090,0.16936698343459514,-0.801285495418378
0,100001.0,50,469,0.044853738844671684,-0.23461573168455616,-0.6712152718324171,0.09454952120166872,0.3233385346292543,0.4934353384039784,-0.0657318455319316,0.13918025310682938,3050091,0.15203186537772995,-0.7413686969936603
0,100001.0,50,351,-0.0554497468476283,0.02600144655714396,1.2638336564243642,-0.3712690691829688,-0.24806180829847102,-1.1930277466539587,-1.0250352983203237,0.1498211353506922,3050092,0.1732151623536012,-1.0370896910040706
0,100001.0,50,479,-0.038791639488640985,0.2693148146824874,-0.3856667247958205,-0.017643951443764967,-0.3175498242815111,-0.01946917936631017,-0.12262619035866752,0.1512471655328797,3050093,0.1775861138106035,-0.8059946741210752
0,100001.0,50,435,-0.06488307398846949,0.3774138407887121,1.1686744951535843,-0.09948748935740948,-0.489143756278149,-1.5309503319076407,-0.7408892645974985,0.16412565026010414,3050094,0.15200989486703764,-0.5503483792922984
0,100001.0,50,339,-0.2095531120006664,1.1862232963843,-0.32051846747348617,-0.3466952107288253,-1.5577613308357503,-1.4320369264173114,-1.0192201125163691,0.17803169171860372,3050095,0.2421133288480227,-2.217638683701173
0,100001.0,50,477,0.027968206471744743,0.12205120265384214,0.2169318970903445,0.3184467238286496,0.048621132787814436,0.6111442901117704,0.865571314318908,0.11455750524508852,3050096,0.1305454324586977,-0.1247372541293834
0,100001.0,50,500,0.005773669328882376,-0.18872587203585692,-0.21143554524988664,-0.1409985937715498,0.13202897544540396,-0.10777771373998793,-0.4954626187330014,0.12990896841828514,3050097,0.1367806246586226,-0.4027433053366529
0,100001.0,50,427,-0.044311868713501484,0.4042100824988951,-0.6558415816306529,0.07389958714827585,-0.4175461176290263,-0.02598399530769825,-0.26399655079018786,0.1360588972431077,3050098,0.16442816442816446,-1.0549982048203526
0,100001.0,50,361,-0.028172180721879374,0.26689647050736603,0.4001893099614704,0.057330143840689615,-0.27084208075753163,-0.007388380745731434,-0.6004776057735924,0.15142201458896812,3050099,0.1879151660664266,-0.9733052572658816
0,100001.0,50,345,-0.1478433019866873,-0.044484757165468035,0.9998300903275332,-1.1001573015235362,-0.5962503604086711,-3.788890031450397,-1.8480974073857064,0.19844441273012695,3050100,0.23336038961038966,-1.9152672420951355
0,100001.0,50,429,-0.12058635222542677,0.01663061924401325,0.9892636596046972,-0.8475073179689581,-0.5184055302135631,-3.293192554716694,-1.3836162003015784,0.21952797076277325,3050101,0.2368617776781041,-2.4469495648745343
0,100001.0,50,400,-0.09429220813699124,0.1432568886458006,0.2626504228777281,-0.5361902751336869,-0.4792271173914732,-1.5492407375311226,-1.1188463520237633,0.16773209283713486,3050102,0.16190661047027508,-0.9770040887100541
0,100001.0,50,364,-0.12901806060118498,0.39336006777075605,1.7926414776654418,-0.5414032819657438,-0.7674594775282568,-2.599122389577716,-0.5390892443198464,0.15075821995464847,3050103,0.2037341818447809,-1.7991617750867264
0,100001.0,50,373,0.017313198845470654,-0.03447722846236058,-0.2739195236107942,0.09043961410678132,0.09257107638599638,7.307248187717247e-06,-0.06243349634026999,0.13058242777630533,3050104,0.14447526583448916,-0.7644709749923173
0,100001.0,50,363,-0.06374719214564603,-0.06379888303157122,1.6843146951882333,-0.5178181814945311,-0.2318874558541613,-1.873901778671544,-0.8309205319301669,0.16733599380346206,3050105,0.20618247298919568,-1.3790124560631511
0,100001.0,50,357,-0.26225095747797506,1.2034187825182818,0.4414867829083968,-0.7083172428919721,-1.7900596241922535,-3.7204645633656974,-1.1110219763704947,0.17172649201524576,3050106,0.20716805240614766,-1.4039965092393818
0,100001.0,50,491,0.06205561135873005,0.30446010753265673,0.32817524407848875,0.7391065431381255,0.08880251500925215,2.064017984482518,1.0799118565629942,0.10195578231292518,3050107,0.12188799130763407,-0.16346604226862504
0,100001.0,50,384,-0.08812896838954867,0.5974657934665395,0.6804530835351162,-0.05166511693023949,-0.7121243855298208,-0.495478403177344,-0.692040381880378,0.15555291884195535,3050108,0.1921605180533752,-1.777872269129799
0,100001.0,50,367,-0.01003154596632569,0.5093079811145854,-0.7891074958520862,0.4220453300962212,-0.33281912082689075,0.5891358240397319,0.15647272913184831,0.14174596218855642,3050109,0.15071428571428572,-0.20159679288978608
0,100001.0,50,508,-0.09685112285365424,0.9693124790443672,-0.7561928996482816,0.2422539557961028,-0.9623982922818424,-0.15277506770049842,-0.2948242166647246,0.14449590515817987,3050110,0.17711977648202135,-0.978211223011802
0,100001.0,50,360,-0.12133377721107935,0.4457043742793796,0.3693273490145053,-0.4355456977609348,-0.7648885644946146,-0.9367543977036452,-0.8245670699366449,0.1738530778164925,3050111,0.20987093467524004,-1.3593758458222651
0,100001.0,50,391,-0.13043717474287558,0.3371305304889949,1.1395295005469148,-0.6068873946079438,-0.741999755185328,-2.4971432325873737,-1.466982922502473,0.18292233560090698,3050112,0.18915066026410565,-1.8440292065606232
0,100001.0,50,376,-0.037817083741174,0.4998154245880462,0.2137328140626347,0.21389348241993067,-0.4444169304421816,0.17052188372153304,-0.3046746931735042,0.15510735544217685,3050113,0.16076856274424658,-0.5547346973862579
0,100001.0,50,317,-0.10318182744863427,0.3170382055490944,1.2377447893993336,-0.4291499723346181,-0.6140825938720713,-2.3294966770390606,-1.5131593754863408,0.1795940598461606,3050114,0.2062600321027288,-2.50039698161394
0,100001.0,50,407,-0.04642555210549356,-0.19365416081313325,1.3658501127077145,-0.5198944324134536,-0.08530628906600142,-1.5442834998417525,-1.0626923510949091,0.179794106991909,3050115,0.2602192662779397,-2.0697870719022147
0,100001.0,50,344,-0.006667405929208606,0.33059261587427025,0.8832766473520363,0.2731197443918709,-0.21668721410414754,0.6310758873592681,-0.15154706078093375,0.1360597363945578,3050116,0.14570889331342296,-0.675809119156305
0,100001.0,50,401,-0.16496151573448722,0.7840924415460269,0.1430168915506194,-0.4213812547998035,-1.142734827634701,-1.5362551417987826,-0.8489209413689682,0.18094737895158072,3050117,0.2282530033289911,-1.7992670011295586
0,100001.0,50,403,-0.1080116687207914,0.5992652283106705,-0.4986545959881259,-0.19280186216359865,-0.7972419372707413,-0.5055611957403182,-0.6837013221742985,0.17402857882283354,3050118,0.21187333629103813,-1.935964553993014
0,100001.0,50,300,-0.045149155504546436,-0.28871545370956103,2.1829084090537663,-0.6030444678163055,-0.0244808517047072,-1.6614907602943378,-1.1448761043565097,0.19193631399928407,3050119,0.20218720399552226,-1.7535114019591531
0,100001.0,50,321,-0.010134688945523657,-0.3241452860105276,1.2736080177007292,-0.3872291875664816,0.14245670779749134,-0.6553740034780224,-0.5567768524019774,0.17524382201860347,3050120,0.1802534200493384,-1.1838545904694362
0,100001.0,50,456,-0.01880897091883841,0.4894014642368384,0.7035068962828407,0.33861882939227456,-0.3585519532517023,0.5379313683234421,-0.17987594850018984,0.17556809958025776,3050121,0.1785100638193421,-1.0973755456385013
0,100001.0,50,518,0.02944813051898146,0.09950729948812513,0.4542535659609974,0.3072911113263267,0.06787713738206541,0.542413158499255,0.3214061504706353,0.12204556241101087,3050122,0.14467548025499516,-0.7700486666824135
0,100001.0,50,355,0.0029876382171054,-0.0010858305993066014,1.2543192439784163,0.02031194294555448,0.013188397873653637,-0.03475633751278556,-0.4061804419998762,0.1581490137954623,3050123,0.18294123204837492,-1.3865634470544388
0,100001.0,50,335,0.0332054092503684,-0.6974217821925274,1.0392769469808079,-0.4396308953302915,0.5375547770258227,-0.6668360977151263,-0.8273843542184921,0.17252834467120193,3050124,0.15632689245911124,-1.1478536938057533
0,100001.0,50,438,0.023067604265418203,0.3344421725891636,-0.31627302915325645,0.4888508690979972,-0.09335862713219274,0.8800237272732593,0.05106731058347008,0.14456566036552865,3050125,0.13598296461441714,-0.4951445431128767
