start,end,N,SS,FerL,FulD,bsfs,FayH,TajD,ZngE,btree,Colless,path,iColless,ibtree
0,100001.0,50,315,-0.862522078781845,1.4541002474281166,-1.1498451409304438,-0.1018216818974674,0.013286704425289756,0.7623871247326113,-1.3054014811261825,0.16961550702152214,3020034,0.20521240411058045,-1.9799922058593171
0,100001.0,50,404,-0.33582301163187056,0.594007777666353,0.2304334014386944,-0.019343595527156584,0.2932159047428068,0.4457372957913097,-0.2337078177662041,0.15126606198034762,3020035,0.16633796375693138,-0.6839063332828861
0,100001.0,50,436,-0.16405254476336129,0.1391072868176953,0.08165421432503622,-0.01556778312079246,0.055340265517112464,0.17241416474332996,-0.3781986337435328,0.14810185819294167,3020036,0.1910673793326855,-1.3628655123141686
0,100001.0,50,410,-0.5675027870880389,-0.004594547642178128,-0.5177403321467191,-0.07126565614206375,-0.05704918660658824,0.4679906039760765,0.03527853522088027,0.1418113222300414,3020037,0.17189332629603574,-1.3228660057924622
0,100001.0,50,421,-1.3236959331091644,0.8242329786065933,-3.419978754903177,-0.193918251983971,-0.5306196783291035,0.8862954031209022,-1.5752085570840866,0.25007330518414256,3020038,0.1989535610162432,-1.8293308761671825
0,100001.0,50,436,-1.4716636479769976,0.9545875604061508,-4.328923473262865,-0.23247889460383395,-0.8332835958758589,0.8596174763793292,-1.7078009740768467,0.19622284397630016,3020039,0.23605290330417875,-2.299560390959257
0,100001.0,50,415,-0.18351966410987847,1.1334781176242656,-0.8867342731917459,-0.043576552050372905,-0.31250832208771984,-0.0005168036539308979,-0.8297999206328938,0.16695197815968502,3020040,0.17699958771387342,-0.9738564870187068
0,100001.0,50,337,-0.3430855931309251,1.233072121162041,-1.0758196298660736,-0.09356126836073396,-0.7540350067565739,-0.08784836544833692,-1.2407320155882986,0.18455626525419333,3020041,0.2534532105525138,-2.8800037101080256
0,100001.0,50,399,-1.0067484477036022,1.162171399014215,-3.04287340031212,-0.16385107425856074,-0.6362124768494526,0.5540047014171302,-1.3876477015317552,0.20907275953859816,3020042,0.2299679487179488,-2.051562965799167
0,100001.0,50,406,-1.0042091970802562,-0.3004729639560836,-0.589681044049087,-0.12935551506534884,-0.14719569304947072,0.8042297345865067,-1.3255235109833483,0.17888241010689998,3020043,0.22380952380952385,-2.281661079994756
0,100001.0,50,458,-0.4174998210053147,0.1683848174154953,-0.9486487657413228,-0.07698610872900524,-0.3950988320791001,0.1618030443450869,-1.305476365623625,0.2028293904626525,3020044,0.221596002742182,-1.9517803364092028
0,100001.0,50,331,-0.8629175871903075,1.8955942910066816,-2.535902139991113,-0.1396747835816931,-0.5285593796063002,0.4837776831380272,-1.787661374095953,0.18726572261557672,3020045,0.2268407362945178,-2.3305688947754324
0,100001.0,50,397,-0.05537746513966625,1.594810689193577,-0.7812030708869934,-0.030965295018818718,-0.3492416866434198,-0.13173069910880078,-1.44876716705825,0.18059280855199236,3020046,0.20912956091527524,-1.8606811711168163
0,100001.0,50,478,-0.4320789086337319,0.05454484849488611,-0.0904056868149116,-0.04003842581693665,0.15868351662189964,0.4609258861914488,-1.041176395180288,0.17355721631375565,3020047,0.16008440413202313,-1.2394921069835672
0,100001.0,50,348,-1.3127443316126968,0.02775794623749788,-2.072803419181734,-0.1990787877439162,-0.6148910359409504,0.833352192209922,-1.3829762984783844,0.2388266495409353,3020048,0.2258743240886097,-1.937208172421797
0,100001.0,50,364,-0.4972974680172247,0.4511124740954146,-0.6682441543781188,-0.077936039340431,-0.26977891847234464,0.2966765876453771,-0.29656503226722103,0.14774153709102697,3020049,0.20870377854111935,-1.5348431071155535
0,100001.0,50,400,-0.839805857154285,-0.699790045864274,0.14458184520961953,-0.06721528196441506,0.463690185469269,0.9754603542293918,-0.22061090963558114,0.1511787104779019,3020050,0.1734132332178154,-1.137596691426658
0,100001.0,50,385,-0.8205083619122623,0.3241047761312293,-0.018144915391865468,-0.06897763819406859,0.4064654595712749,0.9288513176125514,-0.5889841529169244,0.16459889966915733,3020051,0.1698149497894395,-1.1925254539707557
0,100001.0,50,487,-1.2804679823511331,0.6927432704435063,-2.0246910456719056,-0.18531239294198645,-0.4858168935366216,0.8715108624531664,-0.9915285102327998,0.1975664075153873,3020052,0.20517311402172808,-1.976334739837588
0,100001.0,50,325,-0.027156210213526617,0.17128059124325068,-0.09417183381259928,-0.013938837616658218,-0.15299802311256813,-0.054988152086150176,-0.5636853854663512,0.1693944431705266,3020053,0.20221983530254206,-1.6408469247345383
0,100001.0,50,402,-1.1909338032704728,-0.6390361843743161,0.05392589877941255,-0.11709334073680724,0.3456779308268689,1.222328753728094,-0.35560223562149795,0.1563622640067262,3020054,0.2086228108264582,-1.6801575074796369
0,100001.0,50,393,-0.3832498862208304,0.3635816565778781,0.3336065017147093,-0.020908326259447347,0.35155736651007924,0.517351249549089,-0.7638561770370996,0.17630555216098429,3020055,0.15621661887895652,-0.968377367179154
0,100001.0,50,329,-0.4639420954382216,1.9719510805344307,-4.2372700806345724,-0.13175641304716312,-1.093910055900162,-0.15689396532324076,-1.6178092419266692,0.18542647828362124,3020056,0.18833237520360255,-1.3956904822506666
0,100001.0,50,391,-1.1252362690127709,-0.6400526866064776,-0.6686309906826439,-0.12388119728245292,0.1378016828577394,1.0573441497139615,-0.6986924810764874,0.1694530013263166,3020057,0.185873431941584,-1.4429936610686354
0,100001.0,50,477,-0.33757309344806297,0.9626929930688976,-0.8143524558202514,-0.057557450473742486,-0.2526439331394165,0.16534046467908026,-0.5650951313316604,0.1581056901927438,3020058,0.195500283446712,-1.2504986112302052
0,100001.0,50,411,-0.4735226239356449,0.852184455806261,-0.5702201745704141,-0.0581587587143634,-0.02894631858342048,0.40012458967035097,-0.8349693862141269,0.1478445310708553,3020059,0.17142162987644036,-1.5548292464706523
0,100001.0,50,369,-0.1312723110723813,0.7213153103194239,-1.4767341628484698,-0.06455826655210563,-0.7005745787412191,-0.2462705090807005,-1.150442855242737,0.21317107924250772,3020060,0.1811413454270597,-1.2825552542967733
0,100001.0,50,460,-1.25522128327794,0.6043516198943722,-3.690547103018528,-0.2079018045253342,-0.8504423786659422,0.6608876364290982,-1.339024055517256,0.17290391156462573,3020061,0.22872482326263835,-2.113934013485958
0,100001.0,50,436,-0.2732721652088125,1.498241076131788,-2.0324046409599448,-0.07852049018835518,-0.6611451408455883,-0.10203720997678256,-1.2515724978874836,0.2066504612316131,3020062,0.19473569244211447,-1.3425454062715731
0,100001.0,50,321,-0.2091023761811416,0.030123080988192705,-0.3644244675285506,-0.03703423717476401,-0.17338361477673375,0.09391853169809598,-0.7560471004518472,0.15983225588371985,3020063,0.19671500179018972,-1.7704048055122652
0,100001.0,50,352,-0.6245188169684257,0.3263058971706675,-1.3077144851375195,-0.10883753963622926,-0.494840745907172,0.2921689690085923,-0.9462520451168932,0.18229413858566684,3020064,0.2295567711620731,-1.935477076703424
0,100001.0,50,446,-0.8484304891948959,1.6899905809447129,-2.4550289944301578,-0.13147596755308047,-0.4444151029558085,0.5141528248599001,-1.6087097886014388,0.17126669945086478,3020065,0.20346798513219724,-1.9766643198325602
0,100001.0,50,426,-0.2869830939704651,-1.066897912146032,0.04662332935055509,-0.032184361864501576,0.026052875291449885,0.2650359052347863,-0.2391598674167699,0.13994169096209913,3020066,0.1737100500577589,-0.9009016225286236
0,100001.0,50,334,-0.9223749713492132,0.2109607237355402,-1.0431789631901192,-0.09390727226671326,0.22650252273390006,0.9247772828131172,-0.3649974935614033,0.11832629603565573,3020067,0.139625850340136,-0.7214824827882426
0,100001.0,50,415,-0.5583226445154433,-0.5795067248269228,-0.2337052178912926,-0.06570253618201882,0.006840994969251932,0.4929472630920912,-0.7671475811512907,0.16079312519709868,3020068,0.15453181272509006,-0.990598032628468
0,100001.0,50,362,-1.0044336302047951,-0.7953805371506801,0.13444789366456314,-0.09212041313785356,0.38930582166797706,1.0809165836860368,0.015402899813544618,0.1745164052015364,3020069,0.1858394301116673,-1.345883237119306
0,100001.0,50,373,-0.3976388588581751,0.5593224372554714,-0.9492948969268376,-0.07126300989218308,-0.3440446487915699,0.17101825236172352,-0.6373780526477946,0.19057742144476844,3020070,0.2093908992168296,-1.3485534588091073
0,100001.0,50,479,-0.6057408329616463,-0.07622345665369172,-0.3929470319688979,-0.0799165576744908,-0.118509826520624,0.4698470680272799,-0.4443567334133805,0.13714612482547606,3020071,0.1724761904761905,-1.027849486626687
0,100001.0,50,441,-0.2599947607666851,0.9064923449331332,-0.7362620133588993,-0.05352422045454201,-0.3257019998738673,0.0596289952571647,-0.5588519022017029,0.17826548608861545,3020072,0.20145702511773933,-1.543831709806326
0,100001.0,50,418,-1.0109530150405237,2.0938799705497746,-4.621255909540753,-0.19806657800107466,-1.1205669326601064,0.3074639896597674,-2.2807760145651024,0.2357203236324117,3020073,0.2463095238095237,-2.081895028842746
0,100001.0,50,424,-1.514853505795343,-0.6022262910033647,-1.9793436962116742,-0.227955319757866,-0.6939678339439285,0.9694893196728618,-1.035546094839542,0.17548363095238084,3020074,0.2101610759246228,-1.8125978504696867
0,100001.0,50,402,0.32652159427691185,1.6815022088789553,-1.2006577005678924,-0.004368527563720743,-0.6169358187242844,-0.6046911881385694,-1.0777681951583864,0.18854931135015587,3020075,0.2160104607880888,-1.67379675997015
0,100001.0,50,365,-0.5669965499660098,0.1165399310228592,0.11873394850431138,-0.053523681585376716,0.19785518433988947,0.5988963384819213,-0.4372613673226972,0.16767447719828665,3020076,0.17958322569534144,-1.7820881311816594
0,100001.0,50,348,-0.4497650871798246,0.32531275305068325,-0.8026744637265593,-0.061694040706988376,-0.11753208013297516,0.3335183051202924,-0.7757747822602598,0.16439909297052147,3020077,0.19932477941671706,-1.7239947983297117
0,100001.0,50,366,-0.2948542196413009,1.5223500196583644,-2.1592733460037765,-0.08043501147314762,-0.6496458507365426,-0.07662345451582818,-1.380043004610486,0.19288404137165066,3020078,0.21613194827480547,-2.1377983205183058
0,100001.0,50,344,-0.10789995136895916,1.1412673990495117,-0.4824599336068625,-0.029644916789809694,-0.24040470422500906,-0.029336351475029974,-0.3262812050777824,0.13029640427599615,3020079,0.18264896319973772,-1.2881370038768811
0,100001.0,50,421,-0.3370014869909197,-0.23121662695539566,-0.15819308761317588,-0.04257779034254057,-0.03781805161241812,0.275884868607336,-0.5699372264780684,0.1692561205273071,3020080,0.21251962323390888,-2.1026624107361807
0,100001.0,50,415,-0.10982225602024112,-0.044198961560926855,-0.192567033667122,-0.013898926405609146,-0.012619445077642472,0.08975101343375608,-0.5437741354259193,0.16582961309523825,3020081,0.1724284541402768,-0.7920961907591902
0,100001.0,50,335,-0.8054236830205488,0.2446689418403381,-1.7676771596247007,-0.13713743267689346,-0.5904802880521968,0.4014911140735847,-1.0739097051690811,0.15677368508378964,3020082,0.21207658321060385,-1.8141258323932632
0,100001.0,50,400,-0.6280964307578379,0.18861654066680533,-0.04946610726740654,-0.057944790870717314,0.2369349805260981,0.6728409121989949,0.16535836951154148,0.13530647861238745,3020083,0.14613702623906705,-0.3083226439729161
0,100001.0,50,361,-0.30194751088850713,-0.5425311941327042,-0.2755411042627755,-0.044452351580753564,-0.12268179269974196,0.2013404632451488,0.2014581001852901,0.1281286099345398,3020084,0.16056640047323276,-0.8662924269502552
0,100001.0,50,388,-0.8792586835926459,0.6777174550398735,-0.12733271952757788,-0.07969858845823458,0.35264289935874393,0.9526001670513224,-0.3957980769061468,0.14814751403917265,3020085,0.12807017543859656,-0.4262864980085969
0,100001.0,50,273,-0.2891789901383873,1.8560817794798288,-3.8029017076619445,-0.11293446698870195,-1.1180930595714584,-0.3210244541254127,-1.5373417944774217,0.2232014017728305,3020086,0.23017644557823144,-1.4757088134851626
0,100001.0,50,389,-0.07139123678127167,0.09667533751937676,0.11950073181553987,0.0007987546709915125,0.13268177649380633,0.13104176838560488,-0.2193681765016386,0.13094788179822175,3020087,0.1698872462370775,-1.1958083725348128
0,100001.0,50,416,-0.4745862755077007,-0.9064524421594834,0.09350131929962224,-0.0455904671515548,0.1526829579977446,0.4948660030549847,0.23030345191010984,0.1251700680272109,3020088,0.16857644697223145,-0.815591777774404
0,100001.0,50,312,-0.8358908054387301,-0.25323458284624245,0.08968626640653124,-0.06424328479153919,0.5050768543472586,0.9921171054217216,0.026416202057113602,0.12831358349791527,3020089,0.13068513119533529,-0.5019018225584727
0,100001.0,50,364,-0.15787166033231265,-0.4838925889988455,0.16107187065814044,-0.010977299028423598,0.11125845985767516,0.19571507742595384,-0.33337085832568825,0.16088673231530362,3020090,0.16157418023389128,-0.8310431571581124
0,100001.0,50,315,-0.9462471082993336,0.3278960583370284,-1.2233981614857283,-0.13892964686115367,-0.3743726967176294,0.6362088395125424,-1.0665644861252097,0.17925777453838682,3020091,0.21190885992951394,-1.6593834218575616
0,100001.0,50,405,-0.3034273499998313,0.3284841117246585,-0.8806302500756087,-0.06068079834936595,-0.3536436637431061,0.08338266600721751,-0.35133467253415324,0.1495799977449543,3020092,0.1716148364107548,-1.5059839410824651
0,100001.0,50,402,-0.3222301688857208,-0.8968737836246793,0.2666102041303954,-0.017423704167609272,0.2976584968906787,0.4361047940378095,0.41777324648098585,0.1116188233535172,3020093,0.14864908227441914,-0.7115433278485915
0,100001.0,50,438,0.1094177564928672,1.9837654057837928,-1.6364260633075314,-0.02122497143806696,-0.4897008972185582,-0.3489601281402823,-1.7888309419668436,0.1809951253228565,3020094,0.2276994130985729,-2.260025469132968
0,100001.0,50,383,-0.3127219855694032,0.7681062935881454,-0.021057317007487558,-0.031155051651185824,0.08532688700150297,0.31810103408673684,-0.8601586314860361,0.19779628718957465,3020095,0.17346938775510204,-0.7149352003657169
0,100001.0,50,378,-1.3197945529310506,-0.8620321805328562,-0.1336274524430073,-0.14066515694912227,0.22921397113694555,1.2749051377184284,-0.11500885908178758,0.14401724975704566,3020096,0.18929401028704165,-1.2542981232284616
0,100001.0,50,340,-0.15834473090533094,0.7147618053284069,-0.2234188684367141,-0.01927416342426871,-0.00628193924646705,0.13549867513878516,-1.1863793635762376,0.16448630734345018,3020097,0.15236973910443294,-0.9994745190087598
0,100001.0,50,423,-0.22083926900365566,0.1394838850795617,-0.650833009756042,-0.04263970208802447,-0.23589097012056556,0.0717470303641157,-0.6460374345197629,0.17566812439261428,3020098,0.21029614853460188,-1.679141940329411
0,100001.0,50,345,-0.3789043160952076,2.0288239123345573,-2.9044741265531338,-0.10116985691579074,-0.8023440895691906,-0.08145756112386215,-1.095697247363711,0.18517791732077452,3020099,0.21337930776706293,-1.7923420279504736
0,100001.0,50,412,-1.1196254842943087,-0.12838726470881384,-0.8539906130961685,-0.14875676023364498,-0.22950398011281584,0.8629137091511925,-1.0732991500473608,0.18481182795698908,3020100,0.18154398511541364,-1.5836292035635111
0,100001.0,50,386,-0.4506191851509228,0.8900069620755278,-0.7132092046371395,-0.0616589794935264,-0.11709751758172622,0.33451570270615194,-0.7158680362002033,0.14338917385135866,3020101,0.17827306361140946,-1.0339924876468485
0,100001.0,50,413,-1.6147545584100818,-0.3870609453875529,-0.37302730932290895,-0.17134898675877508,0.2873798247720133,1.5638481932807282,-0.3857698157025019,0.15651030820491466,3020102,0.1852235685941043,-1.0811695478663597
0,100001.0,50,344,0.5219308215557718,0.9692735645845272,-0.06295498640489189,0.04270478407382655,-0.2768744172880945,-0.5999775032273125,-0.3671215336631464,0.1622348939575831,3020103,0.13346602377214625,-0.8706183256634717
0,100001.0,50,437,-0.12138378667847342,0.4702663648679874,-0.2435570765142153,-0.014774832210136575,-0.005704295982839688,0.10346692662949307,-0.5408969814021121,0.15186301793444648,3020104,0.16879972327914214,-1.0860637883674964
0,100001.0,50,368,-0.6202170553477102,-0.1122852023236506,-0.5006117116211559,-0.09315884764643184,-0.2788842840646582,0.39969292595756495,-0.4467630891746192,0.16073985985371578,3020105,0.218781887755102,-2.070503571443325
0,100001.0,50,473,-0.6595868974423924,-0.19207180630645027,-0.21966835982039395,-0.0804244835622319,-0.03429819387680831,0.5606008794691967,-0.6104282995105806,0.15665302579365084,3020106,0.1991586108127462,-1.5319634477718258
0,100001.0,50,445,-0.6317311574050346,0.7356095877361843,-1.4926174439554714,-0.11170054694043743,-0.5286520043087581,0.2806387234576729,-0.8000213627965334,0.22242118001046546,3020107,0.23347190728143105,-2.212527878451288
0,100001.0,50,466,-0.5358672785982292,-0.11365851427514335,-0.6917005689963386,-0.09005371742031429,-0.3818669515005497,0.2724061317287486,-0.9522685778188944,0.1802760823955752,3020108,0.2128959792872373,-1.7684112786987454
0,100001.0,50,491,-0.3454309600817112,-0.0945124413334206,-0.3013767531054029,-0.033070194484057264,0.1114584616979108,0.3605569631587801,-0.4524803119113817,0.1488945578231295,3020109,0.17183143749302995,-1.4836258250435082
0,100001.0,50,417,-0.43172943915106654,-0.6635665674927336,0.10127680771040942,-0.039423355139880434,0.16822865462745773,0.4653309430433064,-0.3129852089317019,0.18071853741496616,3020110,0.19882369614512468,-1.6107903195397988
0,100001.0,50,359,-0.7787664264448398,0.8740841692813041,-1.3051060113032125,-0.1146063382149866,-0.3156544935241327,0.5196795594873155,-1.6690784597928987,0.19608070500927646,3020111,0.19640879607657016,-1.9582833095225525
0,100001.0,50,441,-0.3837055967349519,1.1416596386504725,-0.38893247325922536,-0.05305712782968837,-0.1091286915956372,0.2799998579069935,-0.14561336092508545,0.14894378804153238,3020112,0.19063513255769596,-1.5321053145175387
0,100001.0,50,498,-0.04997189287842145,-1.2409887889659867,0.6304656326818902,0.0310997482926803,0.5305917382309423,0.3183232038360801,0.7084243868674126,0.10798914804016843,3020113,0.12265887367605262,0.059351359928357314
0,100001.0,50,360,-0.5587754410177903,0.20492375031511495,-0.7084202192890774,-0.0820870102706258,-0.2244716080838205,0.3739152909115007,-0.4748425306482892,0.15139324960753522,3020114,0.16026022059309158,-0.9238243863280456
0,100001.0,50,411,0.0667469329941171,0.9602815180269206,-1.875529806380576,-0.04899698759730841,-0.8148928498857403,-0.4792931104977135,-1.5826455682457246,0.18921916592724047,3020115,0.2567703271784905,-2.4445939395916167
0,100001.0,50,357,-1.108314140355074,0.855925060906823,-4.002348815157965,-0.19482905391393546,-0.9027818324376828,0.5057746330617252,-1.176613420051671,0.15323331713637836,3020116,0.19963369963369965,-1.427001988157391
0,100001.0,50,347,-0.7628034699508827,0.5914948791097321,-0.7713058565254951,-0.10402219160949752,-0.1905203398524904,0.5701897354342574,-1.0524037974607312,0.17834249084249082,3020117,0.1887755102040816,-0.8851563301566434
0,100001.0,50,467,-0.999741578045692,0.4507623853420685,-1.2901283409543367,-0.1451234140015017,-0.3845062428627863,0.6777619283950546,-0.8858810210565106,0.16695329817320195,3020118,0.21496932106175806,-2.022523162260748
0,100001.0,50,331,-0.9124837785785672,0.3319947509367032,-0.9467573059310338,-0.10376103497552776,0.06909121544132209,0.8350073204869329,-0.7849477626222553,0.16632653061224492,3020119,0.17891500034357175,-1.3401549257508159
0,100001.0,50,297,-0.3117655526099633,0.6958482275569066,-2.253123637580349,-0.08981266138467985,-0.7514227798899242,-0.11336137203105595,-1.5107561787033637,0.1886103362208192,3020120,0.20050357805459848,-1.7298871133702156
0,100001.0,50,317,-1.3324575154698846,0.25848361089318184,-1.0096078781573463,-0.1566910151804658,0.028904440142137625,1.1820996095137233,-0.7736627438334587,0.15020156210632402,3020121,0.20164656771799624,-2.0455970578827496
0,100001.0,50,279,-0.8689765847848041,-0.05350466121632498,-2.8380281645642347,-0.16846523920206574,-0.92277241498785,0.28684727884552164,-1.6130182200229175,0.2288912420314037,3020122,0.25764256319811885,-2.256840413104612
0,100001.0,50,447,-0.3388178957333444,0.5850146312748024,-1.368658267380143,-0.07363993469556572,-0.4803149250711451,0.048810867220047634,-0.9226221356068809,0.19745887773098653,3020123,0.20629809300769486,-1.8548016885181005
0,100001.0,50,430,-0.6283654409935392,-0.9843104110658748,0.311766336153549,-0.03864637905005183,0.5127168586051687,0.8157327656553152,-0.09182552249424203,0.14815650016912849,3020124,0.15332646820195964,-0.951361438215664
0,100001.0,50,355,-0.15843194250423387,1.087616669676998,-0.3476752315053937,-0.02650815309826634,-0.10981812781014376,0.08221698880335553,-0.4115860042504763,0.1860974909444298,3020125,0.1519387755102041,-0.9952042697607004
