start,end,N,SS,FayH,bsfs,TajD,FerL,ZngE,FulD,Colless,btree,path,iColless,ibtree
0,2501.0,250,16,0.05027432475175877,1.3057562238981413,0.8616258585497271,-0.1694319783519979,0.4871891038143217,0.3592984541263132,0.03880036274128774,-0.09634870924151974,8070034,0.10375912251155156,-2.927637810730388
0,2501.0,250,14,0.04823663435598239,1.6447387889282354,1.071446005815687,-0.2931956642315853,0.6674488678518964,-2.4338026261574925,0.034335498676734584,0.11642538565503505,8070035,0.052014509651509264,-1.2220178401552595
0,2501.0,250,27,0.07461315362764659,4.461566604682505,0.7374533599295088,0.06727329036820899,0.2575852357524995,0.3516014154195584,0.03242925619528807,0.1896408235386222,8070036,0.04497560133005138,-0.6995855230805458
0,2501.0,250,22,0.0534562654132344,3.7248708130628057,2.2476512622329503,-0.8586377300982045,1.6248675035292115,-0.4426837126389184,0.028938333981085636,0.3208528074107794,8070037,0.03994472513710757,-0.25245468041065816
0,2501.0,250,14,0.07363975286307994,3.101611581990478,1.7040678924622052,-0.4823008163087473,1.0742872568589314,-1.373242665914419,0.0334887938852183,0.170887030711567,8070038,0.042913589843243935,-0.539001417382046
0,2501.0,250,15,0.08551086999534344,-3.1232848154354443e-06,-0.9060963634058724,0.9151674640744756,-1.098653849161256,-0.4602920395039864,0.040797598998143114,-0.3475007417372724,8070039,0.07565746858401347,-1.9853983161145183
0,2501.0,250,16,0.06187163149956933,-0.7468013617283124,-0.8094846448990536,0.7481876442820081,-0.9279183055166732,3.215864921119997,0.03320810122209267,-0.22497488107618524,8070040,0.040452131105065424,-0.17238172145889666
0,2501.0,250,8,0.010566454356997577,-0.7755235641748732,-0.8656091618767568,0.4701284105347788,-0.7104098507167446,2.7476664446803647,0.03088482964114523,0.577037257532502,8070041,0.0840782484777821,-2.682259855544744
0,2501.0,250,19,0.0434492945551556,2.9742738226123326,1.5466298019432478,-0.5539308191012212,1.0818913108572707,0.7317926280143298,0.030347195232543075,0.4358891856507694,8070042,0.07552791812410932,-2.847966490759825
0,2501.0,250,16,0.06376199249946247,3.059380222497244,1.3534294732580583,-0.3482445424282604,0.8308134195459094,0.3592984541263132,0.03791510126527616,-0.3772224808416394,8070043,0.04467331692360841,-0.7809234086542259
0,2501.0,250,11,0.09575951226381088,4.0245532336174765,1.5313508752030849,-0.30510062723648723,0.8523779025016774,1.533821183568422,0.030957933114948277,0.3500292453279292,8070044,0.035788314548516637,-0.2847449449950145
0,2501.0,250,10,0.20856761056160728,1.2029617227467844,1.2856083792540256,0.3319153387692728,0.2445072654412492,-2.2591619954937,0.036819320291920365,-0.0348188788171602,8070045,0.061568856069439036,-1.5780591939503619
0,2501.0,250,16,0.04580936165385169,1.7400881339151508,1.0751608940476214,-0.3027900881147568,0.6808682635903076,0.3592984541263133,0.029030098890184392,0.09634487409809124,8070046,0.03487066545752904,0.0033228332588576825
0,2501.0,250,16,0.04564699935938235,-0.7362701325322991,-0.10350355404161612,0.2993875173773624,-0.2812798204581393,4.168053743451224,0.030567431014380107,-0.11380758558985744,8070047,0.043043140303148084,-0.6409312540130562
0,2501.0,250,18,0.08502871142602321,2.8921517750998698,1.6098129786559026,-0.3556960935656442,0.9470007087562288,0.9071258047630174,0.026935699788400918,0.9676885961884888,8070048,0.05826531934188365,-1.877326390795405
0,2501.0,250,14,0.15984792494560435,0.8462261728740845,0.3947661584111184,0.6302096014124383,-0.34275153875031833,-1.373242665914419,0.030881590879647626,0.3698525435135937,8070049,0.06042449367361921,-1.4489829580138227
0,2501.0,250,19,0.058385900623434274,1.187050868134078,1.4390804277875704,-0.4139937552953853,0.9255771981197066,-1.7472058444088665,0.02533636851553681,1.0946532348110738,8070050,0.05130198212203654,-0.5823312290821224
0,2501.0,250,19,0.09115508452859747,2.210032626821489e-06,-0.4659585482466872,0.7556106242579681,-0.7966203948485449,3.2107911004375254,0.03287931785794203,-0.048880742228417984,8070051,0.08253983676642053,-2.8487707973363268
0,2501.0,250,25,0.08126473170790265,1.5095293338610394,1.8815015620349649,-0.498583155835833,1.1906405420709745,-1.373139834581267,0.020812281383598908,1.3830405692060028,8070052,0.043731377121388776,-0.5579963610758252
0,2501.0,250,17,0.08604855150574209,0.503397406272466,-0.04908746620279345,0.4974409579072334,-0.4174499225588242,-0.7127076431669842,0.047390277957708976,-0.8661684627040045,8070053,0.055266226195103,-1.1313344276236674
0,2501.0,250,22,0.10785754928574533,4.599530141703092,2.133499912118684,-0.4810046839984667,1.2749687899872812,-1.9033047906683256,0.030204689726648526,0.3343516730906656,8070054,0.034751910869283587,-0.12243161327897098
0,2501.0,250,15,0.12142345195772528,1.3558120928007678,1.2431066498427241,0.010160828601205287,0.4974106952049544,1.5464560379341799,0.031653495703243086,0.1871740917403048,8070055,0.04284881461329188,-0.7058021603497462
0,2501.0,250,9,0.0865086548690127,1.0717207726233455,0.29437372922367605,0.2422357111478879,-0.07686221984053067,-2.2007292414680393,0.0398506468269391,-0.23682594338755295,8070056,0.03973960357559269,-0.4095529923511672
0,2501.0,250,24,-0.16069454828043725,0.16772175365557646,0.5429637027943232,-1.2423202064443473,1.2228803372432715,-1.3111584109330636,0.03528189002343685,0.02679561379550676,8070057,0.06432180334240188,-1.6603648682948744
0,2501.0,250,14,0.16115269727982634,0.8567052061738857,0.6229271060026882,0.5211809862035094,-0.16346682495060794,0.7478772545717276,0.028363453815261043,0.4143186639542809,8070058,0.07407047545018784,-2.833501433243164
0,2501.0,250,12,-0.03203685626087921,4.72985831489979e-06,0.5119583462543781,-0.4161463308482877,0.5364215635366405,1.2374296820739528,0.0373024355486462,-0.23210767364362456,8070059,0.06807876667962172,-2.111940015376637
0,2501.0,250,24,0.12348405409979032,0.8915916271353784,0.8430717168790707,0.2947684641304503,0.11747511979313426,0.7227061423521206,0.02828826828049525,0.6213197149737041,8070060,0.04904564494537289,-0.9631241657234498
0,2501.0,250,6,0.1204169095322432,-3.1178367348751664e-06,-0.4567619477698883,0.6772584121757836,-0.7111956163438075,0.032958223794150095,0.044389539725723175,-0.5042587682556763,8070061,0.06752817722502914,-1.8868747160564652
0,2501.0,250,8,0.11302032925613965,0.4748229944207675,-0.3466562560303415,0.6542831554768894,-0.6544003944362956,-2.133690217292945,0.027254178002331916,0.5934449732183914,8070062,0.05687265189791424,-1.2626287196131845
0,2501.0,250,17,0.01978528355715721,-0.27103037413671216,-0.577864308384648,0.40530178418041934,-0.5607213188069751,-1.6187954659433672,0.030393463253937405,0.25201986951993555,8070063,0.07144707863712918,-2.7017962831440108
0,2501.0,250,15,-0.29037498097577913,-0.6236754197755081,-0.2740593705343431,-1.3997869648278851,1.0053983838636045,0.5430819992150973,0.04194196139396295,-0.36117695723571575,8070064,0.07356846741805934,-1.885427766592696
0,2501.0,250,17,0.019360379339795345,0.40096442310884617,0.9591226403422504,-0.3862370974477399,0.7018578606298567,-1.618795465943367,0.03624983806192512,-0.09746409951561684,8070065,0.05866476659325474,-1.4189683971337153
0,2501.0,250,9,0.18553273585788255,0.8184921598587082,0.5157069380570063,0.5766643853175523,-0.25565110887114023,-0.7089587510095279,0.02631673647997006,0.7787798779820463,8070066,0.06455931251889277,-2.4063396643724304
0,2501.0,250,18,0.08582999685446704,1.2287251065377565,1.1802418478880774,-0.1299193316046945,0.5897252457349444,-0.8215446257946851,0.032035399663168804,0.2624437981558845,8070067,0.04574210821781751,-0.9049350509991864
0,2501.0,250,24,0.020307763017774427,0.8078056157294797,1.4563785359082635,-0.6414690541106339,1.1246728489160902,0.7227061423521204,0.029922107785982636,0.4777156408852561,8070068,0.09087964762274904,-3.0243018067452394
0,2501.0,250,15,0.15804263287483813,0.5240609871376483,0.05946377178172541,0.8075807563335309,-0.6201622198440758,0.5430819992150968,0.02734692435430873,0.6383971160327422,8070069,0.06518007513926674,-3.028037874111085
0,2501.0,250,18,0.10493757245582057,1.5782220548759702,0.4261527628793323,0.3650269379624468,-0.1162510691951131,0.9071258047630174,0.029773471767253343,0.3647910618858213,8070070,0.06490478041197048,-2.137143538446748
0,2501.0,250,16,0.08209733446775097,3.453562560713737,2.0658349706276105,-0.6137555302106168,1.333754463480325,-2.4972680128673685,0.042936723853941115,-0.5101473384495981,8070071,0.05157727684933281,-0.9306993846362759
0,2501.0,250,22,0.17512948279388948,0.9941067559353098,1.4521817716730632,0.2674509304066897,0.3916580516052045,-2.633615329683029,0.033201353802306,0.33160750410902257,8070072,0.06477522995206632,-1.318737815340118
0,2501.0,250,12,0.1425405687587704,1.167298532924533,1.8096091170675663,-0.20389539024519704,0.8870537311951078,-2.356251271886407,0.03316086928358596,0.009909881286446941,8070073,0.03258194066588937,0.20119378598171345
0,2501.0,250,15,0.03898690723910626,2.506471621635048,0.34289074522488,0.03193119936430094,0.11396192376584427,-0.4602920395039865,0.03410011011789092,0.13711814164397218,8070074,0.03774776525456665,-0.2671654541379369
0,2501.0,250,19,0.11431314065137445,1.395244441234673,0.8950945782566334,0.18299238512935329,0.22353486722819,-0.9208730202678008,0.02658483395949389,0.8139471595800599,8070075,0.05376344086021505,-1.0095867299629009
0,2501.0,250,20,0.16551827148637013,1.9151108734001248,1.3794913486586171,0.23157282947002125,0.3866789783145906,-1.803497432055012,0.03850140014150896,-0.134538502314607,8070076,0.05217644772638943,-1.4603300036919191
0,2501.0,250,16,0.1344243825138722,1.0711725002670645,1.9327273861789944,-0.2631583118331481,0.9995017199959616,-1.5450791905361416,0.029126431283446438,0.44303267990992734,8070077,0.05479984453944811,-1.6022368624723982
0,2501.0,250,16,0.05001918400330695,1.2947766346805034,0.07634923588562192,0.2309710505025949,-0.15320166641272934,-0.5928903682049141,0.04178722056685523,-0.2294903408483503,8070078,0.04277324351168113,-0.6624246263615713
0,2501.0,250,19,0.09206857897909727,2.0899063800601843,2.06781019297018,-0.5487032456812756,1.2930524806957346,-0.9208730202678008,0.0317815038957674,0.3789795999964905,8070079,0.05071900505246794,-0.9222313191494158
0,2501.0,250,19,0.08024174125294556,2.4724310850237514,2.909169663808879,-1.0503170426885846,2.041714810123016,-1.7472058444088658,0.0328127024225936,-0.047303859530970035,8070080,0.03968022628146997,-0.20711380404116472
0,2501.0,250,30,0.08057033006518005,2.1221571048148293,-0.04708173950400967,0.5271837189365469,-0.4430616742667212,0.6043570842115794,0.04420909444228528,-0.5371122015218763,8070081,0.07180334240186552,-2.45515353147369
0,2501.0,250,16,-0.014995317624919043,2.8500361101287512,0.7199523987516255,-0.4493118328904826,0.6527535468486322,-0.5928903682049141,0.027122314141358062,0.5685949101453877,8070082,0.04378805544759684,-1.10708562275726
0,2501.0,250,20,0.07528167817993604,2.079764392767093,1.1995812967644048,-0.19123786801154166,0.6502693658701603,1.3628584430975748,0.03097875372457572,0.4205681424142824,8070083,0.057844280347195236,-1.4488203248396447
0,2501.0,250,16,-0.4436665669442407,1.2794872113393594e-06,1.4105455063919503,-3.1168809895134784,3.0643714718012323,-0.5928903682049144,0.04342774323098847,-0.2282226725432556,8070084,0.0769529731830548,-2.5016607828881714
0,2501.0,250,11,0.15282157015255898,1.1138180796267565,1.0339131140362787,0.2183881203013875,0.237780711096808,0.2523487190495645,0.03165153281748696,0.4813551516267349,8070085,0.04591484216435635,-0.5816381192569248
0,2501.0,250,12,0.08271760009211397,1.527127715183301,1.5919292297786796,-0.3907737601242384,0.948703343091102,0.0395360307538328,0.027202897611953183,0.6263588707086815,8070086,0.07321220365332297,-2.4931624446100846
0,2501.0,250,20,0.13334952988566012,0.9130684762198878,0.4867315873294503,0.5103399872814138,-0.20639939368544133,-1.0119084632668656,0.029728886219364262,0.34751095260439596,8070087,0.053561018266614836,-1.4751944346300847
0,2501.0,250,15,0.10456424882730092,4.142981054377762,1.3649621957498126,-0.1413280909729411,0.6678323714001144,0.5430819992150974,0.033242648011400436,-0.2025736330764929,8070088,0.0388651379712398,-0.34420631484484704
0,2501.0,250,9,0.1474579344358171,0.5531368463118507,0.1693286140556035,0.5772092117452262,-0.392095261026079,-0.7089587510095279,0.03167508744656043,-0.07796308915035004,8070089,0.0787990672366887,-2.6877790016984062
0,2501.0,250,24,0.0927163392940364,3.4433769872131927,1.3431355713831803,-0.1504897818487247,0.6838810989824611,1.4006609934471828,0.037969080623569545,-0.0626929225373314,8070090,0.04834391328755883,-1.2002291979715178
0,2501.0,250,30,0.094561621492207,2.9136941004389465,0.7998174306521536,0.16582389911597614,0.2068889712241844,0.6043570842115799,0.04186998891623843,-0.3036939985321656,8070091,0.042152480891307166,-0.5182918867781657
0,2501.0,250,14,0.01657593424598347,3.8467865984413447,1.5397620248865558,-0.6954116342980277,1.1777207455895342,0.7478772545717276,0.03367428658917193,0.06630299183193081,8070092,0.0393509521958803,-0.31254362421006016
0,2501.0,250,15,0.13960907768738154,1.5874686878566573,2.341063802765881,-0.4530305088949725,1.3134683369856244,-1.4636660782230697,0.03048646197694001,0.316841461036765,8070093,0.06144470354536425,-1.6839871304221647
0,2501.0,250,6,0.07262930862666785,0.6024724596015173,0.5346775662285337,0.017210564734025387,0.1909091544628772,-1.9642299758823032,0.03030401174590836,0.3580789082948731,8070094,0.06383598911776138,-2.496176955166665
0,2501.0,250,18,0.13524259827517165,0.5941025772078509,-0.32988020855734995,0.9233526546804028,-0.8736750508002353,0.042790589484166135,0.026479188643976827,0.6988712391238029,8070095,0.08116336312993913,-2.6401764505809364
0,2501.0,250,23,0.12600322691268684,2.031772251124114,1.3682348672436802,0.029532991998699725,0.5486863269699714,-1.2446198729288072,0.030395776655007124,0.3986779359072231,8070096,0.040711232024873686,-0.3813463149361985
0,2501.0,250,24,0.0992432879956798,2.7318333343575354,1.8594921239955349,-0.3819346577234589,1.0858466326006926,-1.9891132620281249,0.02496005527486289,1.0329662955822203,8070097,0.049941702293043136,-1.1811137762796835
0,2501.0,250,18,-0.032585607423383574,2.2881245731309154,1.9805954298817088,-1.2019190145761158,1.7758797829656074,-0.8215446257946851,0.034324394351599945,0.2937456661347645,8070098,0.049326337608498506,-0.6927932700526263
0,2501.0,250,19,0.09083438966831564,2.620537231865784,0.07654056592194007,0.4734314249020689,-0.3468745266211672,-0.09454019612673534,0.02850469980279541,0.5111210850243206,8070099,0.049455888068402634,-0.7626137737538086
0,2501.0,250,8,0.11352349374933,-0.8485913702984706,-0.7430720800490146,0.8510108173789602,-0.9649982883551488,4.374785332004801,0.03374789480502656,0.2454788240040004,8070100,0.07015157403808782,-2.155641445034417
0,2501.0,250,16,0.07897765895258993,3.4073868690953817,1.6134343825269135,-0.3991303657661394,0.9776347180857696,-0.5928903682049139,0.03118338456465157,0.38208976971026143,8070101,0.0463871615494235,-0.8036295440924163
0,2501.0,250,15,0.12795639317076474,2.205666286189426,2.445672598127919,-0.5681259407406226,1.4478392739856547,-2.4670401169421527,0.02707604611996373,0.8776368988594594,8070102,0.0515610830418448,-1.1060312029991173
0,2501.0,250,10,0.1006519368581818,-0.6499395902134891,-0.9023082776225686,0.9175209725925568,-1.0864194800690647,1.87556210561644,0.03264347713434383,0.33371318255784965,8070103,0.05094571835730017,-1.2285171178636571
0,2501.0,250,24,0.10934360720572583,2.20981166472484,1.4024035280042138,-0.08239293776436289,0.6541904629765687,0.7227061423521207,0.03178844409897655,0.22652227763665655,8070104,0.0521440601114134,-1.217802110768676
0,2501.0,250,16,0.13085241203554654,1.7254524848708528,1.2790899121893071,0.05198631046302383,0.48094138898283795,-0.5928903682049141,0.030489700738437625,0.4168734305446164,8070105,0.05627348102085762,-1.6905762025838993
0,2501.0,250,13,0.14953450800274548,0.3809541488704869,-0.0325138124816807,0.7761540448947992,-0.6316070842226712,0.9776412577841304,0.031254048451872005,0.17852638379480548,8070106,0.04343179168286048,-0.4848612861622169
0,2501.0,250,17,-0.06617610810912603,2.7626589002131874e-06,0.039876530147556134,-0.3836511018191318,0.3227856247232899,-0.7127076431669838,0.028297521884774125,0.5994124030549759,8070107,0.04378805544759684,-0.4623435229858378
0,2501.0,250,11,0.1439387842964521,1.1879740472510814,0.9705908762714591,0.2073079036763432,0.2213914526593448,-1.029123745469293,0.030707507449151444,0.3646321202692965,8070108,0.03786112190698277,-0.28357564330337753
0,2501.0,250,18,0.1613460120402465,1.256846548526334,0.7137646447955749,0.5310868122467598,-0.13054208771596434,-0.8215446257946852,0.03319979670543215,0.06748146767897928,8070109,0.037140497473766035,0.0818477936308251
0,2501.0,250,18,0.1433170899002597,7.942844380620404e-07,-0.5049132964899636,1.0585096834013388,-1.0537418841629624,2.6357962353207207,0.03211771818456622,0.3445681569991157,8070110,0.06370643865785723,-1.751050453102406
0,2501.0,250,16,0.19040458218555376,1.4749852033959152,1.891549999677538,0.06012553781943631,0.7246022674106914,-0.5928903682049141,0.03214470786371292,0.2611226627576792,8070111,0.044597745821997666,-0.8621369709497362
0,2501.0,250,25,-0.014194905267619531,1.39413170875488,1.5763283300072664,-0.9125128398952076,1.3940097005773278,-0.06408293727392282,0.036216827608199546,0.09761466052649023,8070112,0.07400570022023578,-2.525259424862339
0,2501.0,250,13,0.14665884438730806,1.5975439608630568,1.371583664435198,0.05204159302439365,0.5108355944956501,-0.14726309148325326,0.039607354147773895,-0.3054408921385871,8070113,0.06467806710713822,-2.0786870486781743
0,2501.0,250,20,0.07269084516480291,0.4804377588847818,-0.06726624422435523,0.4505843942252338,-0.3882767610987842,-0.220319494478719,0.03136740510428812,0.420863397564464,8070114,0.06335017489312086,-1.5854257293565754
0,2501.0,250,22,0.019519230831428216,0.15904543318350722,1.6084740929703143,-0.7240299203357949,1.2505003484808526,-1.9033047906683256,0.03373864120074769,-0.05871955191858388,8070115,0.062141037267348966,-1.5868587830568792
0,2501.0,250,23,0.1004621402625348,-0.5093431790010815,-0.659693192492818,0.9380151865410408,-1.0270789421557625,1.5679620718526173,0.04417670682730923,-0.8048662681018243,8070116,0.07140389515049446,-1.9084248798344847
0,2501.0,250,18,-0.02690469919351877,0.4242144205763243,0.8935741393796894,-0.6102439770210157,0.8555381902227798,-2.5502150563523878,0.02895776655007125,0.6351450622409311,8070117,0.06860776439089693,-2.5327028560953804
0,2501.0,250,14,0.048889020523093386,0.2372484681543944,0.09941085767579433,0.2035728818734379,-0.12209342945836713,-1.373242665914419,0.0356506671848685,0.2275819761090503,8070118,0.062087057909055575,-1.2459180060081825
0,2501.0,250,12,-0.19922236273838445,-0.28025395538583714,0.08779815569376627,-1.0310295836886998,0.8562289252471107,1.2374296820739528,0.0437124843459861,-0.4407764763247484,8070119,0.0648831886686531,-2.0497224939399783
0,2501.0,250,18,0.09871220105021833,3.277367984142201,2.4925873451940364,-0.7342702585899578,1.6129621718279024,-2.550215056352388,0.023298840523383862,0.9864320927250786,8070120,0.05236267651250162,-1.2964810634186552
0,2501.0,250,18,-0.08152565589910839,-0.8173673084813462,-0.09944635742854976,-0.4029230811604161,0.28103924568455496,2.6357962353207207,0.037484247841807115,-0.22939557292016116,8070121,0.05377639590620546,-0.9289710612033144
0,2501.0,250,15,0.1633483232717658,2.063676020240334,1.815763241772228,-0.059438635966699724,0.7858166087659945,-1.4636660782230697,0.026835452408713198,0.6511436645642622,8070122,0.06558492032646716,-2.122253646554308
0,2501.0,250,16,0.051596417721009175,1.2794872113393594e-06,-0.4468727859081446,0.5071882527306939,-0.587417847200827,1.3114872764575405,0.03371910581393675,-0.10429157531700084,8070123,0.03520533747894805,-0.2439176009072689
0,2501.0,250,19,0.11957059275478288,1.4983735040703898,2.7789210265322177,-0.7608933321365406,1.7565101131983374,-0.9208730202678008,0.029202832836723237,0.5734832844586011,8070124,0.04493457701774842,-0.98333456331121
0,2501.0,250,16,0.09926134845451057,-0.5189709063832919,-0.9908058706004894,1.0428120222238402,-1.237180189675103,1.3114872764575405,0.03032695297318305,0.5708655459915637,8070125,0.0766614846482705,-2.196413421813016
0,2501.0,250,20,0.11799815276752255,0.7920735989264335,0.014194300901056247,0.6674736006124679,-0.5279796665032364,-1.0119084632668656,0.03110290624865052,0.15811016368351652,8070126,0.04926156237854645,-1.2135959549270607
0,2501.0,250,12,0.09150038702802332,0.5095468340727167,0.0812939299243495,0.41238132185694776,-0.2958481970592817,1.2374296820739528,0.0318100358422939,0.15749234285582525,8070127,0.0716737919419614,-2.1683753868774067
0,2501.0,250,29,0.1264751506951007,4.13913432751181,1.0973502265880926,0.20316159125543254,0.3025233786062831,-1.0086262446158605,0.028812022282679105,0.3366280261394836,8070128,0.0456989247311828,-1.0133589833207646
