start,end,N,SS,FerL,FulD,TajD,bsfs,FayH,ZngE,btree,Colless,path,iColless,ibtree
0,2501.0,250,20,-0.2293084951340321,-1.803497432055012,1.393174075251646,1.1016932660516403,0.08617055288054895,0.7609773286434993,1.5159880865161754,0.027338091368406182,8080010,0.044910826100099326,-0.5621749699303912
0,2501.0,250,15,-0.12552198027550848,-0.4602920395039865,0.6706434794146604,0.4610759870146434,0.04079679228104889,0.3728717779854144,0.5108022588577689,0.03353917461962545,8080011,0.060467677160253926,-1.771762598798562
0,2501.0,250,11,0.22053002091292026,1.5338211835684223,0.3176883753127431,1.0534131970164513,0.07883258507365734,-0.04903131155879803,0.7143908751471894,0.02841781874039938,8080012,0.06315584920326467,0.07932140777305212
0,2501.0,250,16,0.3804354390148701,-0.5928903682049141,0.9879725199546416,1.4065582986527554,0.16410189048151938,0.09983078426234923,0.8697526868864394,0.02739182536598005,8080013,0.07047545018784816,-1.357513989697783
0,2501.0,250,15,-0.2949036800466445,1.5464560379341803,1.4101905901698246,2.0327679932218103,0.07994485366772541,0.8087579882538045,0.9011742324189452,0.03391523081573606,8080014,0.03826056915835385,0.9716272891738026
0,2501.0,250,14,0.7173252636598012,-0.3126827056713455,0.4215825660805575,0.8227916379803399,0.1792331139111882,-0.4013638490309929,-0.055459222757258765,0.033132530120481916,8080015,0.049407306645938585,0.3858917549469687
0,2501.0,250,16,-1.0137515976973892,0.3592984541263132,2.1023929029227366,1.5989658617902545,0.011469736373584637,1.6680072069646883,0.3776115911758319,0.032887309607091963,8080016,0.03327287645204473,1.0196707194905297
0,2501.0,250,11,-0.3131739449261105,0.2523487190495646,0.7329472115259862,2.984415168592897,0.011107761118715524,0.5409819921898771,-1.1360830778323088,0.03874530379582848,8080017,0.0831066200285011,-0.7296807511234445
0,2501.0,250,20,0.459324292349268,0.5712694743094276,0.9351079253129048,1.1795441533858722,0.16506648921682734,0.020288339612348612,0.590400751843018,0.03172491454652357,8080018,0.03840091548991666,0.21757243416964
0,2501.0,250,10,-0.5522412530122077,-2.2591619954937,1.544828458374762,3.6563562628202884,0.04640090229526779,1.050068190355386,0.4286732809959626,0.02782096126441249,8080019,0.06069439046508615,-0.2068025215733
0,2501.0,250,18,0.5771406362599589,0.9071258047630172,0.17139256159521382,0.8685773280168417,0.1194531661787843,-0.3906386247954592,0.08121877900828768,0.042175152221790385,8080020,0.047987649522822466,0.2600007847421041
0,2501.0,250,22,-0.03373847624944888,0.2876268263757851,0.6571580931691211,4.1549569545480445,0.052787225796047485,0.30112481803141805,-0.4191623909949685,0.034496408573361545,8080021,0.050799974089908016,-0.3616670349210732
0,2501.0,250,14,-0.07067628553899663,-0.3126827056713457,1.595030402573761,3.1870519733799303,0.1422068704267866,0.7019266974287633,1.1481023113388726,0.027186164010882242,8080022,0.04253573433519022,0.4069445584625517
0,2501.0,250,15,0.08487016887275009,-0.4602920395039864,2.268143896723068,1.3874643446790338,0.23405780463642786,0.8546407472294246,1.6418223261317904,0.027112482186811764,8080023,0.03941572742583236,1.2309277113066115
0,2501.0,250,19,-0.09903588690995972,-1.7472058444088658,2.3073604282223834,1.5994877450677962,0.1936122333756128,1.0325289594664608,1.4341139360874189,0.02662666796217127,8080024,0.04082998661311914,-0.6619399681791421
0,2501.0,250,25,0.5729310788246903,-0.7186113859275949,-0.12981967399653754,3.0358090769397155,0.08394370814155369,-0.5136814275855263,0.4610142204711458,0.02912942090944423,8080025,0.059188366368700625,0.4708725425461218
0,2501.0,250,18,0.08425455639704289,0.042790589484166204,1.582070942348639,1.0729639964122455,0.16143846805122078,0.5840088383266039,0.7330547836543917,0.036376689553914585,8080026,0.04816038346936132,-0.2328897807072393
0,2501.0,250,13,-0.8462961499139483,-1.2721674407506367,2.485103439565418,3.1384689202827354,0.0805904728226335,1.6751083880939388,0.4608656515820233,0.030319434419706474,8080027,0.05901023448633243,-2.312379955202749
0,2501.0,250,17,-0.2339623143920857,1.0994680023857826,1.2047343017322694,3.5674636855447517,0.07008740590484157,0.6809641153436679,1.4810961802572622,0.028671136157533358,8080028,0.049650213758258836,-0.5891634395113584
0,2501.0,250,25,-0.11581516477559672,0.59044551137975,1.3176713045152126,1.4080078502266464,0.09571652512669422,0.6468490964996395,0.4305527483679229,0.03533488793885218,8080029,0.05101049358725224,0.3519060049777585
0,2501.0,250,14,-0.10014721833024252,-0.3126827056713456,1.0599289209462197,1.969249320402876,0.08426432758460185,0.5088508517983062,1.15708334174176,0.025489052986138096,8080030,0.03499481798160384,1.0366350373198117
0,2501.0,250,19,0.33446852832147245,1.5581254521553956,0.11296558229853562,2.210032626821489e-06,0.06956163060295316,-0.22072629528909785,0.3689477788741074,0.03454580786489065,8080031,0.052856587640886125,-0.2571758857972961
0,2501.0,250,16,-0.17789990527472707,1.3114872764575407,0.8680196726498788,3.2363779120174327,0.049311748291690514,0.4965606760615467,0.16485070054569287,0.03447121820615797,8080032,0.03758582717968649,0.5020865382494908
0,2501.0,250,19,-0.2326614447494569,-0.09454019612673527,1.6572057445150568,3.800649096671993,0.11045508430192316,0.8707301410188069,1.8997220257490997,0.02393804609117474,8080033,0.0598685062831973,0.26778392122135897
0,2501.0,250,11,0.1316205503361241,-1.029123745469293,0.08848493081550668,1.749454741305179e-05,0.0365409398897652,-0.06951788460562705,-0.5271068082327229,0.03696722373364425,8080034,0.03387744526493069,0.988615315723242
0,2501.0,250,34,-1.4566150592029214,-1.2857192844056249,2.7860389951725875,3.0076376691125644,0.00439177385960521,2.3624856774482708,1.007295207447931,0.032850295189976494,8080035,0.061746987951807226,-0.10177342619258906
0,2501.0,250,17,-1.213307260053939,-1.618795465943367,3.613195790624109,1.9307535997208918,0.11697939953369875,2.4509628231593683,0.4470562841315211,0.03752478898223166,8080036,0.07109891177613681,-2.3296220001021557
0,2501.0,250,17,0.1077927032776326,-0.7127076431669838,0.4656868621555936,4.054702195147141,0.0632126735675254,0.10489370959589384,-0.2419790104544798,0.0386708122813836,8080037,0.039642440730664585,6.3335255793531005
0,2501.0,250,14,-1.6849708423871896,0.7478772545717278,2.6057397854084607,1.8608556500927576,-0.06973874986382435,2.39823591261064,1.2967415459554532,0.02701774841300687,8080038,0.04155331001425055,0.37489748332364
0,2501.0,250,17,-0.6612046673219679,1.0994680023857828,1.6681272643974727,1.6290063504383752,0.03559389943900472,1.2122622097638949,0.012126996604667864,0.033863564858512385,8080039,0.037812540484518715,0.2943843322068182
0,2501.0,250,29,0.3898097559524771,0.14174129631872304,0.6788012396864478,1.3687146569525397,0.12087801161080425,-0.024771450028539845,1.5029089309777888,0.032733082869110856,8080040,0.04569082782743879,0.45030255328002894
0,2501.0,250,22,-1.210349388542723,-1.172994251653622,2.6813794650823253,3.7473163962646012,0.031963367711104806,2.0873210480007147,0.7490578112747848,0.035029518997649584,8080041,0.037707280735846616,1.7036214915831736
0,2501.0,250,16,0.9168418265230556,0.35929845412631345,0.0019790824049079523,0.4636813787774746,0.17001651692290276,-0.7311152883249457,0.4693383529876826,0.028616771232395026,8080042,0.07199766809172173,-0.7898781740257802
0,2501.0,250,16,0.10974351997295097,1.3114872764575405,0.8719049089691098,1.100195881680074,0.10296088930706213,0.26851908471240177,0.5759812369476145,0.031171607250114832,8080043,0.0509781059722762,-1.8119944742721328
0,2501.0,250,22,0.8678856396448253,0.28762682637578485,0.4164195829589728,0.8062337322536353,0.18550795985550148,-0.521014816584587,0.7462147870100376,0.028495028501101177,8080044,0.06830547998445395,-0.486634239934993
0,2501.0,250,17,0.9314995767714804,1.0994680023857824,-0.586539462479021,2.7626589002131874e-06,0.11485487844688945,-0.9845658660410888,0.2408202017588079,0.03359891177613681,8080045,0.06837025521440601,-0.7034810659800033
0,2501.0,250,14,0.5598875282145475,-1.3732426659144192,0.920667601829322,1.066679373057183,0.1976863226380421,-0.07382446805075264,1.0141882729369498,0.025825074491514447,8080046,0.06364166342790517,-0.5915879876582515
0,2501.0,250,19,0.1635639232851464,0.7317926280143301,0.5521896864781273,1.6411043753175154,0.07949345324562125,0.0973866358961208,0.4599168879162822,0.033278274387874084,8080047,0.05036274128773157,-1.0035259517049984
0,2501.0,250,20,-0.5824372899253303,-1.803497432055012,2.072529080368721,3.5566695858248454,0.08599537200052218,1.3250607580124183,0.06009232665193424,0.033962830795322044,8080048,0.035075787019043916,0.6423177103159499
0,2501.0,250,21,0.7428706653312265,0.4237263086820489,0.03119866594535159,0.6658143216854016,0.13119981781953458,-0.5814378571387394,-0.032369766387900484,0.036320011227706527,8080049,0.053326208058038616,-0.17772016436614507
0,2501.0,250,13,-0.026688514920456742,-2.3970717900180203,1.5139450534075425,2.60725959849002,0.14532166080612968,0.6309012263354735,0.9037357628400604,0.03218249341451829,8080050,0.061844150796735324,0.0488700477727998
0,2501.0,250,28,-0.1713519605255942,-0.9428900137969628,1.996364040651336,1.808323086674124,0.14341769267679927,0.9825821315131604,1.0395249657739114,0.0303666278015287,8080051,0.046192835859567294,-0.042656728745655
0,2501.0,250,13,-0.7119016093511659,-2.3970717900180203,2.3986891006385638,2.5272990231777057,0.09844834387449987,1.533212641374148,0.7619866415686555,0.03066747275841718,8080052,0.04485684674180593,0.37168669034013896
0,2501.0,250,15,-0.9481298162190236,-0.4602920395039865,0.4589758830056805,-3.1232848154354443e-06,-0.13471247089582447,0.9431289252538344,0.6338532242617335,0.03259119427016823,8080053,0.03950209439910178,-0.7711529293299649
0,2501.0,250,17,0.3091117155671736,1.099468002385782,0.08630898243119728,0.4351880166723723,0.06440022638015214,-0.21149729045210688,0.5031357799722361,0.03328232283974608,8080054,0.04386362654920759,0.4347165089714409
0,2501.0,250,13,0.8812005725911063,-1.2721674407506365,0.2657258884068156,0.6803058269330569,0.1998729995909774,-0.5952235594227245,1.1405366921664213,0.03145917001338688,8080055,0.06189273221919937,-1.2099090262240673
0,2501.0,250,14,-0.4806750723636902,0.7478772545717275,2.048013024629067,1.287999933391543,0.10755051954944128,1.2121985751664008,1.0039327800915574,0.031241093405881593,8080056,0.061147817074750616,-0.7012509388584208
0,2501.0,250,16,0.15964324461187998,0.3592984541263132,0.6176207807372334,1.6205679287381172,0.08810473936311683,0.12482164358828295,0.7846177798566926,0.035276590231895326,8080057,0.06043528954527789,-0.1622475038861382
0,2501.0,250,10,-0.08844775761226258,-2.2591619954937,1.4699495458716587,1.6962922035842811,0.13799208407826272,0.651665776403286,0.996988412381832,0.02866303925378935,8080058,0.04854903484907372,-1.3385496314398462
0,2501.0,250,14,0.01778839827979659,-1.373242665914419,1.4541335211085369,1.8768129496892725,0.1454688012623416,0.5743587279943542,0.7226396490496256,0.0300751392667444,8080059,0.053871399576801836,-1.165211387911022
0,2501.0,250,23,-0.4692276625631841,-1.2446198729288072,1.938341838797929,2.764526523695331,0.09198307488837604,1.1865523279653958,2.354263000657424,0.02588653735175306,8080060,0.032800557066977584,0.3784058113029761
0,2501.0,250,18,-1.526670723577548,-0.8215446257946851,2.2180550419571934,1.2873857458398723,-0.06892081973627999,2.133155245986892,0.8698605635338783,0.03249949946413218,8080061,0.04258971369348361,-0.07894845890587254
0,2501.0,250,19,-0.007450447072333122,-1.7472058444088665,0.8982804397472977,1.951478235102272,0.08088313097350927,0.3771066271107092,0.3162989974045382,0.033400884644569064,8080062,0.05459472297793325,-0.2989866418371928
0,2501.0,250,12,-0.03513199076868107,-1.1583576205662869,1.433210726387702,1.8119603576823864,0.13839921904699815,0.6019242761761342,1.1576505306738547,0.025868450761571637,8080063,0.045731312346158834,-0.7475444147267549
0,2501.0,250,18,-0.8134015728543271,0.04279058948416594,1.846078489068512,2.538853691442553,0.02471657360046054,1.4100297088318132,1.1413317200710331,0.02859502526233968,8080064,0.06403031480761756,-2.591299150334107
0,2501.0,250,16,-0.2141664240916652,0.3592984541263133,1.3095599545039067,2.0750847287521075,0.08443999043080867,0.7058591229162411,0.3615332024677495,0.030244634451785636,8080065,0.05659735717061795,0.4128408584907757
0,2501.0,250,14,0.5555291508299264,-0.3126827056713456,0.2817079110830374,1.0158716472410814,0.13443149243509636,-0.32896040691957146,0.7828931166062049,0.03234874983806193,8080066,0.07131752817722503,-1.8085779676894809
0,2501.0,250,18,-0.08187685225200016,0.042790589484166086,1.3429173721002388,0.9772559371359678,0.1094987356638856,0.6183072827766473,1.4855741104130291,0.023343373493975902,8080067,0.03287342920067366,-0.8181621738459608
0,2501.0,250,12,0.8107945491073559,0.0395360307538328,-0.3387482005337322,4.72985831489979e-06,0.12928824968109934,-0.7813388907402369,0.240727606069762,0.0338855421686747,8080068,0.08061277367534654,-2.0316584560047337
0,2501.0,250,27,-0.8146804889147993,-0.8729350895890774,2.028891851340304,3.6566743893931872,0.04161914244641717,1.510289836423555,0.7483635654562882,0.033440212462754235,8080069,0.0754955305091333,-0.7518034856406757
0,2501.0,250,15,-0.6699126931009087,1.5464560379341799,1.7382334566117652,2.972546305206296,0.04074720638948882,1.2413668585953643,1.1545222837195637,0.02765092628578832,8080070,0.03530250032387615,0.5297045696675815
0,2501.0,250,28,-0.6423873599580405,-2.129171936353849,-0.04895750447614304,4.463323778700458e-06,-0.1086079540365821,0.4944935792519942,0.367105168166794,0.031710713823034066,8080071,0.06976292265837543,-1.7853251568509878
0,2501.0,250,11,0.14294790933942214,1.5338211835684223,0.19347303634235308,1.749454741305179e-05,0.04980521549377833,-0.03673936773070049,0.6520222500421965,0.033845057649954664,8080072,0.04948827568337868,1.3646480457512082
0,2501.0,250,17,0.15881006212409865,2.005555825162165,0.2812088370010893,2.794486206114144,0.05524844323697367,-0.011514299855729328,0.7258944882064003,0.036662780152869535,8080073,0.04535885477393445,1.1535122640805018
0,2501.0,250,17,-0.7105628035396738,-2.5248832887197503,1.6156687822563311,0.952254370039346,0.02169190504531941,1.230171134294914,0.9634090421879388,0.03381626865886485,8080074,0.0649371680269465,-1.3607385971461612
0,2501.0,250,13,0.7164353130507584,0.9776412577841306,0.1926477648977825,0.6124947742953846,0.16017446337986388,-0.4933496899828744,0.3828343512077528,0.028657641317960014,8080075,0.06577924601632336,-2.3926223747991555
0,2501.0,250,23,0.5394102596733341,-0.5414743867334512,0.4353613023617193,1.2162499245566087,0.12982320169953684,-0.249827407609486,1.5677885207408575,0.02249319860085504,8080076,0.05455153949129852,-0.008861504063323792
0,2501.0,250,18,-0.21086761873320686,0.042790589484166135,1.1341995093520991,1.709894289948321,0.06704088084646942,0.6354565050016687,0.3717336024612079,0.03645962147711079,8080077,0.06223820011227708,-0.6554610985628204
0,2501.0,250,25,-0.5086798091978059,-2.0276682832349398,1.90957531236276,2.8704739232355707,0.0820353961614187,1.2105353510552916,0.23079746408652285,0.03451872004145615,8080078,0.05739085373753078,-0.10309040855342301
0,2501.0,250,23,0.12940549388108716,-0.5414743867334509,0.6275431064119651,3.0233944616564226,0.07740643469755086,0.1588793263616564,0.3348637225403202,0.033344848929769265,8080079,0.04677851189705057,-0.2991450508052727
0,2501.0,250,17,0.07619273357314155,-0.7127076431669838,1.1464826797764285,1.1466705051183708,0.12115217684779082,0.4093454266232146,0.6488991691696725,0.030602697528465117,8080080,0.060057434037224175,-0.30357974586127084
0,2501.0,250,16,0.5740551359356829,-0.5928903682049141,0.035630735563601974,0.6965604842827632,0.10971052183428788,-0.443720406076708,0.7458027789244841,0.025904203323558164,8080081,0.05554475968389688,-0.9532693501305805
0,2501.0,250,9,0.010945048547476985,-2.2007292414680393,1.264252207775272,1.2437013433044106,0.14185558997338102,0.4877342718350782,-0.028835396791321525,0.03879226583754372,8080082,0.036031221660836894,1.012205447424267
0,2501.0,250,22,-0.1592860274021804,0.2876268263757855,0.8151163437280602,4.404601981381284,0.04539433802613212,0.4675102202751335,1.154089046620252,0.026292265837543717,8080083,0.040387355875113364,0.3153905891084128
0,2501.0,250,12,-0.19338638497962968,-1.158357620566287,1.0126682708704349,2.7500571014091486,0.06376115782653034,0.5595401679976383,0.5855215161421313,0.0408245886772898,8080084,0.0547134775661787,0.20405483304737226
0,2501.0,250,15,0.6466278869031257,-0.4602920395039862,-0.01455218943591369,0.5926556398208153,0.12056809532831407,-0.5218420220391758,0.8235908797413982,0.03139574426739215,8080085,0.04173683983244808,0.4543538353542243
0,2501.0,250,17,0.3224004445488636,0.1933801796093994,0.9636931074322388,1.2325922636184403,0.14891258571543212,0.13772673790276155,0.8969783353227052,0.028217709547868893,8080086,0.02681694520015546,1.5588523089954769
0,2501.0,250,10,-0.019800417987321642,-0.8809206284569866,1.5083410403365858,1.4448481960671389,0.15683240152061362,0.6122633398585728,1.1587684960535525,0.03194138561414115,8080087,0.08459645031739864,-3.4759616178667567
0,2501.0,250,20,-0.44657998967450463,-2.5950864008431593,3.0976145414442247,4.3932116603998,0.2026566180520508,1.6413692230791024,-0.5906713348700491,0.03999546573390335,8080088,0.04305933411063609,-1.7028274797263123
0,2501.0,250,13,0.4014053056165969,-0.14726309148325334,-0.06937814778297323,-7.123906620505881e-06,0.07210726515709312,-0.3478155907830882,1.5388642813101008,0.026045040376560004,8080089,0.05774711750226714,-2.3445513416359614
0,2501.0,250,30,-1.530671860743634,-1.6288092121866482,2.390567253913815,1.0318429631286614,-0.042425009603782364,2.2444175343613626,0.7885728598524335,0.033611147097349976,8080090,0.0414345554260051,-0.5339065288638288
0,2501.0,250,14,0.08371750379636336,1.808437214814801,0.5958721788241179,0.7975056205022126,0.07431876703701179,0.17441590490269246,1.2405836895180165,0.02919512149982418,8080091,0.04296217126570799,0.568768778686095
0,2501.0,250,13,0.1005470828646911,-2.3970717900180203,1.5037170074366941,1.7510271873614105,0.16934783031310927,0.5253890044156284,0.09393667330908324,0.037378252010976463,8080092,0.0647428423370903,-1.6763964829139535
0,2501.0,250,23,0.10553191816230308,0.16167109946190464,0.8021039151455077,3.4260799704966916,0.08880242642568502,0.2510155265054401,0.1667046986676275,0.0454650141785781,8080093,0.05198212203653323,0.6202626219443588
0,2501.0,250,13,-0.2327455336960885,-1.2721674407506365,1.0609835687692095,3.5466146900398283,0.05971315497455789,0.6127094639355004,-0.05409419820789746,0.03211926045194603,8080094,0.04420909444228527,2.069039617723246
0,2501.0,250,9,-1.4564146498120536,-2.2007292414680393,3.1480767580554896,3.0333154178958783,0.02219796862474668,2.3932474312402583,0.8907179097673329,0.03273308286911085,8080095,0.032160901671200934,1.2811514590021844
0,2501.0,250,17,0.66242149983177,0.19338017960939946,1.0363839120418008,0.9590455238123072,0.2176708040685264,-0.10404374326599344,0.76178035994682,0.03595977839250741,8080096,0.05777140821349916,-1.3669541485628645
0,2501.0,250,17,-0.2178932664108521,-0.7127076431669838,0.9230829062186464,0.9797377473117233,0.0466631990502777,0.5526168228713659,-0.033096727445785463,0.04057088569331088,8080097,0.037828734292006734,-0.5595473290780182
0,2501.0,250,21,-0.7473164040785203,-1.8553601631833363,2.5338369771233484,3.4337770312139724,0.0984590651007484,1.6517554766501767,0.32527339651516257,0.032965965243462333,8080098,0.04947747981172,0.35553254510298204
0,2501.0,250,18,-0.31350512524786706,-1.6858798410735367,1.962461746489674,2.5481170344638886,0.12521625752951515,1.0584706532188692,1.1284270094904425,0.027342344287544444,8080099,0.039869154035496825,0.09168536989645608
0,2501.0,250,15,0.5543215148675993,-1.4636660782230697,0.5457899002352543,1.1836651011151962,0.15702612209785669,-0.2203267487708157,0.922185656333038,0.02715701515740381,8080100,0.0770501360279829,-2.9685601553718834
0,2501.0,250,13,-0.11155485953185083,-1.2721674407506367,1.1201110712720672,3.4873073777592545,0.08944751675818073,0.5399424143356073,0.012048508852015472,0.03422782037239869,8080101,0.08767327374012178,-2.3468836370481103
0,2501.0,250,17,0.5867549687796719,0.1933801796093993,0.10301884300223807,0.7343399202175238,0.11655449531633688,-0.4264043848243335,1.0656536025725976,0.02945653582070216,8080102,0.08216737919419614,-1.7829857070204365
0,2501.0,250,22,-0.25380127578654105,0.2876268263757851,0.4812265776178837,1.8670268359133635,-0.0005185057033198813,0.4038922723584188,1.0170999521307815,0.027603501563859125,8080103,0.054130500496610084,-0.8914827108525357
0,2501.0,250,12,-0.7140563088462252,-2.356251271886407,1.6995376040466652,3.80049348354374,0.02837996632671053,1.2492452010840742,0.7750708625105613,0.031338256250809694,8080104,0.03774236731873731,5.393827358255045
0,2501.0,250,18,-0.11277969781537706,0.9071258047630172,1.102430851158396,1.0914267945412677,0.08171056792105698,0.5439939864682201,1.1834600066210081,0.030617092024010018,8080105,0.05299423500453426,0.4178539676899807
0,2501.0,250,17,-0.3279400861669851,-0.7127076431669839,2.3389961439438753,1.8294257595147945,0.15908849697225194,1.2212166720294044,0.5888664530210375,0.029192036965064564,8080106,0.04309981862935613,-0.4471103081561806
0,2501.0,250,26,-1.3371855046905348,-0.16565173675077827,2.812186639088312,3.113907919731105,0.023342224535522857,2.257115201645158,1.1923169791738044,0.030327762663557457,8080107,0.036792330612773684,0.7628319118875168
0,2501.0,250,20,-1.3874965935948607,-1.0119084632668651,3.1325334700914897,3.801977693410038,0.04129658745473773,2.40841725086581,1.362321239594241,0.030748801658245888,8080108,0.04109988340458609,2.1449157806853716
0,2501.0,250,17,-0.39704446646209535,-0.7127076431669838,2.1534701135967618,1.857639811040348,0.12913819713820726,1.2003229267432156,1.4129125165823473,0.03020954786889493,8080109,0.0520468972664853,-0.1061245431829193
0,2501.0,250,17,0.11525173113124736,-1.6187954659433672,0.9241600226666054,1.8717127397262368,0.1074680820527526,0.2869677756612525,0.8395555990077413,0.03573433519022326,8080110,0.06594118409120353,0.3535850706544859
0,2501.0,250,12,-1.0479446308380662,0.03953603075383266,0.9393514064281911,0.16018718299295498,-0.1161922079510424,1.2107141936490775,1.0998117748404628,0.027128675994299783,8080111,0.040290193030185266,0.2661020206554671
0,2501.0,250,18,-0.4092037983837136,0.9071258047630174,1.4781840976784968,1.6534623555821253,0.06325018439652348,0.9355678939395476,-1.1844136856560603,0.040659411840912034,8080112,0.04069503821738567,-1.3079345766300987
0,2501.0,250,11,-0.4311020497495376,-1.029123745469293,1.0324309290170757,2.0973522015581323,0.017731341323558192,0.7540423518768986,0.3986303514434272,0.034790776007254824,8080113,0.04178002331908278,0.05224002667418033
0,2501.0,250,13,-0.4367206150312852,0.9776412577841304,2.112014681413218,1.973183804693947,0.12409926332420156,1.1984842132146398,0.5439811120696944,0.0337213958473189,8080114,0.040516906335017484,1.6201975157839827
0,2501.0,250,5,0.16606403527117314,-1.8543449981889188,-0.3084681622929844,4.4122748688504134e-06,0.0053173170146369715,-0.24813070304452145,0.4168306660937236,0.034251702149098194,8080115,0.04556937427127866,-0.0644069086355899
0,2501.0,250,13,0.01111508597164244,0.9776412577841304,0.5587250710416967,3.294684549098009,0.05775770371606041,0.21612904361608287,0.3587219534931532,0.026374314462149683,8080116,0.04816038346936132,0.11433515288777205
0,2501.0,250,15,0.8452886815420629,-0.4602920395039862,-0.5193500712769458,-3.1232848154354443e-06,0.10951044151041812,-0.8856267539173059,0.3862320592126765,0.03351529284292595,8080117,0.04798225158699313,1.1595783107751854
0,2501.0,250,19,0.5449298109685663,-2.5735386685499315,0.009133046548633492,1.1415710298380242,0.0973260310825057,-0.4318874651275618,0.752456768210524,0.03153474111499762,8080118,0.03902707604611996,-0.5166740844065874
0,2501.0,250,12,-0.24066723187425454,-1.1583576205662869,1.6595115993117922,2.435925602341805,0.11988035335473385,0.8562289252471107,1.879683445981414,0.02199523902059853,8080119,0.039755797383080715,0.6412500124928061
0,2501.0,250,17,0.6446782812701658,0.19338017960939966,0.4851040694742068,0.9619900202830148,0.16285816002884687,-0.3159660168830504,0.5372173155200709,0.03902707604611996,8080120,0.032549553050913324,1.017432352444395
0,2501.0,250,14,-0.11266890573685168,-1.3732426659144192,1.4611868837356952,2.025330784817609,0.12105091900761575,0.6812399996826434,1.816718034010768,0.02479811719998273,8080121,0.03429848425961912,0.6831297366402787
0,2501.0,250,14,0.8522447159511805,-0.3126827056713456,0.287023488715099,0.6667626113923285,0.1920544991954308,-0.5634096480422697,0.4929027432591834,0.027515592323209888,8080122,0.07345511076564322,-1.1105147838652771
0,2501.0,250,11,-0.3682249096821393,0.2523487190495646,1.3948663380181845,0.7138214781334427,0.06846077731103542,0.8482805878923116,0.7785907193607886,0.0302647540307859,8080123,0.055253271149112576,-1.6919068253122949
0,2501.0,250,17,0.6876984860050409,1.0994680023857824,0.0594392937429211,0.6317813311091146,0.13087049894745173,-0.5249034697449375,-0.15304541930235668,0.0326494148637561,8080124,0.06594118409120353,-2.3542387659455226
0,2501.0,250,23,0.8601162872233473,0.16167109946190494,-0.3626438752885534,0.3988832779639713,0.1135443551706383,-0.8404440751978423,0.08150624167617293,0.03427072344678252,8080125,0.04357753595025262,0.1502531480573513
0,2501.0,250,18,0.04978929947011,-1.6858798410735367,0.8556405842288171,2.5441663577766738,0.08806948689806658,0.3124794864304278,0.040349105124042384,0.030955362669315256,8080126,0.04450058297706957,-0.2791639289535168
0,2501.0,250,18,0.06767289065261982,0.9071258047630172,0.7237340051902773,2.9389532691231746,0.07908070805334383,0.24388259753034144,-0.18160343985881375,0.035764023837284616,8080127,0.05359340588159088,-1.6370415756578
0,2501.0,250,19,0.7130628416457614,-0.9208730202678008,-0.3956306558402719,0.6843925047780809,0.09005694758278386,-0.7335462791825101,0.8423866905653096,0.032054022541780025,8080128,0.04100272055965799,0.22915323207407154
0,2501.0,250,15,-0.20392817595965446,-0.4602920395039864,1.1454287916156132,1.9713429077165832,0.07165161330430342,0.6285042922781546,0.6055082974744785,0.03454463013343697,8080129,0.053666278015286964,-0.1775567358881389
