start,end,N,SS,bsfs,FayH,TajD,FerL,ZngE,FulD,Colless,btree,path,iColless,ibtree
0,100001.0,50,431,-1.0044917219857692,-0.06583065525885119,-0.2483772892843294,-0.4093262431275994,0.23051746050904626,0.9350516929549776,0.1551097711811999,-0.5223962551820396,3010000,0.180922879355824,-1.3649272121672171
0,100001.0,50,430,0.3652920849650327,0.007036609556766197,0.29924149550196405,-0.11694949832807155,0.2571165718575759,-0.22641803382554246,0.14600973368070608,0.12390797253515486,3010001,0.12822711051633767,-0.1679314469771001
0,100001.0,50,397,-0.3219884277932193,0.03218178875170088,-0.2511790023967521,0.4192240608829385,-0.49709839899952,1.520220941784593,0.14108859506243815,-0.2796965531157253,3010002,0.14414515806322525,-0.4518147905263644
0,100001.0,50,370,-0.7633593049032955,-0.07927219812383736,-0.14800818620386152,-0.5803796125475129,0.43227873217552143,-0.3694484796996861,0.14856886150686693,-0.38489599356456733,3010003,0.14337225274725274,-0.3475489029591827
0,100001.0,50,444,1.2270988263128142,0.0466519026731948,0.4856980409871836,0.10768042489876972,0.1565979070853797,-0.5233724651142982,0.09832466640502356,1.494587006825005,3010004,0.11273750879662207,0.09408225081387966
0,100001.0,50,385,-0.3768447020180959,-0.028405137030700005,0.07768186237825964,-0.285076051602427,0.28993254277167924,0.2087558768773552,0.14711818793451442,-0.25976434125014314,3010005,0.16580886740661174,-1.0020825553497483
0,100001.0,50,469,-0.006879195976098315,-0.03094404005688585,0.3871833703570897,-0.4898616578585934,0.6297102200880536,-0.16560671722678988,0.13343637947789946,0.09896432404450008,3010006,0.1545400769003254,-0.5260328354790222
0,100001.0,50,405,0.5834423891469085,-0.0018428550824803934,0.357077723735604,-0.2258631478624648,0.3823306179325032,-0.7318374610193839,0.14358790391156476,-0.06507465786826401,3010007,0.14683922349427578,-0.6263047487761422
0,100001.0,50,451,-2.176794984179074,-0.10984604428115867,-0.8109301717570808,-0.4498053248771348,-0.024783421279025938,0.8134830927342239,0.187948531060776,-1.1237157065711083,3010008,0.19551050508699053,-1.7591468885298882
0,100001.0,50,374,-1.525349996937027,-0.08549437378833798,-0.5746326375969826,-0.3817950576137318,0.038188745029732254,0.9051969376420632,0.17078189300411506,-1.3247084575439507,3010009,0.18802061640982926,-1.4687140886618884
0,100001.0,50,503,0.1366654943113759,0.012263766257087095,0.05117972839263274,0.07355283412612235,-0.03801949085129022,0.7723271061354198,0.12749787414965985,0.2475442556688704,3010010,0.15811120366513945,-0.7855727834270736
0,100001.0,50,455,-0.5500426491654333,-0.05974226073470984,-0.11320134590349636,-0.43797162175281895,0.3254762011738597,-0.5252788217903013,0.11746348285507092,-0.016167392191775546,3010011,0.14080070803831732,-0.6122535757623059
0,100001.0,50,404,-1.3169188084259873,-0.09991125917915963,-0.4271526551405424,-0.5909356028156468,0.29744446058350904,0.33743856346965456,0.1502821799110705,-0.727835633790429,3010012,0.16574480259393473,-1.1106071733421303
0,100001.0,50,455,-0.30888063469661114,-0.1035953065336416,0.027224023621284503,-0.8912411738298119,0.7954675288392529,-0.590413648624022,0.13095238095238107,0.10066348348693537,3010013,0.16453294280675226,-0.643098591684587
0,100001.0,50,508,0.4986410217143378,-0.004865153851830544,0.6146522842119793,-0.4038459455255573,0.6721943313886642,-1.0480597917208656,0.12814322157434402,0.25060367244028,3010014,0.13413103336572724,0.0004221092110700604
0,100001.0,50,355,-1.0942351875951408,-0.08600401861278874,-0.5114692690759678,-0.4227372737031121,0.10676939873256132,-0.03762570685757057,0.13580640589569162,-0.6368362221422259,3010015,0.1540472572007526,-1.0998741409391024
0,100001.0,50,434,-0.9013166546707394,-0.014752581384777969,-0.2732757947826873,0.03651137920795815,-0.17320056449339674,1.3837422168403606,0.13550447352854192,-0.5022163059365622,3010016,0.14208410636982066,-0.9358158503917429
0,100001.0,50,359,0.303963419108383,0.02773659675377886,0.06900367433556333,0.19282195564500226,-0.13339073381141545,-1.1454300899488408,0.11542560061999482,0.4900119077674262,3010017,0.12699920393689387,-0.11626301809233315
0,100001.0,50,459,-0.6058049218418033,-0.04162396238360524,0.00953878069157104,-0.3573148451672368,0.3182121757135009,0.7096922626951742,0.125632717541993,-0.2240993117105396,3010018,0.14436619718309862,-0.8453924129596148
0,100001.0,50,425,-0.2040882603728784,-0.04199384928598951,0.1263260380468212,-0.4288466878223352,0.4411919620701651,-0.4343015698754072,0.09998281227384576,0.6029400475359468,3010019,0.11676273562860255,0.2804826644168646
0,100001.0,50,294,-0.9001182985038415,-0.04489987756131342,-0.3706655809313276,-0.15873330516686168,-0.051564918745721326,0.6358960147205388,0.14001057740169226,-0.4515407289398723,3010020,0.17402769188483475,-1.4520837816705932
0,100001.0,50,331,-0.2343880042994345,0.024922243278276662,-0.28582308715835186,0.37743776270552576,-0.4778777945231488,1.0914573846849775,0.1614983655799982,-0.35163298958195544,3010021,0.16125810789432052,-0.7486229866501809
0,100001.0,50,424,-0.04216567212066503,-0.05557710147340725,0.25527338406030514,-0.6194455337574686,0.6748779048386526,-0.14808141337561062,0.14368556701030932,-0.3123287555841908,3010022,0.14226622852530832,-0.5220011289422739
0,100001.0,50,436,0.6646668109079,0.026287092493517208,0.41892242287076825,-0.0249655022921896,0.23833982133406176,0.13910728681769538,0.11903390388413428,0.3751192300115192,3010023,0.1292586140147116,-0.2964901520408164
0,100001.0,50,406,-0.6277910723890312,-0.008126830314375005,-0.25965261849901944,0.0844041047884882,-0.20804199143672414,0.53841342061925,0.12492013379937608,0.2511697762763201,3010024,0.15660534286707375,-1.162977740183964
0,100001.0,50,297,-1.5695616226106757,-0.098788239577525,-0.2896280016439825,-0.6581579446614501,0.4274928503027007,1.0938071465518258,0.14000721500721505,-0.42360257271215385,3010025,0.1805803571428571,-1.8337454112446372
0,100001.0,50,337,-1.0263154536918335,-0.05034907338504037,-0.3018595872608508,-0.2457286080004616,0.059790235679590215,0.8381082485633773,0.13799319727891166,-0.40880919252237097,3010026,0.16007251957386728,-1.1472973530024748
0,100001.0,50,495,-0.4257379277441653,0.015442984854541878,-0.21504301112395835,0.2574828499157937,-0.3370315558497388,1.1075407104563897,0.12120969464018798,-0.1431021294300584,3010027,0.14141212040371692,-0.5059243672877892
0,100001.0,50,481,-0.3933836503748039,-0.07006502788802015,0.04656372782052668,-0.619849700600455,0.5675941376842114,0.7732508101388709,0.1386697922412209,-0.4064675479229871,3010028,0.14930100480559197,-0.6151454816237434
0,100001.0,50,509,0.05395171020205071,-0.002029794377477981,0.1825635300397896,-0.12489947948242873,0.203997021808712,-0.09120748367148868,0.13250572506230213,0.3014356304979967,3010029,0.1498398629524803,-0.1880862219497163
0,100001.0,50,424,-0.9043881754929324,0.02714341671272168,-0.558280466424126,0.5580312409420385,-0.7775563702939996,1.3540901049315752,0.13995103535919853,-0.5816471140945225,3010030,0.15712939852199875,-1.173567635633584
0,100001.0,50,454,0.770981704840402,0.009676529513440066,0.8483751081470016,-0.4184281631891635,0.8053807036872934,-0.8782011922477506,0.104497903812688,1.1815678886375092,3010031,0.11817274986917845,-0.02437597239716556
0,100001.0,50,430,0.2215253406020379,-0.005395257550779433,0.1434165729680612,-0.13005847822529396,0.1881067689826928,-0.3642166478692398,0.1294693472627145,0.2034564473773043,3010032,0.16011904761904766,-0.539766199653034
0,100001.0,50,560,-0.039363560169805176,0.00362324273988869,-0.07826362563676435,0.07690374455509899,-0.10798127557914038,0.12008921459974675,0.13804102426997,0.19514106962390565,3010033,0.15651102213037116,-0.5733329451095117
0,100001.0,50,480,0.03926618627007625,-0.05739432090745199,0.4699400706810473,-0.7624224283176877,0.9115657595561054,-0.3917309990688096,0.1299004137737569,-0.024986342163645158,3010034,0.14042372268056158,-0.3648838427215154
0,100001.0,50,449,-0.7640533941567531,-0.08848829268935575,-0.1611313751052703,-0.6524296763069735,0.4887221393038635,0.4357536664402864,0.1605460865664948,-0.7294327924488094,3010035,0.16354622206025274,-1.1072573245355062
0,100001.0,50,499,-0.4413428170505763,-0.05425279802947381,-0.2685792386430753,-0.3004653611565348,0.12452708397939888,-0.2052536182285106,0.15749985338963188,-0.410834352852983,3010036,0.15631469979296053,-0.3560220724566013
0,100001.0,50,390,0.7508260017891052,0.040259534094682935,0.2320227638856421,0.2026830478407072,-0.05790348450399745,0.08799204449458138,0.14279134272756716,0.2336932450702376,3010037,0.13011778785588307,-0.1530915212592927
0,100001.0,50,459,-0.1669345352291363,0.028484973904086164,-0.09561865336678838,0.2970546983397665,-0.30987773610638514,1.2585402737892433,0.15499480046795794,-0.1933484664115859,3010038,0.1534565580618212,-1.2315781426094825
0,100001.0,50,378,-1.150205584307234,-0.02376734532710825,-0.6724809435487051,0.19565014563885602,-0.5183866268886905,0.3518309264609257,0.18362818500181127,-0.8912967332072971,3010039,0.17769679300291544,-1.1502251232874208
0,100001.0,50,416,-0.8479477994777678,-0.07703132884635032,-0.40012044584910206,-0.4141619334063009,0.1564112457586158,-0.12321014503143962,0.1437630607798676,-0.6538508009073669,3010040,0.16235933625786764,-0.7662506681720714
0,100001.0,50,407,0.24558606917406145,0.025838993611529387,0.11847865796753985,0.14813196140654208,-0.06867173309177647,-0.053136273229658505,0.12495378586217087,0.09591611740959093,3010041,0.14880952380952378,-0.7845013113788941
0,100001.0,50,342,-1.6612723459731726,-0.07229930103603367,-0.4565384935417238,-0.3394176805560953,0.06215900224531596,1.1671166848632923,0.13327847267939427,-0.39853023269907895,3010042,0.14537884119164904,-0.6937871508144033
0,100001.0,50,402,0.2186977739288143,-0.016373577349407174,0.062372291160754996,-0.17479866100132913,0.18541344262619847,-0.5285343561241602,0.16557086752226666,-0.2890497789784092,3010043,0.16444970845481047,-0.5687226962615745
0,100001.0,50,413,0.06303191775229915,0.02483354200841803,0.02784892771321506,0.19308336512765448,-0.1548701275219048,0.5094125175524088,0.11684008578800988,0.0826326791135614,3010044,0.13096556452038186,-0.1034850628845129
0,100001.0,50,539,0.5991560411533867,0.0201443291317026,0.4577382994839163,-0.09963471371726323,0.3243568745795249,-0.4347233912917791,0.11333245744649782,0.5991554138088515,3010045,0.12786455364268606,-0.2381151823458955
0,100001.0,50,447,-1.7256843932318533,-0.04515243020880141,-0.6956483585475884,0.02872495860769465,-0.3847093252056786,1.214806747907653,0.16503913393314326,-1.086334780479956,3010046,0.19263198237041296,-1.6303126630018339
0,100001.0,50,404,-0.2810989824860552,-0.029132424551486895,-0.10224477211290968,-0.1854447482600024,0.10976134102363606,0.7772715020925657,0.1367094134951278,0.3175696467073431,3010047,0.14712885154061625,-0.08501578103176367
0,100001.0,50,365,-1.1307166603890502,-0.09608167114470373,-0.3167111805657617,-0.622460840210508,0.3821564448316152,0.8462922043808218,0.1700026164311877,-0.9183714513581044,3010048,0.1977554758167003,-1.0897821742395022
0,100001.0,50,466,0.15843194514535106,0.01720208602798729,0.12448648569278392,0.07196778692561935,0.001262799791869668,0.8404272536111881,0.13015518707483,-0.25007182557419844,3010049,0.1566010124980224,-0.7076588475185193
