start,end,N,SS,TajD,FulD,FerL,bsfs,FayH,ZngE,btree,Colless,path,iColless,ibtree
0,2501.0,250,21,1.8640357352392265,0.4237263086820491,-1.0193320608837555,0.9587246618419404,-0.008726774432143652,1.5908502039104793,0.6847401696207681,0.028630651638813318,8030000,0.04223344992874725,-0.257521323364846
0,2501.0,250,12,-1.2252857188681563,0.0395360307538328,0.9214003780073892,-0.8719610102011655,0.06162015816421791,-1.2244454762426955,-0.2939431475853027,0.04171524808913072,8030001,0.061504080839486976,-1.891033947297489
0,2501.0,250,19,1.4002925641387325,-0.9208730202678008,-0.2453805013381431,1.094677605981668,0.08469259719261478,0.7747477910922324,0.2158477260189217,0.032685581033812666,8030002,0.02760504383123893,0.7013231377147852
0,2501.0,250,21,2.0337925910552777,-1.0956646725615409,-0.41414099158547385,3.0307878371255987,0.1111238513118192,1.1772018932200323,-0.6413501730031512,0.04532970592045602,8030003,0.046184738955823285,-1.040068237292617
0,2501.0,250,4,0.7346353811803209,3.5253392814715427,-0.14815074408586498,5.056170714293956e-07,0.06442755519945224,0.39177013628121293,-0.4460624299175345,0.03889104806322062,8030004,0.06846741805933412,-2.1613132541206994
0,2501.0,250,13,-0.2491821361397679,-0.14726309148325314,0.3425083911832537,-7.123906620505881e-06,0.04263171309885965,-0.3732840581430509,0.8006565730470928,0.024339292654488923,8030005,0.07144707863712918,-1.6408773424959897
0,2501.0,250,11,0.4025022958559992,-1.029123745469293,-0.03567424454349495,2.1788833692005976,0.03441865579312309,0.1886129357844184,-0.1176281949545939,0.03705143153258195,8030006,0.05656496955564193,-1.9958798894575784
0,2501.0,250,14,2.1828787699348378,-0.3126827056713456,-0.6024675070561519,3.976645441687215,0.09728542292000096,1.3639010253046178,0.7283884893285476,0.02493846353154553,8030007,0.04032258064516129,-0.5859669903542887
0,2501.0,250,10,-0.7846540667883019,1.8755621056164395,0.8163669042905507,-0.3602929440624173,0.09149660187615584,-0.9594560734249888,-0.23514566804404086,0.03981683558053554,8030008,0.058837500539793586,-1.525864833365966
0,2501.0,250,11,-1.7707514885497166,1.5338211835684223,1.137531220225371,-1.292484069619915,0.0523040338656311,-1.6101081777271664,0.31171593594871383,0.0340782484777821,8030009,0.03633890400310921,0.305723570029617
0,2501.0,250,16,0.9218317252918272,0.3592984541263135,-0.20906375463360669,1.5486653444777032,0.048639104500317484,0.5434185372976722,-0.3026584008705637,0.03571058427257417,8030010,0.048662391501489835,-0.8297846175106245
0,2501.0,250,11,-0.4488483104515011,1.5338211835684223,0.3519685757475537,1.749454741305179e-05,0.026477205625042962,-0.4587627724953773,-0.4827094678265964,0.04231441896618733,8030011,0.06963337219847131,-1.908517131111116
0,2501.0,250,8,0.4582513586888346,1.120547557355928,-0.16303342396313422,9.120471661981978e-07,0.014448009018751791,0.30794389983687176,0.1249136987077459,0.030112385023966837,8030012,0.03698665630262988,-0.352260121900758
0,2501.0,250,8,-0.3996650448414893,-2.133690217292945,0.7309009718900346,0.3291561012588376,0.12483271473913238,-0.7358686944805849,-0.13024410870883196,0.03836717839098328,8030013,0.061018266614846474,-2.190875728790512
0,2501.0,250,14,1.2567756644104522,-0.3126827056713457,-0.31586960372062506,3.6143631004485215,0.061976685875544585,0.7605390077094384,-0.051893483652301085,0.03562637647363648,8030014,0.03894610700867989,-0.3854478382197855
0,2501.0,250,10,-0.4476325392536377,3.2538034726531526,0.8903879849705076,1.331586504129518e-05,0.14338313876809206,-0.8850292488405306,0.03046052679402345,0.03441878111524438,8030015,0.05094571835730017,-1.0274424943759302
0,2501.0,250,5,-0.2373749832510289,0.40820632868312895,0.4087196335827492,4.4122748688504134e-06,0.08483719327112535,-0.4132037381399977,-0.35943211542994097,0.041326596709418316,8030016,0.05952843632594896,-1.0587610479455154
0,2501.0,250,14,0.7325438575561652,-0.3126827056713455,0.21794515015367585,1.8077607146136931,0.1135018790739028,0.12269916053739155,0.4271750145114416,0.03117183373693285,8030017,0.0658116336312994,-2.1003622349040016
0,2501.0,250,14,-0.09338105413321177,1.808437214814801,0.3910868803022461,1.551339111253063e-05,0.06614396894300867,-0.3496471046656917,-0.22670273908392194,0.033657209483093656,8030018,0.03620935354320508,-0.16789406852320496
0,2501.0,250,4,-0.20958520906101405,-1.719394522626171,0.05293650911876145,5.056170714293956e-07,-0.01493524461058446,-0.120199592218027,-0.22714147865708814,0.03972109636703496,8030019,0.06062961523513408,-1.5959357724494263
0,2501.0,250,8,0.6433639042315121,1.1205475573559278,-0.16839615793177015,1.6729244825987637,0.0344068672486361,0.38432043112839337,0.05374075500397889,0.0358401347324783,8030020,0.03821738567171914,-0.7014154775100004
0,2501.0,250,13,1.0691876904490063,-1.272167440750637,-0.31534731477578165,2.699596422919372,0.04427084135965898,0.6818381610553987,-0.6550953974587765,0.04303504339940407,8030021,0.03501101178909185,0.16646820383104113
0,2501.0,250,14,1.1769057030671668,-0.3126827056713457,-0.5725987858528175,2.262672973572766,0.004766413220933402,0.9329281555937751,0.8231145336422432,0.02542427775618604,8030022,0.038282160901671206,-0.2707831895203776
0,2501.0,250,15,2.2053786195058445,-2.4670401169421527,-0.5509396706891525,1.4320115130047169,0.10809724360095606,1.3364097164734343,0.34235995687018955,0.029532878056002812,8030023,0.042524938463531545,-0.4507775835429261
0,2501.0,250,13,0.2869770934628548,-1.2721674407506367,0.2253537536359989,1.2373989544690287,0.07289807265133842,-0.06402409734350532,0.5179503545971135,0.030039512890270764,8030024,0.049812151833139015,-0.9063875756054742
0,2501.0,250,8,1.1438107832148638,-0.5065713299685085,-0.031813225323876225,1.0253796790617662,0.12363470404106013,0.4708804999254507,0.2620265556388366,0.028719717579997413,8030025,0.059463661095996885,-1.627310072513929
0,2501.0,250,11,-0.7088894377093677,2.81529364808728,0.994209236036368,-0.4115757454004201,0.13288236876071988,-1.0733599639002471,0.19430380979747505,0.03146456794921622,8030026,0.056062961523513415,-1.3464415923967208
0,2501.0,250,9,1.2282580025275824,-0.7089587510095275,-0.3680883283748064,2.1850479130564953,0.053317406544391516,0.7747374884368461,0.1026217069897324,0.03401671200932764,8030027,0.03322969296541003,0.26707030855235997
0,2501.0,250,9,0.2197013300547008,3.7663527203660045,-0.0789276239131907,1.1085547122109732e-08,0.0066171087424244926,0.14897637682971296,-1.416313766077036,0.05561601243684415,8030028,0.07151185386708123,-3.0754949706916634
0,2501.0,250,16,2.117811478551811,-0.5928903682049141,-0.5910752601347674,3.2710704034332965,0.09122441487827784,1.3368783208960666,0.5823002882676589,0.028624174115818107,8030029,0.04919678714859438,-0.9228650504650048
0,2501.0,250,12,-0.010342528992701272,0.039536030753832926,0.5646748070038174,0.6431741435585066,0.11294163912067025,-0.4538253275427673,0.12626566384491514,0.03242540052683854,8030030,0.07170617955693744,-2.3030609176848564
0,2501.0,250,14,0.11160942685706386,1.8084372148148,0.3135354350933571,1.551339111253063e-05,0.07124323224920279,-0.20484022044284889,-0.9319982346148432,0.048349311223388175,8030031,0.04725353025003239,-1.0259514617148873
0,2501.0,250,13,1.2571235174752042,-0.14726309148325312,-0.0925434834310414,0.9814550362206296,0.10681652499542267,0.5799642916155484,0.14359465601115734,0.03233003699385355,8030032,0.03521343438269206,0.03762987671918603
0,2501.0,250,12,0.2216543522975053,0.03953603075383273,0.12008388810765605,1.4671169266340245,0.04674255467136085,-0.006865641296808912,-0.06359292535648182,0.03659800492291748,8030033,0.04048451872004146,-0.5608917591783003
0,2501.0,250,11,-0.11753878685364533,2.8152936480872786,0.31689495323370537,1.749454741305179e-05,0.053621903828868535,-0.2989675027301115,-0.5837302236036502,0.03998398285223004,8030034,0.03381267003497862,0.02908199869049185
0,2501.0,250,8,-0.7090398103093132,1.1205475573559285,0.4892443761167592,-0.7372354083044883,0.03296925441094936,-0.6645839319418319,0.2861641255091079,0.029213628708381918,8030035,0.07355227361057133,-2.5768515709722206
0,2501.0,250,18,-0.3610379310165585,0.04279058948416594,0.5853957019498054,7.942844380620404e-07,0.07169450006550875,-0.6164367174249108,-0.010593064235120605,0.036024281457627746,8030036,0.04242777561860345,-0.6555203047401222
0,2501.0,250,9,0.5452787418357341,-0.7089587510095278,0.6801103422589689,0.6823203566087068,0.211874325292582,-0.32622567033059124,0.045518755358845434,0.03456298311525673,8030037,0.04890529861381008,-0.7958727850549032
0,2501.0,250,9,0.1906088099676864,-0.7089587510095277,0.7298553639161652,0.5290816554592734,0.18386260298040166,-0.5050145593612008,0.8849493705875741,0.02610765643218033,8030038,0.09031286436066847,-2.249683500051243
0,2501.0,250,6,1.0537860814215458,2.0301464234706037,-0.3828653876803178,1.102981867660209,0.03324212730572515,0.7063975949238397,-1.0169938600782773,0.04954379730905188,8030039,0.02665500712527529,0.7664409393121813
0,2501.0,250,10,1.5558986701581894,-0.8809206284569866,-0.6128059575257103,2.8324633724994603,0.03457841394037894,1.1026047724150048,0.046925827403361216,0.034078248477782104,8030040,0.03667087705661355,-0.2201414337736204
0,2501.0,250,10,1.2179472448337174,-2.2591619954937,-0.12018366277733787,2.044823012015814,0.1042648892994358,0.5772389518188276,0.18170361332321505,0.030201450965150933,8030041,0.06289674828345641,-1.962191204608409
0,2501.0,250,12,0.10350066524360102,-1.1583576205662869,0.5445083549104079,0.8767171998400697,0.120427324071383,-0.392175715646773,-0.045221147794563085,0.03470564284788925,8030042,0.06079155331001425,-1.9363012283262733
0,2501.0,250,15,1.4782104848428297,-0.4602920395039865,-0.3834639052640685,2.540369470726098,0.06977974589791075,0.9070781860587044,-0.5377263049824921,0.04295060426035941,8030043,0.056014380101049366,-1.5927299334657843
0,2501.0,250,15,1.6750490994747558,0.5430819992150968,-0.817129690864938,2.666040037503919,0.006904835399739986,1.3331323765466048,0.07521808349402569,0.036570244110080884,8030044,0.04194196139396295,-1.1585417025680431
0,2501.0,250,10,0.39308362442697387,-0.8809206284569866,0.3615149616296899,1.1128364453923851,0.11960575018873958,-0.13200490598601053,0.3884834432540018,0.030638683767327375,8030045,0.0638683767327374,-1.4387347401534705
0,2501.0,250,13,0.953028892744738,-2.3970717900180207,-1.3510929287827975,0.16721507169563182,-0.17114512007275764,1.4604455917742547,0.5733220520364509,0.027264973873990583,8030046,0.08846677030703459,-2.4859469587927627
0,2501.0,250,10,1.6782909316357628,-2.2591619954937,-1.4659093735384492,0.6739387897827048,-0.1355330065004459,1.8293608242397157,0.02182312661244475,0.03536138689655985,8030047,0.06494796389860517,-1.7345715072734562
0,2501.0,250,10,-0.5915452924381942,0.4973207385797265,0.6316115202309971,1.331586504129518e-05,0.07244820863875889,-0.7361755996716137,0.4670907585384967,0.029922107785982636,8030048,0.08511465215701515,-2.5727623011862337
0,2501.0,250,10,1.0732374364007542,-0.8809206284569866,0.17123167181272214,1.3060009911473562,0.15138459888668082,0.2882877504909305,0.7124266493732203,0.02601805069741331,8030049,0.08394869801787798,-2.819284184510152
0,2501.0,250,10,-0.016159964782770632,3.253803472653152,0.02583233392248804,-0.6583358021050223,0.0038210282363000773,-0.026931741866775362,-0.8453318588287496,0.04993846353154553,8030050,0.0824102863065164,-2.7040865448873097
0,2501.0,250,14,1.4117111226988135,-1.373242665914419,-0.01671542268178558,1.965622716253662,0.1346844584998945,0.5847020768674146,0.5460051346879342,0.030311208993680817,8030051,0.041958155201450964,-0.4942347123571042
0,2501.0,250,13,0.3608141885810319,-0.14726309148325328,0.2124420889834799,0.6326192713695945,0.07770043088911888,-0.024002220063563943,0.5860359132842121,0.02754566653711621,8030052,0.03248477782096127,0.29732583057026224
0,2501.0,250,17,1.7313860222735558,0.1933801796093992,-0.7744652966743475,3.267917976057779,0.02087478155039276,1.3286702192155178,0.04828151581281418,0.03110290624865052,8030053,0.04354514833527659,-0.7805840647118772
0,2501.0,250,8,-1.0053976246785412,-0.5065713299685084,0.9146964906332892,9.120471661981978e-07,0.09833271809777336,-1.1177513509381911,0.13001219024359054,0.0291974349008939,8030054,0.04407954398238114,-0.3388595345123405
0,2501.0,250,8,0.5494222932910456,1.1205475573559285,-0.09262508898735712,1.4205939463506896,0.04133136908349392,0.2875768248257997,-1.0196651582152565,0.049286752745750034,8030055,0.046476227490607584,-1.090544548754168
0,2501.0,250,15,-0.01210218375100918,-0.4602920395039865,0.06459497074319526,-3.1232848154354443e-06,0.0110204643992259,-0.056459752429315814,0.2929505205114107,0.030627887895668695,8030056,0.07288832750356264,-1.6581414577014242
0,2501.0,250,21,0.9627256827993536,0.42372630868204897,-0.4126440301311776,1.0251113254889856,0.015164415068518997,0.7305632264622492,0.8460348615568877,0.026744073066459383,8030057,0.06407889623008163,-1.665225660574116
0,2501.0,250,12,1.5435516452097031,0.03953603075383303,-0.16834282547015586,1.9386344348958675,0.12270897334654812,0.7521952051726203,0.20999065968175631,0.033553569115170365,8030058,0.061908926026687384,-1.98230521400712
0,2501.0,250,11,0.5682188153640603,-1.029123745469293,0.4951669887474294,0.8808110401379027,0.16192685353492667,-0.16785343523040602,0.5553931708916556,0.02976691713088915,8030059,0.07776266355745562,-2.393656669191118
0,2501.0,250,9,-0.7114510262064385,-0.7089587510095278,0.9176783528304072,1.1085547122109732e-08,0.1262958710135586,-1.0084464311052854,0.13172141935538142,0.033839659714125316,8030060,0.057844280347195236,-1.1690862966083708
0,2501.0,250,14,0.6762532534012556,1.8084372148148005,-0.5197275173417617,1.4584628208763546,-0.033964022700003045,0.6881355655980169,-0.27387333073996384,0.036352784409527515,8030061,0.050476097940147686,-0.9939688732381836
0,2501.0,250,14,0.18824233771928614,-0.31268270567134576,0.25298512071415963,1.1111229060590029,0.06707594918173869,-0.1255412124160537,0.14206228687487496,0.031952181485799834,8030062,0.03470332944681954,-0.011914196978698194
0,2501.0,250,15,0.07758091908325551,2.549830076653264,0.21710257936436925,-3.1232848154354443e-06,0.04840822663551988,-0.1416705905268957,-0.009776543122936954,0.035764023837284616,8030063,0.06561730794144319,-2.1503800459540563
0,2501.0,250,15,0.6538158087893956,0.5430819992150969,0.038421234421978805,1.6983299286738298,0.07010205419305121,0.2352235010585544,-0.3414137572581384,0.04178002331908278,8030064,0.08385153517294988,-2.9742202855294595
0,2501.0,250,12,1.2171472739054157,1.2374296820739528,-0.5695623248448871,1.6472472860474676,0.00857962638401108,0.940997141604103,-0.1950418793843229,0.03898543482686506,8030065,0.059735717061795576,-1.5711252756222494
0,2501.0,250,13,0.9014911063333232,2.102545607051514,0.2938933256881965,1.1276931291076493,0.1475071651538621,0.1288085840962115,0.1911403954747508,0.03180463790646457,8030066,0.035691151703588546,-0.006146279963199299
0,2501.0,250,6,-0.6664586878997725,0.032958223794150095,0.6069739613565946,-0.5377423175061882,0.07517885231383263,-0.7357426849371868,-0.7081319348474048,0.03691262746839895,8030067,0.05198212203653323,-1.3551287429727878
0,2501.0,250,12,0.047310312442721575,-2.3562512718864066,0.1969176835115286,1.0497938034515482,0.04455467180476421,-0.13787106657579673,-0.536962183570881,0.040632576388503316,8030068,0.10062831973053504,-3.1482332882774706
0,2501.0,250,19,1.493107328900087,-0.9208730202678004,-1.3636695932521372,0.4646191782861026,-0.10482834720788717,1.7071477618075277,0.2009716100465113,0.033683119575074486,8030069,0.07128514056224901,-1.7996255314711762
0,2501.0,250,19,2.708221450285225,-1.7472058444088665,-1.0889955977301229,4.439269020064304,0.0550040275513712,1.989610105877161,-0.33460409328888296,0.03892586474931986,8030070,0.061115429459774585,-1.572676536342419
0,2501.0,250,12,0.7303694778605364,1.2374296820739523,0.2404245782389608,1.027334535876077,0.12267771787702525,0.101021179521181,-0.314079933065574,0.03978376850510546,8030071,0.050216997020339424,-1.4741624410028558
0,2501.0,250,22,3.381116682576188,-0.4426837126389184,-1.6893815232390332,5.3433457040805274,0.012402321903602359,2.7626500335781468,-0.2335782462128724,0.03767489312087058,8030072,0.03233903355356911,-0.2538299069737867
0,2501.0,250,6,2.4150823916588458,0.032958223794150206,-1.0192371679149066,2.8483886293952527,0.03879882508544319,1.73123770869742,0.15756901005825355,0.03197197391717408,8030073,0.03170747506153647,0.2843903145430854
0,2501.0,250,10,-1.5440263142842887,-0.8809206284569866,1.1048971565928762,-0.7602397732976773,0.07235362873191979,-1.4891999425261335,-0.20740637867643436,0.03471952325430755,8030074,0.036241741158181115,0.04611448787972512
0,2501.0,250,15,1.3361423920352788,1.5464560379341803,-0.5996395793244853,3.568457480273183,0.015346833437842175,1.0217850834977549,0.1488855929586747,0.031305868635833664,8030075,0.03070345899727944,0.2556806483937018
0,2501.0,250,10,1.2188328617763915,-2.2591619954937,0.12251562585495213,1.3928428678389977,0.156472997874625,0.3846048176002296,0.6924963493447698,0.02755466309683177,8030076,0.05513991449669647,-1.2995974098209615
0,2501.0,250,11,-0.3813677202716966,0.2523487190495646,0.7718840715989082,1.749454741305179e-05,0.12073058078801108,-0.7660613681978123,0.8789604356082341,0.025539947809671868,8030077,0.06791682860474156,-1.9146417729119816
0,2501.0,250,11,0.08140338016820578,-2.3105962099881507,0.20016136990517144,1.7353557932644796,0.05004482821436694,-0.126880289136748,-0.219538493961968,0.040088670092556615,8030078,0.03675994299779764,-0.306553505830278
0,2501.0,250,7,-1.2326184097496726,5.1110985798944535,0.960753022847594,-0.9441406000023972,0.08883766163820614,-1.2379365728597909,0.6203545237114326,0.028585308977846877,8030079,0.0571317528177225,-1.0786192172284301
0,2501.0,250,17,1.1908191216748525,0.19338017960939927,-0.3606910481454809,2.4593004483919247,0.04569354583629809,0.7764783795091019,0.2634411408077485,0.029282452390205983,8030080,0.05372025737358034,-1.0914688534435883
