start,end,N,SS,bsfs,ZngE,FayH,FulD,FerL,TajD,btree,Colless,path,iColless,ibtree
0,2501.0,250,14,2.262672973572766,0.9329281555937751,0.004766413220933402,-0.3126827056713457,-0.5725987858528175,1.1769057030671668,1.5846226428961063,0.02542427775618604,8030022,0.038282160901671206,0.4493542460522143
0,2501.0,250,15,1.4320115130047169,1.3364097164734343,0.10809724360095606,-2.4670401169421527,-0.5509396706891525,2.2053786195058445,1.3683800858023258,0.029532878056002812,8030023,0.042524938463531545,0.8073049821267015
0,2501.0,250,13,1.2373989544690287,-0.06402409734350532,0.07289807265133842,-1.2721674407506367,0.2253537536359989,0.2869770934628548,1.2046074226213954,0.030039512890270764,8030024,0.049812151833139015,-0.9191193165449904
0,2501.0,250,8,1.0253796790617662,0.4708804999254507,0.12363470404106013,-0.5065713299685085,-0.031813225323876225,1.1438107832148638,1.9134028317358247,0.028719717579997413,8030025,0.059463661095996885,1.4750486647111165
0,2501.0,250,11,-0.4115757454004201,-1.0733599639002471,0.13288236876071988,2.81529364808728,0.994209236036368,-0.7088894377093677,0.4235861119068103,0.03146456794921622,8030026,0.056062961523513415,-0.6688459944267545
0,2501.0,250,9,2.1850479130564953,0.7747374884368461,0.053317406544391516,-0.7089587510095275,-0.3680883283748064,1.2282580025275824,0.6518773486189805,0.03401671200932764,8030027,0.03322969296541003,-0.37121251610113176
0,2501.0,250,9,1.1085547122109732e-08,0.14897637682971296,0.0066171087424244926,3.7663527203660045,-0.0789276239131907,0.2197013300547008,-0.2966768252769373,0.05561601243684415,8030028,0.07151185386708123,-3.0819877604834978
0,2501.0,250,16,3.2710704034332965,1.3368783208960666,0.09122441487827784,-0.5928903682049141,-0.5910752601347674,2.117811478551811,1.7377463778682938,0.028624174115818107,8030029,0.04919678714859438,0.1199772084008668
0,2501.0,250,12,0.6431741435585066,-0.4538253275427673,0.11294163912067025,0.039536030753832926,0.5646748070038174,-0.010342528992701272,-0.08414918235782665,0.03242540052683854,8030030,0.07170617955693744,-0.7679395450092492
0,2501.0,250,14,1.551339111253063e-05,-0.20484022044284889,0.07124323224920279,1.8084372148148,0.3135354350933571,0.11160942685706386,0.20098963438667505,0.048349311223388175,8030031,0.04725353025003239,-0.01983066871560325
0,2501.0,250,13,0.9814550362206296,0.5799642916155484,0.10681652499542267,-0.14726309148325312,-0.0925434834310414,1.2571235174752042,0.8308104785730984,0.03233003699385355,8030032,0.03521343438269206,1.3732677328750602
0,2501.0,250,12,1.4671169266340245,-0.006865641296808912,0.04674255467136085,0.03953603075383273,0.12008388810765605,0.2216543522975053,0.16204500683053066,0.03659800492291748,8030033,0.04048451872004146,0.6442272228515032
0,2501.0,250,11,1.749454741305179e-05,-0.2989675027301115,0.053621903828868535,2.8152936480872786,0.31689495323370537,-0.11753878685364533,-1.3865068447316609,0.03998398285223004,8030034,0.03381267003497862,1.709000637561759
0,2501.0,250,8,-0.7372354083044883,-0.6645839319418319,0.03296925441094936,1.1205475573559285,0.4892443761167592,-0.7090398103093132,1.2994933248814562,0.029213628708381918,8030035,0.07355227361057133,1.0210715523963925
0,2501.0,250,18,7.942844380620404e-07,-0.6164367174249108,0.07169450006550875,0.04279058948416594,0.5853957019498054,-0.3610379310165585,0.07626517780018102,0.036024281457627746,8030036,0.04242777561860345,0.3176637955446157
0,2501.0,250,9,0.6823203566087068,-0.32622567033059124,0.211874325292582,-0.7089587510095278,0.6801103422589689,0.5452787418357341,0.22140351517740733,0.03456298311525673,8030037,0.04890529861381008,-0.4450073575350874
0,2501.0,250,9,0.5290816554592734,-0.5050145593612008,0.18386260298040166,-0.7089587510095277,0.7298553639161652,0.1906088099676864,1.2863125442408945,0.02610765643218033,8030038,0.09031286436066847,-1.6769150178531558
0,2501.0,250,6,1.102981867660209,0.7063975949238397,0.03324212730572515,2.0301464234706037,-0.3828653876803178,1.0537860814215458,0.19728621486163647,0.04954379730905188,8030039,0.02665500712527529,2.8462291799587205
0,2501.0,250,10,2.8324633724994603,1.1026047724150048,0.03457841394037894,-0.8809206284569866,-0.6128059575257103,1.5558986701581894,1.4071007251524386,0.034078248477782104,8030040,0.03667087705661355,0.628481775618859
0,2501.0,250,10,2.044823012015814,0.5772389518188276,0.1042648892994358,-2.2591619954937,-0.12018366277733787,1.2179472448337174,0.5008759827049115,0.030201450965150933,8030041,0.06289674828345641,-1.5503366288783655
0,2501.0,250,12,0.8767171998400697,-0.392175715646773,0.120427324071383,-1.1583576205662869,0.5445083549104079,0.10350066524360102,0.1268356514570291,0.03470564284788925,8030042,0.06079155331001425,-1.1759391871740437
0,2501.0,250,15,2.540369470726098,0.9070781860587044,0.06977974589791075,-0.4602920395039865,-0.3834639052640685,1.4782104848428297,-0.21189322907028205,0.04295060426035941,8030043,0.056014380101049366,-0.09455753499636248
0,2501.0,250,15,2.666040037503919,1.3331323765466048,0.006904835399739986,0.5430819992150968,-0.817129690864938,1.6750490994747558,0.2655871633364279,0.036570244110080884,8030044,0.04194196139396295,-0.5205612330755661
0,2501.0,250,10,1.1128364453923851,-0.13200490598601053,0.11960575018873958,-0.8809206284569866,0.3615149616296899,0.39308362442697387,0.8886706096243928,0.030638683767327375,8030045,0.0638683767327374,0.2248253852793287
0,2501.0,250,13,0.16721507169563182,1.4604455917742547,-0.17114512007275764,-2.3970717900180207,-1.3510929287827975,0.953028892744738,0.3874403396983388,0.027264973873990583,8030046,0.08846677030703459,-2.077748128178083
0,2501.0,250,10,0.6739387897827048,1.8293608242397157,-0.1355330065004459,-2.2591619954937,-1.4659093735384492,1.6782909316357628,-0.12167049069513675,0.03536138689655985,8030047,0.06494796389860517,-0.299350444086572
0,2501.0,250,10,1.331586504129518e-05,-0.7361755996716137,0.07244820863875889,0.4973207385797265,0.6316115202309971,-0.5915452924381942,0.8470112742308233,0.029922107785982636,8030048,0.08511465215701515,-0.5804879067808569
0,2501.0,250,10,1.3060009911473562,0.2882877504909305,0.15138459888668082,-0.8809206284569866,0.17123167181272214,1.0732374364007542,1.5112274838104185,0.02601805069741331,8030049,0.08394869801787798,-4.139770230607495
0,2501.0,250,10,-0.6583358021050223,-0.026931741866775362,0.0038210282363000773,3.253803472653152,0.02583233392248804,-0.016159964782770632,-0.7243635259084327,0.04993846353154553,8030050,0.0824102863065164,-1.8076318427372453
0,2501.0,250,14,1.965622716253662,0.5847020768674146,0.1346844584998945,-1.373242665914419,-0.01671542268178558,1.4117111226988135,1.3299356380110838,0.030311208993680817,8030051,0.041958155201450964,0.5589350002130993
0,2501.0,250,13,0.6326192713695945,-0.024002220063563943,0.07770043088911888,-0.14726309148325328,0.2124420889834799,0.3608141885810319,1.010741702410051,0.02754566653711621,8030052,0.03248477782096127,0.7147140796353387
0,2501.0,250,17,3.267917976057779,1.3286702192155178,0.02087478155039276,0.1933801796093992,-0.7744652966743475,1.7313860222735558,1.4316448681362013,0.03110290624865052,8030053,0.04354514833527659,0.13818544464094645
0,2501.0,250,8,9.120471661981978e-07,-1.1177513509381911,0.09833271809777336,-0.5065713299685084,0.9146964906332892,-1.0053976246785412,0.07688101342627847,0.0291974349008939,8030054,0.04407954398238114,0.08929009056428827
0,2501.0,250,8,1.4205939463506896,0.2875768248257997,0.04133136908349392,1.1205475573559285,-0.09262508898735712,0.5494222932910456,-1.6497142180601343,0.049286752745750034,8030055,0.046476227490607584,0.5454348967104933
0,2501.0,250,15,-3.1232848154354443e-06,-0.056459752429315814,0.0110204643992259,-0.4602920395039865,0.06459497074319526,-0.01210218375100918,0.5351929039423398,0.030627887895668695,8030056,0.07288832750356264,-1.1299221792490248
0,2501.0,250,21,1.0251113254889856,0.7305632264622492,0.015164415068518997,0.42372630868204897,-0.4126440301311776,0.9627256827993536,0.855922861311567,0.026744073066459383,8030057,0.06407889623008163,-0.6945844722285405
0,2501.0,250,12,1.9386344348958675,0.7521952051726203,0.12270897334654812,0.03953603075383303,-0.16834282547015586,1.5435516452097031,0.7329471033451723,0.033553569115170365,8030058,0.061908926026687384,-0.3442098671514192
0,2501.0,250,11,0.8808110401379027,-0.16785343523040602,0.16192685353492667,-1.029123745469293,0.4951669887474294,0.5682188153640603,1.2250360716172053,0.02976691713088915,8030059,0.07776266355745562,-1.372821608967714
0,2501.0,250,9,1.1085547122109732e-08,-1.0084464311052854,0.1262958710135586,-0.7089587510095278,0.9176783528304072,-0.7114510262064385,0.7279158372817975,0.033839659714125316,8030060,0.057844280347195236,-0.8011525631306111
0,2501.0,250,14,1.4584628208763546,0.6881355655980169,-0.033964022700003045,1.8084372148148005,-0.5197275173417617,0.6762532534012556,0.1755832592418848,0.036352784409527515,8030061,0.050476097940147686,-0.5396343700753943
0,2501.0,250,14,1.1111229060590029,-0.1255412124160537,0.06707594918173869,-0.31268270567134576,0.25298512071415963,0.18824233771928614,-0.063100766973903,0.031952181485799834,8030062,0.03470332944681954,2.0991563248935767
0,2501.0,250,15,-3.1232848154354443e-06,-0.1416705905268957,0.04840822663551988,2.549830076653264,0.21710257936436925,0.07758091908325551,1.1306504859311546,0.035764023837284616,8030063,0.06561730794144319,-1.0816688128232017
0,2501.0,250,15,1.6983299286738298,0.2352235010585544,0.07010205419305121,0.5430819992150969,0.038421234421978805,0.6538158087893956,0.26054927095743324,0.04178002331908278,8030064,0.08385153517294988,-0.6564234554113296
0,2501.0,250,12,1.6472472860474676,0.940997141604103,0.00857962638401108,1.2374296820739528,-0.5695623248448871,1.2171472739054157,0.8137748762240004,0.03898543482686506,8030065,0.059735717061795576,-0.8677699449584143
0,2501.0,250,13,1.1276931291076493,0.1288085840962115,0.1475071651538621,2.102545607051514,0.2938933256881965,0.9014911063333232,0.7877693547119297,0.03180463790646457,8030066,0.035691151703588546,1.1985599730718322
0,2501.0,250,6,-0.5377423175061882,-0.7357426849371868,0.07517885231383263,0.032958223794150095,0.6069739613565946,-0.6664586878997725,-0.06709023703577395,0.03691262746839895,8030067,0.05198212203653323,-3.0926414083285465
0,2501.0,250,12,1.0497938034515482,-0.13787106657579673,0.04455467180476421,-2.3562512718864066,0.1969176835115286,0.047310312442721575,0.652741302800672,0.040632576388503316,8030068,0.10062831973053504,-0.6302518246972737
0,2501.0,250,19,0.4646191782861026,1.7071477618075277,-0.10482834720788717,-0.9208730202678004,-1.3636695932521372,1.493107328900087,0.5219165149346299,0.033683119575074486,8030069,0.07128514056224901,-0.7406758210394684
0,2501.0,250,19,4.439269020064304,1.989610105877161,0.0550040275513712,-1.7472058444088665,-1.0889955977301229,2.708221450285225,0.7082570433200179,0.03892586474931986,8030070,0.061115429459774585,0.6193580005814101
0,2501.0,250,12,1.027334535876077,0.101021179521181,0.12267771787702525,1.2374296820739523,0.2404245782389608,0.7303694778605364,0.1978653168888717,0.03978376850510546,8030071,0.050216997020339424,-2.2856658596578425
0,2501.0,250,22,5.3433457040805274,2.7626500335781468,0.012402321903602359,-0.4426837126389184,-1.6893815232390332,3.381116682576188,1.2302935563566684,0.03767489312087058,8030072,0.03233903355356911,0.9605973445707848
0,2501.0,250,6,2.8483886293952527,1.73123770869742,0.03879882508544319,0.032958223794150206,-1.0192371679149066,2.4150823916588458,0.7637192562463879,0.03197197391717408,8030073,0.03170747506153647,1.052584269967529
0,2501.0,250,10,-0.7602397732976773,-1.4891999425261335,0.07235362873191979,-0.8809206284569866,1.1048971565928762,-1.5440263142842887,-1.464370721081809,0.03471952325430755,8030074,0.036241741158181115,0.9914562107697024
0,2501.0,250,15,3.568457480273183,1.0217850834977549,0.015346833437842175,1.5464560379341803,-0.5996395793244853,1.3361423920352788,0.9847241944166424,0.031305868635833664,8030075,0.03070345899727944,5.1353643267741385
0,2501.0,250,10,1.3928428678389977,0.3846048176002296,0.156472997874625,-2.2591619954937,0.12251562585495213,1.2188328617763915,1.0335892171817411,0.02755466309683177,8030076,0.05513991449669647,-1.1389398221921427
0,2501.0,250,11,1.749454741305179e-05,-0.7660613681978123,0.12073058078801108,0.2523487190495646,0.7718840715989082,-0.3813677202716966,0.4614935282201811,0.025539947809671868,8030077,0.06791682860474156,0.2869589744345684
0,2501.0,250,11,1.7353557932644796,-0.126880289136748,0.05004482821436694,-2.3105962099881507,0.20016136990517144,0.08140338016820578,-0.791310363979129,0.040088670092556615,8030078,0.03675994299779764,1.1940285279557572
0,2501.0,250,7,-0.9441406000023972,-1.2379365728597909,0.08883766163820614,5.1110985798944535,0.960753022847594,-1.2326184097496726,0.7038810756426296,0.028585308977846877,8030079,0.0571317528177225,-3.2833312521110987
0,2501.0,250,17,2.4593004483919247,0.7764783795091019,0.04569354583629809,0.19338017960939927,-0.3606910481454809,1.1908191216748525,0.3305247714560305,0.029282452390205983,8030080,0.05372025737358034,0.3517795560028773
0,2501.0,250,15,3.428098650956361,0.1598446827414643,0.03923483669690663,1.5464560379341803,0.0038350982285319975,0.40059482648776057,0.40261512164962815,0.04180315732977995,8030081,0.033553569115170365,-0.6747545602271466
0,2501.0,250,7,3.1195855059789537,1.8081825423159248,0.07081022454262248,-2.0558699516774643,-0.996516868366022,2.6355873528809024,0.5028483737813126,0.0338234659066373,8030082,0.030120481927710843,3.3309473298531787
0,2501.0,250,11,0.5931753848563155,-0.4095949971829881,0.1714429015811606,0.2523487190495646,0.6699584357674131,0.3103597938289083,1.297543654402234,0.029630040900930913,8030083,0.04532646715895842,0.6784715540883696
0,2501.0,250,11,1.9616822629988224,0.4672303292212927,0.05466593068286184,-2.3105962099881507,-0.16200519022755044,0.8498751408186305,0.5208132560571258,0.03576240445653582,8030084,0.033958414302370774,1.9929981295896864
0,2501.0,250,10,0.7564949094618338,-0.2852366036598956,0.1039054856534472,-0.8809206284569867,0.4213088426312024,0.1258487119750362,-0.1030373143122306,0.0368182407047545,8030085,0.07021634926803991,-1.3112165085576282
0,2501.0,250,14,-1.0775515997619838,-1.0702337428222206,0.060738483558374724,1.8084372148148,0.8288789705280741,-1.011238199484783,0.2277718057180099,0.03236332426480114,8030086,0.07134991579220105,-1.1108178339167358
0,2501.0,250,16,1.2423425685918588,-0.33126153911000666,0.11409430378496024,-1.5450791905361416,0.5154526989695128,0.1964244528382344,-0.18285077064845512,0.037898907457788136,8030087,0.0525327114911258,-1.7381235294163473
0,2501.0,250,15,3.719739029917224,1.2970816373514749,0.05713534355009248,-1.4636660782230697,-0.6613852799491755,1.8919713133395184,1.695074210518816,0.032460487109729236,8030088,0.032970592045601765,-0.07720388901254131
0,2501.0,250,10,1.331586504129518e-05,-0.10135856645123392,0.033424539076941776,0.4973207385797266,0.14156597836556287,0.028342286586607618,0.17660476045281226,0.03895150494450922,8030089,0.04126182147946625,0.6908792275081189
0,2501.0,250,10,3.4332846759037805,0.8048974740771708,0.07000804704230984,-0.8809206284569866,-0.34310582244485505,1.3453875228845338,1.127227921460482,0.028248477782096125,8030090,0.10763484043701688,-1.7774998198663712
0,2501.0,250,5,4.4122748688504134e-06,-0.5851548163644523,0.06344798573104428,0.40820632868312895,0.4801809770236044,-0.5423196520455105,0.4175064813297872,0.0316426998315844,8030091,0.043982381137453036,-3.091782611357085
0,2501.0,250,6,-1.0941943627235766,-1.1591796181729774,0.07648631061494275,4.027334623147056,0.8767385752812158,-1.21476304665432,-0.4811195793271693,0.029595802565099107,8030092,0.035108174634019954,2.1316486688269336
0,2501.0,250,13,1.4664073157871649,0.7873503829752437,0.08339424484768497,-1.2721674407506367,-0.2821641539927168,1.39688271807334,0.7925112541112793,0.03497214665112062,8030093,0.03492194584790776,0.3833813816030433
0,2501.0,250,10,1.4276695996288735,1.2032998880292711,0.1526519696383249,0.4973207385797265,-0.4011818681910755,2.2360082012848363,1.3525771610272024,0.028808783521181505,8030094,0.03834693613162327,-0.013709524867074736
0,2501.0,250,12,4.72985831489979e-06,-0.2688764918547847,0.05314992592353667,1.2374296820739528,0.30045944809861125,-0.07392229805232671,0.7207142108680331,0.03430658116336313,8030095,0.05101049358725224,-1.1644966654890936
0,2501.0,250,11,1.247034999034196,0.40986792469017147,0.11046146419135576,0.2523487190495645,0.008317098785677287,1.0462646558629662,1.0944950528005342,0.03428965127371657,8030096,0.03952908407824847,0.3734670245720237
0,2501.0,250,9,1.066298521962243,0.10192666919007877,0.13972035680090542,0.7828117394489831,0.24896313312438495,0.7633048931962408,0.9729369019180923,0.028096255991708768,8030097,0.034849073714211684,0.4821266304479276
0,2501.0,250,11,1.749454741305179e-05,0.11895858742520005,-0.0460227575473436,-1.029123745469293,-0.18550431135984707,-0.07200276931925663,0.6205629031242885,0.030407922010623138,8030098,0.07068596968519238,-1.7081354307893442
0,2501.0,250,8,-1.51578747086358,0.4403298874088423,-0.2808376678421057,2.7476664446803647,-0.8788686022263362,-0.6603700051976971,-0.4505493365456082,0.032274258323617036,8030099,0.05739085373753078,-2.0474486665714053
0,2501.0,250,9,1.1085547122109732e-08,-0.15684672282790868,0.0765089985266268,0.7828117394489831,0.2701639875925708,0.14718570749843626,-0.5620941070536011,0.042557326078507575,8030100,0.03527011270890011,0.6454151316024239
0,2501.0,250,19,3.2120325151703946,0.3880760385308892,0.0028570996643291803,1.558125452155395,-0.2346372205302237,0.4852334974826649,1.836025555535224,0.023758628985990043,8030101,0.041412963682687744,0.19786947838639926
0,2501.0,250,11,-1.0652649160409042,-0.7291855367135202,0.025963749795210204,2.81529364808728,0.5206432489057563,-0.7909860190507524,-0.8009325574035635,0.04142375955434642,8030102,0.06950382173856717,0.02567501344050609
0,2501.0,250,11,-0.7910766344071266,-0.5857795253857173,-0.004313028970595225,0.25234871904956474,0.3576734456455785,-0.7565252173542938,0.2502200205910896,0.038079738308070994,8030103,0.06824070475450188,-2.212901770219224
0,2501.0,250,14,1.551339111253063e-05,-0.5978874776191373,0.11129175450777168,0.7478772545717279,0.6640389115883054,-0.16895766431213974,0.3044189489918304,0.045090757294410616,8030104,0.07811892732219199,-0.3743943042277528
0,2501.0,250,10,1.480421295232695,1.2733486641087617,-0.006431433665059512,-2.2591619954937,-0.8156646823525727,1.5797660467632593,0.2459496889419285,0.03611623915014898,8030105,0.037140497473766035,-1.156058176143544
0,2501.0,250,17,1.3361905480409368,2.215161983500953,-0.016571264477112376,-1.6187954659433672,-1.4321602195825371,2.6120306078738253,0.72666103753545,0.02876020209871745,8030106,0.05087014725568943,0.13399703279773725
0,2501.0,250,7,2.1135579194094283,0.6464327337908806,0.01772329321820421,1.5276143141084957,-0.3716564087119129,0.9106217942579912,1.3453761162404443,0.02759424795958025,8030107,0.02739992226972406,0.19696333772306696
0,2501.0,250,12,3.565511469134612,0.7329297014551222,0.04649251091517837,2.4353233333940723,-0.34502184769734795,1.1440998152642727,-0.1244958691857796,0.036889493457701775,8030108,0.03598264023837285,2.168179547224353
0,2501.0,250,18,1.3783239231772502,0.2724646345720441,0.09059661786469718,1.771461020041868,0.08186530861505956,0.8207061681381891,1.2512545580703898,0.025664871467436567,8030109,0.04482445912682991,0.13326644709806446
0,2501.0,250,15,1.0617970601448312,1.2741402578636645,-0.07587881055979953,-2.467040116942153,-0.9996064740309324,1.1719597742297756,-0.054198736179755964,0.03686790171438442,8030110,0.047172561212592314,-0.3956294028977298
0,2501.0,250,4,0.7411896415986642,0.2972526479428918,0.1614551443247664,0.9029723794226858,0.061908278298027974,0.9257206224284112,0.3690657412795,0.03436788629171062,8030111,0.06224899598393575,-0.2643816459054085
0,2501.0,250,14,1.4408680711959123,-0.2462136159350897,0.08628805610298701,0.7478772545717276,0.37856519289563695,0.13750583070556946,0.7989313538512626,0.03133501748931209,8030112,0.06739862676512501,-0.005882530522167986
0,2501.0,250,3,1.7886284734303187e-05,-0.9554950574043414,0.08571509854258959,-1.5479634052244726,0.7173113434588935,-1.0560353991213889,-0.3420450203482021,0.04333462883793238,8030113,0.04407954398238114,-0.23585798686099896
0,2501.0,250,13,-0.6800703227790905,-1.2464886533417676,0.07985717860069695,-0.1472630914832532,0.9849504550394234,-1.1462865781482818,0.22668937396791336,0.03867670093865197,8030114,0.06749578961005312,-1.13246088353799
0,2501.0,250,20,1.1039999195004293,1.6150101843235456,-0.05337484813026939,0.5712694743094279,-1.1622234125366069,1.6533493411376776,0.4720958971864933,0.032679103510817466,8030115,0.039761195318910036,-0.3810704863141032
0,2501.0,250,12,4.72985831489979e-06,0.04322466836868619,0.04102280374868676,0.03953603075383266,0.07446745088676726,0.25602283520927616,0.477943355084447,0.04711318391846957,8030116,0.03973960357559269,3.188790128804452
0,2501.0,250,11,1.2434529847440816,0.3811867224246108,0.1486796931252413,1.533821183568422,0.11831605230679572,1.1941126115284193,1.4843941894100197,0.029908163118423512,8030117,0.033845057649954664,0.9795241193595527
0,2501.0,250,8,0.6543829183294558,2.309009019674729,-0.2540741088471708,-0.5065713299685084,-1.9986536411031164,1.854619956257446,0.7454658093165668,0.03614457831325301,8030118,0.03871615494235005,0.2804098443105237
0,2501.0,250,10,-0.7583334702993854,-1.2965658083075358,0.08391129334765915,0.4973207385797265,1.0106804998987806,-1.2463704598514924,-1.0235211158542157,0.0343668581134574,8030119,0.07209483093664983,-0.7375580509027109
0,2501.0,250,15,2.7273710469186843,0.6022855728635143,0.06529222271172426,-0.4602920395039864,-0.20435536814066627,1.0801167979627664,0.7762782391649636,0.03137434530749727,8030120,0.06811115429459774,-0.5809788574489356
0,2501.0,250,15,-0.6800309370499587,-0.4792366029903857,0.0613749372784786,4.556578154091429,0.4630174014106002,-0.27002975592101364,1.4687652469737038,0.02256337176663644,8030121,0.06955240316103123,-0.649791243958934
0,2501.0,250,12,0.6878245723075863,-0.24575788739378665,0.10261170644338193,1.2374296820739523,0.4084525408828956,0.19856242648892455,-0.31833473283377794,0.041180852442026177,8030122,0.047588202271451385,-1.4948346286699234
0,2501.0,250,15,-1.371080048932704,-0.9249548330392658,0.044428958837824134,4.556578154091429,0.6974144650380155,-0.9061930741565922,-0.6599051511816155,0.04119704624951418,8030123,0.03714859437751005,0.08960802796060302
0,2501.0,250,15,1.5810577240386308,0.05824714500973448,0.052523855635005806,0.5430819992150967,0.10273008813273887,0.3447927233223714,0.2803907264027915,0.03829295677332988,8030124,0.0363928833614026,-0.2325585959208441
0,2501.0,250,8,1.2852761003362037,0.425054581150538,0.08613696919139749,1.1205475573559278,-0.08325954880289695,0.9213725224738044,0.4015402872133556,0.03712546036681287,8030125,0.04317269076305221,0.630020374677162
0,2501.0,250,13,-7.123906620505881e-06,1.6860234455339234,-0.1751998057705244,-0.1472630914832532,-1.5029282610615,1.212741749092864,0.3618330330350683,0.03367772163924515,8030126,0.050794576154078674,-0.003032859614695349
0,2501.0,250,12,4.72985831489979e-06,0.12413978398217893,0.010704998311562072,1.2374296820739523,-0.051427722690610765,0.2077222237263281,0.9452840771641604,0.02980200371377985,8030127,0.0531156885606944,-0.7190979047097381
0,2501.0,250,13,3.0549212263527696,0.045126477056334234,0.0440120316342696,0.9776412577841304,0.08348980594042972,0.2772911700699662,-0.03138272236451574,0.03453815261044177,8030128,0.04977976421816298,0.4136878637187752
