start,end,N,SS,FerL,FulD,ZngE,bsfs,TajD,FayH,Colless,btree,path,iColless,ibtree
0,2501.0,250,22,-0.5487915581307945,2.4785584434198955,0.9373042971985648,0.984628007919522,1.1939158085265622,0.01254449282225463,0.028683281513149375,0.4460672865181237,8040016,0.044565358207021635,-0.3804286110262507
0,2501.0,250,23,0.7432266344825879,2.2711075580479716,-0.4600869412709409,0.6918356368463061,0.3228806155900994,0.1543813241262944,0.026463625764053287,0.8307606339114801,8040017,0.08712268428552923,-3.007576691751728
0,2501.0,250,14,-0.205215244566639,-1.373242665914419,0.4019695801100171,2.6340758250597216,0.5888528904125493,0.01802716061772017,0.03902244924398053,-0.16019476603243812,8040018,0.0331001425055059,0.16585476010273534
0,2501.0,250,24,-0.8365902909954684,-1.3111584109330634,1.5883035496234823,1.5095180468616325,2.189136098821965,0.05193247460498676,0.024243929121503936,0.978826462358702,8040019,0.052500323876149765,-1.2728751645264182
0,2501.0,250,19,0.989630288957677,2.384458276296461,-0.988585094701694,2.210032626821489e-06,-0.4777462357621454,0.13151404679376436,0.0368214794662521,0.025695042900220028,8040020,0.0519497344215572,-1.5748086520268174
0,2501.0,250,17,-0.5216356431351962,-2.5248832887197503,1.2689738041121212,2.3902285881681555,2.0782175185163783,0.09939490192287732,0.02804767456924472,0.3345619859133146,8040021,0.05199831584402125,-0.8644149812887874
0,2501.0,250,7,-0.4273148342184601,1.5276143141084952,0.6408741222668369,1.690525703800356e-05,0.7819617567635071,-0.011446869566827677,0.03178844409897655,0.30877986637578303,8040022,0.05573908537375308,-1.2154423132916763
0,2501.0,250,20,-2.307796001940572,0.5712694743094276,1.5359330680568746,-1.1380564680213339,-0.7475368221246073,-0.4712826675036658,0.038321026039642436,0.025058203517915368,8040023,0.07934965669128126,-2.92891290207204
0,2501.0,250,15,0.8301726505216495,-0.4602920395039866,-0.8004159158197259,0.5057524065722665,-0.3394680749379102,0.12395233242728895,0.032012844002739065,0.1136181249842985,8040024,0.06461329187718616,-1.5382558124647756
0,2501.0,250,13,-0.0465764962593437,-1.272167440750637,0.08878670681627003,0.5959226629162342,0.12831588564650748,0.003594579519296761,0.030984151660405062,0.4074715121678481,8040025,0.039523686142419134,-0.11530431829486522
0,2501.0,250,14,0.4751758915880668,-0.31268270567134554,-0.7013209663497395,1.551339111253063e-05,-0.7966047154824984,0.013633539492278765,0.02810067248466005,0.4993389750922626,8040026,0.08339810856328539,-2.2003040769831768
0,2501.0,250,11,0.8415576270682854,-1.029123745469293,-0.7701586828071781,0.3962836290300978,-0.25237645179498736,0.14861123234793028,0.025316319039599255,1.168125233764637,8040027,0.05632206244332168,-1.4443077279215375
0,2501.0,250,22,0.32595745867566306,1.0179373653904888,-0.2665430249177281,0.2666721345077113,-0.013484021726245077,0.0545350917959483,0.034181079155331,0.3039112402758205,8040028,0.0633393790214622,-1.5975323768079597
0,2501.0,250,23,0.6851889452166561,-0.5414743867334509,-0.04429280728873807,1.148155816380274,1.2057828450354615,0.2226374008093196,0.03108285677271297,0.3913066727903439,8040029,0.029591484216435638,0.4941212966874025
0,2501.0,250,16,1.0062794132817885,-0.5928903682049141,-0.9060513036064812,0.47521843404633596,-0.25150964311594515,0.16255944868406058,0.02697483482316362,1.002225677587391,8040030,0.06069439046508615,-1.6726561538267453
0,2501.0,250,15,-0.3033160799188747,0.5430819992150969,0.6580003516196247,3.4494298742191782,1.0229607442872983,0.04113149704907938,0.030790905557714725,0.4740682816774494,8040031,0.0414075657468584,-0.673766402834125
0,2501.0,250,12,-0.06830406263826233,0.039536030753832864,0.023959164651188282,4.72985831489979e-06,-0.0760005713750987,-0.021503763031692567,0.03134195769252123,0.4674833290230759,8040032,0.07416763829511594,-2.7100365317531763
0,2501.0,250,17,0.5740492099107896,2.005555825162165,-0.6293721961758808,2.7626589002131874e-06,-0.4166170649996396,0.06562046413257591,0.02600725482575464,0.7810136772101134,8040033,0.0500064775229952,-0.7127048170476079
0,2501.0,250,18,-0.05121722352870532,-1.6858798410735365,0.44395685682226055,1.9456265718248629,0.9789385233722095,0.08134074387715981,0.028242000259100918,0.3257079032278356,8040034,0.02989376862287861,0.4882471505314165
0,2501.0,250,16,-0.2609356766704354,-2.497268012867369,0.6496296894328905,3.876954982838636,1.080483973729088,0.05406664405829285,0.03783953016366542,-0.1366903097821537,8040035,0.04306473204646544,-0.5696809716293953
0,2501.0,250,14,0.8167896618302565,1.8084372148148005,-0.6944254004343661,1.551339111253063e-05,-0.10653370135100533,0.14678688759997394,0.03097470527270372,0.4792323722565612,8040036,0.06629744785593987,-2.0957006150835658
0,2501.0,250,7,0.8952246901479459,-2.0558699516774643,-1.0100335003740164,1.690525703800356e-05,-0.7770985544056679,0.12738098573520562,0.039648329387932967,-0.10908098564887277,8040037,0.045115947661614204,-0.6771971685173783
0,2501.0,250,19,0.4825968292184037,0.7317926280143302,-0.1439404153478381,1.2857717977210164,0.5854288413640586,0.13902608094521485,0.03249557369261994,0.283389277459871,8040038,0.07892861769659283,-2.705078075554725
0,2501.0,250,19,0.37353126198704895,-0.09454019612673532,-0.23443805956432254,2.9512144367552904,0.1553640889701273,0.08035835756577532,0.028105972276201586,0.344186025264709,8040039,0.05413589843243943,-1.3323875306592703
0,2501.0,250,18,0.9151691233552864,0.042790589484166135,-0.8908242730252569,0.3973991425105281,-0.38741924682426654,0.12845221791361536,0.03912718321968225,-0.17505899851741175,8040040,0.08061277367534654,-2.6352793698838357
0,2501.0,250,18,0.7236000946082413,0.042790589484166204,-0.7936453470834677,7.942844380620404e-07,-0.5232135987186788,0.08150511011889189,0.03491384894416375,-0.07149009807420084,8040041,0.044306257287213366,-0.5391180752904181
0,2501.0,250,16,0.03691308749335975,1.3114872764575405,0.3591109497689113,2.1167844790189223,0.9513534028355906,0.0969998736386875,0.02957313123461588,0.6167824569583075,8040042,0.0871226842855292,-2.8833416837127204
0,2501.0,250,17,0.3347474525790951,0.19338017960939946,-0.10702856402116337,2.91644185528972,0.3909582696715136,0.09757544027417396,0.03294630133436974,0.10818459565259368,8040043,0.05716414043269854,-1.6661338603298306
0,2501.0,250,16,0.3559864522250309,-0.5928903682049141,0.15606021774570009,1.3034439170881813,1.0778530263003172,0.16809136400276622,0.030752040419743488,0.395408500769565,8040044,0.039464308848296416,-0.06416508004180338
0,2501.0,250,17,0.6260680815151556,1.0994680023857824,-0.5577364980518054,0.43188889716067735,-0.14064236427931456,0.10092019911340704,0.035043399404067886,0.002471389942147057,8040045,0.0648400051820184,-2.8440041914720764
0,2501.0,250,13,0.7073953215330823,-0.1472630914832532,-0.4533278127029333,0.7501582559565615,0.2741468591177972,0.16650092333382624,0.03138359891177614,0.4177417594728388,8040046,0.07287213369607462,-2.1817801480035333
0,2501.0,250,20,0.3113787770460449,0.5712694743094275,0.12836039851013228,3.0918849138198365,0.9103620275898252,0.13695456799568526,0.028973034997131383,0.6383769273496558,8040047,0.05747182277497085,-2.0546631427278683
0,2501.0,250,25,1.1775606135962131,1.2449739600334222,-1.5658957694227442,-1.284416188540801,-1.4800093470650573,0.06667348472133196,0.033177872781448375,0.19197033566636695,8040048,0.05298613810079026,-0.8769846948004874
0,2501.0,250,16,-0.9078320755419209,0.3592984541263132,1.3087636041543913,1.1615507198855954,1.4298799107522189,-0.03264641849508671,0.03208398108563285,0.21841635134256046,8040049,0.03924299347929352,0.1282278691034241
0,2501.0,250,20,-0.341424382833748,-1.0119084632668656,0.3365968046790324,0.27476384364963585,0.15320876848004436,-0.0458144101501656,0.0251943256898562,1.0154798069926063,8040050,0.0514720171006607,-1.301326244007584
0,2501.0,250,17,0.9230689320631869,1.0994680023857826,-1.1039586962478816,-0.6526785871610223,-0.8940707639990118,0.08454504427507706,0.04332653193418837,-0.2938366755030635,8040051,0.045763699961134864,-0.8174929711856026
0,2501.0,250,12,0.8391475743634448,-1.1583576205662869,-1.1319710583987042,-0.6996461711338945,-1.1579342685931298,0.051852823938340106,0.028950479336701643,0.39342927930260174,8040052,0.057293690892602674,-1.3187341037764442
0,2501.0,250,19,-0.5613262576139522,2.384458276296461,0.6513419126152079,0.15156395745462475,0.4902777781762168,-0.05452784427398299,0.03365720948309366,0.3618274047279868,8040053,0.07136071166385975,-1.8203521331990276
0,2501.0,250,9,0.7302106854994309,0.7828117394489831,-0.7449680683233346,1.1085547122109732e-08,-0.4197589714295549,0.11663446943116887,0.03767759208878525,-0.2358617961893333,8040054,0.06739862676512501,-1.8552083745009256
0,2501.0,250,14,1.0196790471436996,-0.31268270567134554,-1.1598760997220756,-0.4250555692987732,-0.8568138544302737,0.11254327082835194,0.03634479266037758,0.020166440082231268,8040055,0.07565746858401347,-1.9775080408890835
0,2501.0,250,19,0.43139130690019817,-0.9208730202678008,-0.23169570670927775,1.5488141532538116,0.2739577829601074,0.10145619216189314,0.028434012547887407,0.5869741600164603,8040056,0.035885477393444734,0.12159657201705774
0,2501.0,250,11,-0.3070365758661417,1.5338211835684228,0.319727003284124,1.749454741305179e-05,0.18939702753954607,-0.0441058557826346,0.0232462106490478,0.8777577966700518,8040057,0.04294597745821997,-0.29611113992525123
0,2501.0,250,17,0.2668987002192627,-0.712707643166984,-0.008529479100559394,1.2811395798125949,0.4989901382762738,0.09532017942817644,0.02644772638942868,0.4762179716775304,8040058,0.03872479163967698,-0.2852047237147121
0,2501.0,250,21,0.5234262650226282,4.222203761791026,-0.591588735928689,-0.7632128420477198,-0.41541685493489294,0.05315000307416134,0.02816103122166084,0.6392842020133496,8040059,0.06257287213369607,-2.185640771971901
0,2501.0,250,16,0.4263594641373975,-2.497268012867369,-0.012628082704352195,1.3818689502875996,0.8023989489904257,0.15502119929798372,0.032620805803860606,0.3801563449232984,8040060,0.07101524377078205,-2.3818168837271383
0,2501.0,250,17,-0.9346624940835404,-1.618795465943367,0.9913854738813284,0.21103734245066405,0.5970077350405495,-0.1144517641893923,0.03889104806322062,-0.14882835434924568,8040061,0.05963639504253574,-1.5810610012809745
0,2501.0,250,22,0.8881336669830532,0.2876268263757855,-0.4035662973537292,0.8604074983452774,0.7368411322211348,0.2175215055378953,0.03640830603520071,0.07416436657426516,8040062,0.06775489052986138,-2.271431567421098
0,2501.0,250,20,-0.3502697397586754,-1.0119084632668658,0.9982086774435122,2.424229551765361,1.7320377353362486,0.09573174091148512,0.03020145096515092,0.5747685796423929,8040063,0.03482748197089433,-0.16412272127185654
0,2501.0,250,19,0.4224728745564592,0.7317926280143298,-0.29202746952026754,0.9359663793706394,0.1106823815635598,0.08493554784434351,0.02729528535980149,0.7088517859607358,8040064,0.0491158181111543,-0.9568675891365309
0,2501.0,250,17,-0.128938006377064,-1.618795465943367,0.836174794612498,1.9518342595050484,1.787716301376281,0.1437701551873604,0.029432245109470137,0.5139834129054816,8040065,0.09257459947316143,-3.174642441310562
0,2501.0,250,7,-0.4549617901627703,-0.26412781878448416,0.7853980218919625,1.6514215975240036,1.0993807485955356,0.019852300359860586,0.032641317960012094,0.04584214932591155,8040066,0.03870319989635963,-0.22971302789919856
0,2501.0,250,13,0.914055006409892,0.9776412577841304,-1.1737216037418745,-0.7071719099928739,-1.1058803753376496,0.0699217608093607,0.030498337435764564,0.3784951050648495,8040067,0.08472600077730276,-2.6839845421240742
0,2501.0,250,23,-0.007357169986925293,-0.5414743867334509,0.31716459327533586,1.1444443393170678,0.7441353587574827,0.06456396716100697,0.03220408515783564,0.057996678660305376,8040068,0.06940665889363908,-2.2362246023926637
0,2501.0,250,14,0.11168375868101414,-0.3126827056713456,0.4950597199675593,1.4565449351563167,1.4431956979041018,0.16247078361745876,0.028911344301938938,0.5463105120777562,8040069,0.03512436844150797,0.21129822400401124
0,2501.0,250,19,-0.256096340815774,-0.0945401961267356,0.832337201048177,2.348249195237935,1.5189393558202238,0.09365261722836822,0.03912207971671633,-0.08340781728922095,8040070,0.07875588375005398,-2.9471091949429535
0,2501.0,250,25,-0.12792011421612615,-0.06408293727392282,0.4766379529671485,1.7914131477417443,0.8897937030772604,0.05636860002860297,0.02864684544630133,0.6751894283764003,8040071,0.052791812410934065,-1.4796789976787708
0,2501.0,250,23,-1.2469657417380469,0.16167109946190467,2.032315395951922,3.3448628214041864,2.4713995381478284,0.007456143255504306,0.034285529213628714,-0.10426143841568516,8040072,0.07886384246664076,-2.7816200325989002
0,2501.0,250,20,0.6601442139503819,-0.22031949447871896,-0.7019493222899122,8.838931126173458e-06,-0.4195837377061928,0.077402288832892,0.033372198471304584,0.1029460641416166,8040073,0.05412780152869543,-1.0434992779981207
0,2501.0,250,17,0.6391475391742992,1.099468002385782,-0.5726606018276545,0.5453578926274532,-0.15155908503565654,0.10228207160495148,0.026930301852571576,0.5671057590114231,8040074,0.05169063350174893,-0.9747049259892906
0,2501.0,250,14,-0.5916234490396547,-0.3126827056713455,1.057048342070498,1.1536425109695114,1.4460920062292641,0.027400219018661826,0.030706403325913626,0.3822716771080332,8040075,0.048241352506801394,-0.720786619224989
0,2501.0,250,19,-0.3660400306163584,-1.7472058444088665,0.8131407310628621,2.5384631115404908,1.2597429747089233,0.05046570937707963,0.033415921751522214,0.07934594015400254,8040076,0.050503087619294375,-0.8313189412440526
0,2501.0,250,14,0.4736193282364165,-0.31268270567134554,-0.4599761593116677,0.64152131157294,-0.20337262205818005,0.07128317425943408,0.04237649522822473,-0.4918043687848694,8040077,0.05076758647493199,-1.0384827828273695
0,2501.0,250,16,0.762744339361746,2.263676098788768,-0.7092482864147536,1.2794872113393594e-06,-0.2456664924311171,0.11800259615897245,0.02592952454981216,0.6812055876370716,8040078,0.08093664982510687,-2.4568759859276064
0,2501.0,250,15,-0.2899745394965097,-0.4602920395039865,0.41547719703420427,1.6000576269561868,0.4527541580426998,-0.011169222073906134,0.04011745908364641,-0.022843841352380358,8040079,0.10503303536727557,-3.4491978027325345
0,2501.0,250,21,-0.5316397796337012,-1.8553601631833363,1.2736352417245536,1.2806890949876089,2.0396016682205134,0.09133731551391358,0.03391343150379295,0.1537046818179433,8040080,0.05482413525068014,-1.2881522570515571
0,2501.0,250,16,-0.3005987576726457,-0.5928903682049141,0.7308499822421749,1.0724330777848068,1.201813479572161,0.058218479874008966,0.03401509262857883,0.2266404245342873,8040081,0.08041844798549035,-2.431513475543439
0,2501.0,250,12,0.8324705820676422,-1.1583576205662869,-0.927756718993223,4.72985831489979e-06,-0.6612654309935747,0.1009239110891502,0.03645226065552533,-0.5013006643031214,8040082,0.05871874595154813,-1.9084727965347583
0,2501.0,250,15,1.0139967321046808,0.5430819992150969,-1.1805873473320059,-3.1232848154354443e-06,-0.9136720388789324,0.10342377332141928,0.04316729282722287,-0.5085504560839739,8040083,0.08679880813576889,-2.4148520752387665
0,2501.0,250,16,-0.6842694133656905,-0.5928903682049144,0.7558408415681086,0.2631504453633333,0.5131171014735072,-0.07811945825325194,0.03188236818240705,0.3971515424667779,8040084,0.16812410934058816,-3.7587852676174753
0,2501.0,250,14,-0.29726002409422786,2.8689971750578738,0.37438731644852336,1.551339111253063e-05,0.3393614838615523,-0.024058404162644268,0.024993985157218738,0.8594476243141641,8040085,0.058751133566524165,-1.4199708220169311
0,2501.0,250,17,-0.3747271747076934,1.0994680023857824,0.4451632756852524,0.9990941834932888,0.3556463169316661,-0.03500557052265755,0.033289841393222656,0.1685097225837822,8040086,0.05338558535216133,-0.8851344328584023
0,2501.0,250,13,-0.06962390897713598,-1.2721674407506367,0.32164126553592803,2.638479524913073,0.6609693892449879,0.052035133121339984,0.029177192641533883,0.5781331173470678,8040087,0.04926156237854645,-1.235819586537752
0,2501.0,250,14,-0.30962605516567204,0.7478772545717275,0.06063906729903015,-0.4902017723313432,-0.4601899849610571,-0.10454155477868443,0.03968292524938463,-0.34227507906237115,8040088,0.08048322321544242,-2.4130088373585448
0,2501.0,250,15,1.0215711780833878,0.5430819992150969,-1.111763208868576,-3.1232848154354443e-06,-0.7295670064251271,0.1225515309907169,0.028575130013140118,0.4370353600736608,8040089,0.07973830807099365,-2.2110791231190747
0,2501.0,250,19,0.12377399436692668,-2.5735386685499315,0.1028713416062107,2.403403478769357,0.4884724566648403,0.06661706870400168,0.03258194066588936,0.2318987449014339,8040090,0.07120417152480893,-2.4074010448652583
0,2501.0,250,17,1.1905027343257475,0.19338017960939927,-1.4412434415820707,-0.4056630077345927,-1.1956342581722024,0.10506029148770206,0.03280402716858216,0.1855887904485666,8040091,0.06140691799455888,-1.541996917659041
0,2501.0,250,10,0.1121865907942857,0.4973207385797265,0.1087877617872368,0.8684115887700591,0.5006418021147546,0.0775555236080709,0.037176355190346635,-0.17294126957471248,8040092,0.07771408213499158,-2.879778566155169
0,2501.0,250,27,-3.131199211714817,-2.0974715945977143,2.9956692551296986,-0.04920098438443815,1.1482288024610805,-0.4135380599286181,0.03904731830547999,0.1767332338237317,8040093,0.032193289286176964,0.2299205751935707
0,2501.0,250,18,0.7261181042467387,0.9071258047630174,-0.7193320507750406,7.942844380620404e-07,-0.3378223731057757,0.09910257087433197,0.0309895495962344,0.3015034722930089,8040094,0.05350433994040679,-1.0661438500816414
0,2501.0,250,12,-0.1510019991019266,-1.1583576205662869,0.6366021828676308,2.861537839640546,1.2893865151432589,0.10040819584202383,0.0358466122554735,-0.18008498261236747,8040095,0.052872781448374144,-1.1574379202599188
0,2501.0,250,13,0.34175962420906225,-1.2721674407506367,-0.1513445568633769,1.5706865489577368,0.3004940164066623,0.09715429524755301,0.034503605821134,0.03954664326531848,8040096,0.05826531934188368,-1.2962171477089697
0,2501.0,250,15,0.8510393455172206,-2.4670401169421527,-0.5906661605026058,0.9569996504527444,0.21726348003971446,0.1814099842725219,0.03601502785334888,0.2069554962111744,8040097,0.05240316103122166,-0.822497131052133
0,2501.0,250,14,-0.4183260625559193,0.7478772545717278,0.8777636282707875,3.3960266593507487,1.3445508437706497,0.050832865021015965,0.0323228397460811,0.3096355831818284,8040098,0.03609599689078896,0.2136806208631777
0,2501.0,250,16,-0.3392913923362066,-1.5450791905361416,0.5746571114550894,1.8259227628925212,0.7437838876703734,0.007642625146807164,0.033130216719412214,0.26298917244900505,8040099,0.044565358207021635,-0.4844118908932236
0,2501.0,250,11,-0.2737959259910089,1.5338211835684223,0.5327873629711453,0.8062570120155104,0.7910818017235965,0.025330487605083125,0.030901383311021862,0.2266802375533041,8040100,0.06265923910696547,-1.6686027394358849
0,2501.0,250,17,-0.609051264153108,-0.712707643166984,1.161520256926008,4.383313900329343,1.645973599075936,0.043024275752871016,0.0341818888457054,-0.3820710481825049,8040101,0.05259748672107786,-1.249712258928206
0,2501.0,250,16,0.9676337356991298,3.215864921119996,-1.327772054731612,-1.292885351968645,-1.3595362119838879,0.050390297819236866,0.03492772935058205,0.187431271954185,8040102,0.08006218422075399,-2.825050939852636
0,2501.0,250,19,-0.02633008231077146,1.558125452155395,0.25644310148872984,4.1270725017936964,0.5697119246767814,0.04747255734778237,0.0358354238066636,-0.02307079274357397,8040103,0.045191518763224935,-0.8860846747605636
0,2501.0,250,10,0.8327083627447394,0.4973207385797263,-0.5741878049877926,0.5243419316771178,0.2223809587265231,0.20255232848663976,0.02446652971332333,0.9757257994545766,8040104,0.06356069439046509,-1.7755232117809299
0,2501.0,250,13,-0.4884403240778678,0.9776412577841306,0.9219694247350464,4.045875335303036,1.3229733399447678,0.03544255406026608,0.02737563155849203,0.4563485337809526,8040105,0.034832879906723666,-0.11810754937535226
0,2501.0,250,13,0.07373757266681581,2.1025456070515136,0.365301495295864,1.5005918208473377,1.0531047206361883,0.11925377013218952,0.03398540398151747,0.2158123866458036,8040106,0.06033812670034978,-1.2165391707111233
0,2501.0,250,8,-0.2683380182563516,-2.133690217292945,0.6440006375195656,0.9137707267874264,1.1062759603683112,0.06411753256082882,0.03151638813317787,0.4659912138410613,8040107,0.0723539318564581,-1.8497637891381595
0,2501.0,250,15,0.16687463715849446,-0.4602920395039863,0.005809706180454347,0.9959411594085029,0.3416979792993342,0.06432529782630285,0.030601669350211906,0.3916770282356425,8040108,0.06997344215571966,-2.284755074502543
0,2501.0,250,21,0.4229776142165534,-1.095664672561541,-0.10434655401110728,1.8551558126189482,0.5629000817752373,0.12367461936448006,0.02940332759609868,0.2522936692900289,8040109,0.0740218940277238,-2.6446093049525734
0,2501.0,250,12,-0.8544279758649376,-1.158357620566287,1.345572719671565,1.2715027284506917,1.660935601403321,-0.003875678220828353,0.02877315714470786,0.5118134765244775,8040110,0.06195750744915144,-2.5839063736846417
0,2501.0,250,20,-0.4315916575975409,-1.0119084632668651,1.0851935053368502,4.070160058325204,1.7849629287193214,0.08630885357530696,0.027688172043010755,0.6531765883220128,8040111,0.046370967741935484,-0.7005778647179048
0,2501.0,250,14,0.7731540025389926,1.8084372148148005,-0.994382517753112,-0.38141158056668995,-0.9336171363704464,0.05759637875351361,0.03701904391760591,0.0930213242710336,8040112,0.07199766809172173,-1.5028526239561506
0,2501.0,250,16,0.9444838948142568,-1.5450791905361418,-1.112225893045434,1.2794872113393594e-06,-0.8770632829241036,0.091827474829164,0.047040697351618456,-0.5415282370591897,8040113,0.060532452390205986,-1.3668383181694812
0,2501.0,250,11,0.3259568404363437,1.5338211835684223,-0.4792493455422064,-0.7305849652088068,-0.5523130591530557,0.010320462179638612,0.030541520922399274,0.4508520440389124,8040114,0.06273481020857624,-1.3835537081360227
0,2501.0,250,12,-1.013185563698178,0.039536030753832864,1.2800700070320712,0.3576941135253011,1.1816626812462303,-0.08457730052872113,0.027246081098587904,0.6851892773808402,8040115,0.038023059981862936,-0.10688193985703973
0,2501.0,250,8,-1.074929129759103,-0.5065713299685084,0.6287253312612614,-0.5367641184224928,-0.5762564537212306,-0.3169696704959659,0.03046954844467476,0.44029811569118144,8040116,0.09360020728073584,-3.2787911350359704
0,2501.0,250,13,-0.034504911626649405,-0.14726309148325328,0.6309012263354736,1.8525234283323515,1.4984764891830789,0.1422447007376116,0.030606296152351338,0.3295706088833609,8040117,0.05130198212203654,-1.483860406662035
0,2501.0,250,21,-1.9596902625761388,1.1834217993038445,1.2381071659597298,-1.2708064001506487,-0.7933729889840012,-0.4099829857593519,0.043613972017100655,-0.15308440711454901,8040118,0.08449928747247053,-2.7434445773604894
0,2501.0,250,14,0.8570700623412963,-0.3126827056713456,-0.8082022380380282,0.4816035418078866,-0.3082871318602177,0.13483091253740925,0.03045515394912985,0.3718199794701766,8040119,0.06040290193030185,-1.1266879313700815
0,2501.0,250,25,-1.1766920509760748,-0.7186113859275947,1.8869588565220743,1.6656053043299617,2.2452406327614725,0.00024220882824791803,0.03741849116897698,0.10786960932067724,8040120,0.04475968389687784,-0.3893376656428331
0,2501.0,250,24,-1.1639592257537346,-1.3111584109330634,1.80070579181948,1.546674885832259,2.070317023714381,-0.01341352998122027,0.037979876495228215,-0.3801646782250985,8040121,0.07343082005441119,-2.017408845387473
0,2501.0,250,22,0.9559572223243272,-1.9033047906683256,-1.0128304908638042,-9.194991986519129e-07,-0.5936262892648331,0.1105671597353523,0.039766593254739385,-0.5161535814540468,8040122,0.0342121172863497,0.18225205189820606
0,2501.0,250,22,0.5124569520271055,-0.4426837126389184,-0.2494151158632282,1.4683281360169158,0.385470840759442,0.1219742852083892,0.0315414885347843,0.3856739884898467,8040123,0.061115429459774585,-1.535434541567061
0,2501.0,250,18,0.7654047773564763,0.04279058948416623,-0.5249741988914621,0.8741467993483402,0.2105202184089616,0.1568670319530475,0.028225806451612906,0.4668816973535058,8040124,0.07249967612385025,-2.627688420820949
0,2501.0,250,16,-0.2871690325345651,-1.5450791905361416,0.9557677161755782,4.141089578304993,1.7787251843600258,0.11538160483396726,0.029564494537288943,0.2684552164573325,8040125,0.03675994299779764,-0.10056676091712824
0,2501.0,250,10,0.4717647473731785,0.4973207385797263,-0.07071222691645683,0.9482328746195248,0.7697365101463081,0.18350393524924288,0.0341005599458767,0.27716792843022603,8040126,0.06947143412359114,-2.2411977683438504
0,2501.0,250,11,-0.1502247368641205,-1.029123745469293,0.33611626172158704,1.6686745125796345,0.5440509651898412,0.02533048760508313,0.03372270443782297,-0.06456258770831234,8040127,0.037229563414950116,-0.048179276540082916
