start,end,N,SS,TajD,FerL,FayH,FulD,ZngE,bsfs,btree,Colless,path,iColless,ibtree
0,2501.0,250,16,0.16739225388587015,0.183638312952996,0.04988001632233322,2.263676098788768,-0.07822908843492808,0.4067775067790014,-0.05486211165030104,0.032553601502785336,8100000,0.05554475968389688,-1.4502054367423138
0,2501.0,250,20,1.3459203466088072,-0.3790336277023301,0.05570751984852095,0.5712694743094275,0.8611416759146163,4.670004101940164,-0.4227570042195089,0.04015416504728592,8100001,0.05248952800449109,-1.6065048524200434
0,2501.0,250,19,2.1365451546312637,-0.3862642910389295,0.12712149901050998,-0.9208730202678008,1.19158542505907,1.7117688501454706,0.2971989597643942,0.0304686487887032,8100002,0.06107224597313988,-1.5991191523768282
0,2501.0,250,16,1.4921660615077648,-0.4690025021488805,0.05454213363495305,0.3592984541263136,0.9838824329172536,2.1584911299229588,0.6857134020488644,0.02842244554253882,8100003,0.028544284665543894,0.22370911883150088
0,2501.0,250,34,0.9476987916157592,-0.10297568260748276,0.06307940229401175,-0.7860525318473449,0.488348812448448,3.5148742421094443,-0.4824057246851733,0.03951936779375567,8100004,0.0391296368268774,-0.5489065729186916
0,2501.0,250,16,1.2428379040138051,-0.5965692386003458,0.00728310863762504,0.3592984541263132,0.9838824329172536,3.0637935408409898,0.15238456465108866,0.03176577276849332,8100005,0.0446301334369737,-0.8260017257743414
0,2501.0,250,19,2.3382632846818274,-0.6387519710227503,0.10087311059774433,-1.7472058444088665,1.4767901219837487,3.151703564226168,0.16471955178386674,0.031074117257560707,8100006,0.044273869672237336,-0.6978825198890488
0,2501.0,250,22,2.851327713566936,-1.3327056745171466,0.02618453801765286,-1.172994251653622,2.2561532943950735,3.0837954538742727,1.1284791845578963,0.023763255788129472,8100007,0.05114004404715637,-0.8700720797008329
0,2501.0,250,10,1.5158245035021822,-0.010572559372355364,0.15961305078168345,-0.8809206284569866,0.6078852913536046,1.6393201033106255,-0.04938814530752975,0.03679233061277367,8100008,0.05573908537375308,-1.7658129923139274
0,2501.0,250,17,1.0616233704304638,-0.03090933971573281,0.09369682741825552,-0.7127076431669842,0.4600873794611015,1.8305684778020104,-0.5002617722147104,0.04207445618250127,8100009,0.06566912812540485,-2.125924295466114
0,2501.0,250,12,0.7626981739925496,-0.033622409901803964,0.07063736112154831,1.2374296820739528,0.3322072241311593,1.3688301729760448,0.5783107460880611,0.02521051949734421,8100010,0.06506671848685064,-1.94860153210149
0,2501.0,250,20,0.492530214956236,0.15742211009190216,0.07216530252472253,-1.0119084632668656,0.07827822487457428,3.240193006957449,0.3000987981855631,0.032834564062702416,8100011,0.04436023664550676,-0.8317582597119327
0,2501.0,250,23,-0.2878676002907503,0.6749574127657486,0.08881041800473702,-0.5414743867334509,-0.6608966082509817,0.5587488357690087,0.4280102410907312,0.031322872133696084,8100012,0.080078378028242,-2.542028856027177
0,2501.0,250,25,0.5350971137297428,0.6376931100612139,0.15273101536395828,0.5904455113797492,-0.285996391431675,1.1273648811224262,0.2372614050267021,0.03366152783175714,8100013,0.03816340631342575,-0.10630759641443477
0,2501.0,250,15,0.2023700244288481,0.1944449633022492,0.056131229246001016,-2.4670401169421527,-0.07284645206346574,1.9999788559069624,0.17506295426117555,0.0323228397460811,8100014,0.03889752558621583,-0.6325173096131211
0,2501.0,250,15,1.5726968882961831,0.4246029660565488,0.23128099470906385,0.5430819992150969,0.3007702995951543,1.1192788330527874,0.3743173597363769,0.030250032387614974,8100015,0.06597357170617958,-2.03867018120379
0,2501.0,250,18,1.2265896542913035,-0.08100413300229363,0.0988971130721669,-1.6858798410735365,0.5697178198057524,1.097007444347016,0.5125497742040794,0.028007190050524683,8100016,0.0631882368182407,-2.049385836503502
0,2501.0,250,16,0.9073615144335886,-0.040378267671957416,0.07851376668267747,-0.5928903682049143,0.4028449535892952,1.9948759343556368,0.5813271032150256,0.02919049469768475,8100017,0.06528263592002419,-1.9095169589780847
0,2501.0,250,20,0.6698461439647806,0.6579823085320687,0.17576174294477906,-0.2203194944787188,-0.2485738556943325,1.0714531634712312,0.08130474538588525,0.037162988873054935,8100018,0.04732640238372846,-1.040663177482086
0,2501.0,250,12,-0.5481149945315299,0.8603397673022963,0.11803628065288813,1.2374296820739523,-0.9046381145322252,4.72985831489979e-06,0.3842224388130799,0.0317121018636759,8100019,0.07332556030573907,-2.4049108119689886
0,2501.0,250,15,1.0158363856509316,-0.15496537982831435,0.0684285303528988,-0.4602920395039866,0.5367387743269143,2.1644895491698035,0.6884891006329139,0.028209612644124887,8100020,0.03441184091203524,0.0929533945075146
0,2501.0,250,18,2.544044795922124,-1.1548494025837504,0.02797307976477724,-0.8215446257946851,1.9702376348491863,4.928559308574919,0.3394461777232432,0.03022574167638295,8100021,0.03229045213110507,0.16345756741035106
0,2501.0,250,22,1.114021595342785,-0.4039619181420816,0.030190412725559463,0.2876268263757853,0.7880468040093497,0.8673308361391759,0.05122660326709698,0.037161051152500825,8100022,0.06742021850844236,-2.4250850116820515
0,2501.0,250,16,0.6461635010981983,0.11555054564454535,0.08264240788489806,-0.5928903682049141,0.17167950482440875,1.9035018621626285,0.10570665582637044,0.03597724230254351,8100023,0.033909832879906725,0.12024007878854175
0,2501.0,250,21,2.4524854889227883,-0.3487567599291832,0.1600376412696736,-1.8553601631833363,1.2990124386994275,1.769518863794584,0.2895986135454023,0.03304832232154424,8100024,0.06377769141080451,-1.6886550975966987
0,2501.0,250,27,1.409443585593766,-0.4155683954684761,0.05352874541290372,-0.8729350895890776,0.9286027913358345,0.9326245334126656,0.05680644710852668,0.0363291877186164,8100025,0.04466971829972219,-0.6017374525564223
0,2501.0,250,24,1.3146233496937527,-0.15686495114082968,0.08914296878563371,-1.3111584109330636,0.6770294137503319,1.8401226520258551,0.3052284381869301,0.030590102344863326,8100026,0.04875955434641793,-0.6566645682093514
0,2501.0,250,17,0.2115456029479524,0.12677660182290434,0.04289353599368279,-1.618795465943367,-0.014499120610898931,0.6124465025973598,0.4560938981618325,0.031666990542816416,8100027,0.06297231938506716,-1.5356905427706502
0,2501.0,250,17,1.656133427193172,-0.4954617798652982,0.06467260087846102,0.19338017960939946,1.0749604550260834,3.80273975143654,0.7767182168324321,0.024144966964632725,8100028,0.030638683767327368,0.16242271477601286
0,2501.0,250,27,1.6351123853601768,-0.04794169646229661,0.13317039807084466,-0.26066683708475946,0.7291672330200444,2.1740396228557253,0.4752963179156026,0.030777950511724318,8100029,0.04423068618560263,-0.4970922810295246
0,2501.0,250,20,1.7096062021484209,-0.2959848219988366,0.10319075838209972,-1.803497432055012,0.9454905999323979,2.7367296484763166,-0.01910496978313195,0.03618056455211527,8100030,0.05355292136287084,-1.1829241154066723
0,2501.0,250,17,0.4048443384735809,0.33814063759466745,0.09949295674226853,-0.7127076431669838,-0.1040437432659935,1.6551307838602334,0.2047553548415601,0.029958543852830682,8100031,0.0388651379712398,-0.23161289824911546
