start,end,N,SS,FulD,FayH,TajD,bsfs,FerL,ZngE,btree,Colless,path,iColless,ibtree
0,2501.0,250,21,0.4237263086820493,0.0365910582220134,0.2856752984023101,1.3923065127157153,0.06322479285274102,0.06821838541803643,0.5699381158106969,0.027820961264412487,8040000,0.045472211426350564,0.3778224180030465
0,2501.0,250,15,2.549830076653264,0.0452223331027853,1.346458205445403,2.9914010968922007,-0.446507612900294,0.9038008461318748,0.3297613359650428,0.03774956456650976,8040001,0.05891307164140432,-0.8012489724588159
0,2501.0,250,17,0.19338017960939927,0.002070046187147534,1.2742810907640052,0.6016448480191201,-0.6429532184056085,1.036157785208876,0.4356974460001851,0.029485684674180588,8040002,0.0627564019518936,-0.8219150354699902
0,2501.0,250,27,-1.4852033420933957,-0.058326517092280324,-0.1660480324407188,-0.09010027500555147,-0.2688265587739425,0.14540273419986788,-0.25053549694378585,0.04656124497991969,8040003,0.041456147169322465,-0.07806977982102034
0,2501.0,250,16,-0.5928903682049141,0.11381596842301282,-0.22951369891494414,0.6684768564293938,0.7318778848485815,-0.6780097122573365,0.3279522153594348,0.027248780066502568,8040004,0.060240963855421686,-1.0034002731410605
0,2501.0,250,17,1.0994680023857824,0.02012302793506024,0.970476029928846,2.7843229286311004,-0.3878813721248894,0.7078275021401964,1.1502857373228688,0.027072447496077498,8040005,0.04806322062443322,-0.20019800315098424
0,2501.0,250,9,0.7828117394489831,0.015411732502324119,0.1217836718376168,1.1085547122109732e-08,0.008884183364536025,0.04076204925855454,0.1393085048383873,0.041309157224431216,8040006,0.0816491773545796,-3.958262201746841
0,2501.0,250,17,1.0994680023857824,0.07338858482434525,0.7929847060584009,4.174544338191971,-0.004421569462015464,0.3287552662336298,1.1596135795852078,0.027565908796476232,8040007,0.05003886513797124,-0.12335505384874455
0,2501.0,250,14,-2.4338026261574917,0.15915559676826208,2.43141609844931,1.9750561438331604,-0.4071361015723887,1.3087364979816296,0.8657988110994236,0.031606713592722144,8040008,0.03713779850585137,0.6400944499777393
0,2501.0,250,15,0.5430819992150968,0.11546074849762665,0.7809259721522662,1.220107818109685,0.2141122340972875,0.14673532303414424,0.7156577374385908,0.030155813871321057,8040009,0.04078680312648442,-0.6275824992865062
0,2501.0,250,27,0.9638696679238776,0.04600296211385322,0.38716707005498996,0.7712986108256765,0.0770464065489383,0.10177620581828876,1.0261626141711346,0.030339098328799063,8040010,0.04568812885952412,-0.0698518741791188
0,2501.0,250,14,0.7478772545717278,0.08559572792564471,0.01044308076994154,1.551339111253063e-05,0.4394614102418677,-0.3461993217080052,-0.00876380742998542,0.04009586734032906,8040011,0.058880684026428286,-0.4707774643834711
0,2501.0,250,13,-1.2721674407506367,0.07808864547720296,2.0207573807899206,2.731017697857121,-0.6243689238072857,1.3112731400944742,1.22378042574583,0.029258971369348363,8040012,0.04640065638899685,-0.2880981223121117
0,2501.0,250,11,-2.3105962099881507,-0.42248857198072776,-0.45765907695453795,-0.8845156446023252,-1.8046370072912767,1.2539147342195258,-0.8284735011295363,0.042528537087417766,8040013,0.07416763829511595,-3.4394783289865507
0,2501.0,250,14,-0.3126827056713456,0.13861208950597093,0.4649590425268044,1.0293956975306404,0.484238549324342,-0.19794465452747534,-0.7119714579209427,0.04359372975774064,8040014,0.059415079673532836,-2.1232227330144133
0,2501.0,250,10,1.8755621056164395,0.1249211409530976,-0.7333325649603324,1.331586504129518e-05,0.9465039366433821,-1.0426389950193835,0.3446692687696191,0.033123276516203067,8040015,0.060710584272574177,-0.13632189906769535
0,2501.0,250,22,2.4785584434198955,0.01254449282225463,1.1939158085265622,0.984628007919522,-0.5487915581307945,0.9373042971985648,0.4164375925178607,0.028683281513149375,8040016,0.044565358207021635,0.1602547254478536
0,2501.0,250,23,2.2711075580479716,0.1543813241262944,0.3228806155900994,0.6918356368463061,0.7432266344825879,-0.4600869412709409,0.4923221411652494,0.026463625764053287,8040017,0.08712268428552923,-1.3659624629220473
0,2501.0,250,14,-1.373242665914419,0.01802716061772017,0.5888528904125493,2.6340758250597216,-0.205215244566639,0.4019695801100171,0.5370104998596351,0.03902244924398053,8040018,0.0331001425055059,2.1156221837166878
0,2501.0,250,24,-1.3111584109330634,0.05193247460498676,2.189136098821965,1.5095180468616325,-0.8365902909954684,1.5883035496234823,1.5070196327275005,0.024243929121503936,8040019,0.052500323876149765,0.07350380033120638
0,2501.0,250,19,2.384458276296461,0.13151404679376436,-0.4777462357621454,2.210032626821489e-06,0.989630288957677,-0.988585094701694,0.38437302046053706,0.0368214794662521,8040020,0.0519497344215572,0.0
0,2501.0,250,17,-2.5248832887197503,0.09939490192287732,2.0782175185163783,2.3902285881681555,-0.5216356431351962,1.2689738041121212,0.9125273975137966,0.02804767456924472,8040021,0.05199831584402125,0.4484105692036019
0,2501.0,250,7,1.5276143141084952,-0.011446869566827677,0.7819617567635071,1.690525703800356e-05,-0.4273148342184601,0.6408741222668369,0.9406211590509799,0.03178844409897655,8040022,0.05573908537375308,-1.2298942158319035
0,2501.0,250,20,0.5712694743094276,-0.4712826675036658,-0.7475368221246073,-1.1380564680213339,-2.307796001940572,1.5359330680568746,-0.5201229286493053,0.038321026039642436,8040023,0.07934965669128126,-0.6779641918966873
0,2501.0,250,15,-0.4602920395039866,0.12395233242728895,-0.3394680749379102,0.5057524065722665,0.8301726505216495,-0.8004159158197259,-0.04221260036905094,0.032012844002739065,8040024,0.06461329187718616,-0.20123072813492
0,2501.0,250,13,-1.272167440750637,0.003594579519296761,0.12831588564650748,0.5959226629162342,-0.0465764962593437,0.08878670681627003,0.32124249069936583,0.030984151660405062,8040025,0.039523686142419134,0.9281135103690946
0,2501.0,250,14,-0.31268270567134554,0.013633539492278765,-0.7966047154824984,1.551339111253063e-05,0.4751758915880668,-0.7013209663497395,0.6507600360634574,0.02810067248466005,8040026,0.08339810856328539,-0.6084909735473212
0,2501.0,250,11,-1.029123745469293,0.14861123234793028,-0.25237645179498736,0.3962836290300978,0.8415576270682854,-0.7701586828071781,1.1170071617184378,0.025316319039599255,8040027,0.05632206244332168,0.5841463160100288
0,2501.0,250,22,1.0179373653904888,0.0545350917959483,-0.013484021726245077,0.2666721345077113,0.32595745867566306,-0.2665430249177281,0.18424069790274428,0.034181079155331,8040028,0.0633393790214622,-0.9780883276196404
0,2501.0,250,23,-0.5414743867334509,0.2226374008093196,1.2057828450354615,1.148155816380274,0.6851889452166561,-0.04429280728873807,0.4414211036292897,0.03108285677271297,8040029,0.029591484216435638,1.2201967810749068
0,2501.0,250,16,-0.5928903682049141,0.16255944868406058,-0.25150964311594515,0.47521843404633596,1.0062794132817885,-0.9060513036064812,1.0734630162658132,0.02697483482316362,8040030,0.06069439046508615,-0.6639897072863145
0,2501.0,250,15,0.5430819992150969,0.04113149704907938,1.0229607442872983,3.4494298742191782,-0.3033160799188747,0.6580003516196247,1.3445969261225956,0.030790905557714725,8040031,0.0414075657468584,0.5342377911253788
0,2501.0,250,12,0.039536030753832864,-0.021503763031692567,-0.0760005713750987,4.72985831489979e-06,-0.06830406263826233,0.023959164651188282,0.13427828444828852,0.03134195769252123,8040032,0.07416763829511594,-4.095882548019242
0,2501.0,250,17,2.005555825162165,0.06562046413257591,-0.4166170649996396,2.7626589002131874e-06,0.5740492099107896,-0.6293721961758808,0.6607222370287841,0.02600725482575464,8040033,0.0500064775229952,-0.5958831683641335
0,2501.0,250,18,-1.6858798410735365,0.08134074387715981,0.9789385233722095,1.9456265718248629,-0.05121722352870532,0.44395685682226055,0.801307489798679,0.028242000259100918,8040034,0.02989376862287861,2.74612906028939
0,2501.0,250,16,-2.497268012867369,0.05406664405829285,1.080483973729088,3.876954982838636,-0.2609356766704354,0.6496296894328905,0.21752739580783131,0.03783953016366542,8040035,0.04306473204646544,0.7988017049891276
0,2501.0,250,14,1.8084372148148005,0.14678688759997394,-0.10653370135100533,1.551339111253063e-05,0.8167896618302565,-0.6944254004343661,0.4893840340670042,0.03097470527270372,8040036,0.06629744785593987,-0.2842317514469086
0,2501.0,250,7,-2.0558699516774643,0.12738098573520562,-0.7770985544056679,1.690525703800356e-05,0.8952246901479459,-1.0100335003740164,0.11720296971796527,0.039648329387932967,8040037,0.045115947661614204,0.32873512521109544
0,2501.0,250,19,0.7317926280143302,0.13902608094521485,0.5854288413640586,1.2857717977210164,0.4825968292184037,-0.1439404153478381,0.5386257601152208,0.03249557369261994,8040038,0.07892861769659283,-2.5643070821160503
0,2501.0,250,19,-0.09454019612673532,0.08035835756577532,0.1553640889701273,2.9512144367552904,0.37353126198704895,-0.23443805956432254,0.9393291179755192,0.028105972276201586,8040039,0.05413589843243943,-0.9541227868222416
0,2501.0,250,18,0.042790589484166135,0.12845221791361536,-0.38741924682426654,0.3973991425105281,0.9151691233552864,-0.8908242730252569,-0.3653642312711705,0.03912718321968225,8040040,0.08061277367534654,-3.2482968425704164
0,2501.0,250,18,0.042790589484166204,0.08150511011889189,-0.5232135987186788,7.942844380620404e-07,0.7236000946082413,-0.7936453470834677,-0.1969075181309204,0.03491384894416375,8040041,0.044306257287213366,0.6670122619398544
0,2501.0,250,16,1.3114872764575405,0.0969998736386875,0.9513534028355906,2.1167844790189223,0.03691308749335975,0.3591109497689113,0.6249983254102371,0.02957313123461588,8040042,0.0871226842855292,-0.928641064663948
0,2501.0,250,17,0.19338017960939946,0.09757544027417396,0.3909582696715136,2.91644185528972,0.3347474525790951,-0.10702856402116337,0.029719695483464814,0.03294630133436974,8040043,0.05716414043269854,-1.4866841311606342
0,2501.0,250,16,-0.5928903682049141,0.16809136400276622,1.0778530263003172,1.3034439170881813,0.3559864522250309,0.15606021774570009,0.8127752041603831,0.030752040419743488,8040044,0.039464308848296416,0.5430897340368452
0,2501.0,250,17,1.0994680023857824,0.10092019911340704,-0.14064236427931456,0.43188889716067735,0.6260680815151556,-0.5577364980518054,-0.29763196278825754,0.035043399404067886,8040045,0.0648400051820184,-4.10049429871607
0,2501.0,250,13,-0.1472630914832532,0.16650092333382624,0.2741468591177972,0.7501582559565615,0.7073953215330823,-0.4533278127029333,0.6445402723387774,0.03138359891177614,8040046,0.07287213369607462,-2.549136114499184
0,2501.0,250,20,0.5712694743094275,0.13695456799568526,0.9103620275898252,3.0918849138198365,0.3113787770460449,0.12836039851013228,1.0369237660212869,0.028973034997131383,8040047,0.05747182277497085,-1.0691792211834503
0,2501.0,250,25,1.2449739600334222,0.06667348472133196,-1.4800093470650573,-1.284416188540801,1.1775606135962131,-1.5658957694227442,0.40822235000670204,0.033177872781448375,8040048,0.05298613810079026,-0.05200011776800409
0,2501.0,250,16,0.3592984541263132,-0.03264641849508671,1.4298799107522189,1.1615507198855954,-0.9078320755419209,1.3087636041543913,0.9951839927556068,0.03208398108563285,8040049,0.03924299347929352,0.3056084095492087
0,2501.0,250,20,-1.0119084632668656,-0.0458144101501656,0.15320876848004436,0.27476384364963585,-0.341424382833748,0.3365968046790324,1.0460664466086953,0.0251943256898562,8040050,0.0514720171006607,-0.5048222119715522
0,2501.0,250,17,1.0994680023857826,0.08454504427507706,-0.8940707639990118,-0.6526785871610223,0.9230689320631869,-1.1039586962478816,0.006340426039767227,0.04332653193418837,8040051,0.045763699961134864,-0.06342516729926123
0,2501.0,250,12,-1.1583576205662869,0.051852823938340106,-1.1579342685931298,-0.6996461711338945,0.8391475743634448,-1.1319710583987042,-0.011146798934637771,0.028950479336701643,8040052,0.057293690892602674,-0.6638848224059015
0,2501.0,250,19,2.384458276296461,-0.05452784427398299,0.4902777781762168,0.15156395745462475,-0.5613262576139522,0.6513419126152079,0.29426438800739724,0.03365720948309366,8040053,0.07136071166385975,-0.2883103569880811
0,2501.0,250,9,0.7828117394489831,0.11663446943116887,-0.4197589714295549,1.1085547122109732e-08,0.7302106854994309,-0.7449680683233346,0.047002638970108125,0.03767759208878525,8040054,0.06739862676512501,-1.103732723812178
0,2501.0,250,14,-0.31268270567134554,0.11254327082835194,-0.8568138544302737,-0.4250555692987732,1.0196790471436996,-1.1598760997220756,0.21483032451016007,0.03634479266037758,8040055,0.07565746858401347,-0.3103980826141652
0,2501.0,250,19,-0.9208730202678008,0.10145619216189314,0.2739577829601074,1.5488141532538116,0.43139130690019817,-0.23169570670927775,0.8590997549124758,0.028434012547887407,8040056,0.035885477393444734,0.9098915942530262
0,2501.0,250,11,1.5338211835684228,-0.0441058557826346,0.18939702753954607,1.749454741305179e-05,-0.3070365758661417,0.319727003284124,0.8043022651830192,0.0232462106490478,8040057,0.04294597745821997,-1.0927130569387062
0,2501.0,250,17,-0.712707643166984,0.09532017942817644,0.4989901382762738,1.2811395798125949,0.2668987002192627,-0.008529479100559394,0.5845276280758602,0.02644772638942868,8040058,0.03872479163967698,0.1229817572317346
0,2501.0,250,21,4.222203761791026,0.05315000307416134,-0.41541685493489294,-0.7632128420477198,0.5234262650226282,-0.591588735928689,0.7714429538837351,0.02816103122166084,8040059,0.06257287213369607,-1.9039569422437583
0,2501.0,250,16,-2.497268012867369,0.15502119929798372,0.8023989489904257,1.3818689502875996,0.4263594641373975,-0.012628082704352195,0.7100053800532976,0.032620805803860606,8040060,0.07101524377078205,-1.0911438029386418
0,2501.0,250,17,-1.618795465943367,-0.1144517641893923,0.5970077350405495,0.21103734245066405,-0.9346624940835404,0.9913854738813284,0.10006284788643044,0.03889104806322062,8040061,0.05963639504253574,-0.35745490393259155
0,2501.0,250,22,0.2876268263757855,0.2175215055378953,0.7368411322211348,0.8604074983452774,0.8881336669830532,-0.4035662973537292,0.14555531142190178,0.03640830603520071,8040062,0.06775489052986138,0.4152937046945631
0,2501.0,250,20,-1.0119084632668658,0.09573174091148512,1.7320377353362486,2.424229551765361,-0.3502697397586754,0.9982086774435122,0.9282027188785682,0.03020145096515092,8040063,0.03482748197089433,-0.4816556409363926
0,2501.0,250,19,0.7317926280143298,0.08493554784434351,0.1106823815635598,0.9359663793706394,0.4224728745564592,-0.29202746952026754,0.5208983177919606,0.02729528535980149,8040064,0.0491158181111543,0.20480830243031345
0,2501.0,250,17,-1.618795465943367,0.1437701551873604,1.787716301376281,1.9518342595050484,-0.128938006377064,0.836174794612498,0.4768278499986932,0.029432245109470137,8040065,0.09257459947316143,-0.7428462047760714
0,2501.0,250,7,-0.26412781878448416,0.019852300359860586,1.0993807485955356,1.6514215975240036,-0.4549617901627703,0.7853980218919625,-0.29260546838366025,0.032641317960012094,8040066,0.03870319989635963,-0.5665527812263436
0,2501.0,250,13,0.9776412577841304,0.0699217608093607,-1.1058803753376496,-0.7071719099928739,0.914055006409892,-1.1737216037418745,1.0257171159083311,0.030498337435764564,8040067,0.08472600077730276,-3.1269581855674624
0,2501.0,250,23,-0.5414743867334509,0.06456396716100697,0.7441353587574827,1.1444443393170678,-0.007357169986925293,0.31716459327533586,0.12913315834622807,0.03220408515783564,8040068,0.06940665889363908,-1.650633624026583
0,2501.0,250,14,-0.3126827056713456,0.16247078361745876,1.4431956979041018,1.4565449351563167,0.11168375868101414,0.4950597199675593,1.3105604686972605,0.028911344301938938,8040069,0.03512436844150797,0.6094516365839775
0,2501.0,250,19,-0.0945401961267356,0.09365261722836822,1.5189393558202238,2.348249195237935,-0.256096340815774,0.832337201048177,0.09912441137273503,0.03912207971671633,8040070,0.07875588375005398,-2.046175215316796
0,2501.0,250,25,-0.06408293727392282,0.05636860002860297,0.8897937030772604,1.7914131477417443,-0.12792011421612615,0.4766379529671485,0.9231651890666158,0.02864684544630133,8040071,0.052791812410934065,-0.029529383337311543
0,2501.0,250,23,0.16167109946190467,0.007456143255504306,2.4713995381478284,3.3448628214041864,-1.2469657417380469,2.032315395951922,0.5567084820841182,0.034285529213628714,8040072,0.07886384246664076,-0.7486880391276801
0,2501.0,250,20,-0.22031949447871896,0.077402288832892,-0.4195837377061928,8.838931126173458e-06,0.6601442139503819,-0.7019493222899122,-0.08354116079742775,0.033372198471304584,8040073,0.05412780152869543,0.7703652135933101
0,2501.0,250,17,1.099468002385782,0.10228207160495148,-0.15155908503565654,0.5453578926274532,0.6391475391742992,-0.5726606018276545,0.06962577804567491,0.026930301852571576,8040074,0.05169063350174893,0.4547879710590979
0,2501.0,250,14,-0.3126827056713455,0.027400219018661826,1.4460920062292641,1.1536425109695114,-0.5916234490396547,1.057048342070498,0.6897647988272395,0.030706403325913626,8040075,0.048241352506801394,0.3224641051365029
0,2501.0,250,19,-1.7472058444088665,0.05046570937707963,1.2597429747089233,2.5384631115404908,-0.3660400306163584,0.8131407310628621,0.4018578375016135,0.033415921751522214,8040076,0.050503087619294375,-0.21521873675881506
0,2501.0,250,14,-0.31268270567134554,0.07128317425943408,-0.20337262205818005,0.64152131157294,0.4736193282364165,-0.4599761593116677,-0.4742560913217542,0.04237649522822473,8040077,0.05076758647493199,0.028959824744183908
0,2501.0,250,16,2.263676098788768,0.11800259615897245,-0.2456664924311171,1.2794872113393594e-06,0.762744339361746,-0.7092482864147536,0.6094417195508768,0.02592952454981216,8040078,0.08093664982510687,-0.17848484332650627
0,2501.0,250,15,-0.4602920395039865,-0.011169222073906134,0.4527541580426998,1.6000576269561868,-0.2899745394965097,0.41547719703420427,0.1910002695419698,0.04011745908364641,8040079,0.10503303536727557,-1.9212687962575423
0,2501.0,250,21,-1.8553601631833363,0.09133731551391358,2.0396016682205134,1.2806890949876089,-0.5316397796337012,1.2736352417245536,0.2971789136050331,0.03391343150379295,8040080,0.05482413525068014,-0.4546521052146851
0,2501.0,250,16,-0.5928903682049141,0.058218479874008966,1.201813479572161,1.0724330777848068,-0.3005987576726457,0.7308499822421749,-0.12242783904408468,0.03401509262857883,8040081,0.08041844798549035,-1.1595635525404495
0,2501.0,250,12,-1.1583576205662869,0.1009239110891502,-0.6612654309935747,4.72985831489979e-06,0.8324705820676422,-0.927756718993223,0.04285368637740676,0.03645226065552533,8040082,0.05871874595154813,1.2991114829663024
0,2501.0,250,15,0.5430819992150969,0.10342377332141928,-0.9136720388789324,-3.1232848154354443e-06,1.0139967321046808,-1.1805873473320059,-0.6188752405873873,0.04316729282722287,8040083,0.08679880813576889,-0.3526396261039057
0,2501.0,250,16,-0.5928903682049144,-0.07811945825325194,0.5131171014735072,0.2631504453633333,-0.6842694133656905,0.7558408415681086,0.2814777300902048,0.03188236818240705,8040084,0.16812410934058816,-3.1226592046208674
0,2501.0,250,14,2.8689971750578738,-0.024058404162644268,0.3393614838615523,1.551339111253063e-05,-0.29726002409422786,0.37438731644852336,1.1033369892792204,0.024993985157218738,8040085,0.058751133566524165,-0.8097582444847194
0,2501.0,250,17,1.0994680023857824,-0.03500557052265755,0.3556463169316661,0.9990941834932888,-0.3747271747076934,0.4451632756852524,0.5530157460724554,0.033289841393222656,8040086,0.05338558535216133,-0.1520310024827637
0,2501.0,250,13,-1.2721674407506367,0.052035133121339984,0.6609693892449879,2.638479524913073,-0.06962390897713598,0.32164126553592803,1.1539345462506403,0.029177192641533883,8040087,0.04926156237854645,0.6181627031351324
0,2501.0,250,14,0.7478772545717275,-0.10454155477868443,-0.4601899849610571,-0.4902017723313432,-0.30962605516567204,0.06063906729903015,0.2088990043188053,0.03968292524938463,8040088,0.08048322321544242,-2.0419923534502358
0,2501.0,250,15,0.5430819992150969,0.1225515309907169,-0.7295670064251271,-3.1232848154354443e-06,1.0215711780833878,-1.111763208868576,0.3169484360555225,0.028575130013140118,8040089,0.07973830807099365,-0.9363354356751534
0,2501.0,250,19,-2.5735386685499315,0.06661706870400168,0.4884724566648403,2.403403478769357,0.12377399436692668,0.1028713416062107,0.7558809810258083,0.03258194066588936,8040090,0.07120417152480893,-0.5647188728963897
0,2501.0,250,17,0.19338017960939927,0.10506029148770206,-1.1956342581722024,-0.4056630077345927,1.1905027343257475,-1.4412434415820707,-0.4712177932362255,0.03280402716858216,8040091,0.06140691799455888,1.1518318897205944
0,2501.0,250,10,0.4973207385797265,0.0775555236080709,0.5006418021147546,0.8684115887700591,0.1121865907942857,0.1087877617872368,-0.5379024086025889,0.037176355190346635,8040092,0.07771408213499158,-2.1234248200392467
0,2501.0,250,27,-2.0974715945977143,-0.4135380599286181,1.1482288024610805,-0.04920098438443815,-3.131199211714817,2.9956692551296986,0.01958408026882352,0.03904731830547999,8040093,0.032193289286176964,0.5058772176415909
0,2501.0,250,18,0.9071258047630174,0.09910257087433197,-0.3378223731057757,7.942844380620404e-07,0.7261181042467387,-0.7193320507750406,-0.03077666825186157,0.0309895495962344,8040094,0.05350433994040679,0.04657782600833825
0,2501.0,250,12,-1.1583576205662869,0.10040819584202383,1.2893865151432589,2.861537839640546,-0.1510019991019266,0.6366021828676308,0.5630144259210861,0.0358466122554735,8040095,0.052872781448374144,-0.2873860627752553
