start,end,N,SS,bsfs,FayH,FerL,ZngE,TajD,FulD,btree,Colless,path,iColless,ibtree
0,2501.0,250,12,1.842890663121928,0.15087015138659896,0.036882758021699394,0.5364215635366403,1.4128513451331368,0.0395360307538327,0.15897361975655094,0.0290063479725353,8090000,0.07734162456276719,-2.3181730541086383
0,2501.0,250,13,3.3473258617763,0.007965588214761659,-0.5125834933432567,0.8492023751351528,1.0944867440871489,2.102545607051514,0.5181815132332811,0.02901930301852572,8090001,0.022477004793367016,1.4016508437951345
0,2501.0,250,17,2.7284714564182546,0.0049245309294246075,-0.629515009907814,1.0272033229433666,1.2786186678111922,0.19338017960939946,0.1491166610064114,0.03500291488534785,8090002,0.04032258064516129,-0.6764844278059106
0,2501.0,250,17,4.547639117114321,0.07070841976098584,-0.7105926994428948,1.4450782286671409,2.139613156050045,-0.712707643166984,0.3244069371613102,0.02876020209871745,8090003,0.02882497732866952,0.4397333903353636
0,2501.0,250,9,3.9747209468854474,0.0017758374899796735,-1.1587025392465105,1.8474708226205028,2.3605177958317385,-0.7089587510095278,0.5248661622945564,0.029028556622804583,8090004,0.039512890270760465,-1.080994186544706
0,2501.0,250,17,1.6391289866682854,0.1339973581880377,-0.2603902928393613,1.0033247569020078,1.939269496729657,-2.5248832887197503,1.1012815519825492,0.022707766550071257,8090005,0.039016280174461286,-0.2514705353406115
0,2501.0,250,16,3.5100806353706595,0.10552389409832827,-0.4663885579786481,1.1994285946034315,2.0249941006577403,-1.5450791905361416,0.3620544241303921,0.03152610441767068,8090006,0.055836248218681175,-1.0757305723859878
0,2501.0,250,20,5.2334182349465275,0.011017955349053673,-1.497147381823696,2.4453199051235885,3.0099993126096813,1.362858443097575,0.0437220634556819,0.032120417152480894,8090007,0.0383793237465993,-0.3526169847690763
0,2501.0,250,16,1.5276411883358139,0.06637138651771979,-0.8342503297678919,1.618025488312821,2.3308570354583056,-0.5928903682049141,0.3154450658118389,0.03234227231506672,8090008,0.032398410847691836,0.3163850546167695
0,2501.0,250,18,1.5676139260738575,0.20129728167124855,-0.04972930874232049,0.9755827457979313,2.2731225674800197,-0.821544625794685,0.9704228107637909,0.02493846353154553,8090009,0.04113227101956212,-0.5247338920001916
0,2501.0,250,20,2.960370702111085,0.10050772490379463,-0.013645247307182331,0.4815715178345954,1.1352877413235558,-1.0119084632668656,-0.14856254867235116,0.0409217515222179,8090010,0.04488923435678197,-1.5589805580344085
0,2501.0,250,9,3.4687295755826826,0.046531170421968936,-0.9073954274554658,1.6075173136583691,2.257903157435862,-0.7089587510095275,-0.03761015523387645,0.03264671589584143,8090011,0.044565358207021635,-0.9727702383889906
0,2501.0,250,21,4.2955506756315724,0.0020435562238085353,-1.0309905996676385,1.6593686357426392,2.006358125787521,-0.3359691819397461,0.11100816260358076,0.029059787537245762,8090012,0.0325171654359373,0.05092935337010007
0,2501.0,250,11,1.749454741305179e-05,0.07445109532575107,0.4442556588271516,-0.4218869410110856,-0.17172088366671598,0.2523487190495646,0.1919151759977886,0.030361075638961375,8090013,0.042460163233579484,-0.6200920743688542
0,2501.0,250,7,3.792784767520621,0.02115182419957293,-1.549371868725011,2.5252434289175083,3.3570621850591427,-2.0558699516774643,0.2499639279825059,0.03176415338774452,8090014,0.03458997279440342,0.04930894759312583
0,2501.0,250,20,1.3594059811007655,0.17538372104577385,0.17904116427503378,0.5158382682168197,1.5896916001295898,-1.0119084632668656,0.5194923032624362,0.030911665093553944,8090015,0.03319730535043399,0.3905632489182708
0,2501.0,250,16,1.9511530256037035,0.12252554579061853,-0.31875549562156585,1.0369880089848629,1.915840374775722,-1.5450791905361416,0.6159672683294469,0.02830137755322365,8090016,0.0354482445912683,-0.12491970869102305
0,2501.0,250,14,1.551339111253063e-05,0.08805881855657396,0.6728594372476571,-0.7082165322651127,-0.4241735390822801,0.7478772545717279,0.1477423788880183,0.032263462451958366,8090017,0.08022412229563415,-2.7660013490074475
0,2501.0,250,6,3.2260919783440944,0.04229627604091272,-1.0087316878321444,1.7251009415490752,2.4207932269928607,0.032958223794150206,-0.09611502774021112,0.03701904391760591,8090018,0.04080839486980178,-0.3738254640864408
0,2501.0,250,11,0.7899387261037383,0.17195635741099338,0.4832629641948726,-0.11049103069928487,0.6885228327559992,1.533821183568422,0.39779114757591294,0.029475220983188336,8090019,0.028587468152178608,0.5785443138135721
0,2501.0,250,15,4.0484141614834135,0.03125150815573511,-0.5122952087760949,0.9496836051074944,1.3302107993244583,-0.4602920395039866,0.09205713579921276,0.02956989247311828,8090020,0.034967828302457135,0.053594922285963
0,2501.0,250,11,2.755410221616323,0.030447930709083037,-0.14563200766823778,0.34840820554968466,0.5841111325143983,1.5338211835684223,-0.3402788207224388,0.03683859863416801,8090021,0.03523772509392408,-0.10437652445747213
0,2501.0,250,12,2.26559199879794,0.09718888248117456,-0.30170848897848984,0.8639351267341099,1.5573683141518373,-2.3562512718864066,-0.2809022212912764,0.03897525586215831,8090022,0.057066977587770434,-1.519370407797798
0,2501.0,250,9,1.8164301662275848,0.039660370609547385,-0.4519915982366106,0.8594269621881874,1.2741733801937432,-2.2007292414680384,-0.2329273797662473,0.038098631083473666,8090023,0.031286436066848035,0.3780560679506105
0,2501.0,250,18,3.8155689708382865,0.038081603631299706,-1.3806404714176463,2.3761025608413653,3.0916098328656862,-1.6858798410735365,0.10034387144679616,0.03407177095478689,8090024,0.05528565876408861,-1.5438749292489675
0,2501.0,250,12,4.192366713710664,0.03685019856739179,-0.6422738032661335,1.1683300854705814,1.640229841261628,0.0395360307538324,0.8581026533021969,0.026465308237558532,8090025,0.046589584143023714,-0.7009766526109941
0,2501.0,250,19,1.5268818327997418,-0.10733559793372698,-1.8012353253662567,2.3954783284238186,2.31237816007018,-2.5735386685499315,0.6449078943181248,0.02886343762145356,8090026,0.046845446301334366,-0.9650807030171936
0,2501.0,250,16,1.5644039423255454,0.16637496260409024,-0.3314808645461108,1.2462864558395572,2.4033916442212733,0.3592984541263133,-0.3674677001433563,0.039201969166990536,8090027,0.03133501748931209,0.11319435297861866
0,2501.0,250,21,4.683006166930002,0.056675795357298775,-0.3845316014640572,0.8777509689165186,1.3707279260518497,-1.095664672561541,-0.20612174479775247,0.036104993450504524,8090028,0.039480502655784434,-0.4131088272669095
0,2501.0,250,14,4.636031789101913,-0.01166306698753532,-2.0723994606129543,3.2567338690746377,3.963563202459907,-1.373242665914419,-0.441789283600043,0.03630651638813318,8090029,0.035691151703588546,-0.23345727868503074
0,2501.0,250,18,3.003908894465697,0.07542355917480517,-0.24116957563285155,0.7212026161267768,1.2836566058542926,0.042790589484166086,-0.5922602765890331,0.041201094701386186,8090030,0.039237595543464183,-0.2451262754934589
0,2501.0,250,11,3.007965722904637,0.051242891817310066,-0.1985616670109216,0.5123007899243164,0.8900176517553663,1.533821183568422,-0.2047739321849575,0.04061406917994559,8090031,0.07368182407047545,-1.3778948219378249
0,2501.0,250,14,1.6309702522380438,0.047025060045633435,-0.6681890707924985,1.2604675365740154,1.7978401337662675,-0.31268270567134554,-0.4412289259754783,0.044905428164269984,8090032,0.04814958759770264,-0.7578413662915637
0,2501.0,250,11,1.749454741305179e-05,0.036900358970648126,0.12476234933958175,-0.05722594077752927,0.10565357395460248,1.5338211835684223,0.25920762855215074,0.030399015416504725,8090033,0.0835924342531416,-2.4548984268654217
0,2501.0,250,18,1.7731186757921,0.15968180384270927,0.14910761146129642,0.4725388938639632,1.4371958638551527,-0.8215446257946851,0.208137954121818,0.02920206170303333,8090034,0.037537245757222434,-0.4354376469507947
0,2501.0,250,20,3.0329135332867647,0.06411620208980713,-0.8031889248952827,1.578107530065766,2.257016996178817,-0.2203194944787186,-0.6057503293812162,0.047619047619047616,8090035,0.061147817074750616,-1.8766433575528645
0,2501.0,250,5,0.9541433042441524,0.047935812786088265,-0.10754075800992158,0.30211274727373266,0.5734361814053831,-1.8543449981889188,-0.07659372893994901,0.030023319082782742,8090036,0.0980373105324524,-3.0559813391414026
0,2501.0,250,13,4.59286174724994,0.06107909519189069,-1.2588302274751235,2.2536064324130893,3.105327810257067,-1.2721674407506367,-0.1481249099735787,0.03738970217788718,8090037,0.02888975255862158,0.2885495855290968
0,2501.0,250,8,9.120471661981978e-07,0.07511527076913242,0.18821282147542684,-0.043388144104125684,0.2720932749053063,2.7476664446803643,-0.12911847606416565,0.036938074880165817,8090038,0.04158569762922658,-0.3991002176890682
0,2501.0,250,20,1.8904055479017827,0.17053397668292675,0.03994100589673828,0.7161669627590525,1.8045460132483773,0.5712694743094276,0.7694531125955862,0.028681546462347086,8090039,0.047512631169840655,-0.8166890713202944
0,2501.0,250,16,1.7885557608246463,0.062184758781760184,-1.3131655978912635,2.3646274106750886,3.2227176213995836,-0.5928903682049143,0.7140795741596432,0.028052301371384158,8090040,0.04284881461329188,-0.6882928340385303
0,2501.0,250,8,4.356739347867738,0.009895568366077096,-1.7604353532331771,2.8283694324570736,3.673020064745582,-2.133690217292945,0.3450391107442795,0.030541520922399274,8090041,0.02960228008809431,0.12475969962307153
0,2501.0,250,19,3.9908146501414334,0.10594592020583896,-0.2573998040044744,0.8899266110041214,1.6557986556900133,-2.573538668549931,-0.1636345177887369,0.03971126441248866,8090042,0.04777173208964892,-0.7831069378335661
0,2501.0,250,13,3.7151934961805533,0.05979942488302097,-0.2599202960764961,0.6563696936954361,1.115629524627596,-0.14726309148325295,0.7186614179238182,0.02670898648356869,8090043,0.0443386449021894,-0.5903861085034169
0,2501.0,250,15,4.2825442959521,0.02163184519308125,-0.5439567215764612,0.9595156248879844,1.2922679481253465,1.54645603793418,-0.3800856852325352,0.033901735976162715,8090044,0.038606037051431535,-0.5819706920052704
0,2501.0,250,9,3.742572986878113,0.035389904264596116,-0.7576629122673056,1.329924038584528,1.8539149336904877,-2.2007292414680384,-0.9591910251513752,0.043982381137453036,8090045,0.03316491773545796,-0.4836284323121274
0,2501.0,250,12,4.6168717873620855,0.028114294835766718,-1.2541959551753636,2.108486666884494,2.771041448107821,-1.1583576205662869,0.14128661407647358,0.03481205929709622,8090046,0.02830677548905299,0.6654367609970148
0,2501.0,250,8,0.8005929918089063,0.2032065746070214,0.5234991600790998,-0.14013175040671927,0.7068803523632129,-0.5065713299685084,0.3322842103849861,0.028242000259100918,8090047,0.07089648918253659,-2.5892726519604974
0,2501.0,250,12,2.743482114530618,0.05043070007505228,-0.8312036548360591,1.5228153538725482,2.1497146976849453,0.0395360307538328,0.12152885288836865,0.03155849203264672,8090048,0.0454074361963985,-0.7217866291170172
0,2501.0,250,9,1.6878368135368746,0.08310496634655155,-0.0437270990643368,0.3654050319720298,0.8420991321139532,0.7828117394489831,0.20776748069275816,0.031658893639072413,8090049,0.03481668609923565,0.05611894679939524
0,2501.0,250,13,2.380327300170665,0.06333649113000904,-0.7645709740723325,1.4749990016942336,2.1498909788600367,-1.2721674407506367,-0.11190665945472594,0.03640367923306128,8090050,0.05646780671071381,-1.5446526388326007
0,2501.0,250,23,3.439473996616824,0.05987291025749032,-0.6732210535048064,1.3613748615715495,1.9657673366370032,0.16167109946190475,0.8100010646481012,0.02640310345323948,8090051,0.04488923435678197,-0.5692964837176266
0,2501.0,250,12,0.9963701486419608,-0.02478558733158754,-1.0828198195830987,1.6268490739470387,1.9091353173025485,-1.1583576205662869,0.029050300611722844,0.034108785371902366,8090052,0.034589972794403415,0.1684339698895935
0,2501.0,250,18,0.9351094326172268,0.16541407652311532,0.5030739550184764,-0.06766160622421834,0.8121252980491557,1.7714610200418692,-0.041237894692460884,0.03597184436671416,8090053,0.07876667962171266,-2.2330759586365736
0,2501.0,250,20,8.838931126173458e-06,0.01852307305125433,-0.08824416658909838,0.2258888419056929,0.3746247865449316,0.5712694743094276,-0.9114815752114712,0.05011173727166732,8090054,0.03575592693354061,0.10828818661431126
