start,end,N,SS,ZngE,TajD,FulD,FayH,bsfs,FerL,btree,Colless,path,iColless,ibtree
0,100001.0,50,473,0.8033207817013792,0.6942281121557193,-0.7874318629374347,-0.01151470725953134,0.7920958994852214,-0.5067553801896505,0.8378373497253582,0.11317293414827855,3000044,0.13702434098639454,-0.3534535675494841
0,100001.0,50,492,0.5081356825068813,-0.17345549822190354,-0.25167293228373583,-0.0927156066949372,-0.6695147452075422,-0.6818058097358144,-0.5203765405980739,0.1390005497148354,3000045,0.1460020516142965,-0.553681875622195
0,100001.0,50,500,0.2477017638841932,0.6187764818138426,-0.5079484853219194,0.052921925766609576,0.9498794685736054,0.0826028207733877,0.3827518938230095,0.11698831706595693,3000046,0.11792181661396947,-0.11074396152058473
0,100001.0,50,424,-0.18538742647723871,-0.12258656121867402,0.7602083418798969,0.007940723727283897,-0.1963034112432866,0.13924661685451262,0.05151478825242908,0.11350078492935625,3000047,0.12576452599388374,-0.28831350142952217
0,100001.0,50,449,-0.2986350848718563,0.027360055850827646,0.6667546697915133,0.04414637753582512,0.3879517545180165,0.3567546085803328,0.1615657644209012,0.11742567397329305,3000048,0.13506235827664398,-0.18267855030706145
0,100001.0,50,350,0.6154832011720653,0.08720373794880308,-0.1602547932350361,-0.07131038091122838,-0.1667186657909745,-0.651132366165139,0.4848293035533993,0.11440704330512698,3000049,0.13895452918009316,-0.5046557415415382
0,100001.0,50,446,0.14274514426374987,-0.02520866039518016,0.32793574994409497,-0.022797243783606404,-0.2163627329697268,-0.17767852911618334,0.3692491428286193,0.12561274509803916,3000050,0.13088197062264395,-0.07007068570867718
0,100001.0,50,393,-0.22227652691247493,-0.23397328026972464,0.17522161395569882,-0.002603872937366432,-0.3363464559814294,0.11582784770554375,-0.40336943502525135,0.13818850120693446,3000051,0.1605543207381963,-0.8928630625304722
0,100001.0,50,553,0.6816377715911751,0.6471040446139237,-1.150973899741164,-0.00154458247156586,0.615980465421841,-0.3951321942100764,0.8427926027001015,0.10701174743024948,3000052,0.1229771411670258,0.05498351456349653
0,100001.0,50,385,-0.8818234359288806,-0.3864444432726344,1.6698419340930934,0.06540725809169216,-0.3332367097380822,0.7786371521375228,0.3292034296487571,0.13077416595380667,3000053,0.13279340862558614,-0.108644620720209
0,100001.0,50,382,-0.00758106949686065,-0.15760027241013502,-0.30627214460148816,-0.02099835595889682,-0.2900951836041873,-0.0841291079092999,0.4250934011285074,0.10016298185941043,3000054,0.13263068385248836,-0.3102518497527393
0,100001.0,50,422,0.4906514800662561,0.6152439888828651,-0.09807798331254207,0.019589893983101958,1.165478727451443,-0.1972010137965588,0.7301984856966922,0.11982109227871945,3000055,0.11590056583381016,0.5589853673758833
0,100001.0,50,511,0.4184568366152937,0.6336633532607078,-0.5680097607858635,0.03198607678314621,0.9769878428231497,-0.10326150195911224,0.6838359485122883,0.11422193877551012,3000056,0.1355860140666436,-0.2964111748016564
0,100001.0,50,415,-0.03361500325274963,0.2267323145410477,-0.15126051421412529,0.03621207406613621,0.5544332585782191,0.1719235872958937,0.16878230373568653,0.14013073979591836,3000057,0.13326044703595724,-0.03691070049589682
0,100001.0,50,390,-0.275391198028838,-0.125575020488892,0.3916712721263344,0.01973574493477791,0.06396390183525091,0.24026959477547855,0.5454221461395535,0.11282984531392168,3000058,0.1263975155279503,-0.04936949921657799
0,100001.0,50,500,-0.601985900310223,-0.27916152127613514,0.41124162890138455,0.04221193798227338,-0.0898506869263728,0.5217829810243311,0.32076121298290183,0.11430053672845288,3000059,0.119892327792044,-0.06695848175718068
0,100001.0,50,404,-0.3335724475663518,0.02683273109928385,0.2641330736991696,0.04887727011550757,0.4928902152832503,0.3963656334297731,0.4492773783085832,0.111410703521915,3000060,0.10775253497625473,0.8198867981246183
0,100001.0,50,471,0.2938287218212132,0.5425357336750214,-0.8082366661500741,0.036060241449265264,0.7207043107238341,-0.015159169614266419,0.7981605111795109,0.1104394959954424,3000061,0.12256235827664402,0.3059840566647321
0,100001.0,50,447,-0.29171225166919257,-0.7107200753666861,1.2811006549216373,-0.05981544962243428,-2.3627142369534764,-0.08623387097462758,-0.9468297564590852,0.14400736139866574,3000062,0.1636616511011185,-0.8110344613691068
0,100001.0,50,415,-0.2352131280819173,-1.0564331679522367,1.0621037491888,-0.1157402987511585,-3.761511262582929,-0.3540500429591181,-1.5467096482071718,0.21318800247371672,3000063,0.19365572315882876,-1.5989195404200724
0,100001.0,50,401,-0.5517952731176317,-0.3260388420190733,0.43841861309698543,0.029114819007204907,-0.28701884622333,0.4375114676493256,0.13051009521518733,0.12646837085349602,3000064,0.12821685277884742,-0.08902653075031935
0,100001.0,50,437,-0.043816846424037104,-0.21984819816690312,0.029552790006109907,-0.02477411718917251,-0.4061938534285109,-0.07959523872083046,0.23478818306441654,0.12170378904249875,3000065,0.14243197278911554,-0.338131129032386
0,100001.0,50,435,-0.370954701193588,-0.3917296583590663,0.4875545236409711,-0.004572401361475056,-0.4283337932428243,0.1922693521096044,0.04131822776117653,0.12173894557823114,3000066,0.1255399970207061,-0.11723224251357815
0,100001.0,50,485,-0.4136245640064896,-0.05838498318311894,0.5257899754899306,0.04764019551276586,0.4878811154631651,0.4372726477660153,0.18997981868260647,0.12960951707415633,3000067,0.14168449637919686,-0.5729467793069303
0,100001.0,50,404,-0.4084912236869597,-0.3522912937504386,0.7772715020925661,0.006052188056033428,-0.5858763626640195,0.2585350465516082,-0.5433821394639077,0.13395231188922266,3000068,0.13626314162028452,-0.6231880077462225
0,100001.0,50,454,0.01278841830323605,0.09294135849278724,-0.8129237018004315,0.011245897482184,0.2407452119680749,0.040208977272243866,0.5600480346662541,0.11066195709052844,3000069,0.12383984601592575,0.07235867244793227
0,100001.0,50,408,-0.496010989815744,-0.20815281687192508,0.5196563528677163,0.038017750646246296,-0.004147824458800359,0.4432573833669168,0.05859145620081509,0.11343354546119525,3000070,0.1431723551489561,-0.304937500429172
0,100001.0,50,417,-0.21746940319154007,0.07898658645896289,-0.02425935400497891,0.040435663971533066,0.3560048638663945,0.2946214801329292,0.18373931912085475,0.1146797516820936,3000071,0.11550910686855388,-0.18799190703420052
0,100001.0,50,503,0.2956240890371251,0.017589866882208382,0.1828202243263944,-0.037395425187866566,-0.14446831716374464,-0.32673876805087576,-0.2562201971850414,0.1424104995533567,3000072,0.15383613122668424,-0.4647694248669466
0,100001.0,50,511,0.1518633184036574,0.2619007670239947,0.4185408423845158,0.016062415339770382,0.4135868967435017,-0.01862980837348462,0.4777043314211882,0.11693973363993478,3000073,0.10973464728357098,0.35242555250524754
0,100001.0,50,425,1.1701374812518877,0.3791419184831024,-0.01607138279310536,-0.1052190259687934,-0.13628797316474972,-1.1114104586348887,-0.18252143165104348,0.16709929585869432,3000074,0.17066326530612244,-0.7683073985220427
0,100001.0,50,475,-0.15749927600731187,-0.2954881878144215,1.0117988727182778,-0.01998228039207148,-0.8236804287324471,0.0053540446340435855,-0.5495775811814575,0.13529909170372054,3000075,0.1448188924692685,-0.7216427970762109
0,100001.0,50,454,0.406674419380283,-0.06271215138200263,0.4599873619222815,-0.06365981253307729,-0.6505912269931008,-0.5008185389716097,-0.27794424507079424,0.14358664518438968,3000076,0.17282960803368966,-1.5078529825538165
0,100001.0,50,405,-0.009845947866390124,-0.1113739886983934,0.5112981759908737,-0.014225840591455041,-0.2105455737465474,-0.05436750147760346,0.1637908242848127,0.12986128186214238,3000077,0.14675043571147467,-0.4247045446974808
0,100001.0,50,392,-0.2786109427403448,-0.6363731762318753,0.6372698095030739,-0.05120244872014761,-1.4276455735535252,-0.056841706392268834,-0.2901086055282443,0.12065831623654755,3000078,0.13223186470850026,-0.5556376118366301
0,100001.0,50,470,-0.7019122119507188,-0.5218639243855175,0.8368122594353876,0.02189057117945769,-0.7574763374489492,0.4927770904072892,-0.0806054517887293,0.1321811691709651,3000079,0.14072057394386325,-0.6528941757871946
0,100001.0,50,374,-0.0759535733177751,0.19857177383628535,-0.7568614274401019,0.038046667029710365,0.5435677606242569,0.20354435664674891,0.293029615106334,0.11569439096393275,3000080,0.11531852324263038,0.34712903504368026
0,100001.0,50,409,0.06612670263456327,0.07343303840007719,0.8000058232173175,0.0013128729429255687,-0.039293112596050415,-0.03218312559183336,0.8818412422940995,0.10326530612244897,3000081,0.11376693534556677,0.5182445409224667
0,100001.0,50,346,0.14097910626227467,0.049748196588896884,-0.25234080803422176,-0.012173974916743224,0.09090188269886053,-0.13163985972979958,0.02562109000063865,0.12484192394906687,3000082,0.14050235478806905,-0.6951247071986691
0,100001.0,50,472,0.5100046215120995,0.6583758638655796,-0.27969966487119546,0.02305679394701499,0.7397248873270661,-0.19338396622836815,0.21957467640983536,0.11008137432188067,3000083,0.13231140670553934,-0.4417452863381429
0,100001.0,50,445,-0.05717677674189255,0.15673732314684358,0.16959329934886938,0.029602162609690667,0.75761964567413,0.15761004744363954,0.7776835512021353,0.1005815906609557,3000084,0.1191907456051727,-0.06380225353419272
0,100001.0,50,524,0.4796109651773164,0.0964587952610028,-0.3810575557290154,-0.05115944862933074,-0.16389466199442948,-0.4899590328686233,0.3747751247136242,0.13127984112899818,3000085,0.13928718038939716,-0.3494923110588253
0,100001.0,50,461,-0.13340042739421165,-0.04210742595889908,0.17800660492525425,0.012129714888134243,0.14944507064720505,0.12732132347203895,-0.3297475216302732,0.1388703022192484,3000086,0.13887996143339226,-0.5993276427869706
0,100001.0,50,439,-0.2669590591063704,-0.16938935780857148,1.0268422065471492,0.012415177578091309,-0.3001262620323002,0.20466988492463367,0.2326891449743999,0.12844484384662955,3000087,0.13645797301971635,-0.2617490649538643
0,100001.0,50,444,-0.5092687112580204,0.06254383528622996,0.8114129140119221,0.07751486665229887,1.4539874743335863,0.617756327294245,0.6286994507700499,0.114258397659582,3000088,0.13566855313553988,-0.26297168158015644
0,100001.0,50,446,-0.14106638524840245,-0.23215421371256634,0.8594693425297018,-0.01335580804858243,-0.4886576346671246,0.024052225072130427,0.11861347999796605,0.11595293855247008,3000089,0.13974788388637893,-0.6945753676400822
0,100001.0,50,491,0.5919564926165379,0.4275499815467584,0.3583672216079102,-0.02017632576756582,0.5106923588135771,-0.4228532213439956,0.40814647317932656,0.12327977167878636,3000090,0.11814725890356145,0.5953824937452875
0,100001.0,50,460,-0.58376610650357,-0.08077091034828063,0.5077054776157847,0.06752661181514542,0.4414131272643652,0.6181907666452614,0.42560530799914703,0.11303387334315156,3000091,0.1190816326530612,0.3086426068917233
0,100001.0,50,555,0.8674443403326759,0.5737115957682486,-0.5172924268339159,-0.036784201675631394,0.3834306884301927,-0.6502999464918247,0.53351890273846,0.13173602774443113,3000092,0.11299153807864605,0.1812121768848793
0,100001.0,50,418,-0.26990787465057203,-0.17667097296849565,0.4285470290719925,0.011819685251083874,-0.08168844044909107,0.2038160876156264,0.056423790504049484,0.1137696457893502,3000093,0.14166521309378452,-0.2894638239171045
0,100001.0,50,450,0.1424941201333882,0.5938825161824207,-0.42863549256005695,0.06365598323615118,1.432601989918541,0.1875803642011517,1.0897121379589272,0.09276629906621033,3000094,0.10721616232699972,0.4846249579104646
0,100001.0,50,446,0.151154374767814,-0.26955139861948235,-0.6022480370807186,-0.05804173724514339,-0.6009323259139863,-0.33130659376074284,0.4127060871807841,0.1165743440233236,3000095,0.12926716141001848,-0.4798754395350839
0,100001.0,50,380,-0.5483389752682556,-0.324041150228672,-0.17370169451293174,0.028983786896801225,-0.3391366728757428,0.43491599565073946,0.5658724249720591,0.10123745630849024,3000096,0.12296499796499802,-0.1924843189848064
0,100001.0,50,447,0.7340524616994215,0.4170069297850773,-0.6414226484839051,-0.04092198668915464,0.15190064858640498,-0.591449773480648,0.3273472512939303,0.12070274538386787,3000097,0.1385440774247844,-0.36022668784938394
0,100001.0,50,516,0.5082670042409422,0.3198193144519781,-0.9680414546590236,-0.02388284115246392,0.21887526714834726,-0.3908459737014458,0.4694833242134691,0.11529586709055485,3000098,0.14075032998273934,-0.37619096187293016
0,100001.0,50,486,-0.7211567978891315,-0.006134234036979431,0.3959307301604769,0.09640418075110596,0.9239471629767352,0.8188106608085324,0.7445341457222386,0.09419043860638182,3000099,0.11272321428571433,0.166359052927079
0,100001.0,50,472,0.1905627635881029,0.1850317083935804,0.0029072513033299874,0.00010730744933454597,0.13629393476071527,-0.10821434889920606,0.7602308610626792,0.10567031690725062,3000100,0.12056660270945985,0.09611911420827517
0,100001.0,50,407,-0.869939444556916,-0.52928008804833,0.9656231833407636,0.04374539958894764,-0.6047145645042871,0.6807028811873034,-0.3811763738454714,0.13089197427604926,3000101,0.12396991316851945,0.3672938884526447
0,100001.0,50,454,0.017608701533199937,-0.1332917726860627,-0.09487130687992686,-0.020981929098704413,-0.19984076473917214,-0.09866867998087474,0.2494469182880665,0.11149173955296393,3000102,0.1458621584226911,-0.5698642499133957
0,100001.0,50,495,-0.8151156197749547,-0.11607599067999196,-0.4498207525576071,0.09370835951046654,0.7143943516456857,0.8610714158056393,0.3904785588405904,0.10637710581614848,3000103,0.12316717227431515,-0.07026034600495168
0,100001.0,50,436,0.8789652234222612,0.33143858671777543,-0.8122863657021699,-0.07247926091759989,0.0019510379752037,-0.8072728989089567,0.5028515709367499,0.09948509790656596,3000104,0.11824015320413885,-0.01548540602137772
0,100001.0,50,455,0.10971994841518504,0.32838619438552474,-0.5252788217903014,0.031021447188954925,0.6805585443314974,0.06846517289437817,0.8274410200983805,0.1037877107364686,3000105,0.11482312925170067,0.5350887420255586
0,100001.0,50,439,-0.2249649494275366,-0.1658355401170354,1.1955796744592384,0.007238340830845052,-0.11984708105774397,0.15886352359317515,0.08514326491266044,0.11829816672431688,3000106,0.10646514244795664,0.3218635836102722
0,100001.0,50,424,0.32797296387137104,0.3581938778347831,-0.8118316191392512,0.00568673695213712,0.1760096007903863,-0.16307078030296562,0.5030937235396234,0.1166436200648484,3000107,0.12856488749345898,-0.25708718206960873
0,100001.0,50,485,0.6361743527467221,0.4494185930478785,-0.3605521876116361,-0.02309954240996012,0.4523217965114085,-0.4604196223706243,0.38934805007824397,0.11809794011062368,3000108,0.12907623366807044,-0.001535622426259876
0,100001.0,50,514,0.04577449243208804,0.4951454423134697,-0.06468793445346513,0.06288900280499789,1.1444890304145108,0.2399925645113213,0.7776474996967179,0.10123398196487897,3000109,0.1094271041750033,0.5269075889283749
0,100001.0,50,457,0.32832806616029786,0.06483737559263038,-0.2455756550047292,-0.0352745410415907,0.06845458630838866,-0.33625211155041096,0.17063906452122582,0.11956177819965187,3000110,0.1450562983814216,-0.3904116553931499
0,100001.0,50,485,0.5019652718096179,0.3064561554807573,0.06733713250636125,-0.02494444257229872,0.12678596789733476,-0.39169127668906456,-0.15483405238588202,0.12850322420634927,3000111,0.12716699583059027,-0.19825400935362186
0,100001.0,50,435,0.40901481569007575,-0.0061323520374359074,0.18105053646029548,-0.056118657796440034,-0.5241163694604217,-0.4701701009084988,0.3232475660582527,0.1020738392444357,3000112,0.1271158069527023,-0.6863926320716699
0,100001.0,50,544,-0.2262029822571962,-0.17936656531116796,0.029711503866453583,0.0054490097393267035,-0.2711291339809316,0.1520301209031177,-0.019568757988177785,0.12305511948369095,3000113,0.12426339962736688,-0.05179401158960417
0,100001.0,50,463,-0.3549017472391988,-0.7001514841370988,0.6751383643250894,-0.049811421815992366,-1.6845020297574032,-0.008070979912276184,-0.5007271085986513,0.12674591113040956,3000114,0.16133333333333336,-1.2727682336969854
0,100001.0,50,411,-0.22488470846291084,-0.013209739457419472,-0.5530773530623142,0.02856993558206295,0.2739735729582756,0.24877168269094674,0.31556991426879305,0.11810329394915862,3000115,0.14791836734693878,-0.8823380109645955
0,100001.0,50,479,0.8689519761499779,0.3554056962234156,0.3569971187452888,-0.06762983631728542,-0.1623494047549645,-0.7813849316707459,-0.528528367907942,0.13096092708440155,3000116,0.14313635902122046,-0.8257403018919369
0,100001.0,50,521,-0.037947058225880535,0.10660286283471147,0.005742867772095826,0.01997904565127091,0.11758710947870855,0.1061836720228652,0.014071603933918436,0.11712100299056825,3000117,0.13596522525093954,-0.5635717639966485
0,100001.0,50,413,0.26233854138005364,-0.17582984306674426,-0.4946377609403482,-0.060035517097729724,-0.5101902878322944,-0.4028612994050077,0.15700210022802252,0.12767730854718107,3000118,0.13536706349206348,-0.1598204126161393
0,100001.0,50,442,0.11118517906336753,-0.002311463819159185,-0.7454650243637235,-0.015340945618503282,0.1136137997367314,-0.1281852092319037,0.7848474648193238,0.09673319877401504,3000119,0.11505574452003026,0.20751976366421626
0,100001.0,50,527,0.33502628213680885,0.5347322955096735,-0.453940864942996,0.0294380655802794,1.348550865027304,-0.06641328142463412,0.9107654054670788,0.11131336956893303,3000120,0.11994596225587008,0.5735012089759272
0,100001.0,50,547,0.38894024508865016,0.3176412853758808,-0.31391620526768593,-0.00807927107888962,0.3977841923036751,-0.25594371273664784,0.21291631020262305,0.12655690295441846,3000121,0.132982784950715,-0.005769636172981389
0,100001.0,50,448,0.13947947617999226,0.21296302092745634,0.27870481169657185,0.010891662761269098,0.3932394875269954,-0.033549145387920955,0.4166269432676136,0.12353527798553975,3000122,0.12961613216715254,-0.3662028011546512
0,100001.0,50,461,0.3739792897000492,0.4495540526588274,-0.5934946478160547,0.012261559615179196,0.4196738952856674,-0.16146685512863945,0.286710274268252,0.12058087483698145,3000123,0.12435580292723147,-0.028221264216823624
0,100001.0,50,418,0.0766646286353236,0.08058427985831082,-0.2801052864504685,0.0008886981391792407,0.034911392017527056,-0.039979582917304066,0.4052727563979155,0.1099863225713566,3000124,0.118006904254239,-0.2692113258436743
0,100001.0,50,396,-0.0037506439029604726,0.36408595923219017,-0.9726807615022124,0.05137542805784453,0.7845345818560311,0.21868662554475046,0.8273592467876648,0.09943794591007137,3000125,0.1093800615484289,0.521691633548727
0,100001.0,50,415,-0.259284545971967,-0.03604189088258733,0.06286259109227257,0.03002754006832418,0.27634463032016565,0.2745576116033063,0.17648733384622947,0.1272192943111312,3000126,0.13131794773984354,-0.2086809645738809
