start,end,N,SS,FayH,TajD,FerL,ZngE,bsfs,FulD,Colless,btree,path,iColless,ibtree
0,2501.0,250,11,0.10606285924912172,1.0508347263388411,-0.015140831950243662,0.4303544977370004,3.4595304256357093,0.2523487190495647,0.03675994299779763,-0.19492568926011172,8020012,0.055253271149112576,-1.4145128491268508
0,2501.0,250,16,0.06497970970798257,0.9621525242583348,-0.14147686285478106,0.5059322483087717,3.0756623764690105,0.3592984541263135,0.024529569892473117,0.9520722354651324,8020013,0.043674698795180725,-0.5775906470254004
0,2501.0,250,16,0.0634952544442628,-0.6173642977748736,0.6586561433614706,-0.7779731495610713,1.2794872113393594e-06,-1.5450791905361416,0.03483002217599049,0.06341535370660407,8020014,0.0609470138618992,-1.4227760830786869
0,2501.0,250,13,0.11952695817565605,-0.5086420019515124,0.8642893965398579,-0.8935684627822863,-0.5966353558545274,4.3523543055862834,0.03087187459515481,0.21843467909924413,8020015,0.06811115429459774,-2.19532702953179
0,2501.0,250,16,0.07201927490390357,1.110189205744626,-0.1792147035399938,0.5965241133652812,1.3474945244643632,1.311487276457541,0.026422895884613717,0.9060005886739194,8020016,0.0600628319730535,-1.551143467925005
0,2501.0,250,9,-0.011331534459870705,1.2706266808750628,-0.6787815207823231,1.038215851218797,1.5906624781503986,-2.2007292414680393,0.029750337756556174,0.3498994901143811,8020017,0.06871032517165436,-2.3844334137682925
0,2501.0,250,35,0.09433101595991174,1.6561843742509978,-0.2795934824129083,0.9346169617945184,3.3558049803328647,-0.8457761464846305,0.028480490878469895,0.6990694489526307,8020018,0.06359847994127045,-1.8346338524830657
0,2501.0,250,21,0.09375800872323184,2.239184962254712,-0.6213686640933334,1.428436143271285,3.1052771832043318,-2.615055653805132,0.028598264023837288,0.4554145248774461,8020019,0.040630262987433614,-0.38183939801137534
0,2501.0,250,11,0.10560074900227223,2.422720477029053,-0.7036177121707021,1.524337498437668,2.034408082117193,0.25234871904956474,0.03387744526493069,0.2846016917984547,8020020,0.05324523902059853,-1.2037863945053917
0,2501.0,250,20,0.01578471929504601,-0.1968197930438515,0.1922894261372578,-0.2353943363165539,-0.20707387292671928,-0.22031949447871887,0.034177030703459,0.28408237476472803,8020021,0.0574232413525068,-1.7359278045094926
0,2501.0,250,9,0.053655661304387633,-0.40576388763151855,0.441026292932264,-0.5097195301251642,1.1085547122109732e-08,0.7828117394489833,0.03620125663946107,-0.11597810490397704,8020022,0.0804832232154424,-2.4077310587757283
0,2501.0,250,11,0.05841415824064102,0.4973621370849615,0.03237229026904488,0.17222367734695526,2.279233870676332,-1.029123745469293,0.030762836291402168,0.26744486271048873,8020023,0.05994947532063739,-1.626138747982564
0,2501.0,250,22,0.018356774496565947,0.3994317972482368,-0.10079172620285556,0.2472942467172749,1.7081712848564314,-0.4426837126389183,0.03072196620583717,0.059379036246360824,8020024,0.05112385023966835,-0.9415987737669164
0,2501.0,250,19,0.1261885685078719,0.31617044771141034,0.5492518204889938,-0.3084815866505373,1.1142980260704252,0.7317926280143299,0.03012048192771085,0.4624176241347849,8020025,0.08032128514056225,-2.679447761266978
0,2501.0,250,11,0.09062495396548324,-0.4541594734369765,0.6633885675455,-0.7086989636666912,1.749454741305179e-05,0.2523487190495645,0.028387744526493067,0.37735421677315456,8020026,0.07037828734292008,-2.533079671202333
0,2501.0,250,15,0.05377589939689763,-0.031508807728804704,0.3011608562126701,-0.25310014803911585,2.3669689186008847,-0.4602920395039865,0.030877542427775618,0.4115900909963397,8020027,0.041326596709418316,-0.3019559530358107
0,2501.0,250,35,-0.014660042935739585,2.3963165386995016,-1.372543639888689,2.1299859704573976,1.7820990732276183,0.12802021470403604,0.033824815390594634,0.2745293447819999,8020028,0.036811763181759286,0.06320618080265528
0,2501.0,250,13,0.09367474227287373,-0.5889122849948173,0.7735059665714397,-0.8535465855023452,-0.4874132143736322,2.1025456070515136,0.03658504987692706,-0.28895094902091484,8020029,0.06827309236947791,-2.1810474311786723
0,2501.0,250,10,0.15399500431544028,2.0651726930429843,-0.3099604114292837,1.0632023358702911,1.5456285477353982,-2.2591619954937,0.03136200716845878,0.24827081760600664,8020030,0.05627348102085763,-1.2782418115849854
0,2501.0,250,16,-0.06442303898408762,0.01559270572819791,-0.3557733277329421,0.2903860866225937,-0.3095075598874369,1.311487276457541,0.03370667420414797,0.09012044722025347,8020031,0.05287817938420348,-0.9836802126080388
0,2501.0,250,28,0.1319081792432501,1.8197080820633464,-0.14892074542492031,0.889804968686658,2.395073806026972,-0.9428900137969628,0.03424810352521196,0.13054344526766182,8020032,0.05151250161938075,-1.3188741674917652
0,2501.0,250,9,0.000972482434988892,-1.1778419866129208,0.5864949491212361,-0.9284619281179076,-1.1281841968749684,2.274582229907494,0.02807358466122555,0.4400741159433068,8020033,0.05492939499935225,-1.1824180056793543
0,2501.0,250,21,0.09717855347552934,1.4405588914709324,-0.18648867550628587,0.7483272643446609,2.8199417225133683,-1.095664672561541,0.030273166398312137,0.5022162272149991,8020034,0.0558524420261692,-1.598489506221369
0,2501.0,250,20,0.05527417767161257,0.44703133414781865,0.08440507282338633,0.11781678300790965,1.7130688992567522,-0.2203194944787188,0.035315455369866564,-0.03148171986222823,8020035,0.052435548646197684,-1.838268200608196
0,2501.0,250,17,0.0697714514868033,2.17463399623639,-0.7337171805842608,1.4779112569740085,3.5742719837381762,-1.618795465943367,0.029642764606814358,0.3659436429250297,8020036,0.0569374271278663,-1.1399210586073596
0,2501.0,250,13,-0.15492637728169062,-0.9712894099827342,-0.2963176760658455,-0.1549829093433714,-0.9641969294405072,0.9776412577841304,0.02767251802910567,0.6904768518123424,8020037,0.11604482445912682,-3.3198465858731474
0,2501.0,250,26,0.09322785751045676,0.19647796505183204,0.4618929967496716,-0.2874260818525732,0.8786008452280659,2.3650890925742285,0.03634700090685322,-0.15507546959687515,8020038,0.05133436973701257,-1.0621246479594584
0,2501.0,250,12,0.14851036343762689,0.2610645723441495,0.6043883959631995,-0.3767633126727746,0.5781804541361586,2.4353233333940723,0.036172339126089616,0.03982137945180805,8020039,0.062087057909055575,-1.919693706282377
0,2501.0,250,17,0.12302611339615595,0.12304738668320685,0.6119871110981117,-0.4383436678450128,2.7626589002131874e-06,4.723819293491316,0.03123245670855465,0.06674716567953788,8020040,0.060467677160253926,-1.807129029131016
0,2501.0,250,15,0.093518991482295,0.3041419711031021,0.3407911462357548,-0.14822527038055588,0.4684661548860351,2.549830076653264,0.03880036274128773,-0.30851837649589464,8020041,0.0907069136762102,-3.1508115658374263
0,2501.0,250,23,0.13229259962660095,-0.3159482376992908,0.9464647565927709,-0.8900558752752641,0.4615720118672713,0.16167109946190486,0.037299736580731525,-0.128807755178401,8020042,0.07122036533229692,-2.8676453867128995
0,2501.0,250,12,0.044929737439037935,1.0546186027560227,-0.3077661660468556,0.6674269888156281,3.5067620236128043,-1.1583576205662869,0.02793755667832621,0.4681146431747302,8020043,0.027561860344604217,0.4537356340237391
0,2501.0,250,17,0.04974647837113425,0.6921142062698009,-0.08237513711051217,0.34964901151981825,0.6288651692484114,0.19338017960939968,0.0394481150408084,-0.4195929888044452,8020044,0.07507449151444487,-2.4561752055078734
0,2501.0,250,18,0.09205536826006933,-0.7855271872656355,0.9175154505184316,-1.0566000878671329,-0.6585692686886291,2.6357962353207207,0.03845489484821004,-0.37784981704774107,8020045,0.06344733773804898,-1.8858992071763943
0,2501.0,250,15,0.03459855583603995,0.686761937867979,-0.1665981515266327,0.4121998571073745,0.9178235314903552,1.5464560379341799,0.039635963207669385,-0.38775731168710814,8020046,0.06960098458349527,-1.958500657097829
0,2501.0,250,15,-0.010462623119175124,0.6337322095565605,-0.37846904283993177,0.5596801538147244,1.745487699048205,0.5430819992150969,0.036589908019173466,-0.16349914532735074,8020047,0.03277626635574556,0.27613216388148226
0,2501.0,250,16,-0.0340844845318152,0.8754536287567538,-0.6319279205198378,0.8620519937033269,0.5728171621983671,-0.5928903682049141,0.03245239020598523,0.332866528832404,8020048,0.08014855119402342,-2.823175717087082
0,2501.0,250,11,-0.03421327346118997,0.5869519871345366,-0.458287711357453,0.5983443967209979,0.3914887473830387,0.25234871904956474,0.030470268169452,0.312419286554562,8020049,0.08259921406054327,-2.2687504529346625
0,2501.0,250,13,0.09518446567097838,0.6474886078063778,0.15641240418301586,0.1360852890562008,1.2077160655258723,2.1025456070515136,0.03626950197101771,-0.15772921550141553,8020050,0.0824102863065164,-2.976871831873004
0,2501.0,250,14,0.009626024465739798,1.1336314492676902,-0.5253830308527577,0.8777636282707872,0.8968879985111237,-0.31268270567134576,0.034152739992226976,-0.21501437173610494,8020051,0.09790776007254827,-3.1319556643192565
0,2501.0,250,15,0.07092022140379238,0.8152260517409281,-0.039508477675654234,0.3630397582049245,1.7444173464301989,-0.4602920395039864,0.03324768608484116,-0.18783026055985036,8020052,0.0511724316621324,-1.2833161840653269
0,2501.0,250,12,0.01203335576628144,0.1854000287780341,-0.033622409901803964,0.10102117952118088,4.72985831489979e-06,3.633216984714192,0.03852182925249385,-0.4035614070429598,8020053,0.04216867469879519,-0.7572819704189507
0,2501.0,250,19,0.0999110260168988,1.7223831608448985,-0.3258933644043891,0.9721971966554712,3.8866866597220593,-1.7472058444088658,0.03219328928617697,0.2923774398373398,8020054,0.034784298484259624,0.010844007603913951
0,2501.0,250,10,0.13477636724573294,-0.2001026037762007,0.727193635717761,-0.6573707265821873,0.4984562459576424,-2.2591619954937,0.03365073196009846,0.2265674989723648,8020055,0.06786824718227749,-1.9111075747503987
0,2501.0,250,23,0.0867166242931163,1.380501790906462,-0.2089313404528426,0.7447710606093058,2.1093424653682824,0.1616710994619046,0.028322969296541,0.7228271501555824,8020056,0.05697791164658635,-1.3281253987735009
0,2501.0,250,13,-0.003120095022749585,-0.8360840390394642,0.4066284118268098,-0.6607139040626284,-0.6730845296805271,-0.1472630914832531,0.03422156367405104,0.13908739665135075,8020057,0.09049099624303664,-2.9963753673157387
0,2501.0,250,10,0.0934260319756737,1.5491237005467315,-0.3353755637960406,0.8793242986616293,2.074786231643528,-2.2591619954937,0.02599106101826662,0.7345093722654129,8020058,0.035313296195534825,-0.14774374094153067
0,2501.0,250,9,0.1392129746609112,-0.5210795438578052,0.8814829275484094,-0.9049370742980904,1.1085547122109732e-08,0.7828117394489834,0.032471822774970856,0.08809740446036947,8020059,0.05632206244332168,-0.8597958981963052
0,2501.0,250,17,0.08240962820833543,2.311311340105792,-0.7345393179228354,1.5346228513222349,3.6541515419233064,-2.5248832887197503,0.028055771472988728,0.5947582158591748,8020060,0.04061406917994559,-0.6802481840488094
0,2501.0,250,18,-0.31138157207130474,-0.8318749936688613,-1.3060444358771608,0.7011951901975854,-0.923782017028028,0.9071258047630172,0.03754048451872004,-0.04375001747382545,8020061,0.03517294986397202,0.18608374812940526
0,2501.0,250,13,0.06875711704510855,-0.2036799810963097,0.4522484094251016,-0.4424127552629492,-7.123906620505881e-06,-0.14726309148325362,0.03615845871967131,-0.09908900471312468,8020062,0.057617567042363,-1.4397279973335488
0,2501.0,250,10,0.07038636666966629,-0.4960315051707822,0.5745045097569927,-0.6529926780772192,1.331586504129518e-05,0.4973207385797266,0.031954430625728725,0.4016276973300385,8020063,0.07907436196398497,-2.1743214905241204
0,2501.0,250,22,-0.1318927975331852,-0.8806823257083953,-0.3124056206127035,-0.11728553172851322,-0.8486651854680652,1.748247904405193,0.034238335831806486,0.16602764381083962,8020064,0.11813922356091028,-3.4222956409554386
0,2501.0,250,20,0.07002625177913217,-1.0960902941644963,0.9686112065633572,-1.2291300974010515,-1.0900055605584404,1.3628584430975743,0.03666709850153301,0.08464615249639221,8020065,0.07784363259489571,-2.7171529577878264
0,2501.0,250,18,0.0035236013071313454,1.3774352410991657,-0.6900191005679555,1.1184929310064449,0.7960426014285216,-0.8215446257946852,0.03476990398871471,0.25537193449348405,8020066,0.05764995465733904,-1.4937841849540427
0,2501.0,250,18,0.09963676115996124,1.2305885063716298,-0.07894394329806859,0.5697178198057524,2.7501734728827256,0.9071258047630172,0.033503188380763195,0.3028616479864327,8020067,0.054621712657079935,-1.1662228082171375
0,2501.0,250,13,0.1155729207044296,-0.4697898838643658,0.8245682216894638,-0.8462698805423557,-0.5494676995396109,0.9776412577841308,0.03912783751493429,-0.29850786558838993,8020068,0.060046638165565484,-2.2688456903444405
0,2501.0,250,14,0.028571851318779533,-0.5540303746962993,0.4296723562748223,-0.5668574309999564,-0.71985079044138,-0.31268270567134554,0.03658412451649918,-0.4516871877817868,8020069,0.03449280994947532,-0.2515110420432783
0,2501.0,250,19,0.023255236383468467,1.3865137131916088,-0.5852276562951724,1.0407560180315962,0.8040819889157009,-0.9208730202678008,0.030015222179038736,0.5708617617829115,8020070,0.0646456794921622,-2.05573734382206
0,2501.0,250,15,0.11940282687665235,-0.16164924128089914,0.7154222585145085,-0.6365489194782259,-3.1232848154354443e-06,1.5464560379341799,0.02924871529127261,0.3163018909233348,8020071,0.0485328410415857,-1.1969150810789972
0,2501.0,250,15,0.017330269100245026,1.5318204776585669,-0.6888570232819271,1.1725427201319345,1.0781112417316852,-0.4602920395039866,0.032567546170344464,0.3342533947143249,8020072,0.0561439305609535,-1.6672966000262293
0,2501.0,250,17,0.14363941542817213,0.295065794547806,0.6367857628198482,-0.38760171500712604,0.7339300348062914,0.1933801796093994,0.029724633300225994,0.4608070602513298,8020073,0.05444358077471175,-0.9026560536845476
0,2501.0,250,14,0.1420204743790406,0.013884576544545793,0.7309019551158623,-0.5772007798730169,1.551339111253063e-05,1.808437214814801,0.03941110062369292,-0.3749295377579061,8020074,0.026395906205467033,0.735107430401509
0,2501.0,250,9,0.16946563475806595,1.1977276313654277,0.16757080245099154,0.33717520738824913,1.1669221255069104,-2.2007292414680393,0.028206014020238663,0.6361886468228231,8020075,0.051609664464308855,-1.1980653618478059
0,2501.0,250,14,0.0952616944016158,1.7167775748773269,-0.3764026229514707,0.9949882488321364,1.476749925206957,-1.3732426659144188,0.033585956730146395,-0.12957086545435553,8020076,0.03911344301938938,-0.18884449011464774
0,2501.0,250,16,0.053034483757737685,-0.010992100267170356,0.2919369938741848,-0.2375458166377553,1.2794872113393594e-06,4.168053743451224,0.026703588547739344,0.6937490465591555,8020077,0.06289674828345641,-2.3877232102470622
0,2501.0,250,19,0.12259289886228755,-1.0574668316800346,1.238852450637175,-1.4273615515088918,2.210032626821489e-06,-0.09454019612673524,0.03157072735385988,0.5244345753535327,8020078,0.0386708122813836,-0.17201530369195805
0,2501.0,250,18,0.06563349490163851,1.4494145785450383,-0.3811050999177542,0.9012694494895044,1.9871968962807576,0.04279058948416594,0.031505052467936265,0.4889728855571573,8020079,0.03912423889104807,-0.2901250497557759
0,2501.0,250,7,0.11231203908322232,-0.7319092347487687,0.8120875457515164,-0.9266543275133672,1.690525703800356e-05,-2.0558699516774643,0.029591484216435638,0.2384460777985107,8020080,0.07134991579220105,-2.108128657131067
0,2501.0,250,18,0.0039653355817862715,1.00493106189433,-0.495645924723493,0.8098069309560555,1.3937831441144963,-1.6858798410735365,0.033806192511983434,0.3343568052336875,8020081,0.05058945459256381,-1.1955065998205208
0,2501.0,250,14,0.08254682114465657,-0.09886700284322407,0.4791018902638959,-0.4220505467771135,0.8352378393354335,-0.31268270567134565,0.0338358040456758,-0.1809157075403656,8020082,0.045796087576110894,-1.1724947655036169
0,2501.0,250,15,0.07511022924061841,0.4703232777568167,0.1584950982232652,0.06480182486339436,2.9760037671878634,-0.4602920395039865,0.029394999352247694,0.3422689334180197,8020083,0.05041132271019562,-1.114594779518992
0,2501.0,250,16,-0.0009741737668160543,0.8895261382594805,-0.4603780516231435,0.7308499822421748,2.1340954875796867,0.3592984541263136,0.036806211019191966,-0.2069988669042704,8020084,0.04297836507319601,-0.5713062481286911
0,2501.0,250,21,0.10859791057166104,0.8329001305224919,0.19541410093550174,0.1900289308974317,0.8597967481227523,-1.095664672561541,0.027797827253715324,0.6662241520327893,8020085,0.04968260137323488,-0.8651486040045284
0,2501.0,250,9,0.13773311008592806,-0.6835567153487081,0.9551529358121617,-1.027266314161139,1.1085547122109732e-08,-0.7089587510095278,0.030966158540973933,0.3566069260931044,8020086,0.06072677808006219,-1.847629522444601
0,2501.0,250,13,0.1007057398126182,-1.0279231486269749,1.031063543084134,-1.2355735959017835,-1.0207588831035457,4.352354305586282,0.0286702365015618,0.5831560253197787,8020087,0.05327762663557456,-1.0393494082208108
0,2501.0,250,12,0.10908158863460336,-0.7750316521438487,0.9300901447923612,-1.0510559427852115,-0.5618846760306531,2.4353233333940723,0.03509198082653193,-0.0792018586915087,8020088,0.06448374141728203,-2.00726960297902
0,2501.0,250,12,0.06463631097316898,-0.20015815913923407,0.4208388454316308,-0.4152943201077708,4.72985831489979e-06,0.03953603075383273,0.03410415856976292,0.07145729392653327,8020089,0.06490478041197048,-1.8470640431341057
0,2501.0,250,18,0.02319618586443885,-1.7791586198083686,1.045833793971176,-1.5682185509136115,-1.7611316836896342,3.5001314505995715,0.034255300772984415,0.10170855610102876,8020090,0.06283197305350434,-1.1140751365820944
0,2501.0,250,13,-0.16606957379151066,1.8233524794020188,-1.7650880150741026,2.1408175055332546,0.5519252164349079,-1.272167440750637,0.03343211555901024,0.26505334160912336,8020091,0.053731053245239024,-1.213003544335474
0,2501.0,250,25,0.10458283617285988,1.2186456189020354,-0.010534104965123085,0.5208486395989645,1.4947664595944576,-1.373139834581267,0.02567366239150149,0.9234541410080804,8020092,0.048646197694001816,-0.8868574937258256
0,2501.0,250,16,-0.016004283311978576,0.2098545216897495,-0.19377139861973144,0.2404043679707265,0.25306942462780224,-1.5450791905361416,0.03634295245498122,0.1436658475224484,8020093,0.05274862892429935,-0.789929775693644
0,2501.0,250,9,0.14322974993586535,-0.13142190249466645,0.7069015896372017,-0.6132288869323592,1.1085547122109732e-08,2.2745822299074945,0.03584589253069626,-0.10601740520595654,8020094,0.059917087705661363,-2.2826828585195327
0,2501.0,250,20,0.03049069317097962,0.6981526025113254,-0.18749408057982875,0.4393970558257044,2.2523138409909618,-0.22031949447871868,0.02879847837096185,0.42890888593311743,8020095,0.05887420650343308,-1.7504315264711896
0,2501.0,250,12,0.1531205451922412,-0.12033706892757373,0.8190198294717503,-0.7004237751267444,4.72985831489979e-06,2.4353233333940723,0.03735011731513868,0.030279592311694574,8020096,0.07915533100142505,-2.027763211508516
0,2501.0,250,7,-0.1472609355384643,1.6915623171439718,-1.4212873912872737,1.7803894846957091,0.1882031305839117,-2.0558699516774643,0.02944034201321415,0.2728240779808427,8020097,0.07698536079803084,-2.3157308392377978
0,2501.0,250,15,0.12468372432779998,1.481692071868746,-0.09415621590814988,0.6776643911806044,1.0286635697998432,-1.4636660782230697,0.034900893898173344,0.2714845636243134,8020098,0.047229239538800365,-0.6446341484058993
0,2501.0,250,9,0.04312748189950778,-0.9926946965039658,0.6839241272526875,-0.9331668988818708,-0.714081410315597,0.7828117394489833,0.0398097767413741,-0.42989106947661576,8020099,0.06535820702163493,-1.9179076451576655
0,2501.0,250,21,0.040923748241590265,0.5782770507420398,-0.06378858071008052,0.29153771879692797,0.6798106900405921,-1.095664672561541,0.038282160901671206,-0.01580060917776568,8020100,0.05154488923435678,-0.7148800751547559
0,2501.0,250,10,0.09603643740443314,-1.1121109313420847,1.0003734883670279,-1.2352731292379815,-0.6093092558847331,0.4973207385797263,0.03561827956989247,-0.012775137208733595,8020101,0.04906723668869024,-0.9260772778330276
0,2501.0,250,12,0.20358250073681636,0.8786966146376528,0.5666101670895572,-0.09934005914080042,1.008763093788516,-1.1583576205662869,0.03199647224132261,0.2255729803341941,8020102,0.0418933799714989,-0.4088020976318119
0,2501.0,250,6,0.023991859825370925,-0.8353454137326536,0.4944196732722495,-0.7111956163438076,-1.0808723752193432,4.027334623147056,0.02449151444487628,1.0642237080281167,8020103,0.06564969555641922,-1.9857698503587664
0,2501.0,250,13,0.059684398338403485,2.678171360329637,-1.0500703425487523,1.9152396517735863,1.6134191380022849,-2.3970717900180203,0.02972859178650084,0.5050794728231913,8020104,0.03819579392840177,-0.13864144141040313
0,2501.0,250,14,0.10129293794653987,0.3548652519550655,0.34620597032966216,-0.13243677833142728,0.7226507612129642,-1.373242665914419,0.030485999296726074,0.4936556674294766,8020105,0.05831390076434771,-1.483084694066476
0,2501.0,250,11,0.0151469469800666,1.1126336072783691,-0.4836609955248406,0.8277940148454827,0.6583720809570435,-1.029123745469293,0.03120546702940795,0.4717663320708379,8020106,0.043917605907500976,-0.4404746534040342
0,2501.0,250,17,-0.09414352159548206,0.2324765955447784,-0.63603231680997,0.6033587757092532,-0.3316328267446436,2.9116436479385497,0.02934587813620072,0.247180097165224,8020107,0.04249255084855552,-0.6722336335399299
0,2501.0,250,9,0.13073546473850794,1.2138315634070038,-0.01397483849222322,0.4877342718350782,1.3203707833081326,2.2745822299074945,0.03553846723298725,-0.041880405946414255,8020108,0.03999870449540096,-0.42213109169717344
0,2501.0,250,18,0.07324570647185519,-0.4151335133254164,0.6219068417080176,-0.6678843840999756,7.942844380620404e-07,2.6357962353207207,0.03357712374424384,0.2430096296246528,8020109,0.03850887420650343,0.029129816530785575
0,2501.0,250,12,0.11384804773683173,-0.4292300631603539,0.7798094341346606,-0.7928981929707356,4.72985831489979e-06,1.2374296820739528,0.03439564710454722,-0.10734756851412616,8020110,0.08825625080969036,-3.0767438570097982
0,2501.0,250,16,0.04260850499145597,1.6739461733886372,-0.6264339420542594,1.183809307524723,0.7343598605374908,-1.5450791905361416,0.042382432957637,-0.11499833220862313,8020111,0.05164205207928488,-0.7288301779191247
0,2501.0,250,21,-0.16290563648506154,1.402531403137157,-1.6714998103960934,1.9207537645838424,0.5500775123469235,-1.8553601631833367,0.03969543864607992,-0.12627714223431422,8020112,0.04416591095565056,-0.5044060135356855
0,2501.0,250,15,0.04964787392452165,0.8577143082238758,-0.1739425709463338,0.4875786754244644,0.5122260696045287,-2.4670401169421527,0.03283220859979507,0.3691859496791918,8020113,0.05101049358725224,-0.6683559632671381
0,2501.0,250,11,0.11691389245292085,-0.06520942131457808,0.5953626279311482,-0.4997359185890355,1.749454741305179e-05,1.533821183568422,0.028225806451612906,0.593819481593136,8020114,0.08530897784687136,-2.5480485658105945
0,2501.0,250,13,0.20207288225678696,0.3761743282899038,0.8365667558856517,-0.5151798048628423,0.8046295387143867,-1.2721674407506367,0.02962657079932634,0.5352652356454058,8020115,0.06398173338515352,-1.9791534082130984
0,2501.0,250,16,0.013696419269164293,1.597893437249989,-0.7436075112659979,1.2462864558395572,3.999994321015069,1.3114872764575407,0.02303839011961825,1.2606767306987328,8020116,0.040031092110377,-0.6932845686479456
0,2501.0,250,19,-0.013887059252810821,0.03201815158990585,-0.09497457002727247,0.08915957733098574,0.4702703277808854,-0.09454019612673524,0.02707604611996373,0.7237830694795963,8020117,0.051723021116724964,-0.983445058863328
0,2501.0,250,16,0.06415630092888801,0.08974871232517452,0.30043622551751553,-0.20318338506459652,1.2794872113393594e-06,2.263676098788768,0.03006033349989821,0.7084259611823234,8020118,0.0456017618862547,-0.2980988396549259
0,2501.0,250,11,0.04422566214292893,0.29014443703922904,0.06773424555752296,0.06159618289407873,1.0138304910801144,0.25234871904956474,0.04002112669038437,-0.11701126589321385,8020119,0.04466252105194973,-0.9089960321313558
0,2501.0,250,15,-0.10215933308663748,-0.6652221202794791,-0.20256444707411694,-0.10889719125859566,-0.7459579151763022,-2.4670401169421527,0.037274906075916575,-0.29723398730390044,8020120,0.05084855551237207,-0.9548326360342636
0,2501.0,250,16,-0.14025782780802093,-0.5030404542712013,-0.4998219995811426,0.19354650673460064,-0.8791647597330741,2.2636760987887685,0.0330173741561227,0.20273963810628404,8020121,0.10901671200932764,-3.2223296014015244
0,2501.0,250,13,0.04107885474652345,-1.2463624060397325,0.8385025924530732,-1.17008325126188,-0.8913980912249196,0.977641257784131,0.03281328077286103,0.04305132455299314,8020122,0.060532452390205986,-1.250026775522802
0,2501.0,250,11,-0.1690981199582577,1.1988885410347383,-1.4136371696956147,1.6021864760156186,0.4916095463115282,-2.3105962099881507,0.0386708122813836,-0.15243019310564462,8020123,0.05930172302111673,-1.4379613795166608
0,2501.0,250,19,0.12003705800610193,0.8965016670816767,0.2145910769564773,0.1988536915327851,1.9383212983614524,0.73179262801433,0.039189014121000135,-0.15508441885694896,8020124,0.0714875631558492,-2.2492893006907986
0,2501.0,250,16,-0.024365941477149985,0.6781631640109202,-0.4785191372117629,0.6590012616801159,1.321582918389148,2.2636760987887685,0.03441036874771815,0.08373819636120237,8020125,0.05383631299391113,-0.9890102910411792
0,2501.0,250,18,0.13899220316468452,0.9573891538282292,0.2810455937693808,0.1695693012219142,1.6174208062539717,0.042790589484166114,0.030203764366220638,0.3884764389901672,8020126,0.04189877790732824,-0.6211871324078047
0,2501.0,250,10,0.03427575823849377,-0.9861319212466808,0.6500892609898438,-0.9069194913653712,-0.7647197500323574,1.8755621056164395,0.03546983633458565,0.0759719878202396,8020127,0.08161678973960358,-1.9912799297165455
