start,end,N,SS,FerL,bsfs,TajD,FayH,ZngE,FulD,btree,Colless,path,iColless,ibtree
0,100001.0,50,463,-0.7081673380775566,-0.22060315049083054,0.10357067295793178,-0.07657685637890481,0.6744528467058766,-0.029033031439248812,0.306320710763654,0.14523809523809522,3040010,0.16435954226651905,-0.9099895598610892
0,100001.0,50,409,0.4747876923318534,0.03751899318255945,-0.1624917833561353,0.04494319137323203,-0.5000772346718694,0.546553637479468,0.059808431746525614,0.1258808651665796,3040011,0.1175771060303821,0.024872706232340225
0,100001.0,50,445,0.6346882754010752,0.4463646506460803,-0.12247925935509547,0.06660296878371058,-0.6197343976563462,-0.2965377616759776,0.2855733481183866,0.1322448979591835,3040012,0.13442460317460314,-0.4497835506786592
0,100001.0,50,517,-0.03281856973650854,0.9506160232002214,0.4178604544077241,0.025260268684200397,0.2450333576242438,0.6622703463876684,0.6074498549530264,0.1244822525784507,3040013,0.1520838855022528,-0.6932845588861033
0,100001.0,50,422,0.41309416859115344,0.5669102525931584,0.08661326961048157,0.05500054793540023,-0.3173861738552178,-0.5543622220340985,0.14397053164409493,0.13012895031430288,3040014,0.12487742844885695,0.2334297038386985
0,100001.0,50,395,-0.2054870538706964,-0.6283485076137534,-0.17281018963862393,-0.03644896921648497,0.09091120617120516,1.1697055978431448,0.08973628419460512,0.13030133928571416,3040015,0.16524943310657594,-0.9074578119246158
0,100001.0,50,387,-0.31632312148069697,-1.0896941981937638,-0.5259325132725476,-0.07428457017696248,0.005845735758174023,0.22893236162365566,-0.7623192496236547,0.14666076011242826,3040016,0.18012056307671587,-1.472586435033604
0,100001.0,50,389,-0.3677044422541691,-0.3235371138760281,-0.12980174628009986,-0.05270044405346175,0.2552906592601026,-1.159200672438625,0.02119883131727486,0.12876111983254834,3040017,0.14064068250250922,-0.3204751331843565
0,100001.0,50,395,-0.1595579132868416,-0.2400225430296589,0.0505242695834891,-0.01539868486016641,0.16592747875678293,-0.02973416123437646,-0.1297359244478288,0.15364327549201498,3040018,0.15693681318681316,-0.9934427049969958
0,100001.0,50,466,-0.5966140431559221,-0.5738179775607058,-0.009786482783627223,-0.07127924189440228,0.5180458829388916,0.013552921443033638,-0.08376548942046924,0.13087022248512936,3040019,0.1520242243238759,-0.7322117410735071
0,100001.0,50,446,0.3944381386777288,-0.13443869082356366,-0.2397746698103497,0.02996728359200072,-0.4697271441155619,0.12861065272449182,-0.1535384160914597,0.13963679531218434,3040020,0.13438552991289976,-0.4068386692199909
0,100001.0,50,396,0.10383473503154032,-0.3686490107574208,-0.22466763780344198,-0.0033772691751172705,-0.2069736664299458,0.8219647286841627,0.2596641803311527,0.12106953892668185,3040021,0.14048299319727894,-0.6331349623217909
0,100001.0,50,365,-0.017339201700309604,-1.0810633772616665,-0.6188054549971216,-0.045315606625793516,-0.3039021161717151,0.4408742747375085,-0.2549591062422035,0.1474537037037037,3040022,0.1691690962099126,-1.3431327671206288
0,100001.0,50,434,-0.11411186020087527,0.15445129031037602,0.031227422649109538,-0.011336767446002895,0.11617192982376125,-0.5960302574027917,0.08971368957469282,0.13011704681872746,3040023,0.13730158730158734,-0.2626524882979948
0,100001.0,50,317,0.15493220139069974,0.2789380978629941,0.13541455782766582,0.027932200964973185,-0.06601842972856095,-0.021305297251433583,0.5218836281896729,0.13056787932564334,3040024,0.13663751214771627,-0.1255109936390078
0,100001.0,50,494,-0.29120398067953096,-0.4765664503180328,-0.18869356437308715,-0.04759160194254898,0.15773963578712616,-0.11395135699062832,-0.2138229711616744,0.1403841012387487,3040025,0.1581579506802721,-1.1522405290908435
0,100001.0,50,373,0.5101283685868631,0.966145272889326,0.2638252007546771,0.07901410728325152,-0.3109772453435465,-0.5913450325122284,1.0076455582186357,0.0939220926465825,3040026,0.11248905502795177,0.2367019811318918
0,100001.0,50,365,-0.3325976042557641,-0.1148301182876297,0.023641308287448683,-0.0378570852983707,0.3036522313834732,-0.20779441269179105,-0.2557919887990072,0.13694193524404294,3040027,0.1564862055933484,-0.8858635512614099
0,100001.0,50,454,-0.2260635222298049,-0.36010724394076793,-0.005667617893141825,-0.027155272293289543,0.19527056915186794,0.6231810880405778,-0.2984467536632751,0.14977094441380168,3040028,0.15646258503401358,-0.8232751371600934
0,100001.0,50,379,-0.6406771364165174,-1.4124712975319083,-0.38478622650142413,-0.10294549566583068,0.3629779728561491,0.5765540910879934,-0.5207299571782604,0.14543162092423192,3040029,0.1765970756118539,-1.1458110153278744
0,100001.0,50,490,0.21933820986900654,0.06483750579782999,0.03162520621622316,0.028141937017078896,-0.17597334841311044,0.335565641058148,-0.012228948768519056,0.12374364160078442,3040030,0.13754965073277636,-0.933704732835626
0,100001.0,50,377,0.10358547687413898,0.3693542377779785,0.10413030793663344,0.019575028323003698,-0.03706374882132442,-0.22741671068577196,0.4053179381732632,0.12354619267061667,3040031,0.11392857142857142,0.13693368714019302
0,100001.0,50,441,-0.28652154527262075,-0.19994329568845265,0.04203657055829521,-0.03099657287553449,0.2729139780790247,0.03301382541158865,-0.32700591352408903,0.13658687774175074,3040032,0.17796579063279985,-1.0815905260465568
0,100001.0,50,394,-0.03535935205014076,0.4194161437632312,0.20532387948873768,0.010149013704880572,0.13696500385675694,-0.3220733119029804,0.5091214293535177,0.13326424319727895,3040033,0.144246946090264,-0.456777689031468
0,100001.0,50,377,0.3438868486582631,0.3666352249523348,0.12137267584565745,0.04930936196330081,-0.2387659762109732,-0.0703765568675229,0.5259979050756913,0.10097911997168807,3040034,0.12882653061224492,-0.6584539076668057
0,100001.0,50,375,-0.08662022076215083,0.5194760130903273,0.3924130317582625,0.017139683148568164,0.278331371229718,-0.5662889980446245,0.1608770981034758,0.12273409363745508,3040035,0.15084638506565415,-0.03317256956676913
0,100001.0,50,379,-0.4957773848661165,-1.0034160939785992,-0.2518104864780287,-0.07645164537025287,0.30458994644903115,1.123313607127608,-0.5276208209073812,0.13960295656724225,3040036,0.13044217687074833,-0.2863952136149571
0,100001.0,50,428,0.16513632273021048,0.1341178549635261,0.00015003322814861227,0.019575333442964717,-0.14468732595151168,-0.7312301057441609,0.2320500364464972,0.10877267573696146,3040037,0.1402626744128308,-0.9166008427177534
0,100001.0,50,486,-0.4523569794821197,0.3303433102809623,0.361122282058666,-0.02830431193283407,0.5834404158994891,-1.4341271636042652,-0.20683253789410716,0.17185728458049887,3040038,0.14090330788804076,-0.5005620767617824
0,100001.0,50,413,0.4563074915072642,-0.12732036716120793,-0.2922762572896068,0.033681053517508684,-0.5509160378563726,0.2942588864468181,0.07311108636942698,0.1161951553108016,3040039,0.1304047042545832,-0.5142714964897142
0,100001.0,50,572,0.15481470888092855,0.4786117931247613,0.19489586046585186,0.031853674785690865,-0.0348420094506728,-0.288755847459613,0.3100777949696854,0.11385233918128652,3040040,0.13386537047251335,-0.4978102826852796
0,100001.0,50,474,-0.35136120652691605,-1.4989581009075814,-0.5016343028585853,-0.0765646070253467,0.048677420690668126,0.5831060451718154,-0.9440329074250806,0.14659174480603054,3040041,0.16258272016289513,-0.9506338950077698
0,100001.0,50,461,-0.1379943054641929,-0.3438142559116514,-0.15224316601860205,-0.026954921973631658,0.04228319122532511,-0.43276522016161534,0.15564028765678353,0.11517762660619807,3040042,0.14624091015716628,-0.8067568962758793
0,100001.0,50,358,-0.19387134408721335,-3.850431910866287,-0.8270084659024364,-0.08085736154809584,-0.25647404156532433,2.0429030005414663,-1.2865708138083138,0.15671416495592316,3040043,0.15997296354439208,-1.4608977997359638
0,100001.0,50,473,-0.2190893844841393,-1.3561303788161068,-0.4921690859796922,-0.06025768380514818,-0.06240224833111924,0.7166356485513689,-0.6340035086369534,0.13661124348216455,3040044,0.13506235827664398,-0.5955560319511698
0,100001.0,50,500,0.07110670563008434,0.567148059595606,0.27373224012185593,0.02749752223065385,0.07926699478448936,0.2333338648581641,0.33965842358814674,0.1258380756148612,3040045,0.13311638758067335,-0.2209882160692198
0,100001.0,50,464,-0.116238486918955,-0.28500229669022403,-0.07893334767829874,-0.019263012782697604,0.061106611930223986,-0.29158315302434823,-0.20059926414538864,0.14537710061193412,3040046,0.1762016281922605,-1.3896043433609475
0,100001.0,50,467,0.5513131172995539,0.1705288485251806,-0.17388860291162106,0.05310080974675045,-0.5732962369396739,-0.08873482892398536,-0.03728377772705378,0.12020793539090507,3040047,0.13957036715395382,-0.7226597824983445
0,100001.0,50,322,0.03852540649033707,-1.3210862774571641,-0.7043645227321461,-0.04470363166470365,-0.3963797382564663,0.15756484431024184,-0.11676829483146553,0.12366640645329173,3040048,0.15418294977565491,-0.7665648028570048
0,100001.0,50,418,0.03365672998447088,-0.3311639381901416,-0.12561908166657162,-0.004782811803582799,-0.0943808525122412,0.0033556397585160157,-0.06923935553228744,0.1282776747062461,3040049,0.12973647402886393,-0.19984695648757175
0,100001.0,50,426,0.479956531214365,0.4142155965350023,0.006268777152404798,0.057305603920808364,-0.4175058517214775,0.15009377754055453,0.4106810854636837,0.1187852283770652,3040050,0.12585807050092773,-0.4889082969329579
0,100001.0,50,504,-0.2373403769817645,0.16917242860505993,0.17652137107871047,-0.015743083647947784,0.2994623278393996,-0.20650202324701292,0.21969368229045225,0.1276886945254291,3040051,0.13740929705215416,-0.24696028607898
0,100001.0,50,413,0.21251821775015325,-0.10824580645563564,-0.05478763019305469,0.02136649498452299,-0.21457933919446773,-0.02847156021156877,-0.1973894031579806,0.13201157656044882,3040052,0.1509603841536614,-0.6995809083200859
0,100001.0,50,403,-0.44421805758684413,-0.5015271941085464,-0.15581878667025345,-0.06356338794686964,0.3089245675866493,0.3831802941208372,-0.4589565429136122,0.1470959595959596,3040053,0.17830924036281176,-0.9373238277459324
0,100001.0,50,416,0.0721264599124446,-0.009645466064109069,0.02277226901212844,0.01013933288324287,-0.05146451426598285,0.5532263843064159,0.5683294900626905,0.11617707689136254,3040054,0.1291231608922638,-0.05283164622217757
0,100001.0,50,365,0.031620498325908096,-0.40558811188014143,0.010469362491690415,0.00448806804441695,-0.022310915759900237,1.2922519269884658,-0.6889219496548006,0.15531098153547135,3040055,0.15685060431939765,-0.5010200073858957
0,100001.0,50,283,-0.5060127030019094,-0.2756819069997216,0.06400512593144203,-0.0559370971364167,0.4760040610329283,0.05740228656431255,-0.7415846834264421,0.13410325370458265,3040056,0.16028359395706332,-0.7192065525637238
0,100001.0,50,448,-0.24777684579029305,-0.06872195972966304,0.027752062128224602,-0.02739875026796755,0.2315745306585344,-0.11817581430178307,-0.14042958189470112,0.1285821091721713,3040057,0.13114631817639333,-0.17433274510025654
0,100001.0,50,590,-0.47101900473099,-0.4037121439954388,-0.04158066496897083,-0.05846633724913334,0.3916146672812709,-0.028524342406990595,-0.24322248473668956,0.1318203629999718,3040058,0.16306755260243627,-0.7616611427714411
0,100001.0,50,417,-0.3676898926481811,0.1121892461426254,0.20299189040849247,-0.029405546941845894,0.4271480289446469,0.9347014662266546,0.4844471161058598,0.10710152116402116,3040059,0.12249107563817604,-0.11902823149509492
0,100001.0,50,483,0.17813208589256502,-0.6972428258342694,-0.3672346695892009,-0.004550974239851245,-0.3461318535664198,0.8178025209574763,-0.4523273989375496,0.14147534013605442,3040060,0.1527025776296913,-0.7448706515499641
0,100001.0,50,483,0.12590960856617198,0.5178343539545144,0.10540732518593812,0.022244546898934958,-0.055886622589611884,0.01987781335712891,-0.241707592490382,0.12725576341647776,3040061,0.128038628038628,0.10654144118686283
0,100001.0,50,345,0.2996459586271458,-1.588073911902484,-0.8053190717076462,-0.020688271330984786,-0.6775313029896796,0.9140806051602808,-0.5785491211163991,0.15322177822177832,3040062,0.1665107709750566,-0.9919289678238008
0,100001.0,50,439,0.05263693166463848,0.13271806660348465,0.03962471060759652,0.008999849917203736,-0.025670869595782325,0.7231147643053861,-0.26443356855484146,0.15388119533527692,3040063,0.17934888241010682,-1.4329781882747217
0,100001.0,50,377,-0.3084621414732343,-1.7989373765455106,-0.6824165196159101,-0.08431148354589824,-0.08170276635837782,0.7933442891328443,-0.7595186453968101,0.13078865086407224,3040064,0.15625452308583004,-1.066239603347057
0,100001.0,50,520,0.011259160805596649,0.012944120987722293,0.09796723400420683,0.008161531173114578,0.04082897074633053,-0.3301054926305355,0.22695580135788715,0.1162091026886946,3040065,0.13291515236231485,-0.3268731709235652
0,100001.0,50,367,0.5633739711320457,-0.047304318466015696,-0.2373984996373948,0.05032338838887058,-0.6161276905336903,0.6624984186558728,0.282229164448684,0.11760156039817048,3040066,0.1314014369792861,-0.017719077073457275
0,100001.0,50,436,0.27653688655311154,0.5503889145823775,0.16631770002824878,0.04436430931139263,-0.15649753498651725,1.2264143182689695,0.08168709527348689,0.11834639068897697,3040067,0.1417783531322977,-0.13715470690903436
0,100001.0,50,502,-0.7661602296466816,-0.17303710177813927,0.3165370216054967,-0.06848984084493795,0.8356301459264844,-0.5781310261777433,0.4844639254651657,0.1191000096721152,3040068,0.12516716088144658,0.13563796693433333
0,100001.0,50,503,-0.2168133220423463,0.6489271554386352,0.5106822966337322,0.00998822342120722,0.4543537772303077,-0.6719647542966899,0.3685597542338503,0.12054562757745567,3040069,0.11883820692456087,0.5140362835581138
0,100001.0,50,336,0.4225883875824559,-0.1486998586922125,-0.12977348664274754,0.04119957446716982,-0.4370928352987321,0.8503665046047788,0.11954045318507925,0.12264439937465675,3040070,0.13563829787234047,-0.8123659671513729
0,100001.0,50,443,0.24190642991604774,0.6437695225394384,0.21842022800631355,0.04389121035784637,-0.09920580981542963,0.11833235936373675,0.020557182508053225,0.1295745570955656,3040071,0.15480599647266316,-0.6061949855934832
0,100001.0,50,489,-0.653394346036821,-0.6990924749779441,-0.1853331199766539,-0.09019158652979484,0.4770767443959517,0.07015274351021973,-0.3692078611858273,0.1332299251358835,3040072,0.142723618372969,-0.9258614566431924
0,100001.0,50,352,-0.2581609629632064,-2.5968324210481755,-0.6902979375848882,-0.0789556759060919,-0.1295931403498332,1.2929561298404313,-1.2113700705035106,0.15739416785822602,3040073,0.1965967705763624,-2.0390424683619957
0,100001.0,50,343,0.33269374029439114,-0.6488053990449336,-0.29241593020117984,0.01911519596220508,-0.44217106898908426,1.4560148743460812,0.044543469132143895,0.12826050665665048,3040074,0.12902123466208915,-0.29841565815696663
0,100001.0,50,318,0.053448370833482896,-0.4232354642185278,-0.2397143834287187,-0.010411043906089929,-0.17021249450080686,0.06140114458299412,-0.5354827509600781,0.14253751145848415,3040075,0.1683350555412038,-1.256273475885418
0,100001.0,50,480,-0.5192358899745619,0.14075087405867595,0.41085174970820587,-0.03275253807391793,0.6677706287645192,-0.5152518065632317,0.2711894766419504,0.11218820861678004,3040076,0.12496334740792868,-0.08607768697420595
0,100001.0,50,474,0.027550892066308712,0.3557553705059157,0.15105796698180848,0.013798440994426557,0.05395732114948495,-0.10481169719027288,0.3828982979797635,0.1283618932805189,3040077,0.1509946402803546,-0.6398716298763397
0,100001.0,50,540,-0.3337357578288128,0.03802464978192392,0.2406191064898105,-0.022639122022260386,0.4172679711188356,-0.6597488812625332,0.4403144983516325,0.11634778911564632,3040078,0.12890300004894034,-0.2999775961884922
0,100001.0,50,392,-0.4535302238601972,-1.2302370382770749,-0.4606695772944621,-0.08599219933969265,0.15975385853133486,0.07075750375207106,-0.9439183866008408,0.16704567541302234,3040079,0.19603070586032573,-1.2408936584975945
0,100001.0,50,451,-0.3663367326243252,-0.4090034935503735,-0.09673761111945682,-0.050119925050649335,0.2711792978809607,0.4192275577395545,-0.011432251001382891,0.12523009203681487,3040080,0.1518781425613724,-1.0742288346331743
0,100001.0,50,556,-0.14516763366081756,0.5804694628073446,0.4169630139656644,0.011925603441604291,0.3432426089186653,-0.9491526184426584,0.03737484596214463,0.13251938329917112,3040081,0.1551280234315949,-0.5386370107959937
0,100001.0,50,402,-0.03478742960985769,0.31963915751506056,0.2159021782479104,0.010954922967484343,0.14194992659198716,-0.7863719553745231,0.06905579456312724,0.1195644003457736,3040082,0.12843708912136276,-0.4647769627702082
0,100001.0,50,408,0.23902302545680254,0.8888002106987324,0.4347393572451064,0.0587027841461308,0.014953086545691762,-0.3877347814457717,1.098945884047346,0.10349656166814544,3040083,0.12886196145124712,0.5274631194865252
0,100001.0,50,420,-0.5761232097334587,0.541096723846873,0.5822732871303311,-0.027619317019702973,0.8057689579204182,-0.7176345381355085,0.2731678899681905,0.12905844155844148,3040084,0.14795059437916575,-0.7096823396505368
0,100001.0,50,438,-0.7332434287175642,-0.35127138341237796,-0.1205074528783024,-0.09525409448504073,0.5805526044802478,-0.5530416915732472,-0.1861847817019296,0.1366636206721495,3040085,0.13365258384055376,-0.4428872017674169
0,100001.0,50,428,0.06770633972485061,0.1389263118092027,-0.0549994252364841,0.004181752005147651,-0.08776621377290597,-0.8004494567883981,0.4630039530863146,0.10458283842637577,3040086,0.1520070838252656,-0.5947671000581379
0,100001.0,50,370,-0.613296563610402,0.053890345268497064,0.2711349939208643,-0.05388574222996453,0.677298656533616,-0.6494323364862814,-0.34631219766381416,0.14328231292517016,3040087,0.17604783849023478,-1.0396671429622963
0,100001.0,50,443,0.1612481234656752,0.4614899620886995,0.152568635216926,0.029743574646807318,-0.0625229492366992,-0.216112919106411,0.236276320720505,0.1272631448412698,3040088,0.13001360544217694,0.091946262989854
0,100001.0,50,480,-0.4764150761797344,-0.5812072871702025,0.18851429621824767,-0.04319874061682346,0.5152357073601578,0.5346750571393478,0.11995332480764002,0.14744897959183684,3040089,0.12809917355371905,-0.4662820769999428
0,100001.0,50,492,0.050103588310198635,0.3460613844839157,0.19035395687512674,0.019201944302918897,0.05453424272707436,-0.914553387619072,0.3149542495825809,0.11476289544944185,3040090,0.11663157326422635,0.13526500497563487
0,100001.0,50,442,0.0396687176480797,-0.0619577111829847,-0.03358745040564732,0.0023530932522405337,-0.05213420006685772,-0.17562913576913095,-0.11905096823652707,0.145621861309969,3040091,0.1521636432350719,-0.8288904397886333
0,100001.0,50,396,0.054568845845826906,0.8086009614988341,0.5386365979800793,0.0441006537993217,0.2301921378432205,-0.6735731798044831,0.2330266637509643,0.11248299319727892,3040092,0.11410079904977866,-0.12218282766881955
0,100001.0,50,424,0.14885839781021706,0.23306366806213935,-0.006462357658221014,0.01718764473769172,-0.13383042888125207,1.2143532195076512,0.0051479124146222655,0.16061450090240176,3040093,0.1554409533597612,-0.8044671234841322
0,100001.0,50,519,-0.3100496666485485,0.11906917844696158,0.14828329682897565,-0.026294773603958498,0.34864619682228604,-0.7815262231129,-0.0864787029658372,0.13939066617638046,3040094,0.138589296478085,-0.5384787374548132
0,100001.0,50,439,0.3731840351897439,-0.3048015124421231,-0.2857011275269137,0.024253441699951608,-0.4747943137880573,0.4531348156460417,0.06352606615566178,0.11968766001024066,3040095,0.16139812568383996,-1.147979089073482
0,100001.0,50,435,-0.021339926866329826,0.2751173549821149,0.17854846309555547,0.009936627746499277,0.1109601660522116,0.3172745307628185,0.2464727341774628,0.12098771547453945,3040096,0.13447619047619047,-0.038156309088681
0,100001.0,50,416,-0.7773072639896349,-1.72377416946433,-0.5442428410794535,-0.13013902758307958,0.4003087981340479,-0.08760822243471099,-0.4615437021468591,0.14409854851031315,3040097,0.1605916405023548,-0.9275643105773864
0,100001.0,50,449,-0.30794094343562706,0.18322697449292516,0.28045095106771195,-0.016883921221111996,0.4149291545446892,0.3697533797685068,0.15900042336666978,0.11758050859828917,3040098,0.13436643314042035,-0.1072492171006494
0,100001.0,50,416,-0.4204629132570559,-3.0084905106430937,-0.9368521246379968,-0.11525880566555825,-0.11525310488724964,-0.08760822243471142,-1.3097064030539805,0.15029109803430574,3040099,0.15655921459492889,-1.0333601290132328
0,100001.0,50,406,-0.2982669800112798,-0.5632229651968685,-0.11435481701800307,-0.04335418587361572,0.20240075852258127,0.9031466313041784,0.08332091120457047,0.13967205379261532,3040100,0.15926370548219293,-0.8895338022784027
0,100001.0,50,540,-0.17521944315255356,0.7146436892540989,0.6335856317484222,0.02347691333708582,0.4816897064352543,-0.7421447265484005,0.3642792092362701,0.12606965863268385,3040101,0.13249362244897958,-0.4488772401451343
0,100001.0,50,357,0.04087244729841279,-1.5647900889497757,-0.8389414217778434,-0.053797494199428746,-0.4683110106169923,0.8559250609068223,-0.8032203755363229,0.17699506703266096,3040102,0.18827639751552794,-1.4676817675184133
0,100001.0,50,367,-0.07013649168118677,0.3511755436479697,0.20186864161223614,0.005779642997112418,0.16556631669712554,0.2995969400288824,0.3463956912658408,0.119195504288672,3040103,0.12253848907984242,0.0667392506789923
0,100001.0,50,367,-0.15050447548219878,0.1947676276295417,0.08011149245656844,-0.012277139742273816,0.1732050203508468,-0.2649164711686573,0.4563953327775761,0.1110694277711084,3040104,0.11900089706212155,0.11902713985050707
0,100001.0,50,450,-0.12065796640342814,-0.5616184517143724,-0.22196003793949215,-0.029775662086649505,-0.008936822898229136,0.32869067910523303,-0.3645909604030118,0.15239615399232315,3040105,0.15139634801288934,-0.8988516019164335
0,100001.0,50,469,-0.407714077803326,-0.5160433764579481,-0.07199174556026683,-0.05326291492341589,0.3202601879719341,0.02399649075032176,-0.3381205849104117,0.1419756384229085,3040106,0.14578609221466368,-0.6324264780845608
0,100001.0,50,470,-0.5656121747784576,-0.6346323059624169,-0.07189784391736755,-0.0719364257367607,0.458755414445268,0.08000432089055944,0.0012340657767628928,0.1340748665057422,3040107,0.1456028976476086,-0.6543451622107413
0,100001.0,50,422,-0.7821052154287763,-0.5022162199708172,0.03228894203647411,-0.09042720670304416,0.7022803894266417,-0.2384731336884055,0.25499628223576515,0.14179624230644625,3040108,0.1499832327297116,-1.0232914990058657
0,100001.0,50,421,0.07986756718807413,-1.5690952578864403,-0.4345809441522519,-0.02087980185788115,-0.29447442791870554,1.4575027419437874,-0.9815355450533929,0.15842245989304812,3040109,0.16613073800948952,-1.5015239237299498
0,100001.0,50,465,0.15305894371504233,1.0308712946407694,0.4556965470493662,0.049909207477928985,0.10140472486427156,0.21189083979623088,0.8577488792573397,0.10793484060290788,3040110,0.12665962936898906,-0.2083679015094048
0,100001.0,50,363,0.2398221845506431,0.20108496621721084,0.0059857626531849535,0.028910016931327144,-0.20707115519627645,0.21682508608371104,0.3652522976429489,0.12353255587949467,3040111,0.16353054983461274,-0.8909112747012857
0,100001.0,50,393,0.40985996547631787,0.3291429857794273,0.039325609327550345,0.05137278026262895,-0.3389345560324856,0.02453357985795552,0.21225233037973806,0.1280858255251786,3040112,0.13329246427253075,-0.36808847353931606
0,100001.0,50,366,-0.6243956696916217,-0.3525542882670585,0.05941226289413186,-0.07001611198333765,0.5778106522950699,0.7541459701888332,-0.20647477862352692,0.16316585113577578,3040113,0.1568476447182647,-0.9282467955048276
0,100001.0,50,486,-0.06602776388182749,0.6547678391913511,0.4334282429225136,0.02242668603809239,0.2820823230796107,-0.24458953265718286,1.057295323672657,0.12090773809523815,3040114,0.11630941684850035,0.14609066615209332
0,100001.0,50,529,-0.5731594824311121,-0.586189623834386,-0.035379371448471295,-0.07017338548422095,0.4843458390457408,0.2922137153345397,-0.2474212018746729,0.15672861323300258,3040115,0.17481529035455246,-1.1715538934917786
0,100001.0,50,425,-0.5342137188081607,-0.3348035593990904,-0.0026993972197256943,-0.06348738993283938,0.4669108059929074,-0.05092389838329762,0.011855182697264393,0.1415792305622814,3040116,0.14241529945311454,-0.4518661676426181
0,100001.0,50,439,-0.4001169758167714,-0.9426381713842964,-0.5480775592648317,-0.08564472562234735,0.06757028918264557,-0.4917950046616647,-0.6072456657078671,0.1521501457725947,3040117,0.15194146965716984,-0.693863707970659
0,100001.0,50,376,-0.6160640532775846,-0.6490498632671506,-0.2110743226280798,-0.08789552598750297,0.4310245105910937,-0.1405409137751207,-0.9094691081368864,0.166740152851264,3040118,0.1937794348508633,-1.2569692532015515
0,100001.0,50,481,-0.38507087377825394,-0.15498324052548146,0.058462609322121814,-0.04146619774917694,0.367883500208086,-0.1820557966752369,-0.2862159340576514,0.12776248065363702,3040119,0.1616819141449684,-0.8499196078775022
0,100001.0,50,438,-0.2466614789578802,-0.146706825866056,0.029947642343450157,-0.02712293843774773,0.2317178184085372,0.4278570527381411,-0.3214780596224809,0.16021594684385373,3040120,0.1814777280775324,-1.0160944539179506
0,100001.0,50,372,-0.4347642568533174,-0.353652786040808,0.006022742609554941,-0.05120777821545952,0.3841158402339167,0.21160110187755532,-0.6169859953824262,0.16348241424229273,3040121,0.1661159701976028,-1.2517619896404633
0,100001.0,50,406,0.3488715639443317,0.23333289872105706,-0.03694205393385538,0.038787522779867634,-0.3248721374925565,0.7937266680986999,0.6022593287691745,0.11465824425008103,3040122,0.1254548330960291,-0.37632046456410617
0,100001.0,50,407,-0.20135184968837874,-0.10811685475425403,-0.0946588889814208,-0.03048569766498362,0.12761968713317612,-0.9991271971879068,0.1861553103613206,0.11283402249788806,3040123,0.1498204837490552,-0.4585489052879954
0,100001.0,50,464,-0.3622270113319708,0.33446295819024,0.2860859356523398,-0.022901662722761392,0.4655041571620795,-0.06800884198433224,-0.2284725034694036,0.16023492730425504,3040124,0.14921444768383546,-0.608091244766004
0,100001.0,50,474,0.3485046442318852,-0.5903480984161079,-0.3206570563521953,0.01885620718236813,-0.4713927745027717,0.8332579514853033,0.24402996190671575,0.11233615397378467,3040125,0.14069812322091954,-0.6123189359558575
0,100001.0,50,379,-0.31642148205985066,-1.242893356882018,-0.659664392524372,-0.08366103820211379,-0.06300790994507767,0.029794575048379738,-0.7090660200695406,0.1475049647188068,3040126,0.15970756118539364,-1.03780152435403
