start,end,N,SS,TajD,bsfs,FayH,FerL,FulD,ZngE,Colless,btree,path,iColless,ibtree
0,2501.0,250,19,-0.26102800785970315,2.210032626821489e-06,0.12319541647857465,0.8306489419316727,1.5581254521553949,-0.77193921915314,0.028385045558578407,0.7461533603060762,8050000,0.05062184220753983,-0.5044803097966631
0,2501.0,250,15,0.24892013244203226,0.9785521575928864,0.1549559111252237,0.6946541463299402,-1.4636660782230697,-0.4530178835757458,0.030523854950594162,0.6581174489710047,8050001,0.05787666796217127,-0.14462665981383813
0,2501.0,250,15,0.8040076046574183,-0.4764908760403738,-0.05210237555674521,-0.6860145522313494,0.5430819992150969,0.8743047867904047,0.03873963596320767,-1.2362248481836564,8050002,0.07183573001684156,-2.6206524583231157
0,2501.0,250,19,0.8500942847009995,2.8156465459286313,0.09575171085930394,0.1014230308470026,-0.9208730202678008,0.2701548657639548,0.04194196139396295,-0.1357333786603283,8050003,0.042600509565142296,0.5207377868164734
0,2501.0,250,12,-0.23752859240612045,0.3751765838403733,0.11272285083401057,0.6778353112170272,0.0395360307538329,-0.6349210624872504,0.024120676253400697,1.181376360159916,8050004,0.0997754458694995,-1.6297476075395199
0,2501.0,250,14,0.526701521176136,2.0747214898378603,0.04915530059130197,-0.011924666588372846,-0.31268270567134554,0.2226848663103069,0.04400667184868507,-0.6176729567176041,8050005,0.047491039426523295,-1.6718456521363667
0,2501.0,250,12,0.1607686412488812,2.31804539682392,0.04805528439131882,0.1572040945521467,0.03953603075383266,-0.060809051705804126,0.033899037008248034,0.6904595997095581,8050006,0.06790063479725353,-0.6168127942211292
0,2501.0,250,13,0.887901900379121,0.4656025840753618,-0.08884362739893888,-0.9000430085735854,2.102545607051514,1.0747802288948218,0.033683119575074486,0.6835006686084923,8050007,0.03552921362870838,-1.255831116322222
0,2501.0,250,10,-0.6140842436292523,1.331586504129518e-05,0.10428380528080364,0.7910838930972776,-0.8809206284569866,-0.8718951033256259,0.040378102270834486,0.4497570092681481,8050008,0.06973053504339939,-0.4331556495159407
0,2501.0,250,21,1.1490066782829056,4.450501362251865,0.017935933380636985,-0.4934292042070914,2.7028127805474345,0.8726755295215436,0.02999497991967872,1.4076630888598,8050009,0.03844409897655137,1.1975237382864037
0,2501.0,250,10,-0.6095233163744801,1.331586504129518e-05,0.10880472482771313,0.8098699632609204,0.4973207385797266,-0.8850292488405305,0.02790317597935165,1.0178470971340388,8050010,0.07692058556807876,-0.22140752350690826
0,2501.0,250,22,0.9413046193528334,2.7297784718080735,0.12746877306453674,0.25494263815608154,-2.633615329683029,0.188569987101846,0.02834378990616845,0.3830830735432927,8050011,0.06744720818758906,0.026633550834785327
0,2501.0,250,8,-1.1435132262949643,-1.3684960675057676,0.045716088238438514,0.7570988253923191,6.001904219329237,-1.0464665883994382,0.0409217515222179,0.06680171327439009,8050012,0.043269853607980316,-1.1586074196717069
0,2501.0,250,15,0.4057204962759156,2.2079040060996507,0.017751749178505645,-0.11267335390815672,-1.4636660782230697,0.25488754061953434,0.03032695297318305,1.0386888466731228,8050013,0.05148011400440472,-0.1100485828050172
0,2501.0,250,17,1.0643889396887372,1.264952589580314,0.1847788596527457,0.4675301067347227,-1.618795465943367,0.06310621902351611,0.040394553122885805,0.4761823668514168,8050014,0.039761195318910036,0.85551283368259
0,2501.0,250,18,0.6863003065494455,2.3749875059718386,0.01693999578851181,-0.2592105424177674,0.042790589484166135,0.489688116088985,0.03826056915835385,0.004155712851524528,8050015,0.07530120481927711,-1.5328844722744404
0,2501.0,250,12,0.4386414818121347,1.648985177776788,0.07712287104753117,0.16146188674077425,0.0395360307538328,0.047077769112186085,0.03392926544889235,0.4405763707759613,8050016,0.0674957896100531,-3.153412264082881
0,2501.0,250,20,0.6044844202768918,2.151610099072738,0.08093356657237949,0.14953906472512615,-0.2203194944787188,0.13099630238568782,0.04379210389946884,0.4262294623651797,8050017,0.05966878265751178,-1.2066790303988484
0,2501.0,250,25,2.0728026157667703,1.2561901554511021,0.04079383840611665,-0.8423438576779553,-0.7186113859275947,1.5465365694570916,0.038440500352665136,1.0627624848734365,8050018,0.0445329705920456,-3.0240717424284513
0,2501.0,250,14,-0.3712562822707943,-0.6536294067779179,0.0276664990868704,0.3321969001648092,2.8689971750578738,-0.4151549808617401,0.026577276849332816,0.6924699479319874,8050019,0.034201321414691024,0.708273951233141
0,2501.0,250,16,0.7744680768687099,0.9728093380294164,0.1142102768524384,0.22032744549805544,2.2636760987887685,0.1404409306669916,0.03208964891825365,0.3980810875044001,8050020,0.0593745951548128,0.05209237543754919
0,2501.0,250,20,-0.14435238605236725,0.6493994313458035,0.1572571099861591,0.9741741583104802,-1.0119084632668651,-0.8390163238188085,0.030415569086381367,-0.05265510747109309,8050021,0.056710713823034074,-0.25920131723860496
0,2501.0,250,14,0.5021340117356459,0.9094870912626484,0.1267359984638687,0.4036604531539105,-0.3126827056713457,-0.11864564650068035,0.036119387946049436,0.4400542894702384,8050022,0.07156583322537463,-0.4243216142633204
0,2501.0,250,18,0.9700521854159292,2.4994973084393246,0.09639052788575277,0.03719925127762304,0.042790589484166135,0.3696435605138336,0.03254955305091333,0.922379448127522,8050023,0.05813576888197953,-0.011930958856422192
0,2501.0,250,17,0.3869118051778298,1.6308653332735747,0.05936674565140398,0.12713535266155507,1.0994680023857826,0.0571365775131767,0.03837392581076996,0.21711169418912696,8050024,0.04723733644254437,0.0629671788084128
0,2501.0,250,9,-0.17374265247297518,1.1085547122109732e-08,0.05329626562189176,0.3247413827821804,0.7828117394489831,-0.3262256703305914,0.032876667962171265,0.3283108603967522,8050025,0.06079155331001425,-0.5140156394412129
0,2501.0,250,14,-0.3656340366984216,-0.8021663168076663,-0.26663954630065123,-1.1998938165678956,-1.3732426659144188,0.8088079691170528,0.030020080321285145,0.9387481160933676,8050026,0.13622230858919548,-2.2709088739447925
0,2501.0,250,21,1.0379263834131929,1.009059256652055,0.06101725600444564,-0.1864379310502081,-1.0956646725615415,0.5808377643104922,0.03418242863928833,0.4674424033844979,8050027,0.038314548516647236,0.9869428420202168
0,2501.0,250,20,0.9549199030377552,0.6854706002348507,0.07933849855950394,-0.04122272374078685,-1.0119084632668656,0.4288534403234817,0.026853381267003498,0.7346979024320034,8050028,0.04817657727684933,-0.12281789864440018
0,2501.0,250,14,2.1573571824578237,2.1600565206969007,0.15637297005548256,-0.2824899674019015,-2.4338026261574917,1.0984217375627388,0.024440871992368298,0.8559047286362115,8050029,0.049790560089821655,-0.4982584084002213
0,2501.0,250,18,0.18602724941696352,1.0695045986799605,0.10996101571875708,0.5167227118089679,-0.8215446257946852,-0.3363327544162242,0.027209645031739862,0.7449816074178051,8050030,0.04475968389687783,-0.657794782527397
0,2501.0,250,15,2.0710473867558874,2.5688186435025813,0.123332508782788,-0.4017017252995677,-2.467040116942153,1.1627107003514443,0.033019173468065814,0.9858971669866032,8050031,0.06886686531070517,1.0388317873459525
0,2501.0,250,20,-0.031965826917433146,-0.223193442264696,-0.018873434811307908,-0.09136838356556297,-1.0119084632668651,0.05982689774568401,0.034795094355918293,-0.0324364398332326,8050032,0.04527788573649436,-0.5764765888459711
0,2501.0,250,9,0.5167134338096048,0.9286685282970863,0.0919418719514507,0.15669796200306169,-0.7089587510095277,0.07840181537026175,0.02876020209871745,0.1056510102510098,8050033,0.0769529731830548,-2.6490847813739915
0,2501.0,250,12,0.2565231602684621,0.9079398986006829,0.14172792655117733,0.5730742697759285,-2.356251271886407,-0.3536447082117767,0.031195750744915138,0.0771409950984846,8050034,0.07909055577147299,-2.0240499130810488
0,2501.0,250,9,-0.5766285237274089,1.1085547122109732e-08,0.14413880960335498,0.931014756255646,0.7828117394489833,-0.9661016942296148,0.0340177915964935,0.4436604308561016,8050035,0.054686487887032,-0.06239328153602566
0,2501.0,250,20,1.6729324256667342,2.9078202191668154,0.08156052972194909,-0.4006790465856849,-0.22031949447871887,1.0140241006968462,0.0386643347583884,0.21208265171165733,8050036,0.05094571835730017,-0.8239130107336469
0,2501.0,250,21,2.6480170736736697,2.9751883380193185,0.032363615733276466,-1.1890722664641145,-1.8553601631833367,2.0527151888531874,0.03757773027594249,0.33498761056086146,8050037,0.04957734162456277,0.19513221111582496
0,2501.0,250,13,0.9057558039466096,1.1398028941225309,0.12499071904498715,0.17734135424212008,-1.2721674407506367,0.2234057485760724,0.031986818240704755,0.8145244035276388,8050038,0.040354968260137326,0.19271351815891768
0,2501.0,250,20,0.09211971778031368,3.459960779074548,0.09063305529807364,0.4705820193446305,-0.22031949447871887,-0.3381945874632261,0.033653970721596066,-0.249394167919278,8050039,0.04069503821738568,-0.08927860285901656
0,2501.0,250,23,1.2233586583128908,1.4158319831155348,0.15082507144816,0.2518298510272395,0.1616710994619048,0.3100771932642757,0.025699572483482317,1.7586400096655448,8050040,0.06367405104288121,-1.2727896912245484
0,2501.0,250,15,-0.8395916038274799,-3.1232848154354443e-06,0.07737878377949169,0.8381578582128678,-0.4602920395039866,-1.010165671136846,0.03285399663168805,0.7404329021468912,8050041,0.09989959839357428,0.06012719231654778
0,2501.0,250,13,-0.5361095459014952,-7.123906620505881e-06,0.137427964181754,0.9691167729266456,0.9776412577841304,-0.9881656272621472,0.02998553353197737,0.6677901324476831,8050042,0.04735069309496049,0.016504538781990055
