start,end,N,SS,TajD,FulD,FerL,ZngE,FayH,bsfs,btree,Colless,path,iColless,ibtree
0,100001.0,50,495,-0.21504301112395835,1.1075407104563897,0.2574828499157937,-0.3370315558497388,0.015442984854541878,-0.4257379277441653,0.1401445028106753,0.12120969464018798,3010027,0.14141212040371692,-0.2552921624014297
0,100001.0,50,481,0.04656372782052668,0.7732508101388709,-0.619849700600455,0.5675941376842114,-0.07006502788802015,-0.3933836503748039,-0.6359916757006081,0.1386697922412209,3010028,0.14930100480559197,-0.7621965386598936
0,100001.0,50,509,0.1825635300397896,-0.09120748367148868,-0.12489947948242873,0.203997021808712,-0.002029794377477981,0.05395171020205071,0.08298547950806233,0.13250572506230213,3010029,0.1498398629524803,-0.5110312915844336
0,100001.0,50,424,-0.558280466424126,1.3540901049315752,0.5580312409420385,-0.7775563702939996,0.02714341671272168,-0.9043881754929324,-0.3476756405868883,0.13995103535919853,3010030,0.15712939852199875,-0.7971308521807926
0,100001.0,50,454,0.8483751081470016,-0.8782011922477506,-0.4184281631891635,0.8053807036872934,0.009676529513440066,0.770981704840402,0.6810722777728816,0.104497903812688,3010031,0.11817274986917845,0.09394479709685667
0,100001.0,50,430,0.1434165729680612,-0.3642166478692398,-0.13005847822529396,0.1881067689826928,-0.005395257550779433,0.2215253406020379,-0.2536331798201028,0.1294693472627145,3010032,0.16011904761904766,-0.9340002798637907
0,100001.0,50,560,-0.07826362563676435,0.12008921459974675,0.07690374455509899,-0.10798127557914038,0.00362324273988869,-0.039363560169805176,-0.1320500811066991,0.13804102426997,3010033,0.15651102213037116,-0.6347383740308357
0,100001.0,50,480,0.4699400706810473,-0.3917309990688096,-0.7624224283176877,0.9115657595561054,-0.05739432090745199,0.03926618627007625,-0.02771379959959567,0.1299004137737569,3010034,0.14042372268056158,-0.2049977435996027
0,100001.0,50,449,-0.1611313751052703,0.4357536664402864,-0.6524296763069735,0.4887221393038635,-0.08848829268935575,-0.7640533941567531,-0.6969299034560555,0.1605460865664948,3010035,0.16354622206025274,-0.9513991609938748
0,100001.0,50,499,-0.2685792386430753,-0.2052536182285106,-0.3004653611565348,0.12452708397939888,-0.05425279802947381,-0.4413428170505763,-0.5422528390700755,0.15749985338963188,3010036,0.15631469979296053,-0.5783061921601907
0,100001.0,50,390,0.2320227638856421,0.08799204449458138,0.2026830478407072,-0.05790348450399745,0.040259534094682935,0.7508260017891052,-0.2267887618441293,0.14279134272756716,3010037,0.13011778785588307,-0.10246094572943314
0,100001.0,50,459,-0.09561865336678838,1.2585402737892433,0.2970546983397665,-0.30987773610638514,0.028484973904086164,-0.1669345352291363,-0.6921096404906429,0.15499480046795794,3010038,0.1534565580618212,-0.8488189976565581
0,100001.0,50,378,-0.6724809435487051,0.3518309264609257,0.19565014563885602,-0.5183866268886905,-0.02376734532710825,-1.150205584307234,-1.202125187018925,0.18362818500181127,3010039,0.17769679300291544,-1.0451530444648711
0,100001.0,50,416,-0.40012044584910206,-0.12321014503143962,-0.4141619334063009,0.1564112457586158,-0.07703132884635032,-0.8479477994777678,-0.359654363379379,0.1437630607798676,3010040,0.16235933625786764,-0.6437436856730159
0,100001.0,50,407,0.11847865796753985,-0.053136273229658505,0.14813196140654208,-0.06867173309177647,0.025838993611529387,0.24558606917406145,0.06023196271996259,0.12495378586217087,3010041,0.14880952380952378,-0.6466189314339129
0,100001.0,50,342,-0.4565384935417238,1.1671166848632923,-0.3394176805560953,0.06215900224531596,-0.07229930103603367,-1.6612723459731726,-0.3044581101429177,0.13327847267939427,3010042,0.14537884119164904,-0.6675303532202307
0,100001.0,50,402,0.062372291160754996,-0.5285343561241602,-0.17479866100132913,0.18541344262619847,-0.016373577349407174,0.2186977739288143,-0.7174631747443599,0.16557086752226666,3010043,0.16444970845481047,-0.6836749352357511
0,100001.0,50,413,0.02784892771321506,0.5094125175524088,0.19308336512765448,-0.1548701275219048,0.02483354200841803,0.06303191775229915,0.27001983256182444,0.11684008578800988,3010044,0.13096556452038186,-0.2505766916120228
0,100001.0,50,539,0.4577382994839163,-0.4347233912917791,-0.09963471371726323,0.3243568745795249,0.0201443291317026,0.5991560411533867,0.528533448829036,0.11333245744649782,3010045,0.12786455364268606,0.00911629856124277
0,100001.0,50,447,-0.6956483585475884,1.214806747907653,0.02872495860769465,-0.3847093252056786,-0.04515243020880141,-1.7256843932318533,-0.9368233599755144,0.16503913393314326,3010046,0.19263198237041296,-1.4984634241690935
0,100001.0,50,404,-0.10224477211290968,0.7772715020925657,-0.1854447482600024,0.10976134102363606,-0.029132424551486895,-0.2810989824860552,-0.08783149942663615,0.1367094134951278,3010047,0.14712885154061625,-0.1991589208388361
0,100001.0,50,365,-0.3167111805657617,0.8462922043808218,-0.622460840210508,0.3821564448316152,-0.09608167114470373,-1.1307166603890502,-1.1171602077471607,0.1700026164311877,3010048,0.1977554758167003,-1.6191805444928635
0,100001.0,50,466,0.12448648569278392,0.8404272536111881,0.07196778692561935,0.001262799791869668,0.01720208602798729,0.15843194514535106,-0.2536666394084576,0.13015518707483,3010049,0.1566010124980224,-0.8408530765129827
0,100001.0,50,411,0.016880952964821318,0.1675697284087499,0.3765268925447995,-0.3213320728164034,0.045817072420357485,0.3149535530102165,0.2075964188758212,0.11479108688930115,3010050,0.13268707482993194,-0.26327771720291043
0,100001.0,50,432,-0.26021408049133155,0.9938605975397083,-0.27227069292492545,0.1042502419388894,-0.05041939326050522,-0.7455057835018332,-0.015625160006400234,0.12635522959183673,3010051,0.13650747184119555,-0.5043636954396675
0,100001.0,50,338,0.0584950967730674,-0.3117343502296824,-0.06631866079244772,0.08823952854187178,-0.00379772281429099,0.06708642327770052,0.29801323309576666,0.11202699829931972,3010052,0.151780712284914,-0.5775962391568674
0,100001.0,50,375,-0.3752638490090914,0.0651990979406079,-0.31185451348970983,0.07972829646016831,-0.06325380701649724,-0.7097748661525056,-0.3958595810426479,0.14414199745832387,3010053,0.15368323255228014,-0.7036132445024795
0,100001.0,50,377,-0.22039797728042532,-0.462976941413145,-0.3930524500836921,0.2307703564009961,-0.062066725959619914,-0.6174383070191494,-0.4002879335233107,0.14381377551020402,3010054,0.1543290043290043,-0.5815267544970362
0,100001.0,50,386,-0.08344284023298829,1.3502151081466407,-0.1957968649915896,0.12854631938074673,-0.02906642966900733,-0.8058082793359734,-0.855628801607495,0.1586356764928193,3010055,0.16338435374149654,-1.0190939215743726
0,100001.0,50,469,0.11732770251374895,0.11879809473887712,0.05153653225009422,0.0154785830644629,0.014284079914579247,0.008108321294940112,0.04286117276333287,0.13077574024778998,3010056,0.14455049261083747,-0.5077407170739779
0,100001.0,50,400,-0.04496791218643411,0.9289553627760384,-0.2308565092215999,0.1791344513607446,-0.030521698819414706,-0.23178448993641235,-0.4033418033892929,0.14195483749055174,3010057,0.1609662383471908,-0.81772524189861
0,100001.0,50,346,0.35965466159043274,-0.7226099089233763,0.09373025720955336,0.10321178963236967,0.03629738471567867,0.4155627743456337,0.3212570585446308,0.11515587830224125,3010058,0.1408621140763998,-0.07164093252411394
0,100001.0,50,404,0.5394924297635678,-0.32231084446471403,-0.04713833657098083,0.31984285756802056,0.0320916435733596,0.6085051699751687,0.2553864095238241,0.11771453373015885,3010059,0.13412116983545558,-0.29217959759762313
0,100001.0,50,301,-0.13610222036348904,0.05396379494945177,-0.4151062308256271,0.2935720493703536,-0.05902951107500224,-0.5815385212796633,-1.3332839227585391,0.17613271723783858,3010060,0.19684031507339772,-1.7223780135417703
0,100001.0,50,450,0.3238523930040886,0.2299090045401953,0.43880442822567417,-0.217328028905042,0.07455171442310053,1.3785732666702224,0.48032077170571996,0.10983704706372344,3010061,0.12582312925170072,0.029081161782474156
0,100001.0,50,555,0.9299907560508816,-0.704377166541422,-0.6653710820954334,1.0651557639228968,-0.013729443225053754,0.8916985410260149,-0.9770775612899024,0.16318141606418354,3010062,0.17464336480860995,-1.2571196543452654
0,100001.0,50,408,0.1215597886020505,0.3018824806324792,-0.7866865296942332,0.7523323823726739,-0.08478463310897036,-0.4400556969415511,-0.8335806404494427,0.1591428969248518,3010063,0.15290587388801674,-0.673820814992996
0,100001.0,50,408,0.39207345574595776,-0.4966217175633906,-0.32365990900073344,0.4861415162442612,-0.010992286709822566,0.5189425675225954,-0.12250786946577287,0.1346522052529621,3010064,0.15928871548619447,-0.7228774227862635
0,100001.0,50,393,0.09037502496066352,-0.12615445423978802,0.3041047417415566,-0.21989575080798496,0.0423924264027348,0.5454302745130023,0.43917927094470827,0.11695447409733115,3010065,0.1281136514756278,-0.027948661303345026
0,100001.0,50,429,-0.276488389072389,-0.21926810939719765,-0.5174421067736509,0.3107767914453205,-0.08060606089094392,-0.8737938738142482,-0.6149675183360924,0.15191528992549402,3010066,0.1579010770975057,-0.8915582823401655
0,100001.0,50,423,-0.4481612773636477,0.209516507318392,0.011155737779217705,-0.24126710633016996,-0.029969938520584882,-0.8028812158171256,-0.0965688256647854,0.1342259447131452,3010067,0.15918643880316352,-0.7621742410970181
0,100001.0,50,407,-0.13142927403198004,0.05601652568860085,-0.05155807763217556,-0.02266593147655321,-0.015292634947350245,-0.3350594454032919,0.04937499199687186,0.12764845521541945,3010068,0.13277556785426034,-0.2551331421135671
0,100001.0,50,500,0.3173256935969361,-1.0713230714587836,-0.7178980962983249,0.7937059224527494,-0.0627337872108974,0.04146845969492391,0.20293738662939645,0.11894468313641245,3010069,0.14996102607709752,-0.5719189527808772
0,100001.0,50,483,-0.2017373189327519,-0.2563268931199158,0.2949602991756617,-0.3629764428641808,0.020811444411731432,-0.32149642225415725,-0.46008286331257997,0.15202702702702708,3010070,0.14125094482237338,-0.6178904912043494
0,100001.0,50,432,0.5755931011303382,-0.27491026812450736,-0.3142061322677717,0.5728258618584048,0.002962627914066897,0.5125821221078932,0.056395892554461924,0.13216645039518685,3010071,0.13356413994169095,-0.08209930391161886
0,100001.0,50,407,-0.4128504358688531,0.8200861181164172,0.910239705454692,-1.0110239028436006,0.07909354113843871,-0.16512937129630947,0.08929552051342404,0.12414485568238595,3010072,0.1345775152166129,-0.15376902215345264
0,100001.0,50,343,0.4513043244430578,-0.09640919105889202,-0.112872488353443,0.3314378731803264,0.0181402323350756,0.6292934327783155,-0.4236729373108886,0.14618347338935572,3010073,0.1395784275248561,-0.29865700935344386
0,100001.0,50,424,0.4019685960237064,0.23619502154018154,-0.33808249123594003,0.5040032842348111,-0.011994714075516107,0.428302176989961,-0.021252853717038552,0.13260459624264218,3010074,0.14935127276717136,-0.3396314398699299
0,100001.0,50,493,0.4199690041550776,-0.34805889643530924,-0.09170531099809244,0.29766703087516705,0.01845068133349344,0.4113804678265605,0.14352108338035965,0.1232123081790856,3010075,0.15310568671913222,-0.6248370143323886
0,100001.0,50,375,-0.5999576235703676,0.22307112193691564,-0.7456348630603242,0.3439784126807409,-0.13046153988807668,-2.120985788130336,-1.3665329884054045,0.18850256151843456,3010076,0.19494291969661431,-1.6744670284006125
0,100001.0,50,414,0.013465037755128292,0.6433301103616643,-0.6408232289195392,0.5686832711716753,-0.0750219846392045,-0.3938415393387775,-0.8772331078403333,0.1682818097653263,3010077,0.15303001934718846,-0.6960303645211019
0,100001.0,50,397,0.04072569072869043,-0.2699329960310114,-0.4989616272538765,0.4583577796394365,-0.05634152442572427,-0.15728376521613516,-0.4835026876956692,0.14551095163340055,3010078,0.1923025732031944,-1.400022187332198
0,100001.0,50,458,-0.10342591835599098,0.03896371108177736,-0.30081129590546235,0.21027403953580895,-0.042820850363729415,-0.3375544634412202,-0.6087664840793069,0.1531538357917424,3010079,0.16488725119677505,-0.8623651458617642
0,100001.0,50,427,0.18867474167739987,-0.2742488830666396,-0.013660015826703538,0.10944023726626644,0.011554460144641378,0.3067308428194211,0.4075558043113993,0.1104612576738012,3010080,0.1256084330283838,-0.09937263275254543
0,100001.0,50,390,-0.1683690014439383,1.8341476033771635,0.02075321313847121,-0.10507912824651773,-0.00930065382183038,-0.7530099533064758,-2.6924559956068452,0.2533657175445029,3010081,0.22012683578104136,-2.3523781235864742
0,100001.0,50,394,0.7341628011192393,-0.6226894042451445,-0.32004042192193705,0.6594299691853545,0.013320580487655756,0.7573173153113643,0.01792741891736129,0.12562971134399722,3010082,0.14049969581328475,-0.4057568681610757
0,100001.0,50,392,0.4282691607582547,0.4484323742527392,-0.24506497073291605,0.4358202578802876,0.0008443277763039709,0.5311405055609566,-0.39115862409901775,0.14648495267672282,3010083,0.15075124538004184,-0.7604251945861464
0,100001.0,50,475,-0.7382469206420466,1.2614269696985274,-1.1135764708493627,0.5946432632904148,-0.1832384353135633,-3.1825169747984243,-1.3841343406419178,0.1765673837102409,3010084,0.20003401360544226,-1.7736203384811988
0,100001.0,50,435,-0.2749106330408621,0.9983945022754313,-0.05838607089981804,-0.09085515093149864,-0.02610693680584146,-0.6698435650545805,-0.9898077009927478,0.16471180863649815,3010085,0.19413035484464053,-1.6351970540436696
0,100001.0,50,448,0.0923599082516301,0.047191113197531324,-0.995138668063264,0.9201943698276333,-0.11137384703149622,-0.5387277501004599,-0.10280341558940803,0.1259815096251266,3010086,0.14593091334894606,-0.6325395040317667
0,100001.0,50,544,0.23175650194974626,0.2478257340070417,-0.2490724271841944,0.3384376495215827,-0.013256360823692272,0.04737402470940162,-0.5116667461798298,0.15472105872916855,3010087,0.16395757020757018,-0.8007359134004746
0,100001.0,50,444,0.2464173313903524,-0.3231546582453652,-0.25335170346047803,0.3494599085928761,-0.01279999220720359,0.1721468624877552,-0.10289171543135812,0.13759127504212695,3010088,0.14456468071099415,-0.3634194811114573
0,100001.0,50,513,0.6554243231425692,-0.5208473720694321,-0.9276039164742922,1.1526362946201,-0.06391338014408793,0.026877122221803853,0.1335099895692573,0.11641561386459352,3010089,0.15361261692176875,-0.5859803755169779
0,100001.0,50,421,0.2295912348471107,-0.2663982804741293,-0.1498292276739378,0.24992573287468156,-0.0017246090662483453,0.22972838285213884,0.0977143495585066,0.12317105613194998,3010090,0.13075820879532918,-0.2746922924566847
0,100001.0,50,370,0.2353166509593609,-0.5294392550063115,-0.09536861148077652,0.2049406580288358,0.0051211081468761814,0.4154954272243052,0.4641843992410446,0.11352275716916595,3010091,0.1496598639455782,-0.5719793571170702
0,100001.0,50,445,-0.14974045202028044,0.1030031477738914,-0.06630926323013939,-0.019251543871255557,-0.018303105925294504,-0.4622899300268599,-0.14669359771433382,0.13540879314688847,3010092,0.15333496412263534,-0.6064317579386176
0,100001.0,50,489,0.3844122340584393,-0.8392918015442761,-0.18518906347428105,0.3612306000863949,0.004916276956761129,0.4567726795350553,0.2761309220982666,0.11979560342655585,3010093,0.1349051339285714,-0.16091705659821762
0,100001.0,50,488,0.25459550871791065,-0.5304849831490002,-0.16305578633862874,0.2746697093916877,-0.0015221902697704305,0.10134919136177103,0.028754284983071924,0.1270232230823364,3010094,0.14621864370748305,-0.3417358315453817
0,100001.0,50,498,-0.3105924805977728,0.3963483215553249,-0.8416046047068722,0.5773190330376919,-0.1211581648114665,-1.4548823041057035,-0.3046681217263642,0.13047996976568405,3010095,0.14646258503401374,-0.6967701460040676
0,100001.0,50,380,-0.028513463802679686,0.8001024153209408,-0.2315702895784521,0.18823853094944334,-0.029481515221309325,-0.2469802543750517,-1.51226120535777,0.18885509868972225,3010096,0.17299442299442308,-1.0756581828764955
0,100001.0,50,423,-0.06106667721742951,-0.3507444705922474,-0.2357284505047489,0.1751007547443045,-0.03219732606646746,-0.1252312753941354,0.15075022456609874,0.12522644927536233,3010097,0.14289669356114545,-0.3274151490148854
0,100001.0,50,426,-0.18827958532250744,-0.6844148096731048,-0.9727679187846152,0.7554982418660864,-0.12840450578354595,-0.9605280526948886,-0.7031732968005457,0.16508590615733482,3010098,0.15754866302956824,-0.5371929697022089
0,100001.0,50,496,0.3124805956799501,-0.3957833581855058,-0.5966709973691545,0.6848746720159808,-0.04874736748110516,0.14444673457344007,-0.3728712756079566,0.14489257241358075,3010099,0.14870987457482993,-0.4689622956039226
0,100001.0,50,436,0.09883254677516352,-0.30261119470938513,-0.3721926746109117,0.3773569667536488,-0.03718454067807192,0.07276868016804164,0.17174933003128018,0.12308190321583172,3010100,0.1408398465769286,-0.26402710473994395
0,100001.0,50,444,-0.4012259826652784,1.5121752380531883,0.15089059468238186,-0.3396346150415729,-0.01013808057766036,-1.0647159010555154,-1.7348547606447793,0.1983922434953362,3010101,0.17977062619919765,-1.302244935366127
0,100001.0,50,475,0.5644041895181622,-0.6731907818984182,-0.18306230462071435,0.4523816271360286,0.017721744936831804,0.490346333589271,-0.0272561699751566,0.13211517165005546,3010102,0.15390585764507148,-0.6665606348386689
0,100001.0,50,415,0.18886020067733086,0.3483600648341373,0.16334214713641085,-0.045650712197774335,0.032550178935852776,0.7629669111407409,-0.4578289208613354,0.14269686932364573,3010103,0.16365422137847388,-1.1313354727614329
0,100001.0,50,488,0.1676811965260747,0.8364626515371475,0.21938417663014387,-0.10563694717351026,0.03763961394341448,0.6541287464507707,-0.7086439700262767,0.1544075963718821,3010104,0.16676896322438758,-1.0189583621971614
0,100001.0,50,519,-0.14330549106831347,-0.4101015352818064,-1.0478412899150722,0.8447562795140641,-0.1338027965082183,-0.8776878719580933,-0.8573320546184712,0.1602752514049098,3010105,0.17754952858336326,-1.1045506685798523
0,100001.0,50,391,-0.08332086975876743,0.6851680910609425,-0.09974144030397616,0.044419125997784775,-0.017655359590387245,-0.37833555496059657,0.09016975387951967,0.12497314715359832,3010106,0.14297524565381708,-0.5052619324450435
0,100001.0,50,426,0.23201186538744706,-0.9973555298782271,-0.9116007495851968,0.9189856874098532,-0.0918126303238072,-0.09428709490702326,-0.057413648347239526,0.13206016351494726,3010107,0.1423298001371091,-0.3422182649814685
0,100001.0,50,470,-0.1570001243537349,0.7106776030112499,0.4164795510093606,-0.4463523676066482,0.03832107209426562,0.06313618977901088,-0.24149670544240964,0.1301181610084792,3010108,0.16605294291629694,-0.9830293623649884
0,100001.0,50,515,0.1924898581469421,-0.1285461728192752,-0.10016548804775524,0.18745538658805244,0.0015865426490148649,0.25114532443813825,0.2813235066527787,0.12069470645401008,3010109,0.12341899722852105,0.04247189862821882
0,100001.0,50,395,-0.3074717809575058,1.0572581204296267,-0.4766834033911345,0.25910558575781645,-0.07802798336139849,-0.8286852939190913,-0.8422303318019531,0.15596265978919036,3010110,0.16172506738544476,-0.8447617121600933
0,100001.0,50,434,0.0948142035952443,-0.6984322819326102,0.09743726431554332,-0.036432470164391766,0.01816061442619819,0.3356513465370193,0.10243280658241803,0.1323521716378858,3010111,0.13304394338380518,0.009064571653759457
0,100001.0,50,515,0.2931323857549177,-0.9059286110803212,-0.3375902630206581,0.44774947523998737,-0.019451537353830886,0.1576955397807124,0.4952041564142037,0.10481623204837476,3010112,0.11684062938152358,0.4321338090667869
0,100001.0,50,411,0.04058877123688974,-0.1927538123267824,0.32118305146610626,-0.2605778275543609,0.04091162187606887,0.5811964364359864,-0.0850747543265628,0.13242928750447547,3010113,0.1333144368858655,-0.11920129305929204
0,100001.0,50,450,0.09266295547105703,-0.29692659314000663,-0.8059225462407229,0.7544696284400619,-0.08894428495792757,-0.5831441334114095,-0.3632984703544225,0.1395688333136723,3010114,0.1475862274734455,-0.6325531962272154
0,100001.0,50,495,-0.04808506087399631,-0.4198714936534919,-1.1260197984478042,0.9625223480739631,-0.13648351764775984,-0.60501752798763,0.5016401282718362,0.10715687373850637,3010115,0.1310318519931337,-0.25284728945015944
0,100001.0,50,454,0.4665683987143174,-0.4865362495638387,-0.11729880117782042,0.34401073739075266,0.018676222604341285,0.8022139281114107,0.33751192315730233,0.11581124987308347,3010116,0.11944777911164467,0.2710946428148636
0,100001.0,50,446,-0.11914908716643227,0.5937025462368981,-0.3049931916374395,0.20581437304422812,-0.04442850432487625,-0.5845993214736864,-0.7055322989866408,0.15414433929996582,3010117,0.164485056317609,-0.9204561093998102
0,100001.0,50,348,-0.1942543749276054,1.6430554689376478,0.4041522935128163,-0.45423420744851595,0.034467517078432305,-0.5169147507516714,0.1960701594880249,0.12193405139833705,3010118,0.1519179894179894,-0.6766088220608868
0,100001.0,50,415,-0.03971257268783983,-0.22263488264959252,-0.06571365360050023,0.03709478679927191,-0.01056253306468422,0.03415779800992043,-0.1524152574592862,0.1374149659863946,3010119,0.1440847465746862,-0.30487773004153923
0,100001.0,50,476,-0.24378536291829345,0.2865826613511869,-0.1602510625847819,0.01444215991628565,-0.03596482026630824,-0.5348548741100588,0.19386173385007424,0.11883009017560499,3010120,0.134118946085897,-0.2401184889936997
0,100001.0,50,419,-0.18583986776866088,0.9852508702371208,0.11003754428075324,-0.19244053179543888,6.447816019087393e-05,-0.3662421029639758,-0.3933957312824208,0.14387476301996208,3010121,0.17409821071285655,-1.0449006870200772
0,100001.0,50,425,0.1286305717307441,-0.12062892956368122,0.0595299199180117,0.014259152952644384,0.01603473753247434,0.25865987635370297,0.040182407500370575,0.13130134129123347,3010122,0.15555909863945575,-0.6246026397528548
0,100001.0,50,537,-0.3022682485398249,-0.0650240798106056,0.3461604289276277,-0.4600713004600927,0.019810758149702245,-0.4742038387928645,-0.10118294201134764,0.13590108174417315,3010123,0.150133471109963,-0.4599563384433193
0,100001.0,50,426,0.07371069562926401,0.5673480711473843,0.0664216416091104,-0.020150715018690188,0.01301643403485508,0.06212198217938136,-0.9745182468246604,0.16007271171941825,3010124,0.18339812115322315,-1.474513340157173
0,100001.0,50,368,0.11964041590299422,0.08878265494997993,0.5106983654287655,-0.3858425436463876,0.06902015116267661,0.8296605349218843,0.2546392790517265,0.12279218916482253,3010125,0.12206519776052008,0.2355221064418095
0,100001.0,50,540,-0.01132160466047325,-0.11044324602341764,-0.0026871998429004442,-0.003504624416332704,-0.001106634796448512,-0.05354622808261702,0.32327202779312936,0.11069332946448728,3010126,0.12021970950542372,0.10854602420555877
