start,end,N,SS,bsfs,ZngE,FulD,FerL,FayH,TajD,btree,Colless,path,iColless,ibtree
0,100001.0,50,421,-3.419978754903177,0.8862954031209022,0.8242329786065933,-1.3236959331091644,-0.193918251983971,-0.5306196783291035,-2.6916301287758944,0.25007330518414256,3020038,0.1989535610162432,-1.837934184217326
0,100001.0,50,436,-4.328923473262865,0.8596174763793292,0.9545875604061508,-1.4716636479769976,-0.23247889460383395,-0.8332835958758589,-1.6024783635562403,0.19622284397630016,3020039,0.23605290330417875,-2.261424729867892
0,100001.0,50,415,-0.8867342731917459,-0.0005168036539308979,1.1334781176242656,-0.18351966410987847,-0.043576552050372905,-0.31250832208771984,-0.8479535515539217,0.16695197815968502,3020040,0.17699958771387342,-1.0563099516780057
0,100001.0,50,337,-1.0758196298660736,-0.08784836544833692,1.233072121162041,-0.3430855931309251,-0.09356126836073396,-0.7540350067565739,-1.4754339771847824,0.18455626525419333,3020041,0.2534532105525138,-2.6372110808965745
0,100001.0,50,399,-3.04287340031212,0.5540047014171302,1.162171399014215,-1.0067484477036022,-0.16385107425856074,-0.6362124768494526,-1.8540350937467045,0.20907275953859816,3020042,0.2299679487179488,-2.125553812564253
0,100001.0,50,406,-0.589681044049087,0.8042297345865067,-0.3004729639560836,-1.0042091970802562,-0.12935551506534884,-0.14719569304947072,-1.4135983591355257,0.17888241010689998,3020043,0.22380952380952385,-2.1926366113739433
0,100001.0,50,458,-0.9486487657413228,0.1618030443450869,0.1683848174154953,-0.4174998210053147,-0.07698610872900524,-0.3950988320791001,-1.8345045293598898,0.2028293904626525,3020044,0.221596002742182,-1.9487534293409927
0,100001.0,50,331,-2.535902139991113,0.4837776831380272,1.8955942910066816,-0.8629175871903075,-0.1396747835816931,-0.5285593796063002,-1.8132759797695708,0.18726572261557672,3020045,0.2268407362945178,-2.2990462335297592
0,100001.0,50,397,-0.7812030708869934,-0.13173069910880078,1.594810689193577,-0.05537746513966625,-0.030965295018818718,-0.3492416866434198,-1.3487318415103298,0.18059280855199236,3020046,0.20912956091527524,-2.055967644302272
0,100001.0,50,478,-0.0904056868149116,0.4609258861914488,0.05454484849488611,-0.4320789086337319,-0.04003842581693665,0.15868351662189964,-1.1266467725657925,0.17355721631375565,3020047,0.16008440413202313,-0.9378687181346878
0,100001.0,50,348,-2.072803419181734,0.833352192209922,0.02775794623749788,-1.3127443316126968,-0.1990787877439162,-0.6148910359409504,-2.4713799680121444,0.2388266495409353,3020048,0.2258743240886097,-2.2338581343781496
0,100001.0,50,364,-0.6682441543781188,0.2966765876453771,0.4511124740954146,-0.4972974680172247,-0.077936039340431,-0.26977891847234464,-0.6688773933673391,0.14774153709102697,3020049,0.20870377854111935,-1.755981709296642
0,100001.0,50,400,0.14458184520961953,0.9754603542293918,-0.699790045864274,-0.839805857154285,-0.06721528196441506,0.463690185469269,-0.5972681679897092,0.1511787104779019,3020050,0.1734132332178154,-1.1742686148059058
0,100001.0,50,385,-0.018144915391865468,0.9288513176125514,0.3241047761312293,-0.8205083619122623,-0.06897763819406859,0.4064654595712749,-1.3074509111441115,0.16459889966915733,3020051,0.1698149497894395,-1.2188314949018622
0,100001.0,50,487,-2.0246910456719056,0.8715108624531664,0.6927432704435063,-1.2804679823511331,-0.18531239294198645,-0.4858168935366216,-1.528795233613502,0.1975664075153873,3020052,0.20517311402172808,-1.7409872448724455
0,100001.0,50,325,-0.09417183381259928,-0.054988152086150176,0.17128059124325068,-0.027156210213526617,-0.013938837616658218,-0.15299802311256813,-1.1525290561917978,0.1693944431705266,3020053,0.20221983530254206,-1.704401693256281
0,100001.0,50,402,0.05392589877941255,1.222328753728094,-0.6390361843743161,-1.1909338032704728,-0.11709334073680724,0.3456779308268689,-0.8230666267300918,0.1563622640067262,3020054,0.2086228108264582,-1.704468778165411
0,100001.0,50,393,0.3336065017147093,0.517351249549089,0.3635816565778781,-0.3832498862208304,-0.020908326259447347,0.35155736651007924,-1.321739706920709,0.17630555216098429,3020055,0.15621661887895652,-0.9849538858971619
0,100001.0,50,329,-4.2372700806345724,-0.15689396532324076,1.9719510805344307,-0.4639420954382216,-0.13175641304716312,-1.093910055900162,-1.2271534715295287,0.18542647828362124,3020056,0.18833237520360255,-1.4328191048523615
0,100001.0,50,391,-0.6686309906826439,1.0573441497139615,-0.6400526866064776,-1.1252362690127709,-0.12388119728245292,0.1378016828577394,-0.9570752258523776,0.1694530013263166,3020057,0.185873431941584,-1.2540393792984554
0,100001.0,50,477,-0.8143524558202514,0.16534046467908026,0.9626929930688976,-0.33757309344806297,-0.057557450473742486,-0.2526439331394165,-0.8394845686125417,0.1581056901927438,3020058,0.195500283446712,-1.5238600275080385
0,100001.0,50,411,-0.5702201745704141,0.40012458967035097,0.852184455806261,-0.4735226239356449,-0.0581587587143634,-0.02894631858342048,-0.5566390104701193,0.1478445310708553,3020059,0.17142162987644036,-1.293546768040173
0,100001.0,50,369,-1.4767341628484698,-0.2462705090807005,0.7213153103194239,-0.1312723110723813,-0.06455826655210563,-0.7005745787412191,-1.6127065216665704,0.21317107924250772,3020060,0.1811413454270597,-1.1813776815151265
0,100001.0,50,460,-3.690547103018528,0.6608876364290982,0.6043516198943722,-1.25522128327794,-0.2079018045253342,-0.8504423786659422,-1.1270466605827123,0.17290391156462573,3020061,0.22872482326263835,-2.179564683273311
0,100001.0,50,436,-2.0324046409599448,-0.10203720997678256,1.498241076131788,-0.2732721652088125,-0.07852049018835518,-0.6611451408455883,-1.8366086055211532,0.2066504612316131,3020062,0.19473569244211447,-1.6903222355920997
0,100001.0,50,321,-0.3644244675285506,0.09391853169809598,0.030123080988192705,-0.2091023761811416,-0.03703423717476401,-0.17338361477673375,-0.8966289871920463,0.15983225588371985,3020063,0.19671500179018972,-1.6763984735716562
0,100001.0,50,352,-1.3077144851375195,0.2921689690085923,0.3263058971706675,-0.6245188169684257,-0.10883753963622926,-0.494840745907172,-1.3895126456839244,0.18229413858566684,3020064,0.2295567711620731,-2.0913636370629893
0,100001.0,50,446,-2.4550289944301578,0.5141528248599001,1.6899905809447129,-0.8484304891948959,-0.13147596755308047,-0.4444151029558085,-1.3824237674755917,0.17126669945086478,3020065,0.20346798513219724,-1.819924810265232
0,100001.0,50,426,0.04662332935055509,0.2650359052347863,-1.066897912146032,-0.2869830939704651,-0.032184361864501576,0.026052875291449885,-0.34166900502839026,0.13994169096209913,3020066,0.1737100500577589,-1.1559812224347454
0,100001.0,50,334,-1.0431789631901192,0.9247772828131172,0.2109607237355402,-0.9223749713492132,-0.09390727226671326,0.22650252273390006,-0.34625488417903605,0.11832629603565573,3020067,0.139625850340136,-0.7219183694983473
0,100001.0,50,415,-0.2337052178912926,0.4929472630920912,-0.5795067248269228,-0.5583226445154433,-0.06570253618201882,0.006840994969251932,-0.8379266916830621,0.16079312519709868,3020068,0.15453181272509006,-0.6833488946981848
0,100001.0,50,362,0.13444789366456314,1.0809165836860368,-0.7953805371506801,-1.0044336302047951,-0.09212041313785356,0.38930582166797706,-1.250863236773066,0.1745164052015364,3020069,0.1858394301116673,-1.3358317192290985
0,100001.0,50,373,-0.9492948969268376,0.17101825236172352,0.5593224372554714,-0.3976388588581751,-0.07126300989218308,-0.3440446487915699,-1.396181228471944,0.19057742144476844,3020070,0.2093908992168296,-1.701785119874938
0,100001.0,50,479,-0.3929470319688979,0.4698470680272799,-0.07622345665369172,-0.6057408329616463,-0.0799165576744908,-0.118509826520624,-0.2497101737178524,0.13714612482547606,3020071,0.1724761904761905,-0.9161355606237376
0,100001.0,50,441,-0.7362620133588993,0.0596289952571647,0.9064923449331332,-0.2599947607666851,-0.05352422045454201,-0.3257019998738673,-1.2955977921333195,0.17826548608861545,3020072,0.20145702511773933,-1.7001636211083693
0,100001.0,50,418,-4.621255909540753,0.3074639896597674,2.0938799705497746,-1.0109530150405237,-0.19806657800107466,-1.1205669326601064,-2.2716372309422157,0.2357203236324117,3020073,0.2463095238095237,-2.3672562548062364
0,100001.0,50,424,-1.9793436962116742,0.9694893196728618,-0.6022262910033647,-1.514853505795343,-0.227955319757866,-0.6939678339439285,-1.303573312366317,0.17548363095238084,3020074,0.2101610759246228,-1.7029422302843356
0,100001.0,50,402,-1.2006577005678924,-0.6046911881385694,1.6815022088789553,0.32652159427691185,-0.004368527563720743,-0.6169358187242844,-1.2793370766206138,0.18854931135015587,3020075,0.2160104607880888,-1.9688816719196736
0,100001.0,50,365,0.11873394850431138,0.5988963384819213,0.1165399310228592,-0.5669965499660098,-0.053523681585376716,0.19785518433988947,-1.0037123758452269,0.16767447719828665,3020076,0.17958322569534144,-1.4925346162254594
0,100001.0,50,348,-0.8026744637265593,0.3335183051202924,0.32531275305068325,-0.4497650871798246,-0.061694040706988376,-0.11753208013297516,-0.9675727328556022,0.16439909297052147,3020077,0.19932477941671706,-1.6539320575551009
0,100001.0,50,366,-2.1592733460037765,-0.07662345451582818,1.5223500196583644,-0.2948542196413009,-0.08043501147314762,-0.6496458507365426,-1.705153782992623,0.19288404137165066,3020078,0.21613194827480547,-2.0223079026385644
0,100001.0,50,344,-0.4824599336068625,-0.029336351475029974,1.1412673990495117,-0.10789995136895916,-0.029644916789809694,-0.24040470422500906,-0.2279620180614093,0.13029640427599615,3020079,0.18264896319973772,-1.1658815824308784
0,100001.0,50,421,-0.15819308761317588,0.275884868607336,-0.23121662695539566,-0.3370014869909197,-0.04257779034254057,-0.03781805161241812,-0.7978665860268441,0.1692561205273071,3020080,0.21251962323390888,-1.7502953235987175
0,100001.0,50,415,-0.192567033667122,0.08975101343375608,-0.044198961560926855,-0.10982225602024112,-0.013898926405609146,-0.012619445077642472,-0.8603953550465571,0.16582961309523825,3020081,0.1724284541402768,-1.1083372650262957
0,100001.0,50,335,-1.7676771596247007,0.4014911140735847,0.2446689418403381,-0.8054236830205488,-0.13713743267689346,-0.5904802880521968,-1.0687199485859948,0.15677368508378964,3020082,0.21207658321060385,-1.999336218517448
0,100001.0,50,400,-0.04946610726740654,0.6728409121989949,0.18861654066680533,-0.6280964307578379,-0.057944790870717314,0.2369349805260981,-0.2642363398968845,0.13530647861238745,3020083,0.14613702623906705,-0.480868747334973
0,100001.0,50,361,-0.2755411042627755,0.2013404632451488,-0.5425311941327042,-0.30194751088850713,-0.044452351580753564,-0.12268179269974196,0.020970963010244283,0.1281286099345398,3020084,0.16056640047323276,-0.8340442882398378
0,100001.0,50,388,-0.12733271952757788,0.9526001670513224,0.6777174550398735,-0.8792586835926459,-0.07969858845823458,0.35264289935874393,-0.5245048548642433,0.14814751403917265,3020085,0.12807017543859656,-0.2885998703606312
0,100001.0,50,273,-3.8029017076619445,-0.3210244541254127,1.8560817794798288,-0.2891789901383873,-0.11293446698870195,-1.1180930595714584,-1.8660787500704847,0.2232014017728305,3020086,0.23017644557823144,-2.0584517984726944
0,100001.0,50,389,0.11950073181553987,0.13104176838560488,0.09667533751937676,-0.07139123678127167,0.0007987546709915125,0.13268177649380633,-0.3432675602945505,0.13094788179822175,3020087,0.1698872462370775,-1.222161571364738
0,100001.0,50,416,0.09350131929962224,0.4948660030549847,-0.9064524421594834,-0.4745862755077007,-0.0455904671515548,0.1526829579977446,0.11618384041266508,0.1251700680272109,3020088,0.16857644697223145,-0.7628832865095856
0,100001.0,50,312,0.08968626640653124,0.9921171054217216,-0.25323458284624245,-0.8358908054387301,-0.06424328479153919,0.5050768543472586,-0.13772945557359118,0.12831358349791527,3020089,0.13068513119533529,-0.2181885937736608
0,100001.0,50,364,0.16107187065814044,0.19571507742595384,-0.4838925889988455,-0.15787166033231265,-0.010977299028423598,0.11125845985767516,-0.9671816787168795,0.16088673231530362,3020090,0.16157418023389128,-0.9762854820258142
0,100001.0,50,315,-1.2233981614857283,0.6362088395125424,0.3278960583370284,-0.9462471082993336,-0.13892964686115367,-0.3743726967176294,-1.4048743317337384,0.17925777453838682,3020091,0.21190885992951394,-1.7855287371891613
0,100001.0,50,405,-0.8806302500756087,0.08338266600721751,0.3284841117246585,-0.3034273499998313,-0.06068079834936595,-0.3536436637431061,-0.4135846763802296,0.1495799977449543,3020092,0.1716148364107548,-1.0852461628184311
0,100001.0,50,402,0.2666102041303954,0.4361047940378095,-0.8968737836246793,-0.3222301688857208,-0.017423704167609272,0.2976584968906787,0.3142791567546868,0.1116188233535172,3020093,0.14864908227441914,-0.4224521352446117
0,100001.0,50,438,-1.6364260633075314,-0.3489601281402823,1.9837654057837928,0.1094177564928672,-0.02122497143806696,-0.4897008972185582,-1.5722578080881515,0.1809951253228565,3020094,0.2276994130985729,-2.3738047962084883
0,100001.0,50,383,-0.021057317007487558,0.31810103408673684,0.7681062935881454,-0.3127219855694032,-0.031155051651185824,0.08532688700150297,-1.8501404399292083,0.19779628718957465,3020095,0.17346938775510204,-1.1886362271721864
0,100001.0,50,378,-0.1336274524430073,1.2749051377184284,-0.8620321805328562,-1.3197945529310506,-0.14066515694912227,0.22921397113694555,-0.3377946414900515,0.14401724975704566,3020096,0.18929401028704165,-1.1077260803260969
0,100001.0,50,340,-0.2234188684367141,0.13549867513878516,0.7147618053284069,-0.15834473090533094,-0.01927416342426871,-0.00628193924646705,-1.1052256435478622,0.16448630734345018,3020097,0.15236973910443294,-0.7936260913510652
0,100001.0,50,423,-0.650833009756042,0.0717470303641157,0.1394838850795617,-0.22083926900365566,-0.04263970208802447,-0.23589097012056556,-1.2111391790020765,0.17566812439261428,3020098,0.21029614853460188,-1.7666966558284192
0,100001.0,50,345,-2.9044741265531338,-0.08145756112386215,2.0288239123345573,-0.3789043160952076,-0.10116985691579074,-0.8023440895691906,-1.2565794701029172,0.18517791732077452,3020099,0.21337930776706293,-1.8384273054434996
0,100001.0,50,412,-0.8539906130961685,0.8629137091511925,-0.12838726470881384,-1.1196254842943087,-0.14875676023364498,-0.22950398011281584,-1.4923340124128488,0.18481182795698908,3020100,0.18154398511541364,-1.4029135287893604
0,100001.0,50,386,-0.7132092046371395,0.33451570270615194,0.8900069620755278,-0.4506191851509228,-0.0616589794935264,-0.11709751758172622,-0.3540269079176385,0.14338917385135866,3020101,0.17827306361140946,-1.3341614676719378
0,100001.0,50,413,-0.37302730932290895,1.5638481932807282,-0.3870609453875529,-1.6147545584100818,-0.17134898675877508,0.2873798247720133,-0.9764830100942141,0.15651030820491466,3020102,0.1852235685941043,-1.4563211844359971
0,100001.0,50,344,-0.06295498640489189,-0.5999775032273125,0.9692735645845272,0.5219308215557718,0.04270478407382655,-0.2768744172880945,-0.7342795106177695,0.1622348939575831,3020103,0.13346602377214625,-0.2598404752284132
0,100001.0,50,437,-0.2435570765142153,0.10346692662949307,0.4702663648679874,-0.12138378667847342,-0.014774832210136575,-0.005704295982839688,-0.6819908021733482,0.15186301793444648,3020104,0.16879972327914214,-0.965519286557444
0,100001.0,50,368,-0.5006117116211559,0.39969292595756495,-0.1122852023236506,-0.6202170553477102,-0.09315884764643184,-0.2788842840646582,-0.6008705391716687,0.16073985985371578,3020105,0.218781887755102,-1.973921422539663
0,100001.0,50,473,-0.21966835982039395,0.5606008794691967,-0.19207180630645027,-0.6595868974423924,-0.0804244835622319,-0.03429819387680831,-0.8598653460327753,0.15665302579365084,3020106,0.1991586108127462,-1.5942656532588408
0,100001.0,50,445,-1.4926174439554714,0.2806387234576729,0.7356095877361843,-0.6317311574050346,-0.11170054694043743,-0.5286520043087581,-2.124900645286554,0.22242118001046546,3020107,0.23347190728143105,-2.1934803464293964
0,100001.0,50,466,-0.6917005689963386,0.2724061317287486,-0.11365851427514335,-0.5358672785982292,-0.09005371742031429,-0.3818669515005497,-1.3549793422368843,0.1802760823955752,3020108,0.2128959792872373,-1.794438157239502
0,100001.0,50,491,-0.3013767531054029,0.3605569631587801,-0.0945124413334206,-0.3454309600817112,-0.033070194484057264,0.1114584616979108,-0.8044180503125617,0.1488945578231295,3020109,0.17183143749302995,-1.3253816077124878
0,100001.0,50,417,0.10127680771040942,0.4653309430433064,-0.6635665674927336,-0.43172943915106654,-0.039423355139880434,0.16822865462745773,-1.2496596506946325,0.18071853741496616,3020110,0.19882369614512468,-1.5756932405288646
0,100001.0,50,359,-1.3051060113032125,0.5196795594873155,0.8740841692813041,-0.7787664264448398,-0.1146063382149866,-0.3156544935241327,-1.7148527205485895,0.19608070500927646,3020111,0.19640879607657016,-1.9387677266313337
0,100001.0,50,441,-0.38893247325922536,0.2799998579069935,1.1416596386504725,-0.3837055967349519,-0.05305712782968837,-0.1091286915956372,-0.5383349520975912,0.14894378804153238,3020112,0.19063513255769596,-1.4497764306790837
0,100001.0,50,498,0.6304656326818902,0.3183232038360801,-1.2409887889659867,-0.04997189287842145,0.0310997482926803,0.5305917382309423,0.5584290325819496,0.10798914804016843,3020113,0.12265887367605262,0.08036874138873336
0,100001.0,50,360,-0.7084202192890774,0.3739152909115007,0.20492375031511495,-0.5587754410177903,-0.0820870102706258,-0.2244716080838205,-0.5965248800256574,0.15139324960753522,3020114,0.16026022059309158,-0.7623883877140556
0,100001.0,50,411,-1.875529806380576,-0.4792931104977135,0.9602815180269206,0.0667469329941171,-0.04899698759730841,-0.8148928498857403,-1.43997156563185,0.18921916592724047,3020115,0.2567703271784905,-2.5162517879817083
0,100001.0,50,357,-4.002348815157965,0.5057746330617252,0.855925060906823,-1.108314140355074,-0.19482905391393546,-0.9027818324376828,-0.7228754354571462,0.15323331713637836,3020116,0.19963369963369965,-1.6085581779988518
0,100001.0,50,347,-0.7713058565254951,0.5701897354342574,0.5914948791097321,-0.7628034699508827,-0.10402219160949752,-0.1905203398524904,-1.4127883066684779,0.17834249084249082,3020117,0.1887755102040816,-1.3393231653621989
0,100001.0,50,467,-1.2901283409543367,0.6777619283950546,0.4507623853420685,-0.999741578045692,-0.1451234140015017,-0.3845062428627863,-1.0982349408969396,0.16695329817320195,3020118,0.21496932106175806,-1.9781728126827327
0,100001.0,50,331,-0.9467573059310338,0.8350073204869329,0.3319947509367032,-0.9124837785785672,-0.10376103497552776,0.06909121544132209,-1.103265091812156,0.16632653061224492,3020119,0.17891500034357175,-1.4357730734604552
0,100001.0,50,297,-2.253123637580349,-0.11336137203105595,0.6958482275569066,-0.3117655526099633,-0.08981266138467985,-0.7514227798899242,-1.4921931739509569,0.1886103362208192,3020120,0.20050357805459848,-1.6684388244711543
0,100001.0,50,317,-1.0096078781573463,1.1820996095137233,0.25848361089318184,-1.3324575154698846,-0.1566910151804658,0.028904440142137625,-0.6571603156676752,0.15020156210632402,3020121,0.20164656771799624,-1.7827085511342833
0,100001.0,50,279,-2.8380281645642347,0.28684727884552164,-0.05350466121632498,-0.8689765847848041,-0.16846523920206574,-0.92277241498785,-2.2839497986841817,0.2288912420314037,3020122,0.25764256319811885,-2.3814837134993643
0,100001.0,50,447,-1.368658267380143,0.048810867220047634,0.5850146312748024,-0.3388178957333444,-0.07363993469556572,-0.4803149250711451,-1.6104964088852332,0.19745887773098653,3020123,0.20629809300769486,-1.7860880404454826
0,100001.0,50,430,0.311766336153549,0.8157327656553152,-0.9843104110658748,-0.6283654409935392,-0.03864637905005183,0.5127168586051687,-0.5354326825944481,0.14815650016912849,3020124,0.15332646820195964,-0.6512849419310389
0,100001.0,50,355,-0.3476752315053937,0.08221698880335553,1.087616669676998,-0.15843194250423387,-0.02650815309826634,-0.10981812781014376,-1.3448633206129572,0.1860974909444298,3020125,0.1519387755102041,-0.6436856603601686
