start,end,N,SS,bsfs,ZngE,TajD,FayH,FerL,FulD,btree,Colless,path,iColless,ibtree
0,100001.0,50,394,-0.07102437534133321,-0.17888881609189544,-0.1706609617192123,0.0003685874909711692,0.10360330470897912,-0.021457219560815387,0.442500319646884,0.13175599910293775,3110023,0.13398374617022374,-0.23169836182003944
0,100001.0,50,538,0.0925013749042625,-0.2651895293165533,-0.0481897053853674,0.028992519286602805,0.2739287940760469,0.34247263173489073,0.2401991987396197,0.11155426637660143,3110024,0.1250599598813884,-0.3223176458593265
0,100001.0,50,435,-0.36106619958649977,-0.058535972055103726,-0.03257092725819079,0.0033613748548704525,0.0475747488545247,0.8962265065485393,-0.5913783713426235,0.14051122961747514,3110025,0.14397272670536104,-0.9692275076810558
0,100001.0,50,389,-0.03530966354194913,-0.22166476054845224,-0.15151745019996732,0.00883839407684087,0.16369841793430814,-0.017495208840442415,-0.364260268102274,0.13799156026046774,3110026,0.14958394071914485,-0.6700656667094159
0,100001.0,50,458,-1.970462391916609,0.24782199355679085,-0.7219795692191167,-0.13422065786358367,-0.7083412589827389,0.5242928598332169,-0.928722078912996,0.17414364735793295,3110027,0.20105976274807444,-1.2908741979549494
0,100001.0,50,417,-0.7118718067495297,-0.011581140894848648,-0.34933474981562257,-0.047222182378932366,-0.19260177537568796,0.9702185336426418,-0.6502595621661529,0.15663265306122445,3110028,0.14916017953573182,-0.16598629161576334
0,100001.0,50,483,0.0708009013918075,-0.5372531552140943,-0.1567178307205752,0.05059900391404503,0.5202676313192707,0.1733248725110416,0.05003112334273487,0.1088351596796354,3110029,0.11924603174603175,0.055356622772447364
0,100001.0,50,515,0.3098311771775312,0.6344557491094828,0.4240240803482893,-0.02635496466545336,-0.4732516559409736,-0.9059286110803212,-0.12508078554741034,0.1239390616059508,3110030,0.13317634746206175,-0.24514428014765305
0,100001.0,50,396,0.21268545638627068,0.1632388164680508,0.1575796431335335,-7.675611761629322e-05,-0.0934445060127466,-0.4866309412434023,0.6307248865894052,0.0984466461003006,3110031,0.10051475947521868,0.7006627700087187
0,100001.0,50,498,0.6766995620546836,0.4622796234651314,0.4600920728116869,0.001857713327271503,-0.25572987178685225,-0.8837516012158823,0.4697550466839672,0.12232001805461515,3110032,0.11949303530936185,0.2049609120159255
0,100001.0,50,513,1.0407365619516278,0.2319990017892196,0.5426883562053147,0.04442542642082108,0.05568861056635052,-0.809883704212874,0.7736524902452961,0.11345663265306115,3110033,0.13162678864649313,-0.4989837310349112
0,100001.0,50,397,-0.26375740947196463,-0.6118159993953161,-0.3616936077414909,0.03226685824351082,0.4850239022377403,0.5878490991722991,0.0020415355197257227,0.1402959387347754,3110034,0.11885351966873707,0.0463453757488725
0,100001.0,50,414,-1.4552813237015003,-0.5155946921810296,-0.6830689560234936,-0.025678939615550258,0.1857814124348893,1.5734243457234414,-0.7446925245716565,0.15320144015052833,3110035,0.1825334529416162,-0.9092257101887145
0,100001.0,50,515,-1.2234578646152103,0.8223783504960432,-0.24166912596667994,-0.14451961221026222,-1.0803783456762743,-0.09975423066145901,-0.2295831874698311,0.1095972479901051,3110036,0.13287428792655273,-0.10643490632746044
0,100001.0,50,424,0.27968098752561904,0.061349633446411436,0.13102162695988914,0.010003559680510107,0.007219059216454473,-0.07821297066364856,0.24424276960181254,0.11947751322751313,3110037,0.15033190695633095,-0.7026655180256145
0,100001.0,50,442,-0.15337254199443134,-0.2557531662551901,-0.1919101611575474,0.007754511853974522,0.17860344678656112,-0.07506986131126099,-0.1430268735360868,0.12266275225173875,3110038,0.14228421865199986,-0.5927214708542023
0,100001.0,50,442,-0.3957440359981173,0.2052175488656184,-0.03298546291229417,-0.032324472565680946,-0.25352323803793336,-0.2761884102270005,0.10047270489890717,0.11602641056422568,3110039,0.13493351886209026,-0.4518819565830134
0,100001.0,50,375,-1.1164431472820429,-0.2019722991334612,-0.6205454242507025,-0.05937193447995868,-0.13478853797424134,0.14413510993876158,-0.7300044283189765,0.15970242845741645,3110040,0.1869047619047619,-0.9115768580100015
0,100001.0,50,467,-0.6164751575450529,0.08504968197041057,-0.1965047406333144,-0.038900103000751286,-0.21287883606649788,0.6729082970986794,-0.4016274095707831,0.14056329849012786,3110041,0.13951984903550468,-0.43754813354489935
0,100001.0,50,399,0.1576525204559223,0.22562035114950826,0.12941690829656236,-0.012450921078331591,-0.1811919259435829,-0.28508443209090795,0.9304519349417136,0.1106259811616954,3110042,0.11997894395853585,0.2630188697703793
0,100001.0,50,510,-0.051521620943278015,0.24788075107150195,0.06000022891992528,-0.02503796014642064,-0.24726081493289084,-0.8243114072274621,0.15374224466425065,0.12972411186696894,3110043,0.11999976046756725,0.17039808945401105
0,100001.0,50,466,-0.4382425704839344,0.1730763962667237,-0.2857574137395918,-0.06323614354096256,-0.3659049348181124,-1.2903642946682852,-0.4074820978661484,0.15338575043543967,3110044,0.17173673980870546,-0.9274673634231326
0,100001.0,50,440,-0.4290563636721479,0.024886348444602715,-0.26282623425250445,-0.04005414475220143,-0.18330192003527032,0.10791471899294723,-0.18620629955499998,0.1265511699185169,3110045,0.14800327538422778,-0.7499437122866125
0,100001.0,50,428,-0.02181099154443065,-0.10090185504489196,-0.08850724170116371,0.0012781958959130516,0.06294472401406254,-0.039036595301792716,-0.1077330819016578,0.1275946275946276,3110046,0.1430560127276718,-0.29888424749014736
0,100001.0,50,380,0.4164804388118324,0.5352009865508763,0.4101991991647634,-0.01516293788590705,-0.3692064648098807,0.06001129184719771,0.4835529203559557,0.11748441891726748,3110047,0.1399858644756604,0.03144910486068478
0,100001.0,50,418,-0.046560031584668864,-0.21463553576445935,-0.12078867608729592,0.012150927284777957,0.1736867191337152,-0.1383748233459765,0.6798143641332125,0.1043395380130073,3110048,0.12233667051726348,-0.07380732388041886
0,100001.0,50,319,0.16086500046301255,-0.17445257589540047,-0.08327186037806616,0.01206219373070843,0.15021217597203612,0.5606662075178346,0.7060650599023874,0.11707953621700255,3110049,0.13271379980563647,-0.14874201928436145
0,100001.0,50,438,0.8604558197929306,0.6133673287323923,0.7002721691737835,0.014902967595271854,-0.286907546109146,-1.5001163412532088,0.9199091947838308,0.10464669738863296,3110050,0.12024290848414836,0.30298969286614885
0,100001.0,50,466,0.0953790784586098,-0.051086655384062464,0.09286535738569417,0.0198541346742566,0.1130269659941002,-0.14546137320468788,0.2966666553276361,0.11628290059479285,3110051,0.11530376039304613,-0.24336978782725405
0,100001.0,50,487,-0.3671360883665002,0.17169286062612868,-0.060296815778199835,-0.03156717019847592,-0.2313709640287037,0.14484734550492528,-0.13409416321258194,0.14147430816986986,3110052,0.17646258503401352,-1.5781531325279838
0,100001.0,50,413,-0.26303151421295345,0.3129779993808347,0.03150800307215367,-0.03792491532270097,-0.33848658348682864,-0.13604837576436388,0.5017561418929053,0.11529074906798872,3110053,0.12629742618696962,-0.19123286348405025
0,100001.0,50,400,-1.7984481977318922,0.28052756338123824,-0.43079020119421735,-0.09814224815404604,-0.5737631356344057,0.4107181872995755,-0.7576955932442778,0.14289332754378348,3110054,0.1410881316812439,-0.8563949984532109
0,100001.0,50,514,0.10755358458895453,-0.04014114011790512,0.05155055238965934,0.012598820490911437,0.0761939022728722,-0.06468793445346459,0.2618946707057905,0.1183601945451076,3110055,0.13129251700680272,0.07521931461143155
0,100001.0,50,478,-1.908467686975478,-0.21718370199045667,-0.5095353849864883,-0.04179734748744075,-0.052833336945017774,1.8220418105679852,-0.2612249003075794,0.14084685156113733,3110056,0.18319676355390635,-1.3450856640810658
0,100001.0,50,454,-0.09478434864460912,0.29993957643108315,0.04069272226128032,-0.034816168064883135,-0.3181145426464177,0.06832241923837011,0.22280894135674656,0.12648809523809512,3110057,0.13722282806252267,-0.3320059676478454
0,100001.0,50,523,-0.03739919830132636,-0.2754707427136844,-0.14756338510352926,0.016532757379434267,0.22702419700052626,-0.5456027422895341,0.3684456763954183,0.09729681346222704,3110058,0.12425001056323155,-0.3023678287524203
0,100001.0,50,452,1.1260410948547752,0.03759110757668811,0.4241855000052029,0.05413275314159843,0.20720123637091106,-0.01515151752403278,0.8439824651968681,0.10046237244897972,3110059,0.11017978620019436,0.5384186625727839
0,100001.0,50,384,-0.6668523959840178,0.15825308639923302,-0.2050118605738105,-0.050080473653701586,-0.3012627693873504,0.4877075869587002,0.051245376017086265,0.11592239988779032,3110060,0.12339558464895395,0.2103380156237448
0,100001.0,50,451,0.473326833307808,0.05700487113520932,0.19096164900896653,0.01895782047030834,0.04755933469937326,0.02497202274488354,0.1894202273808692,0.11504294455212245,3110061,0.1280921459492888,-0.1534327181141852
0,100001.0,50,444,-1.9809971948816096,0.10310333732417623,-0.4731137095125049,-0.07997143081327734,-0.3964863944493741,1.2452181622279437,-0.7893492296942828,0.15051020408163254,3110062,0.17804544498211655,-1.496873931304007
0,100001.0,50,485,-0.08500336502452846,0.3483991118912013,0.1017678766324746,-0.0327904896777915,-0.3372972797642154,-0.6356238934017773,-0.0920273200631743,0.11960994075049372,3110063,0.1329101408005062,-0.3978106965354533
0,100001.0,50,452,-0.2508225155750073,-0.5412877150078679,-0.3408341333083292,0.02551246922144061,0.4164506832077015,0.2798896360521275,0.4960520406284389,0.11778228037626537,3110064,0.12590539813047516,-0.23476168381168155
0,100001.0,50,458,0.6596694750738552,0.015024678626703812,0.2729517888390024,0.036067424238871264,0.14379799164302035,0.13602954083206578,0.2599148320331348,0.12177579365079365,3110065,0.1336872586872587,-0.11446744159739505
0,100001.0,50,485,0.12777844203330904,0.18063776071982127,0.12207702570396428,-0.00733086743751899,-0.13399677285949002,-1.063513213519775,0.1014324948390042,0.1243586820202941,3110066,0.1312014091350826,-0.1957842723565109
0,100001.0,50,420,-0.8506482918646575,0.5886885491696351,-0.3035812937373562,-0.12198330669750038,-0.8504250072893498,-0.5765748915005265,-0.9018876640066841,0.16695781573498972,3110067,0.1722568657092467,-1.141800092030549
0,100001.0,50,477,0.2421693338920351,0.3890016518094777,0.2402940048929378,-0.01894985794099233,-0.3019218638393198,-0.7774162308810595,0.11441291047123373,0.11570474750746865,3110068,0.12094212685074038,0.0029085151905891365
0,100001.0,50,540,-0.12192163119622375,0.28900487647983925,0.06912364510434113,-0.029278930800951494,-0.28872331846887633,0.054348444548317484,0.008301072249377475,0.11974513307627198,3110069,0.12992677987225426,-0.2609336945875493
0,100001.0,50,409,0.9727080563333788,0.010422002603067849,0.35437333291182843,0.04808913219873294,0.19685736859685046,-0.21380291973408397,0.9470734694365236,0.09275407132549987,3110070,0.11460695389266815,0.4449291039815349
0,100001.0,50,428,0.9875230893199428,-0.324207756668653,0.2466274285383208,0.07825399318312137,0.5151650244910935,-0.3851333505229772,1.1266401276008615,0.09014862102476462,3110071,0.10391422193877548,0.5990030376071176
0,100001.0,50,431,0.8512999373218512,-0.4319140705697119,0.07203711070554422,0.06842407907350005,0.5351392494625912,0.3163881623265429,0.5221172076578676,0.09924242424242416,3110072,0.11422656018929304,0.5398634969626237
0,100001.0,50,483,0.26773449046850023,0.3775376174181657,0.3826642400686087,0.0024677325755260928,-0.20484752499258727,0.3881507553265193,-0.23001749412882794,0.1410684963640628,3110073,0.12358276643990927,0.09528016226043907
0,100001.0,50,413,-0.826459451495932,-0.15109106349199578,-0.438727089455766,-0.040844103500839016,-0.08609217090218718,0.7962840256931959,-0.20095852684983886,0.137202380952381,3110074,0.15841235484092628,-0.8589666149993228
0,100001.0,50,427,-0.14510885054448389,0.0297134056772922,-0.027141062089304696,-0.0078057851901170705,-0.04988844730267111,0.5930072500333909,0.12524038739437626,0.1193726181572104,3110075,0.1381915598097646,-0.32735661743200256
0,100001.0,50,489,0.32635648677295465,0.2562650328666861,0.24038591427021694,-0.0010219227382031466,-0.15044555421419176,-0.7180325288703434,0.1947312615956525,0.1193771767080037,3110076,0.12066140324743037,0.20924233363652706
0,100001.0,50,494,0.1581837811832861,-0.15338163667731586,0.05753191134015236,0.028706696561640918,0.20885625597199375,0.18614436258823766,0.07698917048166068,0.10978027574666238,3110077,0.11429120035110825,-0.10699361742534964
0,100001.0,50,453,0.6606038676715499,0.028613353545928564,0.2967847831764077,0.03756170999712096,0.14233565027576536,-0.9055690533087876,0.5755381252940159,0.10959008016352076,3110078,0.10788548752834463,0.16753152344133626
0,100001.0,50,473,0.3916533776922712,0.5619236037320424,0.4005000979648021,-0.019931222981160263,-0.4046715901147021,-0.3800802452425509,0.2374379712400907,0.12237737200143214,3110079,0.1348328063619814,-0.2234604343288924
0,100001.0,50,520,-0.29188405153320723,0.031190645416371867,-0.10316106868349616,-0.0185890721946118,-0.09644752639214026,-0.0449409431022526,-0.1591286747337312,0.12970027460525482,3110080,0.12745452791045495,-0.4409418665915624
0,100001.0,50,438,0.4149227330626981,0.7025377750697419,0.5751092132845921,-0.014617706446267684,-0.4623921163040915,-0.21480074525897555,1.0503545547078614,0.10864152290750548,3110081,0.132497622704996,0.013541701079858642
0,100001.0,50,475,0.05541419731852856,0.42537826101413145,0.1469394057008828,-0.036886536091945546,-0.3984746815912115,-0.11152756369285301,0.09735164522629207,0.11619323405037693,3110082,0.13848019828086286,-0.08909348563637629
0,100001.0,50,315,-1.1023226735473999,-0.5122107095607438,-0.5938292885306512,-0.01347040577872541,0.23582877215443934,0.562521931064338,0.4227670093456285,0.11286746841593776,3110083,0.12609922017587522,-0.4537010601571213
0,100001.0,50,485,0.4907982567348729,-0.06519714234285448,0.12838932879375176,0.02670580008577669,0.15008529495446074,-0.45224275620834997,0.3342010784483477,0.1194139194139194,3110084,0.11298572459286745,-0.005349714867511511
0,100001.0,50,458,0.0050241120314919825,-0.08806152241271885,-0.030606736690264893,0.0076160362303258405,0.08239363364639443,-0.02574684208508074,0.2410023208046561,0.11413043478260874,3110085,0.11782786885245905,0.15398117649476478
0,100001.0,50,398,0.6332998907877433,0.13203599675247316,0.3765553576341264,0.03473983786005328,0.07112016057837367,-0.5751417622079429,0.7576095291923701,0.1019345238095238,3110086,0.1068401937046005,0.4032130497955981
0,100001.0,50,468,-1.3468274866610874,0.018111474615310676,-0.3201539221192457,-0.04712140485319279,-0.20945309321764968,0.9811166764931952,-0.6761920201114808,0.13468392676219418,3110087,0.14614192451174018,-1.0839584412209893
0,100001.0,50,409,-0.7654438222426969,-0.08877814813795132,-0.3388590361022289,-0.03532371352097863,-0.0983271649246203,-0.10518055441786237,-0.03856402269016915,0.1291707159054098,3110088,0.1423362137647852,-0.7121485000370574
0,100001.0,50,471,0.08296850537247212,0.12514007505564725,0.19205672591209288,0.00991477414002661,-0.02945959614577756,0.4819134485445235,0.3646118601350122,0.1145359698283459,3110089,0.13765466816647925,-0.17819589103726427
0,100001.0,50,332,-0.4423756866883832,-0.8855499993362891,-0.518408419204461,0.04775073169174551,0.70601950740513,1.4346212173154334,0.28554221516945344,0.11992708042120948,3110090,0.1358100711548987,0.0091596059346688
0,100001.0,50,381,0.0897005242755664,-0.3668484771171877,-0.1043411745709296,0.0351040068415978,0.3571572922911991,-0.2984356504806171,0.1273287639008024,0.12154647134927582,3110091,0.14199892920131013,-0.7068056461865966
0,100001.0,50,433,-0.007916667291026191,-0.025772008714508837,-0.014719452464850716,0.0014271963366973563,0.020723141182538117,-0.3845203262879881,0.6616178758064205,0.11798131951193168,3110092,0.1150212221640793,0.3456369521471593
0,100001.0,50,401,0.08254032242119846,-0.4187511268115829,-0.1270043963690068,0.03891801522484635,0.4029464093216881,0.32764296751709804,0.4137951740473774,0.10803658197973068,3110093,0.1185911864745898,-0.1293572322429585
0,100001.0,50,542,-1.3051793615324554,-0.11497020245433733,-0.4677304785093948,-0.04973299662256506,-0.14502150548647558,1.1365611787818286,0.3755882939829908,0.11827065851721395,3110094,0.12727728077532385,-0.006355268575260106
0,100001.0,50,368,0.3785647120975921,0.3819168000290272,0.3286525052517621,-0.0058189861485554465,-0.24240166614160286,-0.2731394881425545,0.9819192663481644,0.10383709696896512,3110095,0.12983028262851534,-0.08186082866437783
0,100001.0,50,404,0.2483959224252833,-0.023084323850018917,0.06423349118626615,0.012096016736298863,0.06416942288720719,0.5940077776663535,0.2610277128834204,0.13980746619635515,3110096,0.15054638876827325,-0.8455765130734848
0,100001.0,50,378,-2.1645758455202717,0.1181288868017444,-0.55894199013088,-0.09412226153223996,-0.4638066005584608,0.5867721729758505,-0.6751951682373639,0.1269824497846475,3110097,0.13070550800965552,-0.4197010927293952
0,100001.0,50,420,0.03981930675267729,-0.0707303637137362,0.0356239748952956,0.014537329016484125,0.101676328488837,-0.18866086325432568,0.6139047138206749,0.11972185323833677,3110098,0.13075498056365406,-0.06023393287718525
0,100001.0,50,335,-0.10824445945388228,-0.4096996556363667,-0.1725272883415766,0.03150127497666288,0.3661918611634076,0.5536831660616331,-0.006260745141938122,0.1308756141345428,3110099,0.14312034337544546,-0.2990265386612197
0,100001.0,50,409,0.6189662649371842,0.7300046345167691,0.6847331090041847,-0.0030963984502961677,-0.42946522337954857,-1.5172713035287433,0.5922504679244884,0.10588903928918507,3110100,0.11427662668120682,0.6414162647767738
0,100001.0,50,412,-0.8176008524386528,0.7598779165110183,-0.16911564572470322,-0.12638750749628452,-0.9665060574956448,0.01539448383431199,-0.613882533965561,0.1472739095638255,3110101,0.17599326964828485,-1.0363185687783192
0,100001.0,50,432,-2.02996596584045,0.4882219304840479,-0.3424847384987693,-0.11379148956483325,-0.7587514839482103,1.4396449557460549,-0.210411459387056,0.123135617883517,3110102,0.14518240924688466,-0.3760704585720847
0,100001.0,50,390,0.06598286517239611,-0.7679369021880356,-0.2897477294677727,0.06347652934265992,0.7055764491106933,0.467591079034273,-0.6238331154236045,0.15411078717201165,3110103,0.15754057528523216,-1.2357503090843185
0,100001.0,50,468,-0.4275511417256537,0.1551174439341165,-0.09253432578290184,-0.033845737278567975,-0.23148153368308802,0.09442137219602363,0.5458104415119699,0.1050026752273944,3110104,0.1347146772378017,-0.3734280086603757
0,100001.0,50,445,0.1079045239629277,-0.2018545169521018,0.0255683143709885,0.03083147569422537,0.2453128455710199,-0.2632426858884881,0.6501630991158436,0.10895608243297324,3110105,0.13103098382210024,-0.4469656024792117
0,100001.0,50,470,0.07454182909085325,0.3968620146431886,0.15568511474504193,-0.03182646220052431,-0.36081111946260996,0.04847065678452405,-0.08945396452294603,0.1212325737469875,3110106,0.14833993298812054,-0.462674737273524
0,100001.0,50,355,-0.5643132713708372,-0.06071311185594897,-0.3459574274481316,-0.04014282050308173,-0.13423497556349145,-0.24600392473434335,-0.1555497412392396,0.12385590599876307,3110107,0.14552545155993438,-0.9387798269475924
0,100001.0,50,450,-0.7409140391890873,-0.2131602047849059,-0.3012541712638085,-0.013266978470059568,0.06553370461260176,1.382361874465638,-1.1445627165643164,0.15571145124716554,3110108,0.1669241640318099,-1.2871372186674517
0,100001.0,50,467,0.13467491835752815,-0.8559228674382047,-0.299585624934137,0.07370051113134905,0.7995307543523416,1.1806703811137882,-0.03921996502981992,0.11729691876750707,3110109,0.12335034013605445,-0.2627181028652553
0,100001.0,50,412,0.7278824238610285,-0.1545647431705299,0.25245830964653954,0.05616493944902663,0.32505233177007764,-0.7754051331528797,0.9171297461931034,0.1086694911882882,3110110,0.11881433989525016,0.14974791258997885
0,100001.0,50,497,-1.0344501034105211,-0.25430275499639265,-0.4376110492853204,-0.026760111198581668,0.03182564527569933,0.6125771279545253,-0.659427030716646,0.13779685981535478,3110111,0.13969057772362675,-0.4434508697185482
0,100001.0,50,481,-1.3229264670169785,-0.3080101556150209,-0.5758509151233745,-0.03879865836460149,0.01161824554750842,1.204679600312984,-0.23214414921138066,0.13217094873663746,3110112,0.15024806915247302,-0.5157597003051672
0,100001.0,50,468,0.3020496037178078,0.10365666521436973,0.2113979393081143,0.015512328959480097,0.006440867939125466,0.09442137219602384,0.17707989168969726,0.12573083287369,3110113,0.12618102796674224,-0.08161306524693307
0,100001.0,50,401,0.5640782201958185,0.4176375122469103,0.43006899300837903,0.0035709237081443103,-0.2231835558336525,-0.6693378427018856,0.6561686340347446,0.1091224124058226,3110114,0.11911302982731553,0.3661687270400549
0,100001.0,50,486,-0.3380648401151052,0.10629010226801444,-0.12338243297219267,-0.03154881700711819,-0.19399637913142234,-1.0376146199552376,-0.29370912148794953,0.11816048534798546,3110115,0.12207341269841272,-0.10258882376711974
0,100001.0,50,361,0.95907790357049,0.11939545416737665,0.5085310665633141,0.0549128291785819,0.16296054768300244,-0.5015433461286095,0.33082426635669715,0.11636078042328045,3110116,0.11325209695528698,0.1430890019375946
0,100001.0,50,486,-0.8723107410671527,0.8551778414763888,-0.19745620486267024,-0.1428832791386023,-1.091744755939812,0.3654297652643976,-0.7790381487794031,0.1457725947521866,3110117,0.16974219594379802,-0.5761006167109562
0,100001.0,50,520,0.2147833232145824,-0.18446688384145515,0.09531345778818852,0.0381455812585904,0.2665954475730888,-0.2730725827248787,-0.13871568948308186,0.1159190759637188,3110118,0.13367346938775512,-0.14824272355875645
0,100001.0,50,431,-0.8087743528850729,0.2181965239353712,-0.5166892776471284,-0.10162930604172324,-0.553393607219657,0.4538689469106393,-0.62127804221434,0.14331420068027215,3110119,0.15643980806608354,-0.7424762618709989
0,100001.0,50,404,0.292359816478306,0.2426070058972909,0.3181996124809109,0.01162789169329076,-0.08936338274922953,0.2274803288139267,0.14220842744130704,0.13946697099892574,3110120,0.1491138560687433,-0.24327590290657924
0,100001.0,50,441,-0.4920136318111767,0.17371166048746195,-0.16118088092222696,-0.04596650863928695,-0.29314920014613305,0.3689671021506446,-0.4757225746158778,0.14253187613843346,3110121,0.1493074707360422,-0.7855694302362991
0,100001.0,50,455,-0.4691964795645651,0.2725678207202996,-0.14358873654469753,-0.056840493784738225,-0.3955412781096755,0.32147392704806776,-0.216984351470427,0.12526712255582856,3110122,0.1612274220032841,-0.8107375220591443
0,100001.0,50,363,-0.1955527661496536,-0.7638598057046212,-0.34717675937462217,0.05501928873992193,0.6673977695209521,0.3798794870953248,-0.17475840030456138,0.13204567541302242,3110123,0.15568891491022638,-0.9024385783380576
0,100001.0,50,434,-0.5304465640552615,0.1003356241646132,-0.309945472138127,-0.0568316742797565,-0.2971194245240372,-0.15228815110691316,-0.5320723243312909,0.1472953977509372,3110124,0.15827955113669398,-0.5892202134702249
0,100001.0,50,639,0.17975833535253205,0.09621266431728097,0.14699020652984227,0.00754911774152984,-0.02281505421257246,0.11555301993537873,-0.04975139200503016,0.12351285805802137,3110125,0.13208616780045346,0.0019033134212975453
0,100001.0,50,430,-0.5277639574990002,0.3283056316653501,-0.07607693368725613,-0.05498921887999652,-0.4193343873353021,-0.2608676873364673,-0.3149975098271779,0.14304550934297786,3110126,0.15052849096627896,-0.6804927334913513
