start,end,N,SS,FulD,bsfs,TajD,ZngE,FayH,FerL,btree,Colless,path,iColless,ibtree
0,100001.0,50,411,0.0955050202616436,0.686817292738556,0.3144346621958941,-0.019079702637742044,0.04649906973221002,0.20699522657299751,0.37689791105824394,0.11357201840273687,3100015,0.11835188620902905,0.28499914844938884
0,100001.0,50,486,-0.458096286929736,0.3567872180376697,0.11547124559767362,-0.14033414890722812,0.035036486273265145,0.2281546490011508,0.2921657868395874,0.12190638160025917,3100016,0.14008746355685134,-0.041426370498540366
0,100001.0,50,540,0.3290012621678751,-0.9266356100919249,-0.1330208286636535,0.3957940593466957,-0.07184373133327647,-0.5298131730353568,-0.3663979024703716,0.14161920582186358,3100017,0.14294890618117748,-0.5655843907142465
0,100001.0,50,490,-0.33000636828530505,0.8498576563876894,0.6355052348791592,0.4346683273374468,0.03004379172244467,-0.12081164093929575,0.1922537152106244,0.11339749169810096,3100018,0.144410771827528,-0.7006958022916504
0,100001.0,50,458,0.7507797959172211,0.2991065543289149,0.19865350881517668,0.1618030443450872,0.0058834432834462954,-0.06741867270093999,-0.3288535258906218,0.14326622540908254,3100019,0.17112930443495225,-1.0023054452921745
0,100001.0,50,428,1.2069117234944688,-0.8530609336828596,-0.4174262967448389,-0.18117521837369485,-0.033801180358589616,-0.03931347072601305,0.4408672805391328,0.11532371569317384,3100020,0.13857507288629745,-0.02227990819403981
0,100001.0,50,436,-0.9821780893664316,0.5769697266549698,0.4731490873219735,0.4568977045968145,0.004329547644041285,-0.24230944089752904,0.7220973451210175,0.10264893836322404,3100021,0.1186985988425221,0.36433067023397697
0,100001.0,50,386,0.1613440641295988,0.3216042514127713,0.6111270868917543,0.7973410228844152,-0.022565419059713987,-0.5499492020289438,0.019097745662053377,0.1151205936920223,3100022,0.13148995230276014,-0.228196873348329
0,100001.0,50,495,-0.9889074128316824,0.9097522941734664,0.5801648216231883,0.33835704239382,0.035312867752633946,-0.043590265272139314,0.9651053684837216,0.09575141032022563,3100023,0.11910383988306066,0.4520850732931542
0,100001.0,50,422,0.4284038305969455,0.41561336883114175,0.09429202477389616,-0.2197112926119627,0.04286889790338121,0.3061954384423568,-0.2789284273913513,0.13467139729455002,3100024,0.13034499514091352,-0.08124249694624856
0,100001.0,50,467,0.6094380365967901,-0.43746878376066106,-0.11650630617215835,0.0971048463044711,-0.02936307031339238,-0.17945317199267338,-0.1468023501027453,0.13237360671968312,3100025,0.1358750983386552,-0.19208223604011276
0,100001.0,50,488,-0.2570954562117703,0.5491936092197348,0.3695306975935622,0.1611549063359709,0.029821091194139043,0.03419810161829985,0.1846081719154204,0.1248155346794804,3100026,0.11453589700342945,0.3990352343219113
0,100001.0,50,405,0.2553584860181739,-0.4823481567832756,-0.4114278316483125,-0.4251370460306406,4.1693553902278816e-05,0.2426865156382349,0.32391035077158103,0.11075680272108844,3100027,0.12920654987658778,0.04261854444487241
0,100001.0,50,420,0.6929619282143119,0.2105021378623938,0.0651889253226684,-0.04024989536174252,0.014545369574568456,0.0843246874487878,0.07333123908956203,0.11942604266837625,3100028,0.13386289475139654,-0.2879188200837486
0,100001.0,50,473,0.058606112275017073,0.5428711806704333,0.04558620813644898,-0.2614722498893943,0.041639979817015685,0.3250909848632261,0.3783300681615434,0.11629600558171982,3100029,0.12498164733519307,0.13635415452224495
0,100001.0,50,349,-0.7447064917497435,0.7535918757368023,0.4537879061383053,0.1356252561831124,0.04506344529394101,0.11212676217879017,0.39022537721493694,0.1094825809111522,3100030,0.1183989059541342,0.10679818438732906
0,100001.0,50,463,-0.4451343107545409,0.3497874329632298,0.4224989125386192,0.3826672925167213,0.007314913042670619,-0.1873166011907724,0.3789989050521682,0.1138817029159082,3100031,0.11705463435374153,0.1028569553076022
0,100001.0,50,498,-0.02042839748646389,1.328669126035905,0.4562280787401041,-0.19715393195353595,0.09022113593431366,0.4939942223599496,0.7904361007270434,0.10525201641838174,3100032,0.11423620080943775,0.7996024509306535
0,100001.0,50,423,0.9448590408261062,-0.9503960651726852,-0.4740876399638999,-0.6258906092021582,0.018401893524227008,0.434638419319931,-0.17426725346063615,0.12938330093942338,3100033,0.14694474280940445,-0.7965015665350006
0,100001.0,50,499,0.0027192638300480515,0.5054974721869618,0.21784689809936766,0.11072453353751366,0.015461167809596868,0.002259145542538438,0.06706026981768258,0.12390961169156668,3100034,0.12783673469387752,-0.09377996490898308
0,100001.0,50,419,-0.3579945923631437,0.777490779514488,0.4048418641202203,0.10860842031998927,0.04185438573390338,0.11462792711994232,0.4964631968559642,0.11755733221123495,3100035,0.13299851190476186,-0.16801624643694396
0,100001.0,50,475,-0.2051381000604474,0.2348250986548379,0.2768224328949951,0.2495270718788484,0.004961804238230489,-0.12131846827586865,0.4629673843515357,0.11013446829509003,3100036,0.1233784211358962,0.15403749686351367
0,100001.0,50,418,-0.9178923704206826,0.8613410069415944,0.3685863658035002,-0.024170043656908675,0.054743805373441104,0.24473272433795026,0.3970776450807961,0.11679445789615285,3100037,0.11432519436345966,0.3759017338761669
0,100001.0,50,471,0.23017684079923634,-0.29685493166926263,-0.4973162681756906,-0.7654562844428724,0.033888024121406936,0.5797173658369101,0.29730200910802723,0.11560102764510047,3100038,0.12579719387755095,-0.06748141344742373
0,100001.0,50,484,0.8399410303774378,-0.7515371581727991,-0.305884027582955,-0.08609007450094681,-0.031065400589430813,-0.08224664909727185,-0.1834067084970282,0.13196102909248805,3100039,0.14870566547229586,-0.657238319776223
0,100001.0,50,477,-0.43560906189089,0.1148337182846199,-0.0024081096078373537,-0.14621104232074006,0.019388741464466938,0.1653291655942792,0.2576524504736599,0.12196375725431415,3100040,0.12375965423763477,0.2630626024823575
0,100001.0,50,489,-0.11173616550067952,-0.26150529608172546,0.10670375284479146,0.4841171178070296,-0.05039874369016787,-0.4891509751606593,0.4074221432829416,0.11225361939647653,3100041,0.13608300463042358,-0.08665386049488268
0,100001.0,50,405,-0.32964651963371244,0.8967380220761414,0.18330735930166106,-0.32343310362306904,0.06936139627181889,0.476961347388585,1.1025181362272451,0.09144557823129243,3100042,0.10526603498542278,0.6380955780436418
0,100001.0,50,511,0.15739509448647446,-0.07773154501997694,-0.14562871983186088,-0.2336247803437431,0.011172992323962046,0.18047481179617092,0.1424593353043841,0.11954012374180448,3100043,0.12853717876039308,-0.07313327418330022
0,100001.0,50,441,1.108064310976566,-0.5718525394341154,-0.4853415120288094,-0.6354958158665712,0.018086439014825217,0.4388025380798069,-0.5117055619594787,0.1479542966611932,3100044,0.15753475303164746,-0.7475605502920848
0,100001.0,50,441,-0.773274038762144,0.7413544150160826,0.39543199293049663,0.0008161926850240231,0.05509395796429613,0.23214902612131716,0.7863260846444958,0.10262622636994502,3100045,0.1255157800825248,0.024240301332161263
0,100001.0,50,453,-0.21865085921663066,0.6290143290287056,0.12743842022470872,-0.218445465598714,0.04728198581300618,0.3242883191422468,0.17441210006067867,0.12331468732071145,3100046,0.1385681465568683,-0.1772261439495935
0,100001.0,50,401,-0.5954874123152941,0.4066189006584899,0.1872367206841423,0.1873388730270834,0.0008085110282590893,-0.10345743700386938,0.48866580788144,0.10911547360060778,3100047,0.12485957685826618,0.03845909696956325
0,100001.0,50,491,0.11683140137253407,0.5577980432426844,0.4305815025558351,0.3312336068087611,0.015403875159968453,-0.12373431412353107,0.4921915692601106,0.11265344126477415,3100048,0.11882422460509627,0.2901614203703808
0,100001.0,50,435,0.04482654215777289,0.6112153457445589,0.45755744407925303,0.2445461054079775,0.03084236096628252,-0.009280677857640066,-0.058678111233919174,0.13073466101416414,3100049,0.1456136621315193,-0.4941998658646958
0,100001.0,50,394,0.016119791981954276,0.10677199339469882,0.14458715879103504,0.2303754067488394,-0.0109804785100946,-0.1776998869860388,-0.3648559756240114,0.14792969210805712,3100050,0.16761237205162433,-0.8246632162894413
0,100001.0,50,472,0.6937241575077265,0.03922626085530472,-0.0741976560756241,-0.16400444385865684,0.01177520410697694,0.14328847742405806,0.4825920023476339,0.10177154195011336,3100051,0.12925909494232474,-0.1936163010193908
0,100001.0,50,523,-0.2904196340162481,0.5283529908287753,0.34893846120669797,0.1144694755779169,0.03323981559808943,0.07540943618654,0.6116886104495789,0.10859007064364208,3100052,0.12277738681679568,0.04056273151322686
0,100001.0,50,450,1.250652975045587,-3.0166167675409303,-0.6556586281726586,0.03204678094977753,-0.09584791628850152,-0.4230807784324436,-0.4144837974545214,0.13948221775756958,3100053,0.16071428571428573,-1.031323017300381
0,100001.0,50,455,0.45174358071551,0.5259703684307897,0.11979523465598475,-0.1486378574359666,0.036787874094653006,0.24016150989733065,0.4105630327791093,0.11764546244029528,3100054,0.11895810955961335,0.14112193587135308
0,100001.0,50,441,-0.5381067450448049,0.7375905230012181,0.4645423812882452,0.2289815231456183,0.033921644722978705,0.012628164701081657,0.29303704370322,0.11561026527012927,3100055,0.12238520408163267,0.09649619478751978
0,100001.0,50,370,-1.8493631512859758,0.8888212589153883,0.9162569813715414,0.6116232128912404,0.04519537688981101,-0.15868522196076434,1.2739415843968973,0.08848629272068106,3100056,0.10645248198289207,0.720457797544323
0,100001.0,50,429,-0.7026808169979551,0.20672147330348845,0.018576580208353503,0.003525096720192829,0.002117483435514055,0.006926016521955357,0.2772833722071998,0.11984761009667028,3100057,0.12486316365626715,0.06119752290832184
0,100001.0,50,432,0.4452029259011281,-0.4937777041491154,-0.20708386310510551,-0.040371862974541234,-0.02345869754647692,-0.07598908108338978,0.13174174395362545,0.12753700381251404,3100058,0.13241304586350666,-0.023900298443400345
0,100001.0,50,368,1.0539083698634042,-1.1976122635396822,-0.5981308003072794,-0.6863437200573822,0.009407666880551002,0.4312020047096812,-0.4896892714007218,0.14701038310060874,3100059,0.17234445861678005,-1.0748954773188923
0,100001.0,50,397,-0.23263812232651898,0.22747134702491134,0.21267789210254304,0.3766411327821572,-0.021258866003304382,-0.3044666193473669,0.263598546059768,0.112430426716141,3100060,0.1440905190905191,-0.3870819577478257
0,100001.0,50,401,0.6968951194500547,-0.5279638446760916,-0.20347727061014276,-0.1503287263695548,-0.008085110282590886,0.05166813036484992,0.1879867968984316,0.1142481767481767,3100061,0.1293507128878949,-0.19954762757455985
0,100001.0,50,416,1.0872552232573542,-0.3638142688485562,-0.39052972384345264,-0.5445127970680096,0.019085325547240985,0.3910964426290712,0.1524788153083904,0.12222427831236113,3100062,0.1411807580174927,-0.30710661843879783
0,100001.0,50,494,-0.05393221307485517,-0.3081707178163228,-0.20878160437755025,-0.2173801061659282,0.00018454304932482925,0.1247300562220292,0.11235371792928432,0.12341787676609114,3100063,0.12311710398445096,0.1284734903567779
0,100001.0,50,443,0.08488783151672158,0.4073411370555301,0.2848178539034072,0.22388553912800369,0.009520688040456773,-0.08748587184497071,0.7971058983569846,0.10433377331031922,3100064,0.12923637923637926,-0.06909583612161467
0,100001.0,50,451,-0.4349927680822313,0.5788827779380769,0.2949968340596012,0.1852322787337982,0.016165060977644443,-0.037363910042025,0.6572048377174663,0.10845979417407982,3100065,0.11279552804728445,0.4064933710866847
0,100001.0,50,446,-0.13715614356831232,0.5336000597490907,0.023117506032756453,-0.22305638266302444,0.03335166352267892,0.2680506798764918,-0.05371744377239189,0.14225115333489724,3100066,0.12821809758386116,0.10682510296134136
0,100001.0,50,405,0.10910723460520272,0.6704600714817358,0.09358669363892784,-0.2463846624052119,0.04640492549322819,0.3362136134103995,0.5175206713152037,0.11201631190110453,3100067,0.12955583693331346,-0.054212498022456965
0,100001.0,50,359,-0.81571347619698,-0.44935760952654497,-0.3276992432918027,-0.1620113442747066,-0.023850838796075115,-0.007917155305287856,-0.032292596558973215,0.12703595724003888,3100068,0.13947489108002753,-0.4006562281308293
0,100001.0,50,486,1.005950028082057,-0.17797928988902975,-0.0967905713321826,-0.1860530048692185,0.011588510629348854,0.1550863762057032,0.3685042057329997,0.11616986696156298,3100069,0.14637579169598885,-0.3997598986666332
0,100001.0,50,462,-1.1125735573924536,0.7886630630539343,0.5122351444058267,0.3055691059910928,0.030243964135312013,-0.046476126180913985,0.3174021999521467,0.11499245924785001,3100070,0.11915131906421104,0.18644435166747664
0,100001.0,50,368,0.3300640836783359,-0.1814749991834189,-0.20295449567708165,-0.26648855526906284,0.007746410582619556,0.1846570337505185,-0.08254851039672162,0.12482583394803698,3100071,0.13234020023103582,-0.14950577407865506
0,100001.0,50,370,1.2704569671932309,-0.07117702615730126,-0.1337722723194353,-0.3895063062213867,0.034085949769047524,0.3657377269343347,0.02346380445142005,0.122883886378979,3100072,0.15787314925970378,-0.7331317225705066
0,100001.0,50,497,1.2688229862510814,-0.325946014303408,0.05314884044042301,0.031661665417750284,0.003145450998970127,-0.004750263699684329,-0.6233596647127482,0.14848183175709306,3100073,0.1442024571022439,-0.6017839668010966
0,100001.0,50,411,1.1044109343211337,-0.3651745794409673,-0.2673187246340939,-0.532453075102001,0.034675044048405414,0.4499605802378186,-0.3353881156001429,0.13982955819690507,3100074,0.13220698115311705,-0.3108630318852267
0,100001.0,50,404,-0.4322690791204417,0.6765159438025821,0.15725666167460867,-0.21694631154355007,0.05131820783976415,0.3401301900429652,0.3262933293660781,0.11509749248536623,3100075,0.12462689157295567,0.06797791319838102
0,100001.0,50,463,-0.1890719850220537,0.4657806156788997,0.2573648412499131,0.11654806022383445,0.020187117948267483,0.01882972962462033,-0.01802462422149587,0.12732191322124708,3100076,0.12300287087311987,0.19430568879257745
0,100001.0,50,547,-0.015646291261585756,0.6010715106688868,0.3423218756628419,0.15914929817008094,0.026299292641060904,0.02063183904222484,0.7661774567723446,0.10375510204081632,3100077,0.1159680088251517,0.348782046884174
0,100001.0,50,457,-1.4129001752864307,0.6798726159031484,0.5159116873867459,0.3604836311419739,0.02334149039597509,-0.10697517290338797,0.7818812355081532,0.1001329465796472,3100078,0.1011772926224754,0.8667467429278601
0,100001.0,50,444,0.9115218174463884,-0.9870172851195318,-0.6241896220152401,-0.5205307259445896,-0.016830886960511906,0.2257978566818433,-0.3945325483204424,0.1368011671673745,3100079,0.14070294784580506,-0.3122367773531695
0,100001.0,50,426,-0.7539571919409098,0.09139063120392583,0.29215892988764225,0.4959710861598381,-0.02623897482056656,-0.3936116703025109,0.4832173108494398,0.10638348362600857,3100080,0.12817190368210776,-0.04238074341182785
0,100001.0,50,469,1.0668141346244309,-1.2685277411579958,-0.4211454081412456,0.06483052784160254,-0.06751819628978024,-0.32229580706067296,-1.3372220462478988,0.17863683935112512,3100081,0.1915762336680704,-1.6858228342299828
0,100001.0,50,509,0.025311057732599337,-0.022182561921456057,0.06478468604500492,0.2427567263479669,-0.023680934403909747,-0.2385960530067757,-0.2560259499028864,0.1402491800291546,3100082,0.14831722162549227,-0.6226626566406184
0,100001.0,50,428,-0.4543527015672131,0.6855248273208268,0.27985271703955444,-0.11695652771065268,0.0548835225430321,0.2983283705844281,0.5647734285108423,0.10698424447499197,3100083,0.11576677915260596,0.2982913375539508
0,100001.0,50,436,-0.1666978157779762,0.0823118511499837,0.08995657100821433,0.08355784499060435,0.0012702071800049547,-0.042294165317511866,0.4102300029859057,0.11435226264418825,3100084,0.1103526996384139,0.3925122431640665
0,100001.0,50,403,-0.27819587346088515,-0.6321755702798589,-0.4799680947453406,-0.2601431274324332,-0.03185292519262378,0.014096435264046529,-0.1436782508978008,0.13183438268924602,3100085,0.13278447742733454,-0.3561465902192333
0,100001.0,50,442,0.8970031251148101,-0.12885156293504071,-0.32648172898987443,-0.7223799637701189,0.0519972489439907,0.6315364701980817,-0.12815751072443834,0.12750718844238731,3100086,0.12422331137179285,-0.11016827150546653
0,100001.0,50,495,-0.6594655648864141,-0.14289742914352066,0.03357251034212224,0.4996155560193887,-0.06267914656730796,-0.5499509941646742,0.29394230017600603,0.1163616240146852,3100087,0.14128337902325105,-0.21003302361111592
0,100001.0,50,448,1.072466063693279,-1.517209756942241,-0.3475026195555252,0.14296792521327012,-0.06781473346929964,-0.3679257990100188,0.16923686880701014,0.11842009531085153,3100088,0.1295583807293409,-0.16468661232313955
0,100001.0,50,446,-0.13715614356831266,-0.4840074967695117,0.021219171773522186,0.6248743598300734,-0.0814295439696735,-0.7002377567021733,-0.1507889467969269,0.13188527838319805,3100089,0.13919188365001164,-0.4842476654815761
0,100001.0,50,598,-1.0647759390634732,1.067001539062018,0.8973597600789638,0.7479248228343793,0.024472321968868387,-0.32259346145648976,0.7807461705145352,0.09508824021411844,3100090,0.10527115874282683,0.6258691625076329
0,100001.0,50,485,-0.14660752755263728,0.026658411846719358,-0.00020201557290484905,-0.19424433555160803,0.02616973475558774,0.22140383096577526,-0.22435126791183976,0.13905895691609987,3100091,0.13396427273199354,-0.14749296366478867
0,100001.0,50,415,0.5981703543582698,-0.9873797908866212,-0.6442097747433195,-0.6038067145233056,-0.008324708262844354,0.3092952813688923,-0.1930067534803159,0.13838192419825074,3100092,0.1584705310695707,-0.8376123473614259
0,100001.0,50,410,0.3204826837139942,0.11875626039584936,0.0713600054619948,0.008957638894476027,0.008755824373441261,0.03181708823283798,0.2697995622576188,0.11614424775435035,3100093,0.13975182665658853,-0.2920155521030921
0,100001.0,50,555,0.25777292338289604,0.11350145328753646,0.1277626652001521,0.2471953600410691,-0.015463112396139404,-0.20640991837185765,-0.3935020100321098,0.13805103539213048,3100094,0.14325824669490436,-0.5352269255896726
0,100001.0,50,403,0.01574908990876922,-0.01936169196660429,-0.12687420609354774,-0.3933127104845176,0.03548990744297862,0.3739924707402191,0.1454712661921459,0.12814193473999771,3100095,0.1322946533985495,-0.23597394258737675
0,100001.0,50,488,0.046670684829594994,0.6462328672551554,0.17420286959496298,-0.18195480911492432,0.04884155051958875,0.3102657788456721,0.5820755427253911,0.10815335102650922,3100096,0.12611981412283227,0.2735603518981791
0,100001.0,50,424,0.2012608001842,0.488869480613528,0.10147725689883072,-0.17286644134678492,0.03753724265465296,0.2569909335618915,0.5700718007705836,0.10510923946298094,3100097,0.13276207919065064,-0.3312077312504665
0,100001.0,50,293,0.9013440836554028,-0.2114257798225516,-0.13763931939232593,-0.06983893425356744,-0.009767137395414,-0.0010583219445771523,-0.5331108332432202,0.1392164273116653,3100098,0.1473214285714286,-0.4638876235500349
0,100001.0,50,381,0.09007044917521165,0.04511356750481023,0.009768616985125244,0.02094457576316837,-0.0014715315999255616,-0.018147536565506817,0.11925033317969133,0.13112430764655586,3100099,0.1422931417464945,-0.14423440119454034
0,100001.0,50,490,-0.4510194608932057,0.001325511092962015,0.022339303599780317,0.10252013550660001,-0.010708268884559396,-0.10373713240977156,0.5252059714124971,0.1050932165318957,3100100,0.12563438073642155,-0.10054187488129457
0,100001.0,50,415,-0.8650041985687883,1.3221128567662397,0.8291902489269423,0.6178177433967248,0.032265364870164064,-0.2163007655191022,0.4582445160422561,0.1173211708925994,3100101,0.11048199767711962,0.538483353237891
0,100001.0,50,498,-0.5562841791116202,0.03542660490251325,-0.017536477395153238,0.05115517614024267,-0.009342806441533343,-0.0686823773377277,0.32356201691745257,0.12118521441725855,3100102,0.12372987169551372,0.25832948303319203
0,100001.0,50,420,1.2924654264129851,-2.099267310628153,-0.4935512137667944,0.1671659746432863,-0.09152567267402588,-0.4814948564954972,-0.4013965533257665,0.1245519165750133,3100103,0.13850605177135789,-0.7396061281259776
0,100001.0,50,454,0.16623865490934814,-0.22193041571346014,0.0824436722739124,0.1753008243420174,-0.012160742317044206,-0.15133882869365675,0.21100617749063816,0.11733034677285535,3100104,0.13091513977853916,-0.11693836047432304
0,100001.0,50,444,-1.591200768415275,-0.22168150218553875,0.03666534324194612,0.7337761597720479,-0.09398829690827212,-0.8153568845925576,0.4481058550660532,0.1072923108637394,3100105,0.11714531173294065,0.13515848047009174
0,100001.0,50,536,-1.1934350954474962,0.35747651079116616,0.3282392617940898,0.4241781086858102,-0.011356869677643785,-0.2899077674052879,0.710004376365685,0.10506513926325248,3100106,0.10817972350230412,0.4987086235271157
0,100001.0,50,426,-0.02376217812895766,0.6112666903164997,0.2819972266827956,0.11034599039292642,0.0244632858901113,0.040295549651360604,0.4449708695060815,0.11000475459000804,3100107,0.12178231292517015,0.12595403421468038
0,100001.0,50,396,-0.11274646412124105,-0.028421414999101644,-0.14570934047160286,-0.3495448566523656,0.026949925740834785,0.31299458634644256,0.13746608529728874,0.12644347862601832,3100108,0.14483026220196818,-0.3473735354165245
0,100001.0,50,472,0.4425180097970372,0.524888501456334,0.37046285865267503,0.3416680407803669,0.00559429502530739,-0.17119209575637484,0.5776029213369513,0.10809247556890766,3100109,0.12026862026862033,0.22708817002305576
0,100001.0,50,468,0.8227782292972716,-0.4163359796409802,-0.12978586903340394,-0.32941586219336794,0.02634209908421481,0.2991675903040734,-0.25341702753426754,0.12899199088502394,3100110,0.14937250762373924,-0.8802283323926625
0,100001.0,50,553,0.08286592008627126,0.1594350205180135,-0.004433447467445882,-0.25149063298497965,0.03323599594942495,0.28412418009283497,0.06058880900407077,0.12519076071493238,3100111,0.13796250207400038,-0.3108099837062081
0,100001.0,50,415,-0.04419896156092715,0.015452569467280191,-0.17544040229634486,-0.4104831395938425,0.031004045436399775,0.3649201764826589,0.4010010218625099,0.11635131439510488,3100112,0.13545500167280025,-0.11087994744950797
0,100001.0,50,483,0.17332487251104153,-0.2851119676906721,-0.2844358890988037,-0.2534866124287333,-0.005494724658253583,0.1213139123441832,0.1614181804584799,0.12665414424476262,3100113,0.13879001212888256,-0.1683269849995437
0,100001.0,50,487,-0.09866195446777652,0.5174653587021071,0.30571257081342346,0.05473521477441054,0.03526953542711333,0.11791275160697225,0.010069502490930377,0.12107126504447928,3100114,0.11878148205847225,0.06648445178851846
0,100001.0,50,361,0.2772257659491865,0.07624430208870032,-0.03695863630260709,-0.19372073841400453,0.021098727176299584,0.19932240176649085,0.12542512033177675,0.12269463340891905,3100115,0.125671768707483,0.030762914594893838
0,100001.0,50,529,0.20811280063474435,0.6893589413471684,0.4287432546812,0.32620619288462194,0.015847250218946844,-0.11890294044444236,0.4906304249816639,0.10518500082960006,3100116,0.13663823738450606,-0.35869495779063537
0,100001.0,50,443,-0.015445752024321975,0.94384346456684,0.4267318585962911,-0.0907405342972612,0.07182821729801779,0.35504048704815433,0.7139488893018571,0.10584350562654984,3100117,0.11173040644829356,0.3954712926649588
0,100001.0,50,425,-0.5040066010557909,0.9961884179230802,0.9179475839909008,0.8468148719374139,0.01372249341852486,-0.4250913632494117,0.4161252052281825,0.11251608751608752,3100118,0.11455880429094716,0.42432644861472735
0,100001.0,50,458,-0.31694433133594324,0.020793016400243516,0.27210658977723085,0.4874462092179654,-0.027824705453291115,-0.3955263112073843,0.3159547408794049,0.11841205554386695,3100119,0.13315724519896452,-0.07139573939230112
0,100001.0,50,445,0.6024292845862274,0.5786336568345876,-0.027051495200096316,-0.387266766541884,0.0485275134296262,0.4257812997374086,0.4590670709214445,0.11462254804834553,3100120,0.13515568829157673,-0.12235002682816992
0,100001.0,50,531,0.2228463885118718,0.1219124122499624,-0.010727548373465935,-0.13101076404434867,0.016149927399513694,0.1430528376750318,-0.026417478561917656,0.12416666666666668,3100121,0.13159926547306033,-0.1270300964430608
0,100001.0,50,373,0.12286236251599875,0.010658227348602957,-0.18737248689807606,-0.508119251337383,0.04265820071182649,0.4695221944377582,0.26682463818381025,0.1178015760759749,3100122,0.1319200093830636,-0.12317016677061295
0,100001.0,50,404,-1.0920184870548095,0.2832771283630188,0.09226910094746807,-0.1675153664742833,0.035552425141312426,0.2454586758236197,0.2934432689586753,0.12047731180384234,3100123,0.1254102518200263,0.26496311973293263
0,100001.0,50,398,-0.16592232606422347,0.6364727965342383,0.2790108063247663,0.06462941447682052,0.03023401130810207,0.0905787718475597,0.5341876021328985,0.1058404940923737,3100124,0.13372970155804256,-0.07991841892766861
0,100001.0,50,429,-0.2537975885115369,1.5648966165155158,0.4815252863095112,-0.05472167005234329,0.07463145149482807,0.34618395336272634,0.4291119350077426,0.12047000618429195,3100125,0.12333887043189362,0.1978989764852047
0,100001.0,50,413,-0.3512020068699544,0.4590888994113196,0.2400460259287833,0.05449001973505616,0.026158215635472267,0.07925065691016211,0.7939220269913114,0.09950420846304632,3100126,0.10992578849721706,0.4645170922417258
0,100001.0,50,435,0.2832185321871873,0.8504724230513385,0.2817728897986712,-0.008979897777964709,0.04055386199040018,0.17631050899212633,0.6138343927978,0.11209763234902907,3100127,0.11447416804559665,0.5034424747255861
