start,end,N,SS,ZngE,FerL,TajD,bsfs,FayH,FulD,btree,Colless,path,iColless,ibtree
0,2501.0,250,17,1.2062925682535557,-0.716512088280633,1.5458599919264433,0.7303764725768427,0.01407631407260306,-1.6187954659433672,0.2007723936789908,0.03381516138997678,8060000,0.0576445567215097,-1.4091041882978672
0,2501.0,250,13,1.609618043454036,-1.000359520506098,2.017576928332554,2.575142121067917,0.003767119336223008,3.2274499563188983,-0.17545926437086798,0.039784946236559135,8060001,0.05696981474284234,-1.2303092380352911
0,2501.0,250,9,0.7418026930891023,-0.21030185729929055,1.4636342235281203,1.13792160092062,0.1144780953361935,0.7828117394489834,0.250070006521591,0.03074124454808481,8060002,0.029375566783262082,0.6777793546801624
0,2501.0,250,15,1.4380072542051645,-0.7252833719474242,2.113148800235956,3.8159693698261017,0.06634592290737581,-0.4602920395039865,0.4847825343416435,0.026233968130586864,8060003,0.04181241093405881,-0.5788539673191501
0,2501.0,250,11,1.3071798241412809,-0.4942263321951897,2.295787798856792,3.477243326175645,0.1359117581567332,-2.3105962099881507,0.639655266478965,0.027250129550459905,8060004,0.04278403938333981,-0.7552653212786986
0,2501.0,250,10,0.2138609259064721,0.061708662523395526,0.6648351832865501,2.2161413932376344,0.08425178101227995,0.4973207385797265,-0.671079324278939,0.03804195275726562,8060005,0.07839422204948829,-2.4722135544854216
0,2501.0,250,10,1.978214473408632,-0.9919630313091496,3.0076019625897272,3.3378474636462205,0.10819941342394282,-2.2591619954937,0.7190693572718885,0.026630716414043267,8060006,0.028209612644124887,0.5040667777194949
0,2501.0,250,11,1.0121731722669436,-0.472518993305233,1.5980903728732876,3.645785934896397,0.06791309109254719,-1.029123745469293,-0.018106331881490162,0.03142678239841085,8060007,0.048710972923953884,-0.7847460913141521
0,2501.0,250,18,2.384677171953876,-1.4287830988809629,3.0189917898792054,5.054439428970599,0.022723632919459082,-0.8215446257946853,0.12445621323108665,0.034503605821133994,8060008,0.03501101178909185,0.11305241052326935
0,2501.0,250,19,-0.012307478305678942,0.19679537426443208,0.3510025333426737,0.4589721433259125,0.06696691764249098,-0.09454019612673516,-0.07317235212000567,0.037691986584330164,8060009,0.039296972837586916,-0.1778320228242705
0,2501.0,250,5,-1.2592030430043135,0.8818250240999446,-1.483686388848499,-0.7903561147794036,0.04945504621884169,0.40820632868312895,1.1060184048092838,0.02535950252623397,8060010,0.04586086280606296,-0.4233635529285076
0,2501.0,250,8,1.5452437067595162,-0.7197057371189219,2.4999261585107098,1.665120936054676,0.1184353376114264,1.120547557355928,0.1020885234572826,0.03190180075139267,8060011,0.04673532841041586,-0.9140362754779388
0,2501.0,250,10,1.0281779478305462,-1.3770884814282836,-0.16897316824120276,-0.7557008554374007,-0.3137404669666985,1.8755621056164389,0.4086593850958817,0.029096223604093793,8060012,0.05904262210130848,-1.4343107389209462
0,2501.0,250,8,0.3792286623756253,-0.15892798169049402,0.6495848567645756,0.4724044955211975,0.03733001335193251,1.120547557355928,-0.5398863241373826,0.04039140432698536,8060013,0.05551237206892085,-1.5508634049096666
0,2501.0,250,22,1.607739594474712,-1.2700663967069168,1.4170564744231031,1.4961893792635361,-0.09090575798527192,0.2876268263757852,0.8754473298349961,0.024906075916569504,8060014,0.06332858314980351,-1.7061787279366796
0,2501.0,250,16,1.5149381935933441,-0.7727209014254734,2.198728408192489,4.3654449039762415,0.0652464477631822,0.3592984541263132,0.09946271617543608,0.031729066804853816,8060015,0.0330029796605778,-0.19937501457981086
0,2501.0,250,9,0.4312746226675173,0.033638253665378794,1.1663824779273593,1.2860364704774072,0.1361263999759464,-0.7089587510095278,0.5440609126635244,0.030398475622921795,8060016,0.0775359502526234,-2.7555287619267945
0,2501.0,250,17,-0.28910263008652193,0.6998212747611159,0.6579958149993134,1.0018857579732343,0.1890823767260261,-0.7127076431669839,0.9479003549029906,0.025553828216090167,8060017,0.0392537893509522,-0.068315915758237
0,2501.0,250,13,0.37985490521584253,-0.022068074811422447,0.8996478895682584,3.4189800837764794,0.0851340213350246,-2.3970717900180207,0.3011453842636833,0.029224424580040587,8060018,0.04689726648529602,-0.8429994128944256
0,2501.0,250,12,0.2358797055436685,-0.1126818694042774,0.364939751939748,4.72985831489979e-06,0.014299377306685087,1.2374296820739528,-0.6926215904943378,0.04037116206762534,8060019,0.08284751910869284,-2.1576449861901588
0,2501.0,250,13,1.0056515317749228,-0.4668356574810784,1.5735423954779657,3.5250575343424875,0.06461616143887867,-1.2721674407506367,0.2533955351172885,0.031772250291488544,8060020,0.036031221660836894,-0.2779935536804319
